"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_108a",9,11.1592727272727,-16.2205281691806,0.595761495084019,0.0661957216760021,0.844664503605873,0.0938516115117637
"2","SI_108b",10,9.14127272727273,-17.483825254974,4.75443375711282,0.475443375711282,20.8196847345771,2.08196847345771
"3","SI_109a",11,11.3262727272727,-16.2585986512391,0.295922148667455,0.0269020135152231,0.799275930211133,0.0726614482010121
"4","SI_109b",12,8.88127272727273,-18.170464782133,4.62594809721473,0.385495674767894,21.5355667498657,1.79463056248881
"5","SI_110a",2,10.5462727272727,-16.3811135683311,0.20130459819872,0.10065229909936,0.119739224168442,0.059869612084221
"6","SI_110b",3,8.68527272727273,-18.8318729802048,4.87356423993077,1.62452141331026,26.8381062151294,8.94603540504312
"7","SI_111a",4,8.70827272727273,-17.2837783580011,0.455315418918914,0.113828854729729,0.623664353072851,0.155916088268213
"8","SI_111b",5,7.42127272727273,-19.9770733606002,4.10561077961821,0.821122155923641,29.3432626370132,5.86865252740265
"9","SI_112a",9,10.1662727272727,-17.7366638783841,0.537854133157597,0.0597615703508442,-0.160171332819992,-0.0177968147577769
"10","SI_112b",10,7.33827272727273,-19.2630702421822,4.36198999959919,0.43619899995992,25.599179026736,2.5599179026736
"11","SI_113a",11,10.7022727272727,-17.9371072263491,0.561419705802501,0.0510381550729547,-0.00695260024078509,-0.000632054567344099
"12","SI_113b",12,7.56527272727273,-19.3528241308895,5.14320649577221,0.428600541314351,27.7264992598481,2.31054160498734
"13","SI_114a",2,10.3982727272727,-17.7272952532082,0.392908098396984,0.196454049198492,-0.287982799457172,-0.143991399728586
"14","SI_114b",3,7.31127272727273,-19.3859556377683,4.78948606617258,1.59649535539086,26.1830293854512,8.72767646181707
"15","SI_115a",4,10.3082727272727,-17.6455197286934,0.692984284739628,0.173246071184907,0.663282462677367,0.165820615669342
"16","SI_115b",5,7.50427272727273,-19.2964054329695,4.23504379922062,0.847008759844124,24.0129904950264,4.80259809900528
"17","SI_116a",9,10.5032727272727,-17.2449839698575,0.666576632981771,0.0740640703313079,0.329112320795791,0.0365680356439767
"18","SI_116b",10,7.33127272727273,-19.0380341810276,4.27234608757813,0.427234608757813,25.0033571088141,2.50033571088141
"19","SI_117",11,11.2902727272727,-14.5377582461161,0.239435826297509,0.0217668932997736,0.253235028270618,0.0230213662064198
"20","SI_118",12,9.97327272727273,-15.0766088450486,-0.411045030679659,-0.0342537525566382,-1.2290851552149,-0.102423762934575
"21","SI_119",2,10.0082727272727,-11.8555389781317,-0.734213109815048,-0.367106554907524,-3.08123177922606,-1.54061588961303
"22","SI_120",3,9.39527272727273,-14.0105065953872,-0.676187327925586,-0.225395775975195,-3.38853050763675,-1.12951016921225
"23","SI_121",4,10.1362727272727,-12.8625231429433,-0.298072385939768,-0.074518096484942,-1.69132514270934,-0.422831285677335
"24","SI_122",5,9.41227272727273,-13.2622566966916,-0.511701999263419,-0.102340399852684,-2.46284476409469,-0.492568952818939
