"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SP_177",9,13.3464444444444,-14.1692063316777,1.35855843567508,0.150950937297231,2.64262976204089,0.293625529115654
"2","SP_178",10,13.7544444444444,-13.6335674647288,0.912647233830904,0.0912647233830904,0.946923090189636,0.0946923090189636
"3","SP_179",11,13.2884444444444,-15.353397097306,0.637702907532513,0.0579729915938648,-0.170307801738459,-0.015482527430769
"4","SP_180",12,13.6424444444444,-13.9699259164413,1.11361550821044,0.0928012923508704,1.71041356015297,0.142534463346081
"5","SP_181",2,14.6754444444444,-12.2139041865408,1.03892024467572,0.519460122337859,1.89908673276456,0.94954336638228
"6","SP_182",3,13.4224444444444,-13.6414413420684,1.17043322586478,0.390144408621595,1.90143861441761,0.633812871472538
"7","SP_183",4,14.2764444444444,-12.535263781245,1.01436430521932,0.25359107630483,1.19665807905271,0.299164519763178
"8","SP_184",5,14.3654444444444,-14.2926444035711,1.37489481380716,0.274978962761432,2.62215968098654,0.524431936197308
"9","SP_185",9,13.7694444444444,-13.3536445090476,1.22077803897622,0.135642004330691,2.14977989563444,0.238864432848271
"10","SP_186",10,13.6384444444444,-15.5004783622994,1.06645577511218,0.106645577511218,1.33750965805222,0.133750965805222
"11","SP_187",11,13.6834444444444,-13.2854096056153,0.892406564069774,0.0811278694608886,0.839346281244431,0.0763042073858574
"12","SP_188",12,14.1594444444444,-12.5922347963829,1.47620090712936,0.12301674226078,2.85708652610817,0.238090543842348
"13","SF_189",2,14.0644444444444,-14.4168824740965,1.11043042819727,0.555215214098636,1.62182601788797,0.810913008943986
"14","SF_190",3,13.7994444444444,-14.3207717059077,1.09214190425067,0.364047301416889,1.60571127322816,0.535237091076055
"15","SF_191",4,13.3314444444444,-15.2765119183955,1.27163657467043,0.317909143667608,2.2186813173961,0.554670329349026
"16","SS_192",5,14.7814444444444,-12.1744250876413,1.60606997605356,0.321213995210713,3.37519734360297,0.675039468720595
