"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_332",9,13.8135454545455,-13.1017977492108,0.825970494799491,0.0917744994221656,0.713510061856386,0.0792788957618207
"2","SI_333",10,13.1515454545455,-13.1976035898478,1.36993044934895,0.136993044934895,2.57201563241317,0.257201563241317
"3","SI_334",11,13.4905454545455,-12.7130954232829,1.00963657926844,0.091785143569858,1.47922277597706,0.134474797816097
"4","SI_335",12,12.8245454545455,-13.1800006792924,1.41428290405343,0.117856908671119,2.65325947728689,0.221104956440574
"5","SI_336",2,13.7915454545455,-12.9114224509867,1.0086311080031,0.504315554001549,1.23911143340728,0.61955571670364
"6","SI_337",3,12.2365454545455,-12.7807319197683,0.856916665966095,0.285638888655365,0.768654847755127,0.256218282585042
"7","SI_338",4,13.0915454545455,-13.6761740977026,1.17565105707918,0.293912764269795,1.90387972265377,0.475969930663444
"8","SI_339",5,13.4505454545455,-12.7152581658318,1.27362864593518,0.254725729187036,2.18095070035264,0.436190140070528
"9","SI_340",9,12.5115454545455,-14.3015208017111,0.743186693953085,0.0825762993281206,0.377000582104836,0.041888953567204
"10","SI_341",10,12.4275454545455,-14.3121168461022,0.838594745130994,0.0838594745130994,0.675792712111904,0.0675792712111904
"11","SI_342",11,12.3955454545455,-14.091460977207,0.961150520473108,0.0873773200430098,1.04446296776165,0.0949511788874228
"12","SI_343",12,12.9805454545455,-13.6745167772608,0.706766290341846,0.0588971908618205,0.36807638774565,0.0306730323121375
"13","SI_344",2,13.3715454545455,-13.1462519775784,0.81826188176521,0.409130940882605,0.59665363005875,0.298326815029375
"14","SI_345",3,13.2285454545455,-14.1357644770682,1.22771212481794,0.409237374939314,2.08598380188885,0.695327933962951
"15","SI_346",4,11.0605454545455,-11.9715522379792,0.35909667059284,0.08977416764821,2.53572952138667,0.633932380346668
"16","SI_347",5,10.9425454545455,-13.2580806086779,0.539522903206801,0.10790458064136,3.59947665089901,0.719895330179803
"17","SI_348",9,10.7905454545455,-10.3690413043231,-0.112916228969997,-0.012546247663333,0.758383605190781,0.0842648450211979
"18","SI_349",10,11.2105454545455,-13.3258223346056,0.865407312206752,0.0865407312206752,4.49155932476627,0.449155932476627
"19","SI_350",11,9.07354545454545,-11.1294971338098,0.293964476404643,0.026724043309513,2.21487947702011,0.201352679729101
"20","SI_351",12,11.0175454545455,-12.4386847216797,-0.379924709432762,-0.0316603924527302,-0.00236186867336868,-0.00019682238944739
"21","SI_352",2,10.5485454545455,-11.454331974911,-0.523148505229107,-0.261574252614554,-0.0615477991875895,-0.0307738995937948
"22","SI_353",3,10.5065454545455,-12.4680443612803,0.548795582653834,0.182931860884611,3.75160890756928,1.25053630252309
"23","SI_354",4,10.7915454545455,-13.2019570598517,0.594041789594177,0.148510447398544,3.73376051885091,0.933440129712727
"24","SI_355",5,9.53054545454546,-12.2601894491137,-0.0306910232710039,-0.00613820465420078,2.54911581292545,0.50982316258509
