"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_01",9,11.2908181818182,-12.0888857719007,-0.167457387566409,-0.0186063763962677,-1.30144145934139,-0.144604606593488
"2","SI_02",10,11.4138181818182,-11.6278937743968,-0.508485324180929,-0.0508485324180929,-1.98341453790793,-0.198341453790793
"3","SI_03",11,10.8988181818182,-12.38298007827,-0.849987239859541,-0.0772715672599583,-4.23136613480168,-0.384669648618335
"4","SI_04",12,10.7928181818182,-11.8992193563368,-0.661817551414837,-0.0551514626179031,-2.92726454994298,-0.243938712495248
"5","SI_05",2,10.8598181818182,-11.2295572003811,-0.763723050194715,-0.381861525097357,-3.03119553466909,-1.51559776733455
"6","SI_06",3,8.93881818181818,-10.6000461125618,-0.673548533251126,-0.224516177750375,20.8977978750631,6.96593262502102
"7","SI_07",4,10.9628181818182,-11.2287213151779,-0.0569017708668447,-0.0142254427167112,-0.467443127919566,-0.116860781979891
"8","SI_08",5,11.5328181818182,-10.83612704744,-0.151223604621243,-0.0302447209242485,-0.901657855517625,-0.180331571103525
"9","SI_09",9,11.2588181818182,-10.8723808382466,-0.158688774880699,-0.0176320860978554,-0.924976288549953,-0.102775143172217
"10","SI_10",10,11.4298181818182,-10.667089455292,-0.477084211184804,-0.0477084211184804,-1.78147326434281,-0.178147326434281
"11","SI_11",11,10.9628181818182,-11.2445819235908,-0.301119483640481,-0.027374498512771,-0.931261334953197,-0.0846601213593816
"12","SI_12a",12,11.7778181818182,-17.5953412203914,0.46435670486883,0.0386963920724025,0.433140260325037,0.0360950216937531
"13","SI_12b",2,8.79681818181818,-19.0190671957906,5.84733693576681,2.92366846788341,26.834251922,13.417125961
"14","SI_13a",3,11.5038181818182,-17.3264082704272,0.436984413917491,0.14566147130583,-0.195364379999404,-0.0651214599998014
"15","SI_13b",4,8.54981818181818,-19.012110694866,4.73727796766229,1.18431949191557,23.0326186366984,5.7581546591746
"16","SI_14a",5,11.2508181818182,-17.4886036730245,0.319674595554609,0.0639349191109218,-0.209482962499446,-0.0418965924998892
"17","SI_14b",9,8.59981818181818,-19.010573912837,4.79486642394952,0.532762935994392,22.8498968528592,2.53887742809546
"18","SI_15a",10,10.8798181818182,-17.118312031515,0.564958761222453,0.0564958761222453,0.519855683164003,0.0519855683164003
"19","SI_15b",11,8.54681818181818,-18.6964147540259,5.76296866235836,0.523906242032578,25.9251973842554,2.3568361258414
"20","SI_16a",12,11.2588181818182,-17.6528449356863,0.37264175596694,0.0310534796639117,-0.149456214967011,-0.0124546845805843
"21","SI_16b",2,8.78781818181818,-19.0815343541324,4.6204421283635,2.31022106418175,23.0306147088597,11.5153073544299
"22","SI_17a",3,11.3138181818182,-18.8388157120472,1.08526927882994,0.361756426276648,1.65772234503834,0.55257411501278
"23","SI_17b",4,8.17481818181818,-19.863754004028,4.956256295273,1.23906407381825,28.4190855795369,7.10477139488424
"24","SI_18a",5,10.9348181818182,-19.2561690676333,1.02175608424155,0.204351216848311,1.31632591142443,0.263265182284886
