"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_765",9,13.2086363636364,-13.704478845212,0.721402691931674,0.0801558546590748,0.398259802167043,0.0442510891296715
"2","SI_766",10,13.0376363636364,-13.229113611059,0.732648153122819,0.0732648153122819,0.50829540197174,0.050829540197174
"3","SI_767",11,13.2456363636364,-13.0985535239921,0.834248450319344,0.0758407682108494,0.945645019469597,0.0859677290426907
"4","SI_768",12,13.2176363636364,-13.0445862243777,0.671629302833473,0.055969108569456,0.103980402544329,0.00866503354536075
"5","SI_769",2,13.3686363636364,-13.0879527805342,0.736950764361171,0.368475382180585,0.51260426519832,0.25630213259916
"6","SI_770",3,13.6806363636364,-12.2450325165706,0.981612885232878,0.327204295077626,1.37493546685848,0.45831182228616
"7","SI_771",4,13.8836363636364,-12.4371355014159,0.729518981313109,0.182379745328277,0.435124520883338,0.108781130220835
"8","SI_772",5,13.1866363636364,-14.3077621537402,0.827403386985603,0.165480677397121,0.778876053848265,0.155775210769653
"9","SI_773",9,13.4216363636364,-13.3156594966265,0.993445066138344,0.110382785126483,1.3859470062153,0.1539941118017
"10","SI_774",10,13.5536363636364,-14.0854382258065,0.804521318127098,0.0804521318127098,1.44108449676283,0.144108449676283
"11","SI_775",11,13.7536363636364,-13.8145541706655,0.753476702981202,0.0684978820892002,0.454354817876037,0.0413049834432761
"12","SI_776",12,13.6796363636364,-14.4434278732797,0.714948775074147,0.0595790645895122,1.16268405606769,0.0968903380056412
"13","S_777",2,13.6286363636364,-13.0074804206957,1.25805565729695,0.629027828648477,2.49875083136127,1.24937541568064
"14","S_778",3,13.6996363636364,-13.2356906195094,1.13689803628974,0.37896601209658,2.02980288353516,0.676600961178388
"15","S_779",4,13.1486363636364,-14.5150594422605,1.16789639452968,0.29197409863242,2.61668601374804,0.654171503437009
"16","S_780",5,13.9866363636364,-12.7252848031906,0.869451633178582,0.173890326635716,1.19547929284777,0.239095858569555
"17","SI_781",9,13.4886363636364,-13.9358979120845,0.676323060548038,0.0751470067275598,0.545319708214945,0.0605910786905495
"18","SI_782",10,14.0736363636364,-12.9084967362965,1.01945630680656,0.101945630680656,1.71262267380081,0.171262267380081
"19","SI_305",11,13.9876363636364,-11.4170433524053,0.753574489600256,0.0685067717818414,0.35541055119161,0.0323100501083282
