"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_155",6,14.5626363636364,-13.2100048481885,0.107212440487569,0.0178687400812616,2.26594463377027,0.377657438961712
"2","SI_156",7,14.3976363636364,-12.9765937214473,0.0216783690722828,0.00309690986746897,1.95999349609636,0.279999070870909
"3","SI_157",8,14.8376363636364,-13.3845938523257,0.145683821205376,0.0182104776506719,2.44878202314831,0.306097752893539
"4","SI_158",9,14.0466363636364,-13.9172681492142,-0.00618021696474915,-0.000686690773861017,2.05346629530485,0.228162921700539
"5","SI_159",11,14.5666363636364,-13.4874453671754,0.140882795040263,0.0128075268218421,2.53991358494752,0.230901234995229
"6","SI_160",12,13.3516363636364,-13.2995841469152,0.0541484670836988,0.0045123722569749,2.19084833951015,0.182570694959179
"7","SI_161",1,13.6526363636364,-14.7518465084464,0.209171075099292,0.209171075099292,2.66912338536568,2.66912338536568
"8","SI_162a",2,14.1346363636364,-11.2454497899389,0.192936026093584,0.096468013046792,2.52427588602511,1.26213794301256
"9","SI_163a",6,13.7306363636364,-11.5792098698439,-0.00618021696474915,-0.00103003616079153,1.95632702996484,0.32605450499414
"10","SI_163b",7,11.5066363636364,-15.4122752021318,0.896981244648509,0.12814017780693,3.08202048092416,0.440288640132022
"11","SI_164a",8,13.0526363636364,-11.9562068869338,0.267415103049731,0.0334268878812164,2.80389914641724,0.350487393302155
"12","SI_165a",9,13.7606363636364,-13.2208206843371,0.210876702815845,0.0234307447573161,2.51782643957689,0.279758493286321
"13","SI_166a",11,13.7836363636364,-12.9949011685185,0.211066217006573,0.0191878379096885,2.73238096970715,0.248398269973377
"14","SI_166b",12,10.4916363636364,-16.2261189108501,1.05364630898375,0.0878038590819788,3.51497270447916,0.29291439203993
"15","SS_77",1,14.0646363636364,-11.6565232838723,0.261919191518616,0.261919191518616,2.79334149093008,2.79334149093008
"16","SS_78",2,13.5756363636364,-12.2955901094343,0.016751000113352,0.00837550005667601,2.07188697454396,1.03594348727198
"17","SS_79",6,13.3776363636364,-13.4777356810725,0.300516915030241,0.0500861525050401,2.98134727232484,0.496891212054141
"18","SS_80",7,14.1486363636364,-12.8264959124517,0.144546736061007,0.020649533723001,2.42028960562021,0.345755657945744
"19","SS_81",8,13.6436363636364,-11.5497423114384,-0.0271531207386602,-0.00339414009233252,1.86713913695825,0.233392392119782
"20","SP_82",9,13.0706363636364,-12.7573201090397,0.21435112964586,0.0238167921828734,2.71643405074956,0.30182600563884
"21","SP_83",11,13.6526363636364,-11.9609894782459,0.0737316001256033,0.00670287273869121,2.2138189706956,0.201256270063236
"22","SP_84",12,13.9126363636364,-12.8075812834685,0.00177937904583128,0.000148281587152607,1.98314082444478,0.165261735370398
"23","SP_85",1,13.4696363636364,-12.159680950267,0.0571806941353484,0.0571806941353484,2.11442681652778,2.11442681652778
"24","SP_86",2,13.2756363636364,-12.192219455577,0.0722154865997786,0.0361077432998893,2.20096425208989,1.10048212604495
