"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_36a",11,11.1606363636364,-19.2688037096535,13.5097450250749,1.22815863864317,8.35974879448731,0.75997716313521
"2","SI_36b",12,8.58763636363637,-20.4117363951649,579.11922495743,48.2599354131192,-58.7427075936975,-4.89522563280813
"3","SI_37a",1,11.0446363636364,-18.9654702409064,20.2607845420823,20.2607845420823,8.7449794062683,8.7449794062683
"4","SI_37b",2,8.90963636363636,-19.8387740905316,555.289063080232,277.644531540116,-50.0876028774503,-25.0438014387251
"5","SI_38",4,10.1996363636364,-18.9315047232282,-149.438853068264,-37.3597132670659,-30.4369871031056,-7.60924677577641
"6","SI_39",5,11.1346363636364,-12.9855131444036,-158.373064568383,-31.6746129136765,15.2129537627513,3.04259075255026
"7","SI_40",6,10.4276363636364,-13.8615290963988,-176.963613686112,-29.493935614352,15.8664173431826,2.64440289053044
"8","SI_41",7,10.2106363636364,-10.998484844684,-220.307974366201,-31.4725677666002,17.9508346557798,2.56440495082569
"9","SI_42",11,10.0186363636364,-10.4534266333884,-214.564552687553,-19.5058684261412,18.8679964124921,1.71527240113565
"10","SI_43",12,11.6626363636364,-10.8480316348169,-191.322167882732,-15.9435139902277,17.991421047486,1.4992850872905
"11","SI_44",1,8.09763636363637,-9.9567166936326,-122.434695000234,-122.434695000234,-30.0077690053414,-30.0077690053414
"12","SI_45",2,11.0036363636364,-11.1999663049801,-76.7224324000006,-38.3612162000003,7.37161753719386,3.68580876859693
"13","SI_46",4,12.0166363636364,-11.5671422184763,-109.184520425809,-27.2961301064524,9.9501004784378,2.48752511960945
"14","SI_47",5,11.2466363636364,-10.2187483901539,-158.406651829661,-31.6813303659323,11.9413278078437,2.38826556156875
"15","SI_48",6,11.5616363636364,-12.4196571721882,-183.563510527365,-30.5939184212275,15.2331335887952,2.53885559813253
"16","SI_49",7,10.7356363636364,-11.5217875911745,-140.958069595406,-20.136867085058,10.3838533685714,1.48340762408163
"17","SI_50a",11,11.3826363636364,-19.1268262361443,77.0736369949076,7.00669427226433,5.42777878804821,0.49343443527711
"18","SI_50b",12,8.64063636363636,-19.8590657682373,568.203365041871,47.3502804201559,-55.3695022897153,-4.61412519080961
"19","SI_51a",1,13.9726363636364,-19.0592899966841,22.1920520656042,22.1920520656042,8.77354859819556,8.77354859819556
"20","SI_51b",2,8.33863636363636,-19.811603949227,597.827329489634,298.913664744817,-55.6969142987864,-27.8484571493932
"21","SI_52a",4,11.0656363636364,-19.3290339137863,-0.697666495791246,-0.174416623947811,9.64105437846282,2.41026359461571
"22","SI_52b",5,8.28663636363637,-19.667523160001,583.972584212194,116.794516842439,-57.4570939569711,-11.4914187913942
"23","SI_53a",6,11.4346363636364,-19.136049324901,71.1790726405057,11.8631787734176,3.32408860788102,0.554014767980171
"24","SI_53b",7,8.42663636363636,-20.1023730195689,486.233653891342,69.4619505559059,-63.220588318867,-9.03151261698099
