"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_188",9,13.1818181818182,-12.2426234050358,0.916992846474555,0.101888094052728,1.25026123797965,0.138917915331072
"2","SI_189",10,12.6748181818182,-13.3856118120676,0.51816494528439,0.051816494528439,-0.317449136690547,-0.0317449136690547
"3","SI_190",11,13.9678181818182,-11.9717888200953,0.789691127249101,0.071790102477191,0.963936405464393,0.0876305823149448
"4","SI_191",12,12.7868181818182,-13.2682586246246,0.981787134703079,0.0818155945585899,1.67873760044342,0.139894800036952
"5","SI_192",2,12.8088181818182,-13.1134199667982,0.796932841815818,0.398466420907909,1.10183524128498,0.550917620642492
"6","SI_193",3,12.7548181818182,-11.7456985943124,0.813321985308915,0.271107328436305,1.04668965021618,0.348896550072061
"7","SI_194",4,12.9458181818182,-13.4089020960376,0.819267814111062,0.204816953527766,1.48332281944994,0.370830704862484
"8","SI_195",5,13.0678181818182,-11.9403293731935,0.825518557210755,0.165103711442151,1.08705538628298,0.217411077256596
"9","SI_196",9,13.2608181818182,-12.6251907440366,0.705382323977632,0.0783758137752925,0.510989622690691,0.0567766247434101
"10","SI_197",10,13.4398181818182,-12.3547302498694,0.994059935179305,0.0994059935179305,1.95579016543383,0.195579016543383
"11","SI_198",11,14.7838181818182,-11.2916823876034,0.698369295134074,0.0634881177394613,0.61584293364831,0.0559857212407554
"12","SI_199",12,14.1528181818182,-13.7111775024365,1.10687822527132,0.0922398521059437,2.26268130561697,0.188556775468081
"13","SI_200",2,13.6378181818182,-15.6519074188554,0.633651235479936,0.316825617739968,1.36585085870287,0.682925429351436
"14","SI_201",3,10.6788181818182,-14.2701722366153,-0.0888431925553056,-0.0296143975184352,-2.40440649275193,-0.801468830917309
"15","SI_202",4,15.4888181818182,-23.4337987083083,0.243818306067378,0.0609545765168445,-0.190007745446847,-0.0475019363617116
"16","SI_203",5,11.0748181818182,-14.9143801525142,0.420744827218443,0.0841489654436886,0.459120697589316,0.0918241395178631
"17","SI_204",9,13.6588181818182,-19.5455117294793,0.86439513014787,0.0960439033497633,2.3268202990219,0.258535588780211
"18","SI_205",10,13.7498181818182,-19.0570074958809,0.700275009493737,0.0700275009493737,1.14533821072485,0.114533821072485
"19","SI_206",11,12.6328181818182,-18.2828849334755,0.14708424517091,0.0133712950155373,-1.88871504251688,-0.171701367501535
"20","SI_207",12,12.9028181818182,-17.805615774585,0.680531808727633,0.0567109840606361,1.17343387848809,0.0977861565406744
"21","SI_208",2,9.41981818181818,-26.925913528618,0.666505751040517,0.333252875520259,2.32465909380934,1.16232954690467
"22","SI_209",3,12.7358181818182,-15.6650682957534,0.579452719091135,0.193150906363712,0.737358439631773,0.245786146543924
"23","SI_210",4,11.1878181818182,-28.1454326147866,0.744716268361066,0.186179067090266,1.61229796923158,0.403074492307896
"24","SI_211",5,10.5928181818182,-23.3605916534776,0.299693851092682,0.0599387702185364,0.0797943246369198,0.015958864927384
