"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_645",9,13.1526363636364,-17.5975160269454,0.45572341170924,0.05063593463436,-1.20670637200011,-0.13407848577779
"2","SI_646",10,13.2936363636364,-18.05466572339,0.262054350535209,0.0262054350535209,-1.92694711995783,-0.192694711995783
"3","SI_647",11,13.9696363636364,-18.1921659831324,0.743900907094976,0.0676273551904523,0.302220974393518,0.0274746340357744
"4","SI_648",12,13.2096363636364,-18.3219848400458,1.09755370785983,0.0914628089883193,2.01000239238031,0.167500199365025
"5","SI_649",2,13.6906363636364,-18.5384922042985,0.81239152259024,0.40619576129512,1.77421710650035,0.887108553250175
"6","SI_650",3,12.8266363636364,-18.7311234607221,0.747605430951952,0.249201810317317,0.210467424232087,0.0701558080773623
"7","SI_651",4,13.5106363636364,-18.7350625944982,1.19585281764612,0.298963204411529,2.30266174826194,0.575665437065485
"8","SI_652",5,13.4866363636364,-18.7921624797864,0.674031864118045,0.134806372823609,0.0794847175615636,0.0158969435123127
"9","SI_653",9,14.0556363636364,-18.3015671059664,0.51740804151378,0.05748978239042,-0.794882298019735,-0.0883202553355261
"10","SI_654",10,13.4196363636364,-14.0629901499931,0.508362111165349,0.0508362111165349,-0.0332785900608036,-0.00332785900608036
"11","SI_655",11,13.1306363636364,-13.4191640761571,0.84952291287761,0.0772293557161464,1.29370097394652,0.117609179449683
"12","SI_656",12,12.8626363636364,-14.0950679209232,0.974270599968356,0.0811892166640297,2.22256204794212,0.185213503995177
"13","SI_657",2,12.8726363636364,-14.1173139068228,0.607867344998092,0.303933672499046,0.426309854397172,0.213154927198586
"14","SI_658",3,12.3046363636364,-14.9890183125494,0.421348876385202,0.140449625461734,-0.331682801498161,-0.11056093383272
"15","SI_659",4,13.3406363636364,-12.7809205680364,0.498023905052856,0.124505976263214,-0.238698210860502,-0.0596745527151256
"16","SI_660",5,13.1966363636364,-13.8761220486551,0.623202350731623,0.124640470146325,0.478177693128858,0.0956355386257716
"17","SI_661",9,12.8586363636364,-13.350742051875,0.596236863121537,0.0662485403468375,0.216950904073547,0.0241056560081719
"18","SI_662",10,13.2006363636364,-14.9671202917945,0.727187473879779,0.0727187473879779,0.635997082181123,0.0635997082181124
"19","SI_663",11,13.2336363636364,-11.3775456558535,0.360353460321494,0.0327594054837722,-0.33718144895864,-0.03065285899624
"20","SI_664",12,12.7346363636364,-14.5928870306844,0.591584670370916,0.0492987225309096,0.443708559794509,0.0369757133162091
"21","SI_665",2,13.1416363636364,-13.4758810895471,0.73476882502894,0.36738441251447,0.865545096314866,0.432772548157433
"22","SI_666",3,13.0586363636364,-13.6825698972095,0.727790535903008,0.242596845301003,0.999564369493415,0.333188123164472
"23","SI_667",4,12.9886363636364,-15.2475515862027,0.688591504393139,0.172147876098285,0.765830817740501,0.191457704435125
"24","SI_668",5,12.8866363636364,-13.8973888868066,0.448745122583307,0.0897490245166614,0.456593450112349,0.0913186900224698
