"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_284",9,13.4777272727273,-13.0191964154316,0.740026740120639,0.0822251933467377,1.51892774437277,0.168769749374753
"2","SI_285",10,13.7547272727273,-12.9046418939912,1.07108796897292,0.107108796897292,2.58518744500137,0.258518744500137
"3","SI_286",11,13.6417272727273,-12.9594104300379,1.03759539329137,0.0943268539355791,2.23689890820362,0.203354446200329
"4","SI_287",12,12.3187272727273,-13.4759629124829,0.866335785656541,0.0721946488047117,1.62094250233123,0.135078541860936
"5","SI_288",2,14.1597272727273,-13.0017778156017,0.779146610906584,0.389573305453292,1.22835490298399,0.614177451491995
"6","SI_289",3,13.5927272727273,-13.4075954759328,0.885794022945217,0.295264674315072,1.6386500402944,0.546216680098133
"7","SI_290",4,12.8407272727273,-13.8562884646708,0.801384596379357,0.200346149094839,1.52883913080949,0.382209782702374
"8","SI_291",5,11.7397272727273,-14.7038713948993,0.516290910668961,0.103258182133792,0.891549069984888,0.178309813996978
"9","SI_292",9,14.1387272727273,-12.876464590116,0.841453649472066,0.0934948499413407,1.39805717807128,0.155339686452365
"10","SI_293",10,13.7387272727273,-13.3244757772344,1.19895638544137,0.119895638544137,2.89183607170825,0.289183607170825
"11","SI_294",11,13.2097272727273,-13.086199903691,0.728772149911858,0.0662520136283507,1.24255719452442,0.112959744956765
"12","SI_295",12,13.6497272727273,-13.2151473510012,1.0744101070466,0.0895341755872168,2.49785846084854,0.208154871737379
"13","SI_296",2,13.0327272727273,-12.7886195426129,0.930744585044145,0.465372292522073,1.79904528177648,0.899522640888238
"14","SI_297",3,13.8107272727273,-12.6146776762295,1.00708596200251,0.335695320667502,2.21961441722251,0.739871472407504
"15","SI_298",4,13.2537272727273,-13.132145635094,0.962270997375972,0.240567749343993,2.07674540785415,0.519186351963537
"16","SI_299",5,14.3167272727273,-12.9551506014602,0.669922846892447,0.133984569378489,0.826520705314687,0.165304141062937
"17","SI_300",9,14.0577272727273,-12.4228792484593,1.1468869560417,0.127431884004634,2.63371697737142,0.292635219707935
"18","SI_301",10,14.1187272727273,-12.6655596752055,0.961050620124418,0.0961050620124418,1.92583850582674,0.192583850582674
"19","SI_302",11,13.4827272727273,-12.9264576914977,0.689923474070703,0.0627203158246093,1.09418857438934,0.0994716885808488
"20","SI_303",12,13.8117272727273,-14.0680166948686,1.16336204893769,0.0969468374114744,2.70545365847135,0.225454471539279
"21","SI_304",2,13.8247272727273,-13.6036451182424,0.899760562601897,0.449880281300949,1.67406511622074,0.837032558110368
"22","SI_306",4,13.9637272727273,-12.3595622810322,0.881793897509566,0.220448474377391,1.59882318869806,0.399705797174515
"23","SI_307",5,13.3357272727273,-12.5831736958519,1.0046452074994,0.200929041499879,2.21187870097922,0.442375740195843
