"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_621",9,14.3510909090909,-16.1338076699727,1.10015749739481,0.122239721932757,2.73559678039949,0.303955197822166
"2","SI_622",10,12.5520909090909,-15.3660274856454,0.947972548352447,0.0947972548352447,2.02814159017729,0.202814159017729
"3","SI_623",11,13.5900909090909,-14.3281877061973,0.99344752172049,0.0903134110654991,2.05447168936226,0.186770153578387
"4","SI_624",12,13.5800909090909,-14.5348900237559,0.949708234358861,0.0791423528632384,2.00147904024505,0.166789920020421
"5","SI_625",2,13.2740909090909,-13.7342679816956,0.750520908262809,0.375260454131404,1.01443277155628,0.507216385778139
"6","SI_626",3,12.5040909090909,-14.8759040857836,0.909162609249034,0.303054203083011,1.59103534764715,0.530345115882384
"7","SI_627",4,13.3310909090909,-13.8081207889653,0.843137113565051,0.210784278391263,1.4441586074967,0.361039651874174
"8","SI_628",5,13.6590909090909,-13.8835018241156,0.886182126524115,0.177236425304823,1.52673937312226,0.305347874624452
"9","SI_629",9,13.5800909090909,-15.176022840657,1.17819394024318,0.130910437804798,3.10727671586397,0.34525296842933
"10","SI_630",10,13.2370909090909,-14.8395185850946,1.15819883744929,0.115819883744929,2.95461533271076,0.295461533271076
"11","SI_631",11,13.1360909090909,-15.2812798549808,0.815504992342943,0.0741368174857221,1.42141897638241,0.129219906943856
"12","SI_632",12,13.4920909090909,-14.9433734251131,0.935545036546524,0.077962086378877,2.0639797807346,0.171998315061217
"13","SI_633",2,13.9320909090909,-13.9760302395015,0.962205173605041,0.48110258680252,1.72374968596327,0.861874842981635
"14","SI_634",3,14.1840909090909,-18.9682784750849,0.507872004566154,0.169290668188718,0.498402721620707,0.166134240540236
"15","SI_635",4,14.0040909090909,-17.9326065299361,0.973035854285063,0.243258963571266,2.16810335478422,0.542025838696056
"16","SI_636",5,13.2000909090909,-18.1630825945425,0.798634124360601,0.15972682487212,1.136176235212,0.227235247042399
"17","SI_637",9,13.5290909090909,-17.7389793934229,1.04301871406367,0.115890968229297,2.29729371517912,0.255254857242125
"18","SI_638",10,13.5150909090909,-17.7692628805297,0.836263796979653,0.0836263796979653,1.3746099111647,0.13746099111647
"19","SI_639",11,13.6880909090909,-17.8090336445765,0.914091957507249,0.0830992688642954,1.62587618596261,0.147806925996601
"20","SI_640",12,13.1560909090909,-18.7048724121943,0.708239597146568,0.0590199664288806,1.07227920158384,0.089356600131987
"21","SI_641",2,13.4090909090909,-18.78097033855,1.19784190583578,0.598920952917892,3.00082598658336,1.50041299329168
"22","SI_642",3,13.8800909090909,-18.213193730916,0.862923934038169,0.287641311346056,1.65706006605793,0.552353355352642
"23","SI_643",4,13.6170909090909,-17.6491874661399,0.673317594697521,0.16832939867438,0.5069134607512,0.1267283651878
"24","SI_644",5,13.8780909090909,-18.5709299109119,0.703587958649379,0.140717591729876,0.895415404028296,0.179083080805659
