"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_693",9,15.3982727272727,-12.8034035095332,1.07159376584199,0.119065973982444,0.79208625000812,0.0880095833342356
"2","SI_694",10,14.7672727272727,-13.1445167152708,1.56864051659024,0.156864051659024,3.54334291053001,0.354334291053001
"3","SI_695",11,13.7312727272727,-13.7225174739417,0.989343370216918,0.0899403063833561,0.422835227326808,0.0384395661206189
"4","SI_696",12,14.4912727272727,-12.7414346144617,1.05595680849882,0.0879964007082353,0.878878543474948,0.0732398786229124
"5","SI_697",2,14.2222727272727,-13.7703893501136,1.51224322377253,0.756121611886267,3.14728664891405,1.57364332445702
"6","SI_698",3,13.2362727272727,-13.9549449922714,1.02614234316451,0.342047447721504,0.796455385869716,0.265485128623239
"7","SI_699",4,13.8092727272727,-13.1058763704736,1.04303025709514,0.260757564273784,0.881830662300351,0.220457665575088
"8","SI_700",5,14.4842727272727,-13.3599609382058,1.13080571098147,0.226161142196293,1.27894968669346,0.255789937338693
"9","SI_701",9,14.2072727272727,-14.3895124265863,1.40945629083676,0.156606254537418,3.53566740158397,0.39285193350933
"10","SI_702",10,14.2002727272727,-12.9421958569866,1.00383361735492,0.100383361735492,0.706829058330505,0.0706829058330505
"11","SI_703",11,14.0182727272727,-14.0087731700355,1.07305321519402,0.0975502922903657,1.02081641660029,0.0928014924182081
"12","SI_704",12,13.8532727272727,-13.475681675261,1.18365862680138,0.0986382189001151,1.61041358840963,0.134201132367469
"13","SI_705",2,13.5952727272727,-14.3160369295909,1.11568998554973,0.557844992774867,1.1038299979706,0.5519149989853
"14","SI_706",3,14.1752727272727,-12.566092259686,1.33940272193936,0.446467573979786,2.03138573291199,0.67712857763733
"15","SI_707",4,13.9932727272727,-13.2315695174625,0.973914905638323,0.243478726409581,0.363084342300664,0.090771085575166
"16","SI_708",5,14.1802727272727,-13.4306290115369,1.00789922626415,0.201579845252829,0.34265568002888,0.068531136005776
"17","SI_709",9,13.4342727272727,-13.1194586432504,0.91334775752911,0.101483084169901,0.0832234776525307,0.00924705307250341
"18","SI_710",10,14.1762727272727,-13.8195428533139,1.22077033889584,0.122077033889584,1.49268308965259,0.149268308965259
"19","SI_711",11,14.3782727272727,-13.291179297931,1.28321392188623,0.116655811080567,1.75565783461942,0.159605257692674
"20","SI_712",12,14.2292727272727,-13.5938867791278,1.2271293682154,0.102260780684616,1.67276233800212,0.139396861500177
"21","SI_713",2,13.6772727272727,-14.4402716933496,1.48378396140796,0.741891980703982,2.94843192483495,1.47421596241747
"22","SI_714",3,13.9922727272727,-13.929300845867,1.46262194580354,0.48754064860118,3.0309731671932,1.0103243890644
"23","SI_715",4,14.2742727272727,-13.6684372101955,0.930235671459734,0.232558917864933,0.317031288624389,0.0792578221560972
"24","SI_716",5,14.9312727272727,-13.3037640508837,1.15551210358367,0.231102420716735,1.10713637105505,0.22142727421101
