"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_380",9,12.0341818181818,-9.62734681792001,0.460447554054674,0.0511608393394082,2.67747778564932,0.297497531738813
"2","SI_381",10,12.1501818181818,-9.44320955573493,0.693077720182721,0.0693077720182721,4.38071711879739,0.438071711879739
"3","SI_382",11,11.8601818181818,-9.75746048683038,0.514270250163895,0.0467518409239904,4.48814653110007,0.408013321009097
"4","SI_383",12,11.6321818181818,-10.3477246536001,0.59586734047525,0.0496556117062708,4.78343531253522,0.398619609377935
"5","SI_384",2,11.9411818181818,-9.94842249399483,0.579312546190927,0.289656273095463,3.90367937131048,1.95183968565524
"6","SI_385",3,11.7351818181818,-10.0627527208041,0.708220257134732,0.236073419044911,4.64062240332332,1.54687413444111
"7","SI_386",4,11.7181818181818,-10.0760652843684,0.560247072204716,0.140061768051179,4.00720096768946,1.00180024192236
"8","SI_387",5,11.7641818181818,-9.6532612484555,0.406860234167505,0.081372046833501,2.60351348789331,0.520702697578661
"9","SI_388",9,11.5161818181818,-9.34482692145862,0.254101066055765,0.0282334517839739,2.21273189552244,0.245859099502494
"10","SI_389",10,11.5691818181818,-10.4958313807142,0.692763885219985,0.0692763885219985,4.24323304948146,0.424323304948146
"11","SI_390",11,11.3321818181818,-10.1663947890572,-0.0422375975076861,-0.00383978159160782,1.57035800886335,0.142759818987577
"12","SI_391",12,11.4461818181818,-10.0713247918566,0.744860489034158,0.0620717074195132,4.97967872310401,0.414973226925334
"13","SI_392",2,11.2871818181818,-11.085871143992,0.187489595215053,0.0937447976075265,3.23864015229388,1.61932007614694
"14","SI_393",3,11.7331818181818,-9.96054575536817,0.434713087110323,0.144904362370108,3.02896806518726,1.00965602172909
"15","SI_394",4,11.5201818181818,-10.6154777213843,0.35374366672444,0.0884359166811099,2.53558854201939,0.633897135504848
"16","SI_395",5,11.2881818181818,-10.159087502963,0.571623589603895,0.114324717920779,3.60455382515024,0.720910765030048
"17","SI_396",9,10.7381818181818,-9.84096344196428,-0.17663742029937,-0.0196263800332634,0.831780799282417,0.0924200888091574
"18","SI_397",10,9.92418181818182,-13.4066245049692,0.356332805167012,0.0356332805167012,4.17026346850603,0.417026346850603
"19","SI_398",11,11.4321818181818,-11.065712953462,0.789974264927455,0.0718158422661323,3.87710622302926,0.35246420209357
"20","SI_399",12,11.1421818181818,-10.1985486410972,0.0108789699353791,0.000906580827948256,1.51486702274669,0.126238918562224
"21","SI_400",2,10.5801818181818,-11.2516451932218,0.0626617387868162,0.0313308693934081,2.59981882556544,1.29990941278272
"22","SI_401",3,10.7471818181818,-10.3273613497368,0.338679588513112,0.112893196171037,2.78938342346461,0.929794474488205
"23","SI_402",4,10.6161818181818,-10.5056713700974,0.217617751637707,0.0544044379094268,2.38083903144053,0.595209757860132
"24","SI_403",5,11.2791818181818,-11.691890723975,0.78338373071,0.156676746142,4.83913945224772,0.967827890449544
