"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_356",9,10.7705454545455,-12.819727539019,0.188704109505811,0.0209671232784235,1.93345451828925,0.214828279809917
"2","SI_357",10,10.4275454545455,-13.5893022864054,0.369676034606093,0.0369676034606093,2.82848734223835,0.282848734223835
"3","SI_358",11,10.2345454545455,-15.1369843821067,0.564928847242152,0.0513571679311047,3.77481299722541,0.343164817929583
"4","SI_359",12,9.04054545454546,-11.0905190837239,0.573561926147961,0.0477968271789968,3.6980671625502,0.30817226354585
"5","SI_360",2,10.3985454545455,-12.9835027612199,0.380648919944318,0.190324459972159,2.1199809370412,1.0599904685206
"6","SI_361",3,10.2105454545455,-12.0547798434025,0.505868905568766,0.168622968522922,3.28648667820331,1.0954955594011
"7","SI_362",4,10.8315454545455,-12.5694035978125,0.701041035224397,0.175260258806099,4.20790088282201,1.0519752207055
"8","SI_363",5,9.07854545454546,-9.053766380153,-0.210999375535113,-0.0421998751070226,-0.252796028169174,-0.0505592056338348
"9","SI_364",9,10.6125454545455,-8.34840187038169,-0.0701268917076091,-0.00779187685640101,0.245432979198117,0.0272703310220129
"10","SI_365",10,9.50654545454545,-13.9980610636611,0.506837101333903,0.0506837101333903,3.33816633300477,0.333816633300477
"11","SI_366",11,9.36654545454546,-10.0000593270157,0.155382038588996,0.0141256398717269,0.66807662318065,0.0607342384709681
"12","SI_367",12,10.9905454545455,-9.5537452051307,0.0242721953932955,0.00202268294944129,0.131242604217663,0.0109368836848053
"13","SI_368",2,10.3625454545455,-8.74970877894503,0.173051611302755,0.0865258056513777,0.983492719925439,0.491746359962719
"14","SI_369",3,10.6575454545455,-9.59104578318756,0.308276286500291,0.102758762166764,1.82320974569633,0.607736581898778
"15","SI_370",4,10.1015454545455,-9.09704204716432,-0.286357279254981,-0.0715893198137451,-1.50239151372763,-0.375597878431908
"16","SI_371",5,9.72254545454546,-10.2351655442882,-0.0368048207907941,-0.00736096415815881,-0.513592609510033,-0.102718521902007
"17","SI_372",9,11.1805454545455,-9.58233846846255,0.0659852962746355,0.00733169958607062,1.18232013435617,0.131368903817353
"18","SI_373",10,9.56954545454546,-9.81391477871464,0.281166805076441,0.0281166805076441,1.54415508271903,0.154415508271903
"19","SI_374",11,9.26454545454546,-11.6708769713756,-0.0250251056482881,-0.00227500960438983,0.689274565419569,0.0626613241290517
"20","SI_375",12,10.0525454545455,-8.02514355206407,-0.423437663002363,-0.0352864719168636,-1.85347276146564,-0.15445606345547
"21","SI_376",2,9.75754545454546,-9.67310933944914,-0.0769042620635716,-0.0384521310317858,-0.516764564370601,-0.258382282185301
"22","SI_377",3,11.1105454545455,-9.12625818434728,0.254702787496017,0.0849009291653389,1.90382381800638,0.634607939335461
"23","SI_378",4,9.60554545454545,-9.66499278225433,0.303354624694175,0.0758386561735438,1.07207536176326,0.268018840440814
"24","SI_379",5,12.0305454545455,-9.9029492579641,0.283022513626288,0.0566045027252576,2.92000984467865,0.584001968935729
