"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_260",9,13.2763636363636,-12.9345710563668,0.642212371889667,0.071356930209963,0.578464914649284,0.064273879405476
"2","SI_261",10,12.5543636363636,-13.3735812097426,0.671532633568566,0.0671532633568566,0.819039656921612,0.0819039656921612
"3","SI_262",11,12.4443636363636,-14.0153066522197,0.594951858772538,0.0540865326156853,0.355307348288075,0.0323006680261886
"4","SI_263",12,12.8833636363636,-13.7801952756824,0.717922910608468,0.0598269092173723,0.866296553327515,0.0721913794439596
"5","SI_264",2,13.0263636363636,-14.1659558760057,0.732716923921337,0.366358461960669,0.931931131669048,0.465965565834524
"6","SI_265",3,12.9963636363636,-14.3326922693951,0.933138986630523,0.311046328876841,1.90140187907471,0.633800626358235
"7","SI_266",4,13.2383636363636,-13.0451274066725,0.88366941270197,0.220917353175492,1.55542760904612,0.38885690226153
"8","SI_267",5,13.9773636363636,-13.1272090729937,1.02859719017872,0.205719438035744,2.05636351769569,0.411272703539138
"9","SI_268",9,14.3593636363636,-11.4723376811918,0.997804221292205,0.110867135699134,1.90088960919497,0.211209956577218
"10","SI_269",10,13.4353636363636,-13.4203829955556,0.917474737240426,0.0917474737240427,1.63540574402034,0.163540574402034
"11","SI_270",11,13.3633636363636,-12.4472620082388,0.792696272013331,0.0720632974557574,1.01523902086157,0.0922944564419608
"12","SI_271",12,14.0243636363636,-12.3120561529392,0.705739605527282,0.0588116337939402,0.708325329163067,0.0590271107635889
"13","SI_272",2,14.3163636363636,-12.6764440784741,0.961789835942324,0.480894917971162,1.74362275611516,0.871811378057579
"14","SI_273",3,13.2283636363636,-13.772285437679,0.668654160390044,0.222884720130015,0.558742524279341,0.186247508093114
"15","SI_274",4,13.0953636363636,-13.7747527710313,0.957304773082767,0.239326193270692,1.79516991276387,0.448792478190969
"16","SI_275",5,14.0753636363636,-12.8126224281983,0.981001970878041,0.196200394175608,1.91062273691,0.382124547382001
"17","SI_276",9,13.7153636363636,-12.493017707839,0.868875399389101,0.0965417110432334,1.42531105959247,0.158367895510274
"18","SI_277",10,13.8423636363636,-11.5360843786443,1.07110487548945,0.107110487548945,2.32101494431574,0.232101494431574
"19","SI_278",11,13.6793636363636,-12.2947775136293,0.953087475170048,0.0866443159245498,1.76187237058085,0.16017021550735
"20","SI_279",12,13.1863636363636,-14.3701447609087,0.842835258308983,0.0702362715257486,1.46526811021209,0.122105675851008
"21","SI_280",2,13.3833636363636,-12.5002093219249,0.698710775672751,0.349355387836376,0.754301550869623,0.377150775434812
"22","SI_281",3,14.0813636363636,-11.3795697385281,0.715981614743883,0.238660538247961,0.771910827985644,0.257303609328548
"23","SI_282",4,12.8453636363636,-13.3242899933632,0.724683975516159,0.18117099387904,0.917715642506297,0.229428910626574
"24","SI_283",5,13.7133636363636,-12.6300234115817,0.795039215298175,0.159007843059635,1.11404307391619,0.222808614783237
