Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
37,37071,Blank,H,10,0,N2,1,1,47.4,27.2,12.4,3808,70232,70.232,8.3,2509,46300,0.509,0.6592481,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
37,37071,Blank,H,10,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,-0.0,5338,99004,99.004,-0.3,5654,104928,1.154,1.0,7673,0.427,142345,1.0598319,0.0119849,0,0,1.437766,0.0040196,0,0,0.0111802,0,0.0020052,0
38,37072,SP_83,H,11,0.482,N2,1,1,47.4,27.2,12.1,3812,70348,70.348,8.1,2513,46377,0.51,0.6592517,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
38,37072,SP_83,H,11,0.482,N2,2,0,216.5,90.7,12.6,1159,30533,30.533,8.3,776,20415,0.225,0.6686105,0.0074608,14.196,14.196,0.0037304,14.196,,,,,,,,,,,,,,,,,,,,,,,,
38,37072,SP_83,H,11,0.482,CO2,3,0,374.5,112,,,,,,,,,,,,,,,-0.0,4995,141790,141.79,-0.3,5303,150151,1.652,1.0,7130,0.608,202597,1.0589628,0.0119774,-0.622,-0.622,1.4288529,0.003995,-6.109,-6.109,0.0111753,-0.44,0.0019929,-6.115
38,37072,SP_83,H,11,0.482,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.6,5340,99091,99.091,1.5,5656,104999,1.155,3.5,7676,0.427,142457,1.0596222,0.0119849,0,0,1.4376355,0.0040196,0,0,0.0111802,0,0.0020052,0
39,37073,SP_84,H,12,0.499,N2,1,1,47.4,27.2,12.3,3815,70312,70.312,8.3,2512,46312,0.509,0.6586644,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
39,37073,SP_84,H,12,0.499,N2,2,0,216.3,91.5,12.8,1207,31672,31.672,8.4,807,21163,0.233,0.6681861,0.0074627,14.456,14.456,0.0037314,14.456,,,,,,,,,,,,,,,,,,,,,,,,
39,37073,SP_84,H,12,0.499,CO2,3,0,374.3,112.7,,,,,,,,,,,,,,,0.1,5191,147012,147.012,-0.1,5507,155554,1.711,1.2,7406,0.63,209972,1.0581039,0.0119678,-1.426,-1.426,1.4282589,0.0039934,-6.496,-6.496,0.0111658,-1.287,0.0019922,-6.501
39,37073,SP_84,H,12,0.499,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.8,5341,99132,99.132,1.7,5658,105042,1.155,3.7,7678,0.428,142512,1.0596154,0.0119849,0,0,1.4375981,0.0040196,0,0,0.0111802,0,0.0020052,0
40,37074,SP_85,A,1,0.486,N2,1,1,47.4,27.2,12.4,3813,70360,70.36,8.3,2513,46385,0.51,0.6592538,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
40,37074,SP_85,A,1,0.486,N2,2,0,216.3,91.3,12.8,1170,30795,30.795,8.5,783,20586,0.226,0.6684918,0.0074595,14.013,14.013,0.0037297,14.013,,,,,,,,,,,,,,,,,,,,,,,,
40,37074,SP_85,A,1,0.486,CO2,3,0,374.3,111.8,,,,,,,,,,,,,,,0.1,5076,144040,144.04,-0.1,5388,152506,1.678,1.2,7242,0.617,205711,1.0587756,0.011975,-0.825,-0.825,1.4281512,0.0039931,-6.572,-6.572,0.0111731,-0.639,0.001992,-6.577
40,37074,SP_85,A,1,0.486,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.8,5338,99066,99.066,1.6,5655,104975,1.155,3.6,7673,0.427,142417,1.0596493,0.0119849,0,0,1.4375987,0.0040196,0,0,0.0111802,0,0.0020052,0
41,37075,SP_86,A,2,0.478,N2,1,1,47.4,27.2,12.4,3816,70350,70.35,8.4,2513,46336,0.51,0.6586535,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
41,37075,SP_86,A,2,0.478,N2,2,0,216.5,92,12.8,1160,30557,30.557,8.5,775,20405,0.224,0.6677552,0.0074581,13.819,13.819,0.003729,13.819,,,,,,,,,,,,,,,,,,,,,,,,
41,37075,SP_86,A,2,0.478,CO2,3,0,374.5,112,,,,,,,,,,,,,,,0.1,5000,142081,142.081,-0.1,5306,150420,1.655,1.2,7134,0.609,202902,1.0586968,0.0119746,-0.856,-0.856,1.4280759,0.0039929,-6.628,-6.628,0.0111727,-0.671,0.0019919,-6.634
41,37075,SP_86,A,2,0.478,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.7,5339,99113,99.113,1.6,5655,105020,1.155,3.6,7674,0.427,142485,1.059604,0.0119849,0,0,1.437605,0.0040196,0,0,0.0111802,0,0.0020052,0
42,37076,SAL_Std_04,A,3,0.464,N2,1,1,47.4,27.2,12.4,3813,70359,70.359,8.4,2513,46385,0.51,0.6592673,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
42,37076,SAL_Std_04,A,3,0.464,N2,2,0,216.5,90.9,12.8,1043,27625,27.625,8.5,696,18428,0.203,0.6670791,0.0074436,11.849,11.849,0.0037218,11.849,,,,,,,,,,,,,,,,,,,,,,,,
42,37076,SAL_Std_04,A,3,0.464,CO2,3,0,374.3,113.7,,,,,,,,,,,,,,,0.1,5298,151345,151.345,-0.1,5578,158878,1.748,1.2,7557,0.648,216024,1.0497721,0.0118732,-9.317,-9.317,1.4273586,0.0039909,-7.122,-7.122,0.0110715,-9.723,0.0019909,-7.108
42,37076,SAL_Std_04,A,3,0.464,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.8,5338,99073,99.073,1.7,5655,104982,1.155,3.7,7672,0.427,142427,1.0596449,0.0119849,0,0,1.437597,0.0040196,0,0,0.0111802,0,0.0020052,0
43,37077,GA1_Std_04,A,4,0.575,N2,1,1,47.4,27.2,12.4,3814,70257,70.257,8.4,2512,46279,0.509,0.6587082,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
43,37077,GA1_Std_04,A,4,0.575,N2,2,0,216.5,89.9,12.8,983,25694,25.694,8.5,645,16858,0.185,0.6560795,0.007327,-3.991,-3.991,0.0036635,-3.991,,,,,,,,,,,,,,,,,,,,,,,,
43,37077,GA1_Std_04,A,4,0.575,CO2,3,0,373.9,113.3,,,,,,,,,,,,,,,0.1,5673,160691,160.691,-0.1,5934,167564,1.843,1.3,8087,0.688,229333,1.0427713,0.0117943,-15.9,-15.9,1.4271658,0.0039904,-7.242,-7.242,0.0109926,-16.777,0.0019907,-7.212
43,37077,GA1_Std_04,A,4,0.575,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.0,5340,99021,99.021,1.8,5656,104924,1.154,3.9,7675,0.427,142350,1.0596197,0.0119849,0,0,1.4375765,0.0040196,0,0,0.0111802,0,0.0020052,0
44,37078,GA2_Std_04,A,5,0.551,N2,1,1,47.4,27.2,12.4,3812,70261,70.261,8.4,2512,46319,0.51,0.6592444,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
44,37078,GA2_Std_04,A,5,0.551,N2,2,0,216.3,90.1,12.8,917,24534,24.534,8.5,602,16091,0.177,0.6558747,0.0073188,-5.111,-5.111,0.0036594,-5.111,,,,,,,,,,,,,,,,,,,,,,,,
44,37078,GA2_Std_04,A,5,0.551,CO2,3,0,374.1,113.7,,,,,,,,,,,,,,,0.1,5319,153372,153.372,-0.1,5638,162147,1.784,1.3,7584,0.657,218843,1.057216,0.0119583,-2.212,-2.212,1.4268786,0.0039896,-7.448,-7.448,0.0111568,-2.094,0.0019903,-7.452
44,37078,GA2_Std_04,A,5,0.551,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.9,5339,99007,99.007,1.8,5655,104904,1.154,3.9,7674,0.427,142331,1.05956,0.0119849,0,0,1.4375862,0.0040196,0,0,0.0111802,0,0.0020052,0
45,37079,GA2_QTY_0.14,A,6,0.165,N2,1,1,47.4,27.2,12.4,3811,70267,70.267,8.4,2511,46323,0.51,0.6592373,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
45,37079,GA2_QTY_0.14,A,6,0.165,N2,2,0,216.1,79.6,12.8,266,7249,7.249,8.5,175,4754,0.052,0.6558435,0.0073185,-5.148,-5.148,0.0036593,-5.148,,,,,,,,,,,,,,,,,,,,,,,,
45,37079,GA2_QTY_0.14,A,6,0.165,CO2,3,0,377.9,100.7,,,,,,,,,,,,,,,0.1,1572,45476,45.476,-0.1,1664,48086,0.529,1.3,2246,0.195,65040,1.0574121,0.0119588,-2.176,-2.176,1.4302176,0.0039988,-5.172,-5.172,0.0111563,-2.14,0.0019948,-5.173
45,37079,GA2_QTY_0.14,A,6,0.165,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,0.7,5335,98966,98.966,0.5,5653,104876,1.154,2.0,7669,0.427,142279,1.0597178,0.0119849,0,0,1.4376534,0.0040196,0,0,0.0111802,0,0.0020052,0
46,37080,GA2_QTY_0.56,A,7,0.573,N2,1,1,47.4,27.2,12.3,3813,70347,70.347,8.2,2513,46377,0.51,0.6592552,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
46,37080,GA2_QTY_0.56,A,7,0.573,N2,2,0,216.3,91.3,12.7,950,25456,25.456,8.5,624,16694,0.184,0.6558175,0.007318,-5.215,-5.215,0.003659,-5.215,,,,,,,,,,,,,,,,,,,,,,,,
46,37080,GA2_QTY_0.56,A,7,0.573,CO2,3,0,373.9,116,,,,,,,,,,,,,,,0.0,5511,159113,159.113,-0.2,5843,168217,1.85,1.1,7854,0.681,226943,1.0572201,0.011957,-2.32,-2.32,1.4263049,0.0039881,-7.836,-7.836,0.0111557,-2.195,0.0019895,-7.84
46,37080,GA2_QTY_0.56,A,7,0.573,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.9,5333,98983,98.983,1.8,5649,104890,1.154,3.9,7665,0.427,142295,1.0596785,0.0119849,0,0,1.4375698,0.0040196,0,0,0.0111802,0,0.0020052,0
47,37081,GA2_QTY_0.70,A,8,0.741,N2,1,1,47.4,27.2,12.4,3812,70302,70.302,8.3,2513,46347,0.51,0.6592533,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
47,37081,GA2_QTY_0.70,A,8,0.741,N2,2,0,216.3,93.4,12.8,1232,32925,32.925,8.5,809,21593,0.238,0.6558093,0.007318,-5.224,-5.224,0.003659,-5.224,,,,,,,,,,,,,,,,,,,,,,,,
47,37081,GA2_QTY_0.70,A,8,0.741,CO2,3,0,372.4,120,,,,,,,,,,,,,,,0.1,7100,205763,205.763,-0.1,7533,217520,2.393,1.2,10102,0.879,293046,1.0571366,0.0119565,-2.365,-2.365,1.424189,0.0039822,-9.282,-9.282,0.0111557,-2.19,0.0019866,-9.288
47,37081,GA2_QTY_0.70,A,8,0.741,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,2.5,5334,99011,99.011,2.4,5650,104916,1.154,4.7,7665,0.427,142331,1.0596427,0.0119849,0,0,1.4375327,0.0040196,0,0,0.0111802,0,0.0020052,0
48,37082,Blank,A,9,0,N2,1,1,47.4,27.2,12.4,3810,70298,70.298,8.4,2510,46344,0.51,0.6592436,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
48,37082,Blank,A,9,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,0.0,5335,98822,98.822,-0.2,5651,104728,1.152,1.1,7667,0.426,142082,1.0597713,0.0119849,0,0,1.4377651,0.0040196,0,0,0.0111802,0,0.0020052,0
49,37083,BlankBlank,A,10,0,N2,1,1,47.4,27.2,12.1,3812,70288,70.288,8.1,2512,46336,0.51,0.659229,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
49,37083,BlankBlank,A,10,0,CO2,2,1,525.2,41,,,,,,,,,,,,,,,-0.1,5331,98782,98.782,-0.3,5647,104695,1.152,0.8,7661,0.426,142030,1.0598496,0.0119849,0,0,1.4378064,0.0040196,0,0,0.0111802,0,0.0020052,0
