Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
9,42141,12/07/22,SI_693,A,9,0.422,N2,1,1,47.4,26.8,16.8,3254,59800,59.8,11.7,2138,39316,0.432,0.6574512,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,42141,12/07/22,SI_693,A,9,0.422,N2,2,0,215.9,74.4,17.0,1268,27474,27.474,11.6,848,18350,0.202,0.6679034,0.0074734,15.898,15.898,0.0037367,15.898,,,,,,,,,,,,,,,,,,,,,,,,
9,42141,12/07/22,SI_693,A,9,0.422,CO2,3,0,368.5,99.5,,,,,,,,,,,,,,,1.9,5400,131129,131.129,1.4,5744,138997,1.529,3.8,7777,0.567,189137,1.0600005,0.0119678,-1.422,-1.422,1.4423685,0.0040412,5.393,5.393,0.0111609,-1.725,0.002016,5.403
9,42141,12/07/22,SI_693,A,9,0.422,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,5.6,5219,96683,96.683,5.3,5538,102630,1.129,9.3,7485,0.416,138705,1.0615101,0.0119849,0,0,1.4346312,0.0040196,0,0,0.0111802,0,0.0020052,0
10,42142,12/07/22,SI_694,A,10,0.495,N2,1,1,47.4,27,16.6,3257,60056,60.056,11.6,2144,39544,0.435,0.6584484,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,42142,12/07/22,SI_694,A,10,0.495,N2,2,0,215.9,75.2,17.0,1494,32242,32.242,11.5,999,21554,0.237,0.6685007,0.0074687,15.267,15.267,0.0037344,15.267,,,,,,,,,,,,,,,,,,,,,,,,
10,42142,12/07/22,SI_694,A,10,0.495,CO2,3,0,367.6,98.4,,,,,,,,,,,,,,,1.8,6361,154428,154.428,1.3,6769,163666,1.8,3.7,9159,0.668,222661,1.0598228,0.0119657,-1.597,-1.597,1.4418466,0.0040397,5.021,5.021,0.011159,-1.899,0.0020153,5.031
10,42142,12/07/22,SI_694,A,10,0.495,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,5.2,5219,96722,96.722,4.9,5539,102673,1.129,8.7,7486,0.416,138762,1.0615183,0.0119849,0,0,1.4346435,0.0040196,0,0,0.0111802,0,0.0020052,0
11,42143,12/07/22,SI_695,A,11,0.413,N2,1,1,47.4,27,16.7,3257,59997,59.997,11.6,2144,39504,0.435,0.6584375,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,42143,12/07/22,SI_695,A,11,0.413,N2,2,0,215.9,73.8,17.0,1229,26685,26.685,11.6,821,17820,0.196,0.667808,0.0074611,14.231,14.231,0.0037305,14.231,,,,,,,,,,,,,,,,,,,,,,,,
11,42143,12/07/22,SI_695,A,11,0.413,CO2,3,0,368.7,97.6,,,,,,,,,,,,,,,1.8,5270,128002,128.002,1.3,5600,135564,1.491,3.8,7589,0.554,184602,1.0590798,0.0119574,-2.288,-2.288,1.4421852,0.0040408,5.28,5.28,0.0111506,-2.649,0.0020158,5.292
11,42143,12/07/22,SI_695,A,11,0.413,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.5,5219,96715,96.715,5.2,5538,102664,1.129,9.2,7486,0.416,138749,1.0615085,0.0119849,0,0,1.4346107,0.0040196,0,0,0.0111802,0,0.0020052,0
12,42144,12/07/22,SI_696,A,12,0.43,N2,1,1,47.4,27,16.7,3256,59998,59.998,11.6,2144,39507,0.435,0.6584741,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,42144,12/07/22,SI_696,A,12,0.43,N2,2,0,215.9,74.4,17.0,1258,27324,27.324,11.6,841,18262,0.201,0.6683452,0.0074667,14.991,14.991,0.0037333,14.991,,,,,,,,,,,,,,,,,,,,,,,,
12,42144,12/07/22,SI_696,A,12,0.43,CO2,3,0,368.5,100.3,,,,,,,,,,,,,,,1.8,5419,131864,131.864,1.3,5764,139786,1.538,3.7,7803,0.571,190176,1.0600793,0.0119682,-1.392,-1.392,1.4422193,0.004041,5.336,5.336,0.0111613,-1.69,0.0020159,5.346
12,42144,12/07/22,SI_696,A,12,0.43,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,5.8,5217,96689,96.689,5.5,5537,102641,1.129,9.6,7484,0.416,138706,1.0615569,0.0119849,0,0,1.4345639,0.0040196,0,0,0.0111802,0,0.0020052,0
13,42145,12/07/22,Blank,B,1,0,N2,1,1,47.4,27,16.6,3255,59982,59.982,11.5,2143,39495,0.434,0.6584452,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,42145,12/07/22,Blank,B,1,0,CO2,2,1,525.2,41,,,,,,,,,,,,,,,2.0,5220,96602,96.602,1.5,5539,102569,1.128,3.9,7486,0.416,138598,1.0617726,0.0119849,0,0,1.4347373,0.0040196,0,0,0.0111802,0,0.0020052,0
14,42146,12/07/22,SI_697,B,2,0.49,N2,1,1,47.4,27,16.1,3258,60069,60.069,11.0,2145,39552,0.435,0.6584411,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,42146,12/07/22,SI_697,B,2,0.49,N2,2,0,215.9,74.4,16.6,1467,31701,31.701,11.3,980,21180,0.233,0.6681348,0.0074647,14.722,14.722,0.0037324,14.722,,,,,,,,,,,,,,,,,,,,,,,,
14,42146,12/07/22,SI_697,B,2,0.49,CO2,3,0,367.8,100.7,,,,,,,,,,,,,,,1.6,6215,151074,151.074,1.0,6609,160021,1.76,3.4,8946,0.654,217835,1.0592242,0.0119582,-2.22,-2.22,1.44191,0.0040403,5.158,5.158,0.0111515,-2.571,0.0020156,5.169
14,42146,12/07/22,SI_697,B,2,0.49,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,5.5,5218,96690,96.69,5.2,5537,102644,1.129,9.2,7483,0.416,138703,1.0615809,0.0119849,0,0,1.4345107,0.0040196,0,0,0.0111802,0,0.0020052,0
15,42147,12/07/22,SI_698,B,3,0.434,N2,1,1,47.4,27,16.5,3256,59986,59.986,11.4,2144,39499,0.434,0.6584704,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,42147,12/07/22,SI_698,B,3,0.434,N2,2,0,215.9,74,16.9,1246,27038,27.038,11.5,832,18049,0.199,0.6675153,0.0074574,13.736,13.736,0.0037287,13.736,,,,,,,,,,,,,,,,,,,,,,,,
15,42147,12/07/22,SI_698,B,3,0.434,CO2,3,0,368.5,98.6,,,,,,,,,,,,,,,1.7,5400,131166,131.166,1.2,5736,138898,1.528,3.7,7774,0.567,189161,1.0589447,0.0119547,-2.514,-2.514,1.4421446,0.0040408,5.287,5.287,0.0111479,-2.891,0.0020158,5.299
15,42147,12/07/22,SI_698,B,3,0.434,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,4.7,5218,96671,96.671,4.3,5538,102627,1.129,8.0,7484,0.416,138681,1.061613,0.0119849,0,0,1.4345602,0.0040196,0,0,0.0111802,0,0.0020052,0
16,42148,12/07/22,SI_699,B,4,0.424,N2,1,1,47.4,27,16.6,3255,60043,60.043,11.5,2143,39537,0.435,0.6584772,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,42148,12/07/22,SI_699,B,4,0.424,N2,2,0,216.1,73.8,16.9,1256,27200,27.2,11.5,839,18167,0.2,0.6678994,0.0074617,14.309,14.309,0.0037308,14.309,,,,,,,,,,,,,,,,,,,,,,,,
16,42148,12/07/22,SI_699,B,4,0.424,CO2,3,0,368.7,96.8,,,,,,,,,,,,,,,1.8,5442,131889,131.889,1.3,5786,139771,1.537,3.7,7835,0.571,190213,1.0597601,0.0119638,-1.754,-1.754,1.4422217,0.0040411,5.368,5.368,0.0111569,-2.08,0.002016,5.378
16,42148,12/07/22,SI_699,B,4,0.424,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,5.2,5215,96624,96.624,4.9,5535,102578,1.128,8.7,7481,0.416,138609,1.0616223,0.0119849,0,0,1.4345212,0.0040196,0,0,0.0111802,0,0.0020052,0
17,42149,12/07/22,SI_700,B,5,0.462,N2,1,1,47.4,27,16.5,3254,59992,59.992,11.4,2142,39502,0.435,0.6584501,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,42149,12/07/22,SI_700,B,5,0.462,N2,2,0,216.1,74.2,16.9,1294,28042,28.042,11.5,865,18741,0.206,0.6683162,0.0074666,14.984,14.984,0.0037333,14.984,,,,,,,,,,,,,,,,,,,,,,,,
17,42149,12/07/22,SI_700,B,5,0.462,CO2,3,0,368.5,98,,,,,,,,,,,,,,,1.8,5573,135252,135.252,1.2,5924,143303,1.576,3.7,8025,0.585,195038,1.0595319,0.0119612,-1.974,-1.974,1.4420388,0.0040407,5.256,5.256,0.0111544,-2.311,0.0020158,5.267
17,42149,12/07/22,SI_700,B,5,0.462,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,5.3,5214,96655,96.655,5.0,5534,102611,1.129,8.9,7477,0.416,138651,1.0616274,0.0119849,0,0,1.4344985,0.0040196,0,0,0.0111802,0,0.0020052,0
18,42150,12/07/22,GA2_Std_02,B,6,0.559,N2,1,1,47.4,27,16.6,3254,59978,59.978,11.5,2142,39493,0.434,0.6584573,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,42150,12/07/22,GA2_Std_02,B,6,0.559,N2,2,0,215.9,72.7,16.9,1096,23675,23.675,11.5,718,15508,0.171,0.6550309,0.0073181,-5.204,-5.204,0.0036591,-5.204,,,,,,,,,,,,,,,,,,,,,,,,
18,42150,12/07/22,GA2_Std_02,B,6,0.559,CO2,3,0,367.6,98.9,,,,,,,,,,,,,,,1.8,6326,153498,153.498,1.2,6729,162622,1.789,3.7,9107,0.664,221278,1.0594464,0.0119606,-2.021,-2.021,1.4415706,0.0040395,4.961,4.961,0.0111539,-2.35,0.0020152,4.971
18,42150,12/07/22,GA2_Std_02,B,6,0.559,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,4.3,5212,96625,96.625,3.9,5532,102577,1.128,7.4,7476,0.416,138605,1.0615915,0.0119849,0,0,1.4344547,0.0040196,0,0,0.0111802,0,0.0020052,0
19,42151,12/07/22,SAL_Std_02,B,7,0.581,N2,1,1,47.4,26.8,16.6,3253,59927,59.927,11.5,2142,39459,0.434,0.6584534,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,42151,12/07/22,SAL_Std_02,B,7,0.581,N2,2,0,216.1,77.3,16.9,1496,32431,32.431,11.5,997,21606,0.238,0.6662031,0.007443,11.77,11.77,0.0037215,11.77,,,,,,,,,,,,,,,,,,,,,,,,
19,42151,12/07/22,SAL_Std_02,B,7,0.581,CO2,3,0,366.8,106.8,,,,,,,,,,,,,,,1.8,7473,183518,183.518,1.3,7899,193069,2.124,3.8,10751,0.793,264395,1.0520389,0.0118769,-9.006,-9.006,1.4406978,0.0040373,4.406,4.406,0.0110704,-9.818,0.0020141,4.433
19,42151,12/07/22,SAL_Std_02,B,7,0.581,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,10.9,5214,96637,96.637,10.9,5532,102590,1.128,17.0,7476,0.416,138614,1.0615993,0.0119849,0,0,1.4343782,0.0040196,0,0,0.0111802,0,0.0020052,0
20,42152,12/07/22,GA1_Std_02,B,8,0.554,N2,1,1,47.4,27,17.7,3253,59999,59.999,12.5,2142,39509,0.435,0.6584927,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,42152,12/07/22,GA1_Std_02,B,8,0.554,N2,2,0,216.1,72.5,17.5,1072,23151,23.151,12.1,703,15181,0.167,0.6557344,0.0073256,-4.189,-4.189,0.0036628,-4.189,,,,,,,,,,,,,,,,,,,,,,,,
20,42152,12/07/22,GA1_Std_02,B,8,0.554,CO2,3,0,367.8,97.4,,,,,,,,,,,,,,,2.5,6181,149875,149.875,2.1,6484,156647,1.723,4.8,8894,0.648,216000,1.0451787,0.0117992,-15.49,-15.49,1.4411961,0.0040388,4.776,4.776,0.0109926,-16.784,0.0020149,4.818
20,42152,12/07/22,GA1_Std_02,B,8,0.554,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,4.2,5211,96546,96.546,3.8,5530,102495,1.127,7.3,7473,0.415,138480,1.0616237,0.0119849,0,0,1.4343463,0.0040196,0,0,0.0111802,0,0.0020052,0
21,42153,12/07/22,SI_701,B,9,0.488,N2,1,1,47.4,27,16.6,3252,59905,59.905,11.6,2140,39446,0.434,0.65848,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,42153,12/07/22,SI_701,B,9,0.488,N2,2,0,216.1,75.4,17.0,1420,30715,30.715,11.6,949,20523,0.226,0.6681643,0.0074646,14.707,14.707,0.0037323,14.707,,,,,,,,,,,,,,,,,,,,,,,,
21,42153,12/07/22,SI_701,B,9,0.488,CO2,3,0,368,98.9,,,,,,,,,,,,,,,1.8,6338,154363,154.363,1.3,6736,163414,1.798,3.8,9122,0.667,222479,1.058635,0.0119508,-2.838,-2.838,1.4412683,0.004039,4.829,4.829,0.0111442,-3.222,0.0020149,4.842
21,42153,12/07/22,SI_701,B,9,0.488,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,6.6,5211,96554,96.554,6.4,5530,102506,1.128,10.9,7472,0.415,138491,1.0616483,0.0119849,0,0,1.4343415,0.0040196,0,0,0.0111802,0,0.0020052,0
22,42154,12/07/22,SI_702,B,10,0.422,N2,1,1,47.4,27,16.7,3252,59886,59.886,11.6,2141,39434,0.434,0.6584727,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,42154,12/07/22,SI_702,B,10,0.422,N2,2,0,215.9,74.6,17.0,1231,26824,26.824,11.6,823,17922,0.197,0.6681521,0.0074645,14.7,14.7,0.0037323,14.7,,,,,,,,,,,,,,,,,,,,,,,,
22,42154,12/07/22,SI_702,B,10,0.422,CO2,3,0,368.7,103.5,,,,,,,,,,,,,,,1.8,5348,130407,130.407,1.3,5687,138212,1.52,3.8,7700,0.564,188015,1.0598507,0.0119647,-1.681,-1.681,1.4417587,0.0040402,5.131,5.131,0.0111579,-1.993,0.0020155,5.141
22,42154,12/07/22,SI_702,B,10,0.422,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,4.1,5209,96520,96.52,3.7,5528,102469,1.127,7.2,7471,0.415,138449,1.0616357,0.0119849,0,0,1.4343991,0.0040196,0,0,0.0111802,0,0.0020052,0
23,42155,12/07/22,SI_703,B,11,0.432,N2,1,1,47.4,27,16.5,3251,59891,59.891,11.5,2140,39436,0.434,0.6584551,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,42155,12/07/22,SI_703,B,11,0.432,N2,2,0,215.9,74.6,16.9,1262,27488,27.488,11.5,844,18362,0.202,0.6680148,0.0074632,14.518,14.518,0.0037316,14.518,,,,,,,,,,,,,,,,,,,,,,,,
23,42155,12/07/22,SI_703,B,11,0.432,CO2,3,0,368.5,98,,,,,,,,,,,,,,,1.8,5461,133066,133.066,1.3,5801,140898,1.55,3.7,7861,0.576,191871,1.0588538,0.0119534,-2.626,-2.626,1.4419204,0.0040406,5.241,5.241,0.0111465,-3.01,0.0020157,5.253
23,42155,12/07/22,SI_703,B,11,0.432,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,4.9,5208,96567,96.567,4.6,5528,102519,1.128,8.3,7469,0.416,138516,1.0616417,0.0119849,0,0,1.434403,0.0040196,0,0,0.0111802,0,0.0020052,0
24,42156,12/07/22,SI_704,B,12,0.449,N2,1,1,47.4,27,16.5,3249,59847,59.847,11.4,2141,39447,0.434,0.6591206,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,42156,12/07/22,SI_704,B,12,0.449,N2,2,0,216.1,75,16.9,1314,28549,28.549,11.5,879,19087,0.21,0.6685809,0.007462,14.353,14.353,0.003731,14.353,,,,,,,,,,,,,,,,,,,,,,,,
24,42156,12/07/22,SI_704,B,12,0.449,CO2,3,0,368.5,98.6,,,,,,,,,,,,,,,1.8,5668,138059,138.059,1.3,6025,146258,1.609,3.8,8160,0.597,199050,1.0593922,0.0119593,-2.128,-2.128,1.4417787,0.0040403,5.15,5.15,0.0111526,-2.473,0.0020155,5.161
24,42156,12/07/22,SI_704,B,12,0.449,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,5.7,5209,96536,96.536,5.4,5528,102488,1.127,9.4,7471,0.415,138471,1.0616518,0.0119849,0,0,1.4343916,0.0040196,0,0,0.0111802,0,0.0020052,0
25,42157,12/07/22,Blank,C,1,0,N2,1,1,47.4,27,16.7,3250,59910,59.91,11.6,2139,39448,0.434,0.6584531,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,42157,12/07/22,Blank,C,1,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,1.9,5207,96361,96.361,1.4,5526,102323,1.126,3.9,7466,0.415,138235,1.0618732,0.0119849,0,0,1.4345653,0.0040196,0,0,0.0111802,0,0.0020052,0
26,42158,12/07/22,SI_705,C,2,0.433,N2,1,1,47.4,26.8,16.1,3252,59910,59.91,11.0,2141,39444,0.434,0.6583896,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,42158,12/07/22,SI_705,C,2,0.433,N2,2,0,215.9,74.4,16.6,1282,27897,27.897,11.2,856,18626,0.205,0.6676697,0.0074601,14.095,14.095,0.00373,14.095,,,,,,,,,,,,,,,,,,,,,,,,
26,42158,12/07/22,SI_705,C,2,0.433,CO2,3,0,368.7,98.2,,,,,,,,,,,,,,,1.5,5484,133769,133.769,1.0,5825,141606,1.558,3.4,7897,0.579,192919,1.0585856,0.0119499,-2.919,-2.919,1.4421787,0.0040414,5.429,5.429,0.011143,-3.331,0.0020161,5.443
