Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,37087,GA1_QTY_0.56,A,4,0.6,CO2,3,0,374.1,116.4,,,,,,,,,,,,,,,-0.1,5672,165117,165.117,-0.3,5926,172050,1.893,0.8,8090,0.707,235671,1.0419889,0.0117932,-15.99,-15.99,1.4272965,0.0039895,-7.481,-7.481,0.0109917,-16.864,0.0019903,-7.451
4,37087,GA1_QTY_0.56,A,4,0.6,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,1.9,5328,98894,98.894,1.8,5640,104721,1.152,3.7,7660,0.427,142215,1.0589211,0.0119849,0,0,1.4380543,0.0040196,0,0,0.0111802,0,0.0020052,0
5,37088,GA1_QTY_0.70,A,5,0.713,N2,1,1,47.4,27.2,12.2,3812,70294,70.294,8.1,2513,46359,0.51,0.659493,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,37088,GA1_QTY_0.70,A,5,0.713,N2,2,0,216.3,93.4,12.6,1179,31591,31.591,8.3,775,20749,0.228,0.6567972,0.0073263,-4.088,-4.088,0.0036632,-4.088,,,,,,,,,,,,,,,,,,,,,,,,
5,37088,GA1_QTY_0.70,A,5,0.713,CO2,3,0,372.9,119.8,,,,,,,,,,,,,,,0,6826,198174,198.174,-0.2,7137,206494,2.271,1.1,9718,0.847,282393,1.0419792,0.0117922,-16.073,-16.073,1.4249705,0.0039833,-9.021,-9.021,0.0109913,-16.895,0.0019872,-8.993
5,37088,GA1_QTY_0.70,A,5,0.713,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.3,5330,98846,98.846,2.2,5642,104678,1.151,4.4,7662,0.426,142135,1.0590008,0.0119849,0,0,1.4379415,0.0040196,0,0,0.0111802,0,0.0020052,0
6,37089,GA2_Std_01,A,6,0.568,N2,1,1,47.4,27.2,12.3,3811,70314,70.314,8.3,2511,46341,0.51,0.6590632,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,37089,GA2_Std_01,A,6,0.568,N2,2,0,216.3,91.1,12.7,933,25193,25.193,8.4,613,16519,0.182,0.6556918,0.0073188,-5.115,-5.115,0.0036594,-5.115,,,,,,,,,,,,,,,,,,,,,,,,
6,37089,GA2_Std_01,A,6,0.568,CO2,3,0,374.3,115.4,,,,,,,,,,,,,,,0.1,5421,157517,157.517,-0.1,5742,166424,1.831,1.2,7725,0.674,224656,1.0565488,0.0119566,-2.356,-2.356,1.426234,0.003987,-8.105,-8.105,0.0111553,-2.224,0.0019889,-8.109
6,37089,GA2_Std_01,A,6,0.568,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,1.9,5327,98855,98.855,1.8,5639,104692,1.152,3.9,7658,0.426,142143,1.0590438,0.0119849,0,0,1.4378882,0.0040196,0,0,0.0111802,0,0.0020052,0
7,37090,SAL_Std_01,A,7,0.437,N2,1,1,47.4,27.2,12.3,3813,70337,70.337,8.3,2512,46360,0.51,0.6591163,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,37090,SAL_Std_01,A,7,0.437,N2,2,0,216.3,91.3,12.7,947,25638,25.638,8.4,632,17099,0.188,0.6669307,0.0074436,11.856,11.856,0.0037218,11.856,,,,,,,,,,,,,,,,,,,,,,,,
7,37090,SAL_Std_01,A,7,0.437,CO2,3,0,374.9,114.3,,,,,,,,,,,,,,,0.1,4843,140803,140.803,-0.1,5094,147732,1.625,1.2,6905,0.603,200879,1.0492131,0.0118729,-9.345,-9.345,1.4266737,0.0039881,-7.815,-7.815,0.0110715,-9.727,0.0019896,-7.802
7,37090,SAL_Std_01,A,7,0.437,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,1.8,5328,98884,98.884,1.6,5641,104729,1.152,3.6,7660,0.427,142187,1.0591102,0.0119849,0,0,1.4379111,0.0040196,0,0,0.0111802,0,0.0020052,0
8,37091,GA1_Std_01,A,8,0.575,N2,1,1,47.4,27.2,12.3,3810,70303,70.303,8.3,2511,46337,0.51,0.6590967,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,37091,GA1_Std_01,A,8,0.575,N2,2,0,216.3,91.3,12.7,936,25269,25.269,8.4,615,16586,0.182,0.6563959,0.0073263,-4.098,-4.098,0.0036631,-4.098,,,,,,,,,,,,,,,,,,,,,,,,
8,37091,GA1_Std_01,A,8,0.575,CO2,3,0,374.3,115.8,,,,,,,,,,,,,,,0.1,5439,158088,158.088,-0.2,5684,164775,1.813,1.2,7749,0.676,225435,1.0423037,0.0117944,-15.887,-15.887,1.4260124,0.0039865,-8.223,-8.223,0.0109932,-16.726,0.0019888,-8.195
8,37091,GA1_Std_01,A,8,0.575,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2,5329,98889,98.889,1.8,5642,104737,1.152,3.9,7660,0.427,142187,1.0591302,0.0119849,0,0,1.4378362,0.0040196,0,0,0.0111802,0,0.0020052,0
9,37092,SI_123,A,9,0.448,N2,1,1,47.4,27.2,12.3,3810,70235,70.235,8.3,2512,46323,0.51,0.6595363,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,37092,SI_123,A,9,0.448,N2,2,0,216.1,85.9,12.7,487,13294,13.294,8.4,325,8857,0.097,0.6662193,0.0074309,10.133,10.133,0.0037155,10.133,,,,,,,,,,,,,,,,,,,,,,,,
9,37092,SI_123,A,9,0.448,CO2,3,0,376.8,108.7,,,,,,,,,,,,,,,0.1,2992,87164,87.164,-0.1,3165,92090,1.013,1.2,4271,0.374,124538,1.0565182,0.0119551,-2.481,-2.481,1.4287849,0.0039941,-6.346,-6.346,0.0111531,-2.423,0.0019925,-6.347
9,37092,SI_123,A,9,0.448,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.1,5329,98904,98.904,1,5642,104754,1.152,2.7,7661,0.427,142215,1.0591458,0.0119849,0,0,1.4379097,0.0040196,0,0,0.0111802,0,0.0020052,0
10,37093,SI_124,A,10,1.451,N2,1,1,47.4,27.2,12.2,3814,70332,70.332,8.2,2513,46358,0.51,0.6591352,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,37093,SI_124,A,10,1.451,N2,2,0,216.5,85.1,12.6,497,13209,13.209,8.4,331,8781,0.097,0.6647568,0.0074191,8.529,8.529,0.0037096,8.529,,,,,,,,,,,,,,,,,,,,,,,,
10,37093,SI_124,A,10,1.451,CO2,3,0,371.2,123.3,,,,,,,,,,,,,,,0,8679,252010,252.01,-0.2,9199,265931,2.925,1.1,12341,1.076,358745,1.05524,0.0119403,-3.714,-3.714,1.4235335,0.0039798,-9.901,-9.901,0.0111398,-3.612,0.0019853,-9.904
10,37093,SI_124,A,10,1.451,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,3,5326,98778,98.778,3,5639,104623,1.151,5.5,7656,0.426,142020,1.0591734,0.0119849,0,0,1.4377689,0.0040196,0,0,0.0111802,0,0.0020052,0
11,37094,SI_125,A,11,1.485,N2,1,1,47.4,27.2,12.4,3813,70304,70.304,8.4,2513,46341,0.51,0.6591582,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,37094,SI_125,A,11,1.485,N2,2,0,216.7,85.1,12.7,577,15026,15.026,8.5,384,9986,0.11,0.6646059,0.0074172,8.265,8.265,0.0037086,8.265,,,,,,,,,,,,,,,,,,,,,,,,
11,37094,SI_125,A,11,1.485,CO2,3,0,367.8,131.7,,,,,,,,,,,,,,,0.2,12716,369589,369.589,0,13583,391883,4.311,1.3,18056,1.577,525504,1.0603199,0.0119979,1.086,1.086,1.4218581,0.0039754,-10.976,-10.976,0.0111978,1.574,0.0019832,-10.991
11,37094,SI_125,A,11,1.485,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,4.3,5320,98735,98.735,4.3,5633,104577,1.15,7.3,7646,0.426,141945,1.0591695,0.0119849,0,0,1.4376377,0.0040196,0,0,0.0111802,0,0.0020052,0
12,37095,SI_126,A,12,1.553,N2,1,1,47.4,27.2,12.5,3811,70302,70.302,8.6,2513,46369,0.51,0.6595644,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,37095,SI_126,A,12,1.553,N2,2,0,216.3,83.2,12.8,389,10450,10.45,8.6,259,6956,0.077,0.6656128,0.0074239,9.17,9.17,0.0037119,9.17,,,,,,,,,,,,,,,,,,,,,,,,
12,37095,SI_126,A,12,1.553,CO2,3,0,375.4,112.9,,,,,,,,,,,,,,,0.3,4396,126989,126.989,0.1,4655,134203,1.476,1.5,6273,0.544,181371,1.0568072,0.0119574,-2.294,-2.294,1.4282373,0.0039932,-6.563,-6.563,0.0111554,-2.215,0.001992,-6.565
12,37095,SI_126,A,12,1.553,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.8,5323,98772,98.772,1.6,5636,104623,1.151,3.6,7651,0.426,142002,1.0592372,0.0119849,0,0,1.4376722,0.0040196,0,0,0.0111802,0,0.0020052,0
13,37096,Blank,B,1,0,N2,1,1,47.4,27.2,12.4,3816,70415,70.415,8.4,2515,46415,0.511,0.6591648,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,37096,Blank,B,1,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,0,5324,98644,98.644,-0.2,5638,104513,1.15,1.1,7651,0.426,141839,1.059496,0.0119849,0,0,1.4378812,0.0040196,0,0,0.0111802,0,0.0020052,0
14,37097,SI_127,B,2,0.223,N2,1,1,47.4,27.2,12.1,3816,70358,70.358,8,2515,46378,0.51,0.6591811,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,37097,SI_127,B,2,0.223,N2,2,0,216.1,80,12.5,253,6914,6.914,8.3,168,4604,0.051,0.6659411,0.0074318,10.255,10.255,0.0037159,10.255,,,,,,,,,,,,,,,,,,,,,,,,
14,37097,SI_127,B,2,0.223,CO2,3,0,378.1,100.9,,,,,,,,,,,,,,,0,1601,46473,46.473,-0.2,1691,49045,0.539,1.1,2289,0.2,66532,1.0553547,0.0119382,-3.892,-3.892,1.431631,0.0040023,-4.304,-4.304,0.0111353,-4.012,0.0019966,-4.3
14,37097,SI_127,B,2,0.223,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,0.6,5321,98794,98.794,0.4,5636,104670,1.151,1.9,7650,0.426,142048,1.0594778,0.0119849,0,0,1.4378196,0.0040196,0,0,0.0111802,0,0.0020052,0
15,37098,SI_128a,B,3,0.444,N2,1,1,47.4,27.2,12.1,3817,70428,70.428,8.1,2515,46423,0.511,0.6591645,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,37098,SI_128a,B,3,0.444,N2,2,0,216.3,90.3,12.6,798,21646,21.646,8.3,532,14429,0.159,0.6666083,0.0074395,11.293,11.293,0.0037197,11.293,,,,,,,,,,,,,,,,,,,,,,,,
15,37098,SI_128a,B,3,0.444,CO2,3,0,375.8,112.2,,,,,,,,,,,,,,,0,4059,117902,117.902,-0.2,4289,124359,1.368,1,5795,0.505,168473,1.0547651,0.011932,-4.411,-4.411,1.428926,0.0039949,-6.124,-6.124,0.0111299,-4.5,0.0019929,-6.12
15,37098,SI_128a,B,3,0.444,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.5,5323,98740,98.74,1.3,5637,104609,1.151,3.2,7651,0.426,141961,1.0594378,0.0119849,0,0,1.4377305,0.0040196,0,0,0.0111802,0,0.0020052,0
16,37099,SI_128b,B,4,1.479,N2,1,1,47.4,27.2,12.2,3817,70369,70.369,8.2,2515,46385,0.51,0.6591706,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,37099,SI_128b,B,4,1.479,N2,2,0,216.7,99.1,12.7,2236,58748,58.748,8.4,1488,39079,0.43,0.6651963,0.0074236,9.141,9.141,0.0037118,9.141,,,,,,,,,,,,,,,,,,,,,,,,
16,37099,SI_128b,B,4,1.479,CO2,3,0,367.4,132.1,,,,,,,,,,,,,,,0.1,13359,392339,392.339,-0.2,14170,412936,4.542,1.2,18960,1.672,557397,1.0524991,0.0119074,-6.465,-6.465,1.4207044,0.0039724,-11.727,-11.727,0.0111076,-6.494,0.0019817,-11.725
16,37099,SI_128b,B,4,1.479,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,4.6,5318,98675,98.675,4.6,5631,104531,1.15,7.7,7642,0.426,141851,1.0593479,0.0119849,0,0,1.4375622,0.0040196,0,0,0.0111802,0,0.0020052,0
17,37100,SI_129a,B,5,0.463,N2,1,1,47.4,27.2,12.6,3815,70356,70.356,8.6,2514,46380,0.51,0.6592171,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,37100,SI_129a,B,5,0.463,N2,2,0,216.3,90.9,12.9,807,21987,21.987,8.6,538,14667,0.161,0.6670451,0.0074438,11.875,11.875,0.0037219,11.875,,,,,,,,,,,,,,,,,,,,,,,,
17,37100,SI_129a,B,5,0.463,CO2,3,0,375.8,112.9,,,,,,,,,,,,,,,0.3,4114,119979,119.979,0.1,4348,126543,1.392,1.5,5870,0.514,171316,1.0547134,0.0119313,-4.472,-4.472,1.4278876,0.0039924,-6.762,-6.762,0.0111294,-4.542,0.0019916,-6.759
17,37100,SI_129a,B,5,0.463,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,1.7,5319,98697,98.697,1.5,5633,104564,1.15,3.5,7644,0.426,141887,1.059451,0.0119849,0,0,1.437609,0.0040196,0,0,0.0111802,0,0.0020052,0
18,37101,GA1_Std_02,B,6,0.565,N2,1,1,47.4,27.2,12.3,3819,70440,70.44,8.3,2516,46435,0.511,0.6592067,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,37101,GA1_Std_02,B,6,0.565,N2,2,0,216.3,91.3,12.7,927,25108,25.108,8.5,609,16482,0.181,0.6564457,0.0073256,-4.188,-4.188,0.0036628,-4.188,,,,,,,,,,,,,,,,,,,,,,,,
18,37101,GA1_Std_02,B,6,0.565,CO2,3,0,374.5,116.8,,,,,,,,,,,,,,,0.1,5394,157271,157.271,-0.1,5638,163957,1.804,1.3,7683,0.673,224226,1.0425102,0.0117939,-15.935,-15.935,1.4257257,0.0039863,-8.263,-8.263,0.0109926,-16.775,0.0019887,-8.235
18,37101,GA1_Std_02,B,6,0.565,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.1,5319,98663,98.663,1.9,5632,104523,1.15,4,7645,0.426,141839,1.0593915,0.0119849,0,0,1.4376049,0.0040196,0,0,0.0111802,0,0.0020052,0
19,37102,GA2_Std_02,B,7,0.568,N2,1,1,47.4,27.2,12.3,3817,70438,70.438,8.3,2515,46431,0.511,0.6591797,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,37102,GA2_Std_02,B,7,0.568,N2,2,0,216.3,91.5,12.7,960,25905,25.905,8.5,630,16990,0.187,0.6558558,0.0073193,-5.043,-5.043,0.0036597,-5.043,,,,,,,,,,,,,,,,,,,,,,,,
19,37102,GA2_Std_02,B,7,0.568,CO2,3,0,374.5,116.8,,,,,,,,,,,,,,,0.2,5581,162402,162.402,-0.1,5916,171648,1.888,1.3,7950,0.695,231518,1.0569356,0.0119566,-2.355,-2.355,1.4255852,0.003986,-8.351,-8.351,0.0111555,-2.214,0.0019884,-8.355
19,37102,GA2_Std_02,B,7,0.568,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.1,5317,98633,98.633,2,5631,104495,1.149,4.1,7642,0.425,141794,1.0594305,0.0119849,0,0,1.4375909,0.0040196,0,0,0.0111802,0,0.0020052,0
20,37103,SAL_Std_02,B,8,0.454,N2,1,1,47.4,27.2,12.3,3817,70347,70.347,8.3,2516,46373,0.51,0.6592138,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,37103,SAL_Std_02,B,8,0.454,N2,2,0,216.3,92,12.7,980,26550,26.55,8.5,654,17712,0.195,0.6671241,0.0074447,12,12,0.0037223,12,,,,,,,,,,,,,,,,,,,,,,,,
20,37103,SAL_Std_02,B,8,0.454,CO2,3,0,374.9,115.8,,,,,,,,,,,,,,,0.2,5013,145901,145.901,0,5274,153124,1.684,1.3,7143,0.624,208073,1.0495077,0.011872,-9.415,-9.415,1.4261302,0.0039875,-7.981,-7.981,0.0110707,-9.796,0.0019892,-7.968
20,37103,SAL_Std_02,B,8,0.454,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,1.9,5316,98675,98.675,1.8,5630,104545,1.15,3.9,7639,0.426,141856,1.0594823,0.0119849,0,0,1.4376041,0.0040196,0,0,0.0111802,0,0.0020052,0
21,37104,SI_129b,B,9,1.494,N2,1,1,47.4,27.2,12.3,3816,70347,70.347,8.3,2515,46373,0.51,0.6592013,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,37104,SI_129b,B,9,1.494,N2,2,0,216.7,99.5,12.8,2264,59613,59.613,8.5,1508,39674,0.436,0.6655211,0.0074269,9.587,9.587,0.0037135,9.587,,,,,,,,,,,,,,,,,,,,,,,,
21,37104,SI_129b,B,9,1.494,CO2,3,0,366.8,135.8,,,,,,,,,,,,,,,0.1,14011,413807,413.807,-0.1,14866,435452,4.79,1.2,19873,1.763,587614,1.052307,0.0119044,-6.713,-6.713,1.4200184,0.0039709,-12.114,-12.114,0.0111048,-6.745,0.0019809,-12.112
21,37104,SI_129b,B,9,1.494,CO2,4,1,525.4,42,,,,,,,,,,,,,,,4.9,5312,98549,98.549,5,5625,104404,1.148,8.2,7633,0.425,141657,1.0594184,0.0119849,0,0,1.4374312,0.0040196,0,0,0.0111802,0,0.0020052,0
22,37105,SI_130a,B,10,0.503,N2,1,1,47.4,27.2,12.6,3812,70312,70.312,8.6,2513,46351,0.51,0.6592241,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,37105,SI_130a,B,10,0.503,N2,2,0,216.3,92,12.9,902,24615,24.615,8.7,602,16415,0.181,0.6668573,0.0074416,11.579,11.579,0.0037208,11.579,,,,,,,,,,,,,,,,,,,,,,,,
22,37105,SI_130a,B,10,0.503,CO2,3,0,375.6,114.5,,,,,,,,,,,,,,,0.4,4578,133877,133.877,0.2,4839,141200,1.553,1.6,6526,0.573,191016,1.0547006,0.0119306,-4.528,-4.528,1.4268015,0.0039897,-7.439,-7.439,0.011129,-4.577,0.0019903,-7.437
22,37105,SI_130a,B,10,0.503,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.9,5312,98591,98.591,1.8,5627,104457,1.149,3.9,7634,0.425,141725,1.059498,0.0119849,0,0,1.4374957,0.0040196,0,0,0.0111802,0,0.0020052,0
23,37106,SI_130b,B,11,1.52,N2,1,1,47.4,27.2,12.3,3811,70219,70.219,8.4,2511,46288,0.509,0.6591945,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,37106,SI_130b,B,11,1.52,N2,2,0,216.7,101.2,12.8,2382,63162,63.162,8.5,1587,42026,0.462,0.6653732,0.0074254,9.373,9.373,0.0037127,9.373,,,,,,,,,,,,,,,,,,,,,,,,
23,37106,SI_130b,B,11,1.52,CO2,3,0,367.2,136.5,,,,,,,,,,,,,,,0.2,13557,401648,401.648,0,14380,422729,4.65,1.4,19225,1.711,570205,1.0524858,0.0119068,-6.509,-6.509,1.4196631,0.00397,-12.319,-12.319,0.0111073,-6.518,0.0019805,-12.318
23,37106,SI_130b,B,11,1.52,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,4.9,5308,98500,98.5,4.9,5621,104349,1.148,8.3,7627,0.425,141580,1.0593811,0.0119849,0,0,1.4373702,0.0040196,0,0,0.0111802,0,0.0020052,0
24,37107,SI_131a,B,12,0.415,N2,1,1,47.4,27.2,12.6,3808,70216,70.216,8.6,2510,46287,0.509,0.6592175,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,37107,SI_131a,B,12,0.415,N2,2,0,216.3,89.5,12.9,694,18917,18.917,8.7,463,12609,0.139,0.6665403,0.0074381,11.108,11.108,0.0037191,11.108,,,,,,,,,,,,,,,,,,,,,,,,
24,37107,SI_131a,B,12,0.415,CO2,3,0,376.6,111.2,,,,,,,,,,,,,,,0.4,3590,104586,104.586,0.2,3793,110309,1.213,1.7,5121,0.448,149331,1.0547303,0.0119312,-4.474,-4.474,1.4278385,0.0039926,-6.713,-6.713,0.0111294,-4.547,0.0019917,-6.71
24,37107,SI_131a,B,12,0.415,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.6,5310,98512,98.512,1.4,5623,104371,1.148,3.4,7631,0.425,141610,1.0594706,0.0119849,0,0,1.4374881,0.0040196,0,0,0.0111802,0,0.0020052,0
25,37108,Blank,C,1,0,N2,1,1,47.4,27.2,12.3,3807,70226,70.226,8.4,2509,46293,0.509,0.6592026,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,37108,Blank,C,1,0,CO2,2,1,525.2,40.1,,,,,,,,,,,,,,,0.1,5306,98425,98.425,-0.2,5619,104291,1.147,1.1,7625,0.425,141512,1.0596016,0.0119849,0,0,1.4377674,0.0040196,0,0,0.0111802,0,0.0020052,0
26,37109,SI_131b,C,2,1.499,N2,1,1,47.4,27.2,12.1,3811,70246,70.246,8,2511,46307,0.509,0.6592122,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,37109,SI_131b,C,2,1.499,N2,2,0,216.7,99.7,12.6,2207,58073,58.073,8.3,1469,38629,0.425,0.6651771,0.007423,9.049,9.049,0.0037115,9.049,,,,,,,,,,,,,,,,,,,,,,,,
26,37109,SI_131b,C,2,1.499,CO2,3,0,367.6,134.2,,,,,,,,,,,,,,,0,13324,392005,392.005,-0.2,14131,412547,4.538,1.1,18908,1.671,556890,1.0524033,0.0119049,-6.668,-6.668,1.4206199,0.0039728,-11.637,-11.637,0.0111051,-6.714,0.0019819,-11.634
26,37109,SI_131b,C,2,1.499,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,4.6,5304,98387,98.387,4.6,5617,104238,1.147,7.8,7621,0.424,141416,1.0594675,0.0119849,0,0,1.4373458,0.0040196,0,0,0.0111802,0,0.0020052,0
27,37110,SI_132a,C,3,0.49,N2,1,1,47.4,27.2,12.5,3806,70201,70.201,8.6,2508,46278,0.509,0.6592127,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,37110,SI_132a,C,3,0.49,N2,2,0,216.5,90.9,12.8,892,24164,24.164,8.6,596,16116,0.177,0.6669683,0.0074429,11.765,11.765,0.0037215,11.765,,,,,,,,,,,,,,,,,,,,,,,,
27,37110,SI_132a,C,3,0.49,CO2,3,0,376.2,113.1,,,,,,,,,,,,,,,0.3,4329,125729,125.729,0.1,4576,132624,1.459,1.5,6176,0.539,179510,1.0548471,0.0119323,-4.387,-4.387,1.4277558,0.0039924,-6.745,-6.745,0.0111304,-4.452,0.0019917,-6.742
