Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,41623,11/15/22,GA1_QTY_0.56,A,4,0.585,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,2.0,5385,99733,99.733,1.4,5710,105810,1.164,3.9,7726,0.43,143175,1.0609327,0.0119849,0,0,1.4355762,0.0040196,0,0,0.0111802,0,0.0020052,0
5,41624,11/15/22,GA1_QTY_0.70,A,5,0.681,N2,1,1,47.4,27,13.1,3396,62657,62.657,8.7,2235,41253,0.454,0.658392,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,41624,11/15/22,GA1_QTY_0.70,A,5,0.681,N2,2,0,216.9,77.3,13.8,1328,29638,29.638,9.0,871,19429,0.214,0.6555338,0.0073245,-4.341,-4.341,0.0036622,-4.341,,,,,,,,,,,,,,,,,,,,,,,,
5,41624,11/15/22,GA1_QTY_0.70,A,5,0.681,CO2,3,0,365.1,100.1,,,,,,,,,,,,,,,0.7,7574,189464,189.464,0.1,7945,197872,2.177,1.9,10878,0.817,272448,1.0443757,0.0117981,-15.579,-15.579,1.4379937,0.0040266,1.752,1.752,0.0109927,-16.766,0.0020088,1.791
5,41624,11/15/22,GA1_QTY_0.70,A,5,0.681,CO2,4,1,525.2,42,,,,,,,,,,,,,,,2.2,5383,99840,99.84,1.7,5709,105921,1.165,4.2,7726,0.43,143318,1.0609032,0.0119849,0,0,1.4354792,0.0040196,0,0,0.0111802,0,0.0020052,0
6,41625,11/15/22,SAL_Std_01,A,6,0.526,N2,1,1,47.4,26.8,13.2,3394,62524,62.524,8.8,2235,41167,0.453,0.6584254,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,41625,11/15/22,SAL_Std_01,A,6,0.526,N2,2,0,216.9,77.1,13.9,1363,30476,30.476,9.1,909,20303,0.223,0.6661988,0.0074433,11.806,11.806,0.0037216,11.806,,,,,,,,,,,,,,,,,,,,,,,,
6,41625,11/15/22,SAL_Std_01,A,6,0.526,CO2,3,0,365.8,98.6,,,,,,,,,,,,,,,0.8,6939,173768,173.768,0.1,7323,182645,2.009,2.1,9971,0.75,250001,1.0510831,0.0118737,-9.274,-9.274,1.4387023,0.0040288,2.302,2.302,0.0110681,-10.027,0.0020099,2.327
6,41625,11/15/22,SAL_Std_01,A,6,0.526,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5382,99755,99.755,1.5,5707,105832,1.164,4.0,7723,0.43,143188,1.0609217,0.0119849,0,0,1.435398,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41626,11/15/22,GA1_Std_01,A,7,0.604,N2,1,1,47.4,27,13.3,3393,62581,62.581,8.9,2234,41208,0.453,0.6584696,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41626,11/15/22,GA1_Std_01,A,7,0.604,N2,2,0,216.7,76.7,13.9,1188,26386,26.386,9.2,780,17302,0.19,0.6557312,0.0073258,-4.159,-4.159,0.0036629,-4.159,,,,,,,,,,,,,,,,,,,,,,,,
7,41626,11/15/22,GA1_Std_01,A,7,0.604,CO2,3,0,365.5,98.9,,,,,,,,,,,,,,,0.8,6777,168229,168.229,0.2,7107,175711,1.933,2.1,9743,0.726,242154,1.0444763,0.0117988,-15.52,-15.52,1.4394341,0.0040308,2.801,2.801,0.010993,-16.742,0.0020109,2.842
7,41626,11/15/22,GA1_Std_01,A,7,0.604,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.1,5382,99715,99.715,1.6,5707,105792,1.164,4.1,7722,0.429,143132,1.0609419,0.0119849,0,0,1.4354132,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41627,11/15/22,GA2_Std_01,A,8,0.535,N2,1,1,47.4,27,13.3,3389,62540,62.54,8.9,2231,41181,0.453,0.6584827,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41627,11/15/22,GA2_Std_01,A,8,0.535,N2,2,0,216.5,75.7,14.0,1050,23337,23.337,9.2,689,15286,0.168,0.6550229,0.0073177,-5.254,-5.254,0.0036589,-5.254,,,,,,,,,,,,,,,,,,,,,,,,
8,41627,11/15/22,GA2_Std_01,A,8,0.535,CO2,3,0,366,97.2,,,,,,,,,,,,,,,0.8,6028,149090,149.09,0.2,6404,157876,1.737,2.1,8673,0.644,214787,1.0589312,0.0119616,-1.94,-1.94,1.4406544,0.0040345,3.726,3.726,0.0111554,-2.218,0.0020127,3.735
8,41627,11/15/22,GA2_Std_01,A,8,0.535,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,2.1,5381,99706,99.706,1.6,5706,105787,1.164,4.1,7718,0.429,143109,1.0609893,0.0119849,0,0,1.4353066,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41628,11/15/22,SI_476,A,9,0.5,N2,1,1,47.4,27,13.3,3389,62468,62.468,8.9,2232,41137,0.453,0.6585289,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41628,11/15/22,SI_476,A,9,0.5,N2,2,0,216.7,76.1,13.9,1147,25461,25.461,9.2,767,17010,0.187,0.6680769,0.0074631,14.499,14.499,0.0037315,14.499,,,,,,,,,,,,,,,,,,,,,,,,
9,41628,11/15/22,SI_476,A,9,0.5,CO2,3,0,366.8,96.1,,,,,,,,,,,,,,,0.8,5399,133157,133.157,0.2,5753,141464,1.556,2.2,7773,0.576,191946,1.0623847,0.0120007,1.325,1.325,1.441499,0.0040368,4.296,4.296,0.0111943,1.261,0.0020138,4.298
9,41628,11/15/22,SI_476,A,9,0.5,CO2,4,1,525.2,41.8,,,,,,,,,,,,,,,1.9,5385,99743,99.743,1.4,5710,105825,1.164,3.8,7725,0.429,143165,1.0609784,0.0119849,0,0,1.4353322,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41629,11/15/22,SI_477,A,10,0.473,N2,1,1,47.4,27,13.3,3388,62467,62.467,8.9,2231,41137,0.453,0.6585407,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41629,11/15/22,SI_477,A,10,0.473,N2,2,0,216.7,77.1,14.0,1325,29329,29.329,9.2,887,19606,0.216,0.6684834,0.0074675,15.098,15.098,0.0037337,15.098,,,,,,,,,,,,,,,,,,,,,,,,
10,41629,11/15/22,SI_477,A,10,0.473,CO2,3,0,366.6,95.9,,,,,,,,,,,,,,,0.8,5585,137568,137.568,0.2,5951,146142,1.608,2.1,8042,0.595,198347,1.0623266,0.0120001,1.27,1.27,1.4418127,0.0040377,4.519,4.519,0.0111935,1.194,0.0020143,4.522
10,41629,11/15/22,SI_477,A,10,0.473,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.9,5384,99759,99.759,1.4,5709,105842,1.164,3.8,7724,0.43,143187,1.0609789,0.0119849,0,0,1.4353258,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41630,11/15/22,SI_478,A,11,0.453,N2,1,1,47.4,27,13.4,3389,62460,62.46,9.0,2231,41133,0.452,0.6585411,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41630,11/15/22,SI_478,A,11,0.453,N2,2,0,216.5,77.3,14.0,1281,28443,28.443,9.3,856,19007,0.209,0.6682536,0.0074649,14.748,14.748,0.0037324,14.748,,,,,,,,,,,,,,,,,,,,,,,,
11,41630,11/15/22,SI_478,A,11,0.453,CO2,3,0,366.6,97.2,,,,,,,,,,,,,,,0.8,5476,135272,135.272,0.2,5831,143596,1.58,2.2,7887,0.585,195088,1.061536,0.0119907,0.484,0.484,1.4421922,0.004039,4.825,4.825,0.011184,0.34,0.0020149,4.829
11,41630,11/15/22,SI_478,A,11,0.453,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,1.9,5377,99623,99.623,1.4,5702,105702,1.163,3.9,7714,0.429,142986,1.0610221,0.0119849,0,0,1.435267,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41631,11/15/22,SI_479,A,12,0.466,N2,1,1,47.4,27,13.4,3387,62411,62.411,9.0,2230,41103,0.452,0.6585884,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41631,11/15/22,SI_479,A,12,0.466,N2,2,0,217.2,77.3,14.0,1261,28125,28.125,9.3,843,18787,0.207,0.667975,0.0074612,14.253,14.253,0.0037306,14.253,,,,,,,,,,,,,,,,,,,,,,,,
12,41631,11/15/22,SI_479,A,12,0.466,CO2,3,0,367.2,96.8,,,,,,,,,,,,,,,0.8,5451,135162,135.162,0.2,5769,142632,1.569,2.2,7852,0.585,194936,1.0552696,0.0119199,-5.417,-5.417,1.4422407,0.004039,4.845,4.845,0.0111133,-5.987,0.002015,4.864
12,41631,11/15/22,SI_479,A,12,0.466,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,1.8,5378,99631,99.631,1.3,5704,105710,1.163,3.7,7716,0.429,142999,1.0610171,0.0119849,0,0,1.4352867,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41632,11/15/22,Blank,B,1,0,N2,1,1,47.4,27,13.4,3385,62399,62.399,9.0,2229,41093,0.452,0.6585508,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41632,11/15/22,Blank,B,1,0,CO2,2,1,525.2,41.2,,,,,,,,,,,,,,,0.7,5379,99590,99.59,0.1,5704,105684,1.163,1.9,7718,0.429,142959,1.0611958,0.0119849,0,0,1.4354812,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41633,11/15/22,SI_480,B,2,0.446,N2,1,1,47.4,27,13.0,3385,62473,62.473,8.7,2229,41143,0.453,0.6585678,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41633,11/15/22,SI_480,B,2,0.446,N2,2,0,216.5,76.7,13.7,1025,23272,23.272,9.0,686,15554,0.171,0.6683641,0.0074658,14.875,14.875,0.0037329,14.875,,,,,,,,,,,,,,,,,,,,,,,,
14,41633,11/15/22,SI_480,B,2,0.446,CO2,3,0,367.4,95.5,,,,,,,,,,,,,,,0.7,4650,116428,116.428,0.0,4920,122887,1.352,2.0,6699,0.504,167896,1.0554779,0.011922,-5.241,-5.241,1.4420611,0.0040385,4.706,4.706,0.0111154,-5.793,0.0020147,4.725
14,41633,11/15/22,SI_480,B,2,0.446,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.9,5378,99669,99.669,1.4,5703,105753,1.163,3.8,7716,0.429,143056,1.0610386,0.0119849,0,0,1.4353059,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41634,11/15/22,SI_481,B,3,0.46,N2,1,1,47.4,26.8,13.3,3382,62391,62.391,8.9,2226,41085,0.452,0.6585213,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41634,11/15/22,SI_481,B,3,0.46,N2,2,0,216.9,76.7,13.9,1072,23940,23.94,9.2,716,15980,0.176,0.6675084,0.0074568,13.648,13.648,0.0037284,13.648,,,,,,,,,,,,,,,,,,,,,,,,
15,41634,11/15/22,SI_481,B,3,0.46,CO2,3,0,368,95.1,,,,,,,,,,,,,,,0.8,4625,114280,114.28,0.2,4890,120540,1.326,2.1,6662,0.494,164818,1.0547757,0.0119144,-5.88,-5.88,1.4422329,0.0040389,4.821,4.821,0.0111077,-6.483,0.0020149,4.841
15,41634,11/15/22,SI_481,B,3,0.46,CO2,4,1,525.2,40.3,,,,,,,,,,,,,,,1.7,5376,99653,99.653,1.2,5701,105733,1.163,3.6,7713,0.429,143033,1.0610147,0.0119849,0,0,1.4353129,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41635,11/15/22,SI_482,B,4,0.48,N2,1,1,47.4,27,13.3,3381,62306,62.306,8.9,2226,41032,0.451,0.6585519,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41635,11/15/22,SI_482,B,4,0.48,N2,2,0,216.9,77.3,13.9,1226,27217,27.217,9.2,819,18173,0.2,0.667712,0.0074587,13.909,13.909,0.0037294,13.909,,,,,,,,,,,,,,,,,,,,,,,,
16,41635,11/15/22,SI_482,B,4,0.48,CO2,3,0,367.4,96.3,,,,,,,,,,,,,,,0.8,5395,133277,133.277,0.2,5707,140549,1.546,2.2,7774,0.577,192255,1.0545579,0.0119117,-6.108,-6.108,1.4425151,0.0040398,5.032,5.032,0.0111049,-6.735,0.0020153,5.052
16,41635,11/15/22,SI_482,B,4,0.48,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5376,99598,99.598,1.5,5701,105678,1.162,3.9,7712,0.429,142953,1.0610383,0.0119849,0,0,1.4352934,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41636,11/15/22,SI_483,B,5,0.436,N2,1,1,47.4,27,13.3,3377,62338,62.338,9.0,2223,41053,0.452,0.6585515,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41636,11/15/22,SI_483,B,5,0.436,N2,2,0,217.2,76.7,14.0,1142,25373,25.373,9.3,763,16946,0.186,0.6678541,0.0074603,14.126,14.126,0.0037302,14.126,,,,,,,,,,,,,,,,,,,,,,,,
17,41636,11/15/22,SI_483,B,5,0.436,CO2,3,0,368,95.7,,,,,,,,,,,,,,,0.8,5062,125112,125.112,0.2,5352,131895,1.451,2.2,7296,0.542,180526,1.0542149,0.0119074,-6.459,-6.459,1.4429186,0.004041,5.33,5.33,0.0111006,-7.122,0.0020159,5.352
17,41636,11/15/22,SI_483,B,5,0.436,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,1.8,5374,99618,99.618,1.2,5699,105702,1.163,3.6,7709,0.429,142979,1.0610682,0.0119849,0,0,1.4352682,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41637,11/15/22,GA2_Std_02,B,6,0.565,N2,1,1,47.4,27,13.3,3376,62266,62.266,9.0,2223,41005,0.451,0.6585541,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41637,11/15/22,GA2_Std_02,B,6,0.565,N2,2,0,216.9,76.1,14.0,1105,24415,24.415,9.3,724,15992,0.176,0.6549802,0.0073165,-5.427,-5.427,0.0036582,-5.427,,,,,,,,,,,,,,,,,,,,,,,,
18,41637,11/15/22,GA2_Std_02,B,6,0.565,CO2,3,0,366.8,97.8,,,,,,,,,,,,,,,0.8,6320,156289,156.289,0.2,6717,165519,1.821,2.2,9104,0.676,225421,1.0590587,0.0119628,-1.841,-1.841,1.4423368,0.0040395,4.96,4.96,0.0111561,-2.158,0.0020152,4.97
18,41637,11/15/22,GA2_Std_02,B,6,0.565,CO2,4,1,525.2,41.8,,,,,,,,,,,,,,,2.2,5372,99588,99.588,1.7,5697,105664,1.162,4.3,7707,0.429,142930,1.0610121,0.0119849,0,0,1.4352186,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41638,11/15/22,SAL_Std_02,B,7,0.525,N2,1,1,47.4,27,13.4,3378,62239,62.239,9.1,2224,40989,0.451,0.658566,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41638,11/15/22,SAL_Std_02,B,7,0.525,N2,2,0,217.2,78.2,14.0,1379,30407,30.407,9.3,919,20262,0.223,0.6663404,0.0074432,11.805,11.805,0.0037216,11.805,,,,,,,,,,,,,,,,,,,,,,,,
19,41638,11/15/22,SAL_Std_02,B,7,0.525,CO2,3,0,366.8,99.1,,,,,,,,,,,,,,,0.8,6923,171735,171.735,0.2,7309,180576,1.986,2.3,9971,0.743,247628,1.0514792,0.011877,-9.002,-9.002,1.4419157,0.0040384,4.689,4.689,0.0110704,-9.825,0.0020147,4.716
19,41638,11/15/22,SAL_Std_02,B,7,0.525,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,3.1,5371,99536,99.536,2.6,5695,105610,1.162,5.6,7704,0.429,142852,1.0610305,0.0119849,0,0,1.4351858,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41639,11/15/22,GA1_Std_02,B,8,0.548,N2,1,1,47.4,27,13.5,3375,62143,62.143,9.2,2222,40926,0.45,0.6585778,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41639,11/15/22,GA1_Std_02,B,8,0.548,N2,2,0,216.9,76.5,14.1,1071,23693,23.693,9.4,703,15539,0.171,0.6558402,0.0073258,-4.157,-4.157,0.0036629,-4.157,,,,,,,,,,,,,,,,,,,,,,,,
20,41639,11/15/22,GA1_Std_02,B,8,0.548,CO2,3,0,367.2,97.6,,,,,,,,,,,,,,,0.9,6131,151697,151.697,0.3,6427,158473,1.743,2.3,8833,0.656,218793,1.0446663,0.0117998,-15.439,-15.439,1.4423006,0.0040396,4.977,4.977,0.0109931,-16.736,0.0020153,5.02
20,41639,11/15/22,GA1_Std_02,B,8,0.548,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.2,5371,99596,99.596,1.6,5696,105676,1.162,4.2,7706,0.429,142936,1.0610478,0.0119849,0,0,1.4351582,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41640,11/15/22,SI_484,B,9,0.454,N2,1,1,47.4,26.8,13.4,3372,62124,62.124,9.1,2220,40916,0.45,0.6586156,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41640,11/15/22,SI_484,B,9,0.454,N2,2,0,217.2,76.9,14.0,1251,27704,27.704,9.3,837,18506,0.204,0.6680087,0.0074613,14.262,14.262,0.0037307,14.262,,,,,,,,,,,,,,,,,,,,,,,,
21,41640,11/15/22,SI_484,B,9,0.454,CO2,3,0,368.3,97,,,,,,,,,,,,,,,0.8,5544,137203,137.203,0.2,5868,144755,1.592,2.2,7989,0.594,197944,1.0550443,0.0119169,-5.671,-5.671,1.4427132,0.0040407,5.25,5.25,0.01111,-6.275,0.0020158,5.269
21,41640,11/15/22,SI_484,B,9,0.454,CO2,4,1,525.2,42.4,,,,,,,,,,,,,,,2.7,5372,99573,99.573,2.2,5697,105653,1.162,5.0,7706,0.429,142905,1.0610615,0.0119849,0,0,1.4351792,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41641,11/15/22,SI_485,B,10,0.49,N2,1,1,47.4,27,13.4,3370,62157,62.157,9.1,2221,40973,0.451,0.6591952,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41641,11/15/22,SI_485,B,10,0.49,N2,2,0,217.2,76.1,14.0,988,21965,21.965,9.3,661,14680,0.161,0.6683324,0.0074584,13.861,13.861,0.0037292,13.861,,,,,,,,,,,,,,,,,,,,,,,,
22,41641,11/15/22,SI_485,B,10,0.49,CO2,3,0,369.7,94.3,,,,,,,,,,,,,,,0.8,4281,105642,105.642,0.2,4531,111533,1.227,2.2,6172,0.457,152488,1.0557605,0.0119246,-5.03,-5.03,1.4434405,0.0040428,5.771,5.771,0.0111175,-5.607,0.0020168,5.789
22,41641,11/15/22,SI_485,B,10,0.49,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,1.9,5374,99594,99.594,1.4,5699,105679,1.162,3.9,7708,0.429,142933,1.0610982,0.0119849,0,0,1.4351589,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41642,11/15/22,SI_486,B,11,0.439,N2,1,1,47.4,27,13.4,3375,62177,62.177,9.0,2219,40898,0.45,0.6577655,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41642,11/15/22,SI_486,B,11,0.439,N2,2,0,216.9,76.5,14.0,1114,24771,24.771,9.3,744,16537,0.182,0.66758,0.0074662,14.921,14.921,0.0037331,14.921,,,,,,,,,,,,,,,,,,,,,,,,
23,41642,11/15/22,SI_486,B,11,0.439,CO2,3,0,369.1,96.3,,,,,,,,,,,,,,,0.8,4882,120887,120.887,0.2,5167,127606,1.404,2.2,7037,0.523,174466,1.0555815,0.0119224,-5.207,-5.207,1.4432109,0.0040422,5.633,5.633,0.0111155,-5.791,0.0020165,5.652
23,41642,11/15/22,SI_486,B,11,0.439,CO2,4,1,525.2,42.2,,,,,,,,,,,,,,,2.7,5372,99564,99.564,2.2,5697,105648,1.162,4.9,7706,0.429,142887,1.0611067,0.0119849,0,0,1.4351275,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41643,11/15/22,SI_487,B,12,0.423,N2,1,1,47.4,26.8,13.4,3370,62103,62.103,9.1,2219,40903,0.45,0.6586366,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41643,11/15/22,SI_487,B,12,0.423,N2,2,0,217.4,74.8,14.0,901,20117,20.117,9.3,602,13435,0.148,0.6678599,0.0074594,14.004,14.004,0.0037297,14.004,,,,,,,,,,,,,,,,,,,,,,,,
24,41643,11/15/22,SI_487,B,12,0.423,CO2,3,0,370.6,93,,,,,,,,,,,,,,,0.8,3865,95506,95.506,0.2,4088,100798,1.109,2.2,5573,0.414,137886,1.055415,0.0119206,-5.364,-5.364,1.4437431,0.0040435,5.951,5.951,0.0111134,-5.972,0.0020172,5.971
24,41643,11/15/22,SI_487,B,12,0.423,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.6,5371,99573,99.573,1.0,5696,105658,1.162,3.4,7705,0.429,142908,1.061107,0.0119849,0,0,1.4352019,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41644,11/15/22,Blank,C,1,0,N2,1,1,47.4,26.8,13.3,3373,62169,62.169,9.0,2218,40893,0.45,0.6577723,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41644,11/15/22,Blank,C,1,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,0.7,5371,99398,99.398,0.1,5697,105492,1.16,2.0,7706,0.428,142669,1.0613041,0.0119849,0,0,1.435329,0.0040196,0,0,0.0111802,0,0.0020052,0
26,41645,11/15/22,SI_488,C,2,0.416,N2,1,1,47.4,27,13.0,3370,62122,62.122,8.7,2219,40917,0.45,0.6586539,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,41645,11/15/22,SI_488,C,2,0.416,N2,2,0,217.4,76.1,13.8,1101,24412,24.412,9.1,736,16312,0.179,0.6682017,0.007463,14.496,14.496,0.0037315,14.496,,,,,,,,,,,,,,,,,,,,,,,,
26,41645,11/15/22,SI_488,C,2,0.416,CO2,3,0,369.9,94.3,,,,,,,,,,,,,,,0.7,4823,119166,119.166,0.1,5106,125809,1.384,2.0,6952,0.516,171970,1.0557448,0.0119239,-5.085,-5.085,1.4431067,0.0040418,5.542,5.542,0.011117,-5.657,0.0020164,5.561
26,41645,11/15/22,SI_488,C,2,0.416,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,1.9,5367,99486,99.486,1.4,5692,105569,1.161,3.9,7698,0.428,142778,1.0611403,0.0119849,0,0,1.4351533,0.0040196,0,0,0.0111802,0,0.0020052,0
