Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
36,36717,SI_51b,D,2,1.51,N2,1,1,47.7,27.2,14,3773,69612,69.612,10,2485,45846,0.504,0.6585851,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
36,36717,SI_51b,D,2,1.51,N2,2,0,222.4,129.6,13.2,1544,58328,58.328,8.9,1025,38715,0.426,0.6637503,0.0074141,7.843,7.843,0.003707,7.843,,,,,,,,,,,,,,,,,,,,,,,,
36,36717,SI_51b,D,2,1.51,CO2,3,0,371,168,,,,,,,,,,,,,,,0.4,9525,402024,402.024,0.2,10030,422264,4.645,2.6,13553,1.718,572705,1.0503445,0.0118896,-7.944,-7.944,1.4245516,0.0039854,-8.49,-8.49,0.0110885,-8.2,0.0019882,-8.48
36,36717,SI_51b,D,2,1.51,CO2,4,1,525.8,43.5,,,,,,,,,,,,,,,0.4,5511,107648,107.648,0.2,5834,113973,1.254,2.6,7919,0.464,154663,1.058755,0.0119849,0,0,1.436749,0.0040196,0,0,0.0111802,0,0.0020052,0
37,36718,Blank,D,3,0,N2,1,1,47.9,27.2,18,3769,69553,69.553,14,2484,45845,0.504,0.6591316,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
37,36718,Blank,D,3,0,CO2,2,1,525.6,40.8,,,,,,,,,,,,,,,0.7,5283,98143,98.143,0.5,5595,103980,1.144,2,7595,0.423,141144,1.0594739,0.0119849,0,0,1.4381482,0.0040196,0,0,0.0111802,0,0.0020052,0
38,36719,SI_52a,D,4,0.423,N2,1,1,47.9,27.2,12.4,3776,69669,69.669,8.3,2486,45881,0.505,0.6585676,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
38,36719,SI_52a,D,4,0.423,N2,2,0,220.9,128.5,12.8,615,22688,22.688,8.5,409,15099,0.166,0.6655287,0.0074342,10.57,10.57,0.0037171,10.57,,,,,,,,,,,,,,,,,,,,,,,,
38,36719,SI_52a,D,4,0.423,CO2,3,0,375.4,166.8,,,,,,,,,,,,,,,0.1,2856,113861,113.861,-0.1,3004,119703,1.317,1.7,4080,0.488,162727,1.051302,0.0118956,-7.45,-7.45,1.429165,0.0039955,-5.974,-5.974,0.0110934,-7.764,0.0019932,-5.964
38,36719,SI_52a,D,4,0.423,CO2,4,1,525.8,43.3,,,,,,,,,,,,,,,0.1,5345,100100,100.1,-0.1,5659,106025,1.166,1.7,7683,0.432,143919,1.0591929,0.0119849,0,0,1.4377547,0.0040196,0,0,0.0111802,0,0.0020052,0
39,36720,SI_52b,D,5,1.491,N2,1,1,47.7,27.2,13.9,3780,69383,69.383,9.9,2488,45692,0.503,0.6585532,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
39,36720,SI_52b,D,5,1.491,N2,2,0,222.6,129.2,13.1,1500,57503,57.503,8.8,995,38164,0.42,0.6636841,0.0074137,7.791,7.791,0.0037069,7.791,,,,,,,,,,,,,,,,,,,,,,,,
39,36720,SI_52b,D,5,1.491,CO2,3,0,371.6,167.8,,,,,,,,,,,,,,,0.3,9541,409787,409.787,0.1,10045,430338,4.734,2.5,13580,1.752,583874,1.0501508,0.0118914,-7.799,-7.799,1.4248223,0.0039871,-8.077,-8.077,0.0110901,-8.06,0.001989,-8.067
39,36720,SI_52b,D,5,1.491,CO2,4,1,513.3,43.5,,,,,,,,,,,,,,,0.3,5531,108677,108.677,0.1,5857,115025,1.265,2.5,7949,0.468,156107,1.0584049,0.0119849,0,0,1.4364238,0.0040196,0,0,0.0111802,0,0.0020052,0
40,36721,SI_53a,D,6,0.495,N2,1,1,47.9,27.4,18.5,3773,69704,69.704,14.4,2484,45903,0.505,0.6585434,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
40,36721,SI_53a,D,6,0.495,N2,2,0,220.7,128.7,14.1,732,26968,26.968,9.8,487,17954,0.197,0.6657469,0.0074369,10.939,10.939,0.0037184,10.939,,,,,,,,,,,,,,,,,,,,,,,,
40,36721,SI_53a,D,6,0.495,CO2,3,0,374.7,167,,,,,,,,,,,,,,,0.9,3544,141721,141.721,0.8,3729,149011,1.639,2.8,5057,0.607,202304,1.0514399,0.0118973,-7.308,-7.308,1.4274838,0.0039914,-6.999,-6.999,0.0110955,-7.574,0.0019912,-6.989
40,36721,SI_53a,D,6,0.495,CO2,4,1,525.8,43.3,,,,,,,,,,,,,,,0.9,5357,101080,101.08,0.8,5672,107062,1.178,2.8,7700,0.436,145307,1.0591801,0.0119849,0,0,1.4375448,0.0040196,0,0,0.0111802,0,0.0020052,0
41,36722,SI_53b,D,7,1.528,N2,1,1,47.9,27.2,14.6,3773,69726,69.726,10.6,2484,45921,0.505,0.6585936,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
41,36722,SI_53b,D,7,1.528,N2,2,0,222.8,129.2,13.3,1319,51683,51.683,9.1,876,34308,0.377,0.6638172,0.0074147,7.931,7.931,0.0037074,7.931,,,,,,,,,,,,,,,,,,,,,,,,
41,36722,SI_53b,D,7,1.528,CO2,3,0,371.4,168,,,,,,,,,,,,,,,0.5,9857,435206,435.206,0.4,10373,456915,5.026,2.8,14024,1.86,619876,1.0498825,0.0118866,-8.198,-8.198,1.4243294,0.0039859,-8.363,-8.363,0.0110854,-8.477,0.0019885,-8.353
41,36722,SI_53b,D,7,1.528,CO2,4,1,513.5,43.3,,,,,,,,,,,,,,,0.5,5570,109701,109.701,0.4,5897,116125,1.277,2.8,8003,0.473,157568,1.0585606,0.0119849,0,0,1.4363412,0.0040196,0,0,0.0111802,0,0.0020052,0
42,36723,GA1_Std_04,D,8,0.579,N2,1,1,47.9,27.4,19.6,3771,69525,69.525,15.5,2482,45783,0.504,0.6585163,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
42,36723,GA1_Std_04,D,8,0.579,N2,2,0,221.1,128.5,14.5,621,23552,23.552,10.2,407,15412,0.17,0.6543722,0.0073101,-6.293,-6.293,0.0036551,-6.293,,,,,,,,,,,,,,,,,,,,,,,,
42,36723,GA1_Std_04,D,8,0.579,CO2,3,0,374.9,167,,,,,,,,,,,,,,,1.4,3678,151899,151.899,1.3,3836,158337,1.742,3.6,5245,0.65,216760,1.0423808,0.0117991,-15.501,-15.501,1.4269985,0.0039902,-7.294,-7.294,0.0109974,-16.346,0.0019906,-7.265
42,36723,GA1_Std_04,D,8,0.579,CO2,4,1,525.8,43.3,,,,,,,,,,,,,,,1.4,5366,101803,101.803,1.3,5681,107789,1.186,3.6,7712,0.439,146341,1.0587933,0.0119849,0,0,1.4374832,0.0040196,0,0,0.0111802,0,0.0020052,0
43,36724,GA2_Std_04,D,9,0.552,N2,1,1,47.9,27.2,15.1,3771,68996,68.996,11,2485,45482,0.5,0.6591926,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
43,36724,GA2_Std_04,D,9,0.552,N2,2,0,220.9,128.3,13.5,600,22637,22.637,9.3,393,14823,0.163,0.654835,0.0073078,-6.61,-6.61,0.0036539,-6.61,,,,,,,,,,,,,,,,,,,,,,,,
43,36724,GA2_Std_04,D,9,0.552,CO2,3,0,374.9,167,,,,,,,,,,,,,,,0.6,3544,145057,145.057,0.4,3748,153304,1.686,2.3,5059,0.621,207153,1.0568569,0.0119562,-2.392,-2.392,1.4280861,0.0039931,-6.575,-6.575,0.0111543,-2.32,0.001992,-6.577
43,36724,GA2_Std_04,D,9,0.552,CO2,4,1,525.8,43.3,,,,,,,,,,,,,,,0.6,5365,101654,101.654,0.4,5681,107691,1.185,2.3,7710,0.438,146131,1.0593913,0.0119849,0,0,1.4375382,0.0040196,0,0,0.0111802,0,0.0020052,0
44,36725,SAL_Std_04,D,10,0.433,N2,1,1,48.1,27.2,14.8,3774,69634,69.634,10.8,2487,45902,0.505,0.6591881,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
44,36725,SAL_Std_04,D,10,0.433,N2,2,0,221.1,128.3,13.3,624,23566,23.566,9.1,416,15699,0.173,0.6661863,0.0074345,10.616,10.616,0.0037172,10.616,,,,,,,,,,,,,,,,,,,,,,,,
44,36725,SAL_Std_04,D,10,0.433,CO2,3,0,375.6,166.8,,,,,,,,,,,,,,,0.4,3221,132099,132.099,0.3,3382,138626,1.525,2.1,4600,0.566,188723,1.049415,0.0118752,-9.149,-9.149,1.4286502,0.0039946,-6.202,-6.202,0.0110731,-9.577,0.0019928,-6.187
44,36725,SAL_Std_04,D,10,0.433,CO2,4,1,526.1,43.1,,,,,,,,,,,,,,,0.4,5358,101356,101.356,0.3,5674,107347,1.181,2.1,7701,0.437,145706,1.0591048,0.0119849,0,0,1.4375654,0.0040196,0,0,0.0111802,0,0.0020052,0
45,36726,GA2_QTY_0.14,D,11,0.143,N2,1,1,47.9,27.2,15.1,3777,69135,69.135,11.1,2489,45571,0.501,0.6591623,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
45,36726,GA2_QTY_0.14,D,11,0.143,N2,2,0,220.9,109.1,13.6,155,5585,5.585,9.4,102,3654,0.04,0.6542237,0.0073013,-7.492,-7.492,0.0036506,-7.492,,,,,,,,,,,,,,,,,,,,,,,,
45,36726,GA2_QTY_0.14,D,11,0.143,CO2,3,0,377.5,164.1,,,,,,,,,,,,,,,0.9,946,37416,37.416,0.7,999,39551,0.435,2.4,1353,0.161,53556,1.0570663,0.0119572,-2.305,-2.305,1.4313776,0.0040011,-4.584,-4.584,0.0111545,-2.301,0.001996,-4.584
45,36726,GA2_QTY_0.14,D,11,0.143,CO2,4,1,525.6,43.5,,,,,,,,,,,,,,,0.9,5298,98952,98.952,0.7,5611,104840,1.153,2.4,7616,0.427,142289,1.059509,0.0119849,0,0,1.4379694,0.0040196,0,0,0.0111802,0,0.0020052,0
46,36727,GA2_QTY_0.56,D,12,0.596,N2,1,1,47.9,27.2,13.1,3782,69676,69.676,9.1,2491,45890,0.505,0.6586252,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
46,36727,GA2_QTY_0.56,D,12,0.596,N2,2,0,220.9,128.7,13,639,24534,24.534,8.7,418,16061,0.177,0.6546402,0.0073119,-6.05,-6.05,0.0036559,-6.05,,,,,,,,,,,,,,,,,,,,,,,,
46,36727,GA2_QTY_0.56,D,12,0.596,CO2,3,0,374.9,166.8,,,,,,,,,,,,,,,0.2,3750,156791,156.791,0,3965,165717,1.823,1.8,5357,0.672,224084,1.0569302,0.0119563,-2.385,-2.385,1.4291882,0.0039961,-5.833,-5.833,0.011154,-2.339,0.0019935,-5.834
46,36727,GA2_QTY_0.56,D,12,0.596,CO2,4,1,525.6,43.5,,,,,,,,,,,,,,,0.2,5375,102062,102.062,0,5692,108130,1.189,1.8,7724,0.44,146722,1.0594568,0.0119849,0,0,1.4375735,0.0040196,0,0,0.0111802,0,0.0020052,0
47,36728,GA2_QTY_0.70,E,1,0.684,N2,1,1,47.7,27.4,15,3777,69787,69.787,11,2487,45959,0.506,0.6585698,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
47,36728,GA2_QTY_0.70,E,1,0.684,N2,2,0,221.1,129,13.3,726,27865,27.865,9.1,475,18236,0.201,0.6544462,0.0073103,-6.261,-6.261,0.0036552,-6.261,,,,,,,,,,,,,,,,,,,,,,,,
47,36728,GA2_QTY_0.70,E,1,0.684,CO2,3,0,374.7,166.8,,,,,,,,,,,,,,,0.4,4277,178669,178.669,0.2,4524,188845,2.077,2.1,6105,0.765,255165,1.0569554,0.0119568,-2.345,-2.345,1.4281455,0.0039935,-6.475,-6.475,0.0111548,-2.273,0.0019922,-6.477
47,36728,GA2_QTY_0.70,E,1,0.684,CO2,4,1,525.6,43.5,,,,,,,,,,,,,,,0.4,5388,102636,102.636,0.2,5705,108737,1.196,2.1,7743,0.443,147534,1.0594395,0.0119849,0,0,1.4374531,0.0040196,0,0,0.0111802,0,0.0020052,0
48,36729,Blank,E,2,0,N2,1,1,47.7,27.2,15.3,3775,69590,69.59,11.3,2486,45832,0.504,0.658595,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
48,36729,Blank,E,2,0,CO2,2,1,525.6,39.7,,,,,,,,,,,,,,,0.5,5273,97797,97.797,0.3,5585,103629,1.14,1.8,7581,0.422,140645,1.0596337,0.0119849,0,0,1.4381319,0.0040196,0,0,0.0111802,0,0.0020052,0
49,36730,BlankBlank,E,3,0,N2,1,1,47.9,27.2,12.3,3772,69580,69.58,8.2,2484,45826,0.504,0.6586015,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
49,36730,BlankBlank,E,3,0,CO2,2,1,525.6,40.1,,,,,,,,,,,,,,,0,5272,97690,97.69,-0.2,5586,103516,1.139,1,7582,0.421,140497,1.0596358,0.0119849,0,0,1.4381864,0.0040196,0,0,0.0111802,0,0.0020052,0
