Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
6,36638,GA2_Std_01,E,7,0.584,N2,2,0,221.1,96.6,12.9,914,26512,26.512,8.6,600,17386,0.191,0.6558049,0.0073181,-5.202,-5.202,0.0036591,-5.202,,,,,,,,,,,,,,,,,,,,,,,,
6,36638,GA2_Std_01,E,7,0.584,CO2,3,0,373.9,118.5,,,,,,,,,,,,,,,0.1,5387,164771,164.771,-0.1,5704,174114,1.915,1.2,7674,0.705,234863,1.0567011,0.0119568,-2.339,-2.339,1.4253904,0.003984,-8.846,-8.846,0.0111559,-2.178,0.0019875,-8.85
6,36638,GA2_Std_01,E,7,0.584,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.7,5410,100486,100.486,1.6,5727,106433,1.171,3.6,7776,0.434,144510,1.0591785,0.0119849,0,0,1.4381115,0.0040196,0,0,0.0111802,0,0.0020052,0
7,36639,SAL_Std_01,E,8,0.495,N2,1,1,47.7,27.2,12.5,3869,71233,71.233,8.4,2552,46991,0.517,0.6596859,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,36639,SAL_Std_01,E,8,0.495,N2,2,0,221.1,97.6,12.9,1029,29829,29.829,8.6,687,19912,0.219,0.6675253,0.0074438,11.884,11.884,0.0037219,11.884,,,,,,,,,,,,,,,,,,,,,,,,
7,36639,SAL_Std_01,E,8,0.495,CO2,3,0,373.9,118.1,,,,,,,,,,,,,,,0.1,5321,162582,162.582,-0.1,5594,170584,1.876,1.2,7578,0.695,231743,1.0492203,0.0118726,-9.366,-9.366,1.4253975,0.003984,-8.845,-8.845,0.0110716,-9.711,0.0019875,-8.833
7,36639,SAL_Std_01,E,8,0.495,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.7,5409,100484,100.484,1.6,5728,106426,1.171,3.6,7779,0.434,144507,1.05914,0.0119849,0,0,1.4381173,0.0040196,0,0,0.0111802,0,0.0020052,0
8,36640,GA1_Std_01,E,9,0.547,N2,1,1,47.7,27.2,12.5,3870,71454,71.454,8.4,2551,47105,0.518,0.6592361,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,36640,GA1_Std_01,E,9,0.547,N2,2,0,220.9,95.7,12.9,854,24785,24.785,8.6,561,16271,0.179,0.6564643,0.0073255,-4.205,-4.205,0.0036627,-4.205,,,,,,,,,,,,,,,,,,,,,,,,
8,36640,GA1_Std_01,E,9,0.547,CO2,3,0,373.9,118.3,,,,,,,,,,,,,,,0.1,5035,153994,153.994,-0.1,5258,160514,1.766,1.2,7175,0.659,219568,1.0423386,0.0117943,-15.901,-15.901,1.4258206,0.0039852,-8.546,-8.546,0.0109932,-16.728,0.0019881,-8.518
8,36640,GA1_Std_01,E,9,0.547,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.7,5410,100289,100.289,1.4,5728,106224,1.168,3.4,7777,0.433,144226,1.0591804,0.0119849,0,0,1.4381104,0.0040196,0,0,0.0111802,0,0.0020052,0
9,36641,SI_18b,E,10,1.5,N2,1,1,47.9,27.2,12.5,3871,71328,71.328,8.4,2551,47021,0.517,0.6592258,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,36641,SI_18b,E,10,1.5,N2,2,0,221.3,102.2,12.9,1978,55394,55.394,8.6,1316,36833,0.405,0.664925,0.00742,8.645,8.645,0.00371,8.645,,,,,,,,,,,,,,,,,,,,,,,,
9,36641,SI_18b,E,10,1.5,CO2,3,0,366.6,129.4,,,,,,,,,,,,,,,0.1,13501,410742,410.742,-0.1,14266,431224,4.743,1.2,19157,1.75,583447,1.0498645,0.0118799,-8.755,-8.755,1.4204707,0.0039707,-12.165,-12.165,0.0110803,-8.933,0.0019808,-12.158
9,36641,SI_18b,E,10,1.5,CO2,4,1,525.6,42.4,,,,,,,,,,,,,,,3.9,5410,100415,100.415,3.8,5727,106353,1.17,6.7,7776,0.433,144393,1.0591376,0.0119849,0,0,1.4379636,0.0040196,0,0,0.0111802,0,0.0020052,0
10,36642,SI_19a,E,11,0.44,N2,1,1,47.7,27,12.8,3871,70815,70.815,8.7,2553,46716,0.514,0.6596871,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,36642,SI_19a,E,11,0.44,N2,2,0,221.3,97.4,13.1,862,25304,25.304,8.7,576,16892,0.186,0.66755,0.0074441,11.919,11.919,0.003722,11.919,,,,,,,,,,,,,,,,,,,,,,,,
10,36642,SI_19a,E,11,0.44,CO2,3,0,375.4,115.6,,,,,,,,,,,,,,,0.3,3960,121802,121.802,0.1,4170,128059,1.409,1.5,5648,0.521,173822,1.0513735,0.0118969,-7.34,-7.34,1.4270906,0.0039887,-7.669,-7.669,0.0110954,-7.584,0.0019898,-7.661
10,36642,SI_19a,E,11,0.44,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.5,5412,99741,99.741,1.3,5729,105640,1.162,3.1,7780,0.43,143439,1.059148,0.0119849,0,0,1.4381201,0.0040196,0,0,0.0111802,0,0.0020052,0
11,36643,SI_19b,E,12,1.512,N2,1,1,47.7,26.8,12.5,3874,69777,69.777,8.4,2553,46000,0.506,0.659243,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,36643,SI_19b,E,12,1.512,N2,2,0,221.3,102.6,13,2018,56737,56.737,8.7,1343,37735,0.415,0.6650804,0.0074215,8.855,8.855,0.0037108,8.855,,,,,,,,,,,,,,,,,,,,,,,,
11,36643,SI_19b,E,12,1.512,CO2,3,0,366.6,129.8,,,,,,,,,,,,,,,0.1,13594,415331,415.331,-0.1,14361,435935,4.795,1.3,19290,1.77,589957,1.0496078,0.0118774,-8.97,-8.97,1.4204508,0.0039707,-12.143,-12.143,0.0110778,-9.163,0.0019809,-12.136
11,36643,SI_19b,E,12,1.512,CO2,4,1,525.6,42,,,,,,,,,,,,,,,4,5409,100454,100.454,3.9,5727,106392,1.17,6.9,7776,0.433,144445,1.0591078,0.0119849,0,0,1.4379119,0.0040196,0,0,0.0111802,0,0.0020052,0
12,36644,SI_20a,F,1,0.438,N2,1,1,47.7,27,12.7,3872,71053,71.053,8.7,2553,46871,0.516,0.6596625,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,36644,SI_20a,F,1,0.438,N2,2,0,221.3,97.4,13.1,963,28082,28.082,8.8,644,18748,0.206,0.6675983,0.0074449,12.03,12.03,0.0037224,12.03,,,,,,,,,,,,,,,,,,,,,,,,
12,36644,SI_20a,F,1,0.438,CO2,3,0,375.2,116.4,,,,,,,,,,,,,,,0.3,4395,134465,134.465,0.1,4632,141463,1.556,1.6,6265,0.575,191830,1.0520473,0.0119053,-6.634,-6.634,1.4266179,0.0039877,-7.936,-7.936,0.011104,-6.816,0.0019893,-7.929
12,36644,SI_20a,F,1,0.438,CO2,4,1,525.6,41,,,,,,,,,,,,,,,1.6,5409,100387,100.387,1.4,5727,106317,1.169,3.4,7776,0.433,144359,1.0590728,0.0119849,0,0,1.4380299,0.0040196,0,0,0.0111802,0,0.0020052,0
13,36645,Blank,F,2,0,N2,1,1,47.7,27,12.6,3880,71220,71.22,8.5,2554,46903,0.516,0.6585643,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,36645,Blank,F,2,0,CO2,2,1,525.4,40.5,,,,,,,,,,,,,,,0,5408,100196,100.196,-0.2,5725,106136,1.167,1,7774,0.432,144107,1.0592826,0.0119849,0,0,1.4382516,0.0040196,0,0,0.0111802,0,0.0020052,0
14,36646,SI_20b,F,3,1.516,N2,1,1,47.9,27.2,12.2,3877,71853,71.853,8.2,2557,47399,0.521,0.659664,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,36646,SI_20b,F,3,1.516,N2,2,0,221.5,102.4,12.8,2035,56952,56.952,8.5,1355,37898,0.417,0.6654345,0.0074208,8.748,8.748,0.0037104,8.748,,,,,,,,,,,,,,,,,,,,,,,,
14,36646,SI_20b,F,3,1.516,CO2,3,0,367.2,129.2,,,,,,,,,,,,,,,0,13221,401695,401.695,-0.2,13970,421810,4.64,1,18763,1.712,570708,1.0500774,0.011883,-8.502,-8.502,1.4207523,0.0039717,-11.918,-11.918,0.0110833,-8.67,0.0019813,-11.911
14,36646,SI_20b,F,3,1.516,CO2,4,1,525.6,42.4,,,,,,,,,,,,,,,3.8,5407,100290,100.29,3.8,5724,106216,1.168,6.6,7771,0.433,144206,1.0590816,0.0119849,0,0,1.4378887,0.0040196,0,0,0.0111802,0,0.0020052,0
15,36647,SI_21a,F,4,0.462,N2,1,1,47.7,27,12.7,3876,70770,70.77,8.6,2556,46684,0.514,0.6596681,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,36647,SI_21a,F,4,0.462,N2,2,0,221.3,96.1,13.1,955,27662,27.662,8.8,638,18460,0.203,0.6673347,0.0074419,11.622,11.622,0.0037209,11.622,,,,,,,,,,,,,,,,,,,,,,,,
15,36647,SI_21a,F,4,0.462,CO2,3,0,375.2,115.8,,,,,,,,,,,,,,,0.3,4340,132154,132.154,0.1,4572,138997,1.529,1.5,6189,0.566,188570,1.0517811,0.0119017,-6.938,-6.938,1.426891,0.0039885,-7.716,-7.716,0.0111003,-7.151,0.0019897,-7.709
15,36647,SI_21a,F,4,0.462,CO2,4,1,525.6,41,,,,,,,,,,,,,,,1.6,5405,100743,100.743,1.4,5723,106700,1.174,3.3,7770,0.435,144867,1.0591298,0.0119849,0,0,1.4379868,0.0040196,0,0,0.0111802,0,0.0020052,0
16,36648,SI_21b,F,5,1.504,N2,1,1,47.9,27,12.5,3880,70726,70.726,8.4,2557,46627,0.513,0.6592624,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,36648,SI_21b,F,5,1.504,N2,2,0,221.5,101.6,13,1866,52516,52.516,8.7,1242,34929,0.384,0.6651076,0.0074216,8.866,8.866,0.0037108,8.866,,,,,,,,,,,,,,,,,,,,,,,,
16,36648,SI_21b,F,5,1.504,CO2,3,0,367,129.6,,,,,,,,,,,,,,,0.2,13496,412465,412.465,-0.1,14263,433105,4.764,1.3,19147,1.758,585858,1.0500399,0.0118825,-8.537,-8.537,1.4203827,0.0039706,-12.185,-12.185,0.011083,-8.698,0.0019808,-12.179
16,36648,SI_21b,F,5,1.504,CO2,4,1,525.6,42,,,,,,,,,,,,,,,4,5402,100311,100.311,3.9,5720,106237,1.169,6.9,7767,0.433,144237,1.0590814,0.0119849,0,0,1.4379033,0.0040196,0,0,0.0111802,0,0.0020052,0
17,36649,SI_22,F,6,0.45,N2,1,1,47.7,27.2,12.7,3878,71706,71.706,8.7,2557,47301,0.52,0.6596612,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,36649,SI_22,F,6,0.45,N2,2,0,221.5,91.1,13.1,487,14385,14.385,8.8,326,9604,0.106,0.6676572,0.0074456,12.121,12.121,0.0037228,12.121,,,,,,,,,,,,,,,,,,,,,,,,
17,36649,SI_22,F,6,0.45,CO2,3,0,377,112.2,,,,,,,,,,,,,,,0.3,2899,89362,89.362,0.1,3071,94563,1.04,1.6,4137,0.383,127638,1.0582037,0.0119739,-0.915,-0.915,1.4283314,0.0039925,-6.737,-6.737,0.011172,-0.73,0.0019917,-6.743
17,36649,SI_22,F,6,0.45,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.2,5403,100311,100.311,1,5720,106246,1.169,2.8,7767,0.433,144249,1.0591726,0.0119849,0,0,1.43802,0.0040196,0,0,0.0111802,0,0.0020052,0
18,36650,GA1_Std_02,F,7,0.549,N2,1,1,47.7,27,12.5,3885,71115,71.115,8.4,2560,46883,0.516,0.6592483,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,36650,GA1_Std_02,F,7,0.549,N2,2,0,221.1,95.5,13,853,24793,24.793,8.7,560,16280,0.179,0.6566104,0.007327,-4.001,-4.001,0.0036635,-4.001,,,,,,,,,,,,,,,,,,,,,,,,
18,36650,GA1_Std_02,F,7,0.549,CO2,3,0,374.5,117.7,,,,,,,,,,,,,,,0.1,5035,154208,154.208,-0.1,5258,160720,1.768,1.2,7176,0.66,219924,1.0422274,0.0117936,-15.961,-15.961,1.4261499,0.0039864,-8.24,-8.24,0.0109923,-16.804,0.0019887,-8.212
18,36650,GA1_Std_02,F,7,0.549,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.7,5403,100705,100.705,1.5,5719,106660,1.173,3.5,7766,0.434,144814,1.0591326,0.0119849,0,0,1.4379996,0.0040196,0,0,0.0111802,0,0.0020052,0
19,36651,GA2_Std_02,F,8,0.56,N2,1,1,47.9,27,12.5,3884,71364,71.364,8.5,2561,47074,0.518,0.6596374,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,36651,GA2_Std_02,F,8,0.56,N2,2,0,220.7,92.6,13,923,25309,25.309,8.7,606,16609,0.183,0.6562582,0.0073187,-5.123,-5.123,0.0036594,-5.123,,,,,,,,,,,,,,,,,,,,,,,,
19,36651,GA2_Std_02,F,8,0.56,CO2,3,0,373.9,115.2,,,,,,,,,,,,,,,0.1,5410,157989,157.989,-0.1,5731,166965,1.837,1.3,7709,0.676,225345,1.0568176,0.011958,-2.238,-2.238,1.4263392,0.003987,-8.111,-8.111,0.0111568,-2.097,0.0019889,-8.115
19,36651,GA2_Std_02,F,8,0.56,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,1.7,5405,100300,100.3,1.6,5722,106237,1.169,3.6,7770,0.433,144232,1.0591884,0.0119849,0,0,1.4380028,0.0040196,0,0,0.0111802,0,0.0020052,0
20,36652,SAL_Std_02,F,9,0.433,N2,1,1,47.9,27,12.5,3889,71423,71.423,8.4,2563,47083,0.518,0.6592242,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,36652,SAL_Std_02,F,9,0.433,N2,2,0,221.3,94.5,13,925,26297,26.297,8.7,617,17541,0.193,0.6670308,0.0074435,11.842,11.842,0.0037218,11.842,,,,,,,,,,,,,,,,,,,,,,,,
20,36652,SAL_Std_02,F,9,0.433,CO2,3,0,375.2,114.5,,,,,,,,,,,,,,,0.2,4775,143257,143.257,-0.1,5020,150316,1.653,1.3,6810,0.613,204479,1.0492808,0.0118729,-9.343,-9.343,1.4273574,0.0039898,-7.41,-7.41,0.0110713,-9.74,0.0019904,-7.396
20,36652,SAL_Std_02,F,9,0.433,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,1.6,5405,100338,100.338,1.4,5723,106276,1.169,3.4,7772,0.433,144287,1.0591767,0.0119849,0,0,1.4380131,0.0040196,0,0,0.0111802,0,0.0020052,0
21,36653,SI_23,F,10,0.498,N2,1,1,47.7,27.2,12.5,3888,71714,71.714,8.5,2562,47277,0.52,0.6592391,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,36653,SI_23,F,10,0.498,N2,2,0,221.5,92,13,775,22018,22.018,8.7,518,14703,0.162,0.6677768,0.0074517,12.951,12.951,0.0037258,12.951,,,,,,,,,,,,,,,,,,,,,,,,
21,36653,SI_23,F,10,0.498,CO2,3,0,376,112.4,,,,,,,,,,,,,,,0.1,4142,123948,123.948,-0.1,4388,131075,1.442,1.3,5908,0.531,176911,1.0575021,0.0119647,-1.683,-1.683,1.4272973,0.0039896,-7.444,-7.444,0.0111631,-1.527,0.0019903,-7.448
21,36653,SI_23,F,10,0.498,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,1.4,5404,100759,100.759,1.2,5722,106733,1.174,3.1,7769,0.435,144892,1.0592853,0.0119849,0,0,1.4380015,0.0040196,0,0,0.0111802,0,0.0020052,0
22,36654,SI_24,F,11,0.472,N2,1,1,47.7,27,12.5,3886,71279,71.279,8.4,2563,47020,0.517,0.6596682,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,36654,SI_24,F,11,0.472,N2,2,0,221.7,90.3,12.9,558,16083,16.083,8.6,372,10731,0.118,0.6672565,0.007441,11.503,11.503,0.0037205,11.503,,,,,,,,,,,,,,,,,,,,,,,,
22,36654,SI_24,F,11,0.472,CO2,3,0,377.2,110.4,,,,,,,,,,,,,,,0.1,3124,94477,94.477,-0.1,3310,100006,1.1,1.3,4458,0.405,134924,1.0585219,0.0119765,-0.699,-0.699,1.4281189,0.0039918,-6.897,-6.897,0.0111747,-0.492,0.0019914,-6.903
22,36654,SI_24,F,11,0.472,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,1.1,5405,100340,100.34,0.9,5724,106287,1.169,2.7,7772,0.433,144293,1.0592619,0.0119849,0,0,1.4380372,0.0040196,0,0,0.0111802,0,0.0020052,0
23,36655,SI_25,F,12,0.5,N2,1,1,47.9,27.2,12.4,3888,71486,71.486,8.4,2562,47127,0.518,0.6592418,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,36655,SI_25,F,12,0.5,N2,2,0,221.1,87.4,12.9,509,14175,14.175,8.6,340,9460,0.104,0.6673341,0.0074467,12.275,12.275,0.0037234,12.275,,,,,,,,,,,,,,,,,,,,,,,,
23,36655,SI_25,F,12,0.5,CO2,3,0,376.6,108.7,,,,,,,,,,,,,,,0.1,3310,97132,97.132,-0.1,3509,102839,1.131,1.2,4723,0.416,138705,1.0587582,0.0119786,-0.522,-0.522,1.4280072,0.0039914,-7.011,-7.011,0.0111769,-0.298,0.0019911,-7.018
23,36655,SI_25,F,12,0.5,CO2,4,1,525.6,41,,,,,,,,,,,,,,,1.1,5399,100306,100.306,0.9,5718,106255,1.169,2.7,7762,0.433,144249,1.0593108,0.0119849,0,0,1.43809,0.0040196,0,0,0.0111802,0,0.0020052,0
24,36656,SI_26,G,1,0.461,N2,1,1,47.7,27,12.4,3886,71347,71.347,8.4,2561,47037,0.517,0.6592698,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,36656,SI_26,G,1,0.461,N2,2,0,221.5,87.8,12.9,456,13016,13.016,8.6,304,8679,0.095,0.6668141,0.0074406,11.443,11.443,0.0037203,11.443,,,,,,,,,,,,,,,,,,,,,,,,
24,36656,SI_26,G,1,0.461,CO2,3,0,377.5,108.1,,,,,,,,,,,,,,,0.1,2768,82821,82.821,-0.2,2938,87795,0.966,1.1,3954,0.355,118375,1.0600587,0.0119936,0.728,0.728,1.4292853,0.0039948,-6.164,-6.164,0.0111915,1.01,0.0019928,-6.173
24,36656,SI_26,G,1,0.461,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1,5402,100281,100.281,0.8,5720,106227,1.168,2.4,7767,0.433,144220,1.0592876,0.0119849,0,0,1.4381498,0.0040196,0,0,0.0111802,0,0.0020052,0
25,36657,Blank,G,2,0,N2,1,1,47.7,27,12.4,3884,71600,71.6,8.4,2560,47201,0.519,0.6592418,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,36657,Blank,G,2,0,CO2,2,1,525.4,40.5,,,,,,,,,,,,,,,0,5398,100143,100.143,-0.3,5715,106093,1.167,1,7760,0.432,144034,1.0594152,0.0119849,0,0,1.438281,0.0040196,0,0,0.0111802,0,0.0020052,0
26,36658,SI_27,G,3,1.516,N2,1,1,47.7,27.2,12.2,3885,71451,71.451,8.1,2562,47133,0.518,0.659663,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,36658,SI_27,G,3,1.516,N2,2,0,221.5,82.3,12.7,336,9100,9.1,8.4,224,6064,0.067,0.6663661,0.0074312,10.161,10.161,0.0037156,10.161,,,,,,,,,,,,,,,,,,,,,,,,
26,36658,SI_27,G,3,1.516,CO2,3,0,372.4,118.1,,,,,,,,,,,,,,,0,8117,236582,236.582,-0.3,8638,250819,2.759,1,11548,1.011,336852,1.0601802,0.0119947,0.822,0.822,1.4238301,0.00398,-9.841,-9.841,0.0111942,1.248,0.0019854,-9.855
26,36658,SI_27,G,3,1.516,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,2.3,5399,100204,100.204,2.2,5717,106147,1.168,4.4,7762,0.432,144092,1.0593092,0.0119849,0,0,1.4379816,0.0040196,0,0,0.0111802,0,0.0020052,0
27,36659,SI_28,G,4,0.44,N2,1,1,47.7,27,12.5,3884,70171,70.171,8.5,2560,46260,0.509,0.6592473,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,36659,SI_28,G,4,0.44,N2,2,0,221.7,86.9,12.9,482,13440,13.44,8.6,322,8959,0.099,0.6666099,0.0074386,11.168,11.168,0.0037193,11.168,,,,,,,,,,,,,,,,,,,,,,,,
27,36659,SI_28,G,4,0.44,CO2,3,0,377.2,108.1,,,,,,,,,,,,,,,0.1,3185,93589,93.589,-0.1,3384,99313,1.092,1.3,4545,0.401,133664,1.0611648,0.0120054,1.713,1.713,1.4282111,0.0039921,-6.836,-6.836,0.0112036,2.091,0.0019915,-6.848
27,36659,SI_28,G,4,0.44,CO2,4,1,525.6,41,,,,,,,,,,,,,,,1.1,5399,100245,100.245,0.9,5717,106195,1.168,2.7,7761,0.432,144157,1.0593498,0.0119849,0,0,1.4380415,0.0040196,0,0,0.0111802,0,0.0020052,0
