Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
6,41230,11/11/22,SAL_Std_01,A,6,0.565,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,2.7,5212,96810,96.81,2.3,5531,102759,1.13,5.1,7481,0.417,138950,1.0614494,0.0119849,0,0,1.4352842,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41231,11/11/22,GA1_Std_01,A,7,0.591,N2,1,1,47.7,27,13.1,3272,59959,59.959,8.8,2156,39506,0.435,0.658877,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41231,11/11/22,GA1_Std_01,A,7,0.591,N2,2,0,216.5,75.7,13.7,1123,25194,25.194,9.0,737,16532,0.182,0.6561917,0.0073264,-4.076,-4.076,0.0036632,-4.076,,,,,,,,,,,,,,,,,,,,,,,,
7,41231,11/11/22,GA1_Std_01,A,7,0.591,CO2,3,0,362.2,99.3,,,,,,,,,,,,,,,1.1,6522,161356,161.356,0.6,6839,168568,1.854,2.7,9290,0.691,230192,1.0446957,0.0117955,-15.797,-15.797,1.4266055,0.0039951,-6.074,-6.074,0.0109934,-16.709,0.0019931,-6.044
7,41231,11/11/22,GA1_Std_01,A,7,0.591,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.7,5213,96742,96.742,2.2,5530,102688,1.13,5.0,7478,0.417,138856,1.0614632,0.0119849,0,0,1.4353241,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41232,11/11/22,GA2_Std_01,A,8,0.582,N2,1,1,47.7,27,13.1,3271,60579,60.579,8.8,2155,39913,0.439,0.6588569,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41232,11/11/22,GA2_Std_01,A,8,0.582,N2,2,0,216.3,75.2,13.7,1127,24906,24.906,9.0,740,16325,0.18,0.6554908,0.0073188,-5.109,-5.109,0.0036594,-5.109,,,,,,,,,,,,,,,,,,,,,,,,
8,41232,11/11/22,GA2_Std_01,A,8,0.582,CO2,3,0,362.2,99.3,,,,,,,,,,,,,,,1.2,6521,159441,159.441,0.6,6933,168857,1.857,2.7,9294,0.683,227612,1.059054,0.0119576,-2.278,-2.278,1.4275589,0.003998,-5.365,-5.365,0.0111551,-2.242,0.0019944,-5.365
8,41232,11/11/22,GA2_Std_01,A,8,0.582,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.8,5213,96801,96.801,2.3,5531,102752,1.13,5.2,7479,0.417,138935,1.0614718,0.0119849,0,0,1.4352585,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41233,11/11/22,SI_188,A,9,0.446,N2,1,1,47.7,27,13.1,3267,60261,60.261,8.8,2153,39705,0.437,0.6588853,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41233,11/11/22,SI_188,A,9,0.446,N2,2,0,216.3,76.7,13.7,1191,26901,26.901,9.1,796,17967,0.198,0.6678924,0.007457,13.67,13.67,0.0037285,13.67,,,,,,,,,,,,,,,,,,,,,,,,
9,41233,11/11/22,SI_188,A,9,0.446,CO2,3,0,363.9,97.4,,,,,,,,,,,,,,,1.2,5065,125390,125.39,0.6,5386,132968,1.463,2.8,7226,0.537,179135,1.0604357,0.0119734,-0.959,-0.959,1.4286233,0.0040009,-4.643,-4.643,0.0111706,-0.856,0.0019959,-4.646
9,41233,11/11/22,SI_188,A,9,0.446,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.5,5211,96663,96.663,2.0,5528,102603,1.129,4.7,7475,0.416,138739,1.0614538,0.0119849,0,0,1.4352875,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41234,11/11/22,SI_189,A,10,0.408,N2,1,1,47.7,27,13.1,3266,60092,60.092,8.8,2151,39593,0.436,0.6588759,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41234,11/11/22,SI_189,A,10,0.408,N2,2,0,216.3,75.2,13.7,957,21669,21.669,9.0,639,14465,0.159,0.6675488,0.0074532,13.163,13.163,0.0037266,13.163,,,,,,,,,,,,,,,,,,,,,,,,
10,41234,11/11/22,SI_189,A,10,0.408,CO2,3,0,364.9,95.9,,,,,,,,,,,,,,,1.2,4162,102903,102.903,0.6,4419,109007,1.199,2.8,5940,0.441,147052,1.0593114,0.0119604,-2.04,-2.04,1.4290317,0.0040019,-4.388,-4.388,0.0111576,-2.024,0.0019964,-4.388
10,41234,11/11/22,SI_189,A,10,0.408,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.2,5209,96636,96.636,1.7,5526,102577,1.128,4.3,7473,0.416,138705,1.0614768,0.0119849,0,0,1.4353294,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41235,11/11/22,SI_190,A,11,0.429,N2,1,1,47.7,27,13.0,3265,60335,60.335,8.8,2151,39753,0.437,0.6588787,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41235,11/11/22,SI_190,A,11,0.429,N2,2,0,216.3,76.3,13.7,1117,25231,25.231,9.0,748,16864,0.186,0.6684036,0.0074627,14.456,14.456,0.0037314,14.456,,,,,,,,,,,,,,,,,,,,,,,,
11,41235,11/11/22,SI_190,A,11,0.429,CO2,3,0,364.3,96.8,,,,,,,,,,,,,,,1.1,4904,121283,121.283,0.5,5216,128650,1.415,2.7,7001,0.52,173391,1.0607419,0.0119765,-0.695,-0.695,1.4296406,0.0040037,-3.943,-3.943,0.0111735,-0.599,0.0019973,-3.946
11,41235,11/11/22,SI_190,A,11,0.429,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,2.5,5203,96647,96.647,2.0,5520,102589,1.128,4.8,7464,0.416,138717,1.0614801,0.0119849,0,0,1.4353,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41236,11/11/22,SI_191,A,12,0.496,N2,1,1,47.4,27,13.1,3262,59791,59.791,8.8,2149,39396,0.433,0.6588987,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41236,11/11/22,SI_191,A,12,0.496,N2,2,0,216.5,77.1,13.7,1233,27751,27.751,9.1,824,18528,0.204,0.6676452,0.0074541,13.275,13.275,0.003727,13.275,,,,,,,,,,,,,,,,,,,,,,,,
12,41236,11/11/22,SI_191,A,12,0.496,CO2,3,0,364.1,98.4,,,,,,,,,,,,,,,1.2,5326,131536,131.536,0.6,5659,139360,1.533,2.8,7605,0.564,188109,1.0594869,0.0119626,-1.854,-1.854,1.4300991,0.0040051,-3.608,-3.608,0.0111595,-1.853,0.001998,-3.608
12,41236,11/11/22,SI_191,A,12,0.496,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.8,5201,95884,95.884,2.3,5517,101776,1.12,5.1,7461,0.413,137620,1.0614545,0.0119849,0,0,1.4352782,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41237,11/11/22,Blank,B,1,0,N2,1,1,47.7,27,13.2,3264,60186,60.186,8.9,2148,39611,0.436,0.6581439,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41237,11/11/22,Blank,B,1,0,CO2,2,0,369.3,61.9,,,,,,,,,,,,,,,1.3,73,1797,1.797,0.7,76,1881,0.021,3.0,104,0.008,2572,1.0462034,0.0118108,-14.523,-14.523,1.431134,0.0040072,-3.063,-3.063,0.0110074,-15.455,0.0019991,-3.032
13,41237,11/11/22,Blank,B,1,0,CO2,3,1,525.4,40.3,,,,,,,,,,,,,,,1.2,5198,96310,96.31,0.6,5515,102245,1.125,2.7,7457,0.415,138256,1.061621,0.0119849,0,0,1.4355313,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41238,11/11/22,SI_192,B,2,0.448,N2,1,1,47.7,27,12.8,3266,60165,60.165,8.5,2149,39600,0.436,0.6581794,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41238,11/11/22,SI_192,B,2,0.448,N2,2,0,216.3,76.3,13.5,1135,25326,25.326,8.9,758,16890,0.186,0.6669309,0.0074542,13.297,13.297,0.0037271,13.297,,,,,,,,,,,,,,,,,,,,,,,,
14,41238,11/11/22,SI_192,B,2,0.448,CO2,3,0,364.3,96.6,,,,,,,,,,,,,,,1.0,5035,123261,123.261,0.4,5350,130612,1.437,2.5,7187,0.529,176223,1.0596352,0.011964,-1.738,-1.738,1.4296717,0.0040037,-3.945,-3.945,0.011161,-1.717,0.0019973,-3.946
14,41238,11/11/22,SI_192,B,2,0.448,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.6,5196,96335,96.335,2.1,5512,102258,1.125,4.9,7456,0.415,138273,1.0614802,0.0119849,0,0,1.4353344,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41239,11/11/22,SI_193,B,3,0.459,N2,1,1,47.9,27,13.1,3263,60117,60.117,8.8,2149,39609,0.436,0.6588663,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41239,11/11/22,SI_193,B,3,0.459,N2,2,0,216.7,76.5,13.7,1133,25541,25.541,9.1,757,17051,0.188,0.6675917,0.0074538,13.243,13.243,0.0037269,13.243,,,,,,,,,,,,,,,,,,,,,,,,
15,41239,11/11/22,SI_193,B,3,0.459,CO2,3,0,364.7,97.2,,,,,,,,,,,,,,,1.2,4956,122470,122.47,0.6,5273,129934,1.429,2.8,7079,0.526,175216,1.0609458,0.0119793,-0.462,-0.462,1.4306865,0.0040064,-3.262,-3.262,0.011176,-0.374,0.0019987,-3.265
15,41239,11/11/22,SI_193,B,3,0.459,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,2.5,5200,96478,96.478,2.0,5517,102406,1.126,4.7,7461,0.415,138482,1.0614363,0.0119849,0,0,1.4353692,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41240,11/11/22,SI_194,B,4,0.457,N2,1,1,47.9,27.2,13.1,3263,60410,60.41,8.9,2149,39804,0.438,0.6589049,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41240,11/11/22,SI_194,B,4,0.457,N2,2,0,216.5,75.9,13.7,1146,25619,25.619,9.1,766,17108,0.188,0.6677569,0.0074552,13.434,13.434,0.0037276,13.434,,,,,,,,,,,,,,,,,,,,,,,,
16,41240,11/11/22,SI_194,B,4,0.457,CO2,3,0,364.5,97.2,,,,,,,,,,,,,,,1.2,5240,128733,128.733,0.6,5569,136374,1.5,2.8,7489,0.553,184245,1.0593519,0.0119613,-1.963,-1.963,1.4312099,0.004008,-2.869,-2.869,0.0111579,-1.997,0.0019994,-2.868
16,41240,11/11/22,SI_194,B,4,0.457,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,2.6,5195,96396,96.396,2.1,5512,102318,1.125,4.9,7454,0.415,138360,1.061435,0.0119849,0,0,1.4353278,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41241,11/11/22,SI_195,B,5,0.481,N2,1,1,47.4,26.8,13.2,3263,60100,60.1,8.9,2147,39552,0.435,0.6581075,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41241,11/11/22,SI_195,B,5,0.481,N2,2,0,216.5,76.1,13.7,1142,25701,25.701,9.1,763,17143,0.189,0.667029,0.0074561,13.556,13.556,0.0037281,13.556,,,,,,,,,,,,,,,,,,,,,,,,
17,41241,11/11/22,SI_195,B,5,0.481,CO2,3,0,364.7,97.4,,,,,,,,,,,,,,,1.2,4989,123049,123.049,0.6,5308,130529,1.436,2.8,7132,0.528,176163,1.0607861,0.0119775,-0.615,-0.615,1.4316483,0.0040092,-2.578,-2.578,0.0111739,-0.564,0.002,-2.58
17,41241,11/11/22,SI_195,B,5,0.481,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.6,5195,96333,96.333,2.1,5511,102252,1.125,4.9,7454,0.415,138272,1.0614391,0.0119849,0,0,1.4353487,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41242,11/11/22,GA2_Std_02,B,6,0.552,N2,1,1,47.7,27,13.2,3261,60147,60.147,8.9,2148,39629,0.436,0.6588757,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41242,11/11/22,GA2_Std_02,B,6,0.552,N2,2,0,216.5,75.9,13.7,1048,23439,23.439,9.1,687,15363,0.169,0.6554199,0.0073178,-5.245,-5.245,0.0036589,-5.245,,,,,,,,,,,,,,,,,,,,,,,,
18,41242,11/11/22,GA2_Std_02,B,6,0.552,CO2,3,0,363.9,98.6,,,,,,,,,,,,,,,1.2,6125,151003,151.003,0.6,6511,159936,1.759,2.8,8756,0.649,216210,1.0591574,0.0119595,-2.12,-2.12,1.4318238,0.0040098,-2.432,-2.432,0.0111558,-2.182,0.0020003,-2.43
18,41242,11/11/22,GA2_Std_02,B,6,0.552,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.9,5193,96334,96.334,2.4,5509,102250,1.125,5.3,7450,0.415,138270,1.0614071,0.0119849,0,0,1.4353143,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41243,11/11/22,SAL_Std_02,B,7,0.593,N2,1,1,47.4,27,13.2,3261,60062,60.062,9.0,2146,39528,0.435,0.6581138,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41243,11/11/22,SAL_Std_02,B,7,0.593,N2,2,0,216.3,77.3,13.8,1523,33191,33.191,9.2,1015,22105,0.243,0.6660061,0.0074446,11.992,11.992,0.0037223,11.992,,,,,,,,,,,,,,,,,,,,,,,,
19,41243,11/11/22,SAL_Std_02,B,7,0.593,CO2,3,0,362,101.4,,,,,,,,,,,,,,,1.2,7749,188624,188.624,0.7,8189,198372,2.182,2.9,11076,0.81,270043,1.0516801,0.0118752,-9.145,-9.145,1.4316516,0.0040093,-2.545,-2.545,0.0110716,-9.709,0.0020001,-2.526
19,41243,11/11/22,SAL_Std_02,B,7,0.593,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,3.2,5190,96247,96.247,2.7,5506,102156,1.124,5.7,7447,0.414,138144,1.0613867,0.0119849,0,0,1.4353046,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41244,11/11/22,GA1_Std_02,B,8,0.525,N2,1,1,47.7,27,13.3,3259,59662,59.662,9.0,2145,39266,0.432,0.6581442,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41244,11/11/22,GA1_Std_02,B,8,0.525,N2,2,0,216.3,74.8,13.9,1031,22613,22.613,9.2,676,14823,0.163,0.6555067,0.0073269,-4.008,-4.008,0.0036635,-4.008,,,,,,,,,,,,,,,,,,,,,,,,
20,41244,11/11/22,GA1_Std_02,B,8,0.525,CO2,3,0,363.9,98.2,,,,,,,,,,,,,,,1.3,5999,145591,145.591,0.7,6291,152113,1.673,3.0,8580,0.626,208531,1.0447967,0.0117975,-15.63,-15.63,1.4323043,0.0040111,-2.109,-2.109,0.0109937,-16.678,0.002001,-2.074
20,41244,11/11/22,GA1_Std_02,B,8,0.525,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.8,5190,96191,96.191,2.3,5506,102095,1.123,5.2,7447,0.414,138065,1.0613862,0.0119849,0,0,1.435331,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41245,11/11/22,SI_196,B,9,0.465,N2,1,1,47.7,27,13.2,3260,60299,60.299,8.9,2145,39685,0.437,0.6581332,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41245,11/11/22,SI_196,B,9,0.465,N2,2,0,216.5,75.7,13.8,1081,24125,24.125,9.2,722,16096,0.177,0.667182,0.0074575,13.749,13.749,0.0037288,13.749,,,,,,,,,,,,,,,,,,,,,,,,
21,41245,11/11/22,SI_196,B,9,0.465,CO2,3,0,365.3,95.7,,,,,,,,,,,,,,,1.3,4687,114786,114.786,0.7,4983,121682,1.339,2.9,6707,0.493,164463,1.0600837,0.0119701,-1.232,-1.232,1.4327872,0.0040124,-1.772,-1.772,0.0111662,-1.255,0.0020016,-1.772
21,41245,11/11/22,SI_196,B,9,0.465,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.5,5189,96328,96.328,2.0,5504,102242,1.125,4.8,7444,0.415,138263,1.0613911,0.0119849,0,0,1.4353313,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41246,11/11/22,SI_197,B,10,0.472,N2,1,1,47.7,27,13.2,3258,60065,60.065,8.9,2146,39572,0.435,0.6588313,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41246,11/11/22,SI_197,B,10,0.472,N2,2,0,216.3,76.3,13.8,1265,27912,27.912,9.2,846,18645,0.205,0.6680076,0.0074589,13.928,13.928,0.0037294,13.928,,,,,,,,,,,,,,,,,,,,,,,,
22,41246,11/11/22,SI_197,B,10,0.472,CO2,3,0,364.3,97.6,,,,,,,,,,,,,,,1.2,5568,135510,135.51,0.7,5925,143697,1.581,2.8,7967,0.583,194171,1.0604171,0.0119736,-0.937,-0.937,1.4328876,0.0040129,-1.652,-1.652,0.0111697,-0.944,0.0020019,-1.651
22,41246,11/11/22,SI_197,B,10,0.472,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.7,5188,96207,96.207,2.2,5504,102116,1.123,5.1,7443,0.414,138083,1.0614121,0.0119849,0,0,1.435258,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41247,11/11/22,SI_198,B,11,0.429,N2,1,1,47.7,27,13.2,3258,60123,60.123,8.9,2144,39571,0.435,0.6581637,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41247,11/11/22,SI_198,B,11,0.429,N2,2,0,216.7,75.9,13.8,1070,24033,24.033,9.2,715,16059,0.177,0.6682151,0.0074687,15.272,15.272,0.0037344,15.272,,,,,,,,,,,,,,,,,,,,,,,,
23,41247,11/11/22,SI_198,B,11,0.429,CO2,3,0,365.5,96.8,,,,,,,,,,,,,,,1.2,4723,116290,116.29,0.7,5027,123435,1.358,2.9,6758,0.5,166637,1.0614427,0.0119848,-0.003,-0.003,1.4329473,0.004013,-1.635,-1.635,0.0111808,0.057,0.0020019,-1.637
23,41247,11/11/22,SI_198,B,11,0.429,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.5,5187,96295,96.295,2.0,5504,102212,1.124,4.8,7443,0.415,138211,1.0614463,0.0119849,0,0,1.4352939,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41248,11/11/22,SI_199,B,12,0.495,N2,1,1,47.4,27,13.2,3257,60021,60.021,8.9,2146,39547,0.435,0.6588935,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41248,11/11/22,SI_199,B,12,0.495,N2,2,0,216.3,76.7,13.8,1325,29392,29.392,9.2,886,19649,0.216,0.6685401,0.0074641,14.641,14.641,0.0037321,14.641,,,,,,,,,,,,,,,,,,,,,,,,
24,41248,11/11/22,SI_199,B,12,0.495,CO2,3,0,364.3,98.2,,,,,,,,,,,,,,,1.2,5718,139912,139.912,0.6,6076,148180,1.63,2.9,8180,0.601,200475,1.0590972,0.0119587,-2.179,-2.179,1.4328677,0.0040129,-1.663,-1.663,0.0111548,-2.274,0.0020019,-1.66
24,41248,11/11/22,SI_199,B,12,0.495,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.8,5186,96258,96.258,2.3,5502,102169,1.124,5.2,7440,0.414,138155,1.0614099,0.0119849,0,0,1.4352542,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41249,11/11/22,Blank,C,1,0,N2,1,1,47.7,27,13.2,3257,59904,59.904,8.9,2143,39423,0.434,0.6581066,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41249,11/11/22,Blank,C,1,0,CO2,2,0,370.1,60,,,,,,,,,,,,,,,1.3,59,1447,1.447,0.7,62,1515,0.017,3.0,84,0.006,2078,1.0467048,0.0118167,-14.032,-14.032,1.4358982,0.0040208,0.312,0.312,0.0110119,-15.054,0.0020059,0.346
25,41249,11/11/22,Blank,C,1,0,CO2,3,1,525.4,40.1,,,,,,,,,,,,,,,1.2,5186,94551,94.551,0.6,5504,100375,1.104,2.8,7443,0.407,135723,1.0616008,0.0119849,0,0,1.4354498,0.0040196,0,0,0.0111802,0,0.0020052,0
