Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,41476,11/13/22,GA1_QTY_0.56,A,4,0.569,N2,1,1,47.4,27,13.1,3354,61813,61.813,8.7,2209,40717,0.448,0.6587137,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,41476,11/13/22,GA1_QTY_0.56,A,4,0.569,N2,2,0,215.1,74.8,13.8,1123,24809,24.809,9.1,738,16275,0.179,0.6560265,0.0073264,-4.079,-4.079,0.0036632,-4.079,,,,,,,,,,,,,,,,,,,,,,,,
4,41476,11/13/22,GA1_QTY_0.56,A,4,0.569,CO2,3,0,364.1,96.3,,,,,,,,,,,,,,,0.7,6408,157467,157.467,0.1,6720,164513,1.81,2.1,9186,0.678,225999,1.0447449,0.011797,-15.672,-15.672,1.4352122,0.0040202,0.172,0.172,0.0109923,-16.807,0.0020056,0.21
4,41476,11/13/22,GA1_QTY_0.56,A,4,0.569,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,1.9,5337,98925,98.925,1.4,5661,104997,1.155,3.9,7654,0.426,141954,1.0613784,0.0119849,0,0,1.4349655,0.0040196,0,0,0.0111802,0,0.0020052,0
5,41477,11/13/22,GA1_QTY_0.70,A,5,0.727,N2,1,1,47.4,27,13.3,3353,61826,61.826,9.0,2208,40729,0.448,0.6587653,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,41477,11/13/22,GA1_QTY_0.70,A,5,0.727,N2,2,0,215.3,76.3,14.0,1440,31811,31.811,9.3,946,20868,0.23,0.6559815,0.0073253,-4.226,-4.226,0.0036627,-4.226,,,,,,,,,,,,,,,,,,,,,,,,
5,41477,11/13/22,GA1_QTY_0.70,A,5,0.727,CO2,3,0,362.6,99.7,,,,,,,,,,,,,,,0.8,8166,202236,202.236,0.2,8573,211266,2.324,2.2,11699,0.87,290118,1.0446498,0.0117964,-15.724,-15.724,1.4345528,0.0040186,-0.237,-0.237,0.0109918,-16.849,0.0020048,-0.2
5,41477,11/13/22,GA1_QTY_0.70,A,5,0.727,CO2,4,1,525.2,41,,,,,,,,,,,,,,,2.3,5337,98961,98.961,1.7,5661,105031,1.155,4.4,7655,0.426,141999,1.0613386,0.0119849,0,0,1.4348936,0.0040196,0,0,0.0111802,0,0.0020052,0
6,41478,11/13/22,SAL_Std_01,A,6,0.548,N2,1,1,47.4,27,13.4,3352,61767,61.767,9.1,2208,40690,0.448,0.6587622,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,41478,11/13/22,SAL_Std_01,A,6,0.548,N2,2,0,214.9,76.9,14.1,1400,31291,31.291,9.4,934,20857,0.229,0.666543,0.0074433,11.811,11.811,0.0037216,11.811,,,,,,,,,,,,,,,,,,,,,,,,
6,41478,11/13/22,SAL_Std_01,A,6,0.548,CO2,3,0,363.2,98,,,,,,,,,,,,,,,0.9,7001,174160,174.16,0.3,7394,183162,2.015,2.4,10033,0.75,249896,1.0516904,0.0118761,-9.071,-9.071,1.4348641,0.0040195,-0.02,-0.02,0.0110715,-9.724,0.0020052,0.002
6,41478,11/13/22,SAL_Std_01,A,6,0.548,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,2.1,5338,98971,98.971,1.6,5662,105040,1.155,4.2,7656,0.426,142013,1.0613174,0.0119849,0,0,1.4348929,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41479,11/13/22,GA1_Std_01,A,7,0.576,N2,1,1,47.4,27,13.5,3353,61795,61.795,9.1,2206,40660,0.447,0.6579723,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41479,11/13/22,GA1_Std_01,A,7,0.576,N2,2,0,215.3,75,14.1,1132,25099,25.099,9.4,742,16446,0.181,0.6552522,0.007326,-4.134,-4.134,0.003663,-4.134,,,,,,,,,,,,,,,,,,,,,,,,
7,41479,11/13/22,GA1_Std_01,A,7,0.576,CO2,3,0,364.3,96.8,,,,,,,,,,,,,,,0.9,6488,159994,159.994,0.3,6803,167146,1.839,2.4,9298,0.689,229618,1.044704,0.0117973,-15.647,-15.647,1.4351651,0.0040204,0.198,0.198,0.0109926,-16.781,0.0020057,0.235
7,41479,11/13/22,GA1_Std_01,A,7,0.576,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.1,5339,99002,99.002,1.5,5664,105071,1.156,4.1,7658,0.426,142056,1.0613099,0.0119849,0,0,1.4348816,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41480,11/13/22,GA2_Std_01,A,8,0.558,N2,1,1,47.4,27,13.5,3351,61743,61.743,9.1,2207,40676,0.447,0.6588001,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41480,11/13/22,GA2_Std_01,A,8,0.558,N2,2,0,215.3,74.8,14.1,1095,24316,24.316,9.4,719,15937,0.175,0.6553972,0.0073184,-5.165,-5.165,0.0036592,-5.165,,,,,,,,,,,,,,,,,,,,,,,,
8,41480,11/13/22,GA2_Std_01,A,8,0.558,CO2,3,0,364.5,96.3,,,,,,,,,,,,,,,0.9,6283,154911,154.911,0.3,6679,164072,1.805,2.4,9009,0.667,222410,1.0591427,0.0119602,-2.055,-2.055,1.4357296,0.0040219,0.584,0.584,0.0111553,-2.225,0.0020064,0.589
8,41480,11/13/22,GA2_Std_01,A,8,0.558,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5335,98948,98.948,1.5,5659,105016,1.155,4.1,7652,0.426,141980,1.0613241,0.0119849,0,0,1.4348923,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41481,11/13/22,SI_404,A,9,0.701,N2,1,1,47.4,27,13.5,3352,61749,61.749,9.1,2205,40635,0.447,0.6580649,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41481,11/13/22,SI_404,A,9,0.701,N2,2,0,215.3,73.6,14.1,876,19537,19.537,9.4,584,13004,0.143,0.6656389,0.0074411,11.51,11.51,0.0037205,11.51,,,,,,,,,,,,,,,,,,,,,,,,
9,41481,11/13/22,SI_404,A,9,0.701,CO2,3,0,364.7,96.6,,,,,,,,,,,,,,,0.9,5954,147113,147.113,0.3,6341,156141,1.718,2.3,8538,0.634,211263,1.061369,0.0119853,0.037,0.037,1.4360537,0.004023,0.847,0.847,0.0111803,0.008,0.0020069,0.848
9,41481,11/13/22,SI_404,A,9,0.701,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5334,98917,98.917,1.5,5658,104984,1.155,4.0,7650,0.426,141930,1.0613297,0.0119849,0,0,1.4348381,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41482,11/13/22,SI_405,A,10,0.704,N2,1,1,47.4,27,13.4,3351,61779,61.779,9.1,2204,40653,0.447,0.6580465,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41482,11/13/22,SI_405,A,10,0.704,N2,2,0,215.3,74.4,14.1,1021,22566,22.566,9.4,680,15016,0.165,0.6654152,0.0074388,11.198,11.198,0.0037194,11.198,,,,,,,,,,,,,,,,,,,,,,,,
10,41482,11/13/22,SI_405,A,10,0.704,CO2,3,0,363.9,98,,,,,,,,,,,,,,,0.9,7032,173379,173.379,0.3,7489,183861,2.022,2.4,10084,0.747,248922,1.0604585,0.0119752,-0.803,-0.803,1.4357086,0.004022,0.616,0.616,0.0111703,-0.883,0.0020064,0.619
10,41482,11/13/22,SI_405,A,10,0.704,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.2,5336,98979,98.979,1.6,5661,105047,1.156,4.2,7653,0.426,142017,1.0613102,0.0119849,0,0,1.4348246,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41483,11/13/22,SI_406,A,11,0.715,N2,1,1,47.4,27,13.5,3350,61767,61.767,9.2,2204,40646,0.447,0.6580454,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41483,11/13/22,SI_406,A,11,0.715,N2,2,0,215.3,74.6,14.1,1012,22504,22.504,9.4,674,14977,0.165,0.6654952,0.0074397,11.321,11.321,0.0037198,11.321,,,,,,,,,,,,,,,,,,,,,,,,
11,41483,11/13/22,SI_406,A,11,0.715,CO2,3,0,364.3,96.8,,,,,,,,,,,,,,,0.9,6511,160987,160.987,0.3,6935,170828,1.879,2.4,9340,0.694,231203,1.0611271,0.0119827,-0.18,-0.18,1.4361607,0.0040233,0.94,0.94,0.0111777,-0.227,0.0020071,0.941
11,41483,11/13/22,SI_406,A,11,0.715,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.1,5335,98934,98.934,1.5,5659,105001,1.155,4.1,7651,0.426,141952,1.0613176,0.0119849,0,0,1.4348122,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41484,11/13/22,SI_407,A,12,0.74,N2,1,1,47.4,27,13.5,3350,61762,61.762,9.1,2204,40645,0.447,0.6580916,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41484,11/13/22,SI_407,A,12,0.74,N2,2,0,215.3,74.2,14.1,990,21954,21.954,9.4,659,14610,0.161,0.6654833,0.007439,11.232,11.232,0.0037195,11.232,,,,,,,,,,,,,,,,,,,,,,,,
12,41484,11/13/22,SI_407,A,12,0.74,CO2,3,0,363.7,98.6,,,,,,,,,,,,,,,0.9,7147,176795,176.795,0.3,7615,187549,2.063,2.4,10250,0.762,253841,1.0608301,0.0119796,-0.442,-0.442,1.4357956,0.0040224,0.697,0.697,0.0111746,-0.5,0.0020066,0.699
12,41484,11/13/22,SI_407,A,12,0.74,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.2,5338,98976,98.976,1.7,5662,105043,1.155,4.3,7655,0.426,142010,1.0612995,0.0119849,0,0,1.4347948,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41485,11/13/22,Blank,B,1,0,N2,1,1,47.4,27,13.5,3350,61764,61.764,9.2,2204,40647,0.447,0.6581004,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41485,11/13/22,Blank,B,1,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,0.8,5335,98779,98.779,0.2,5660,104854,1.153,2.2,7653,0.425,141748,1.0615027,0.0119849,0,0,1.4350073,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41486,11/13/22,SI_408,B,2,0.702,N2,1,1,47.4,27,13.2,3351,61788,61.788,8.8,2205,40663,0.447,0.6581051,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41486,11/13/22,SI_408,B,2,0.702,N2,2,0,215.5,74.2,13.9,954,21224,21.224,9.2,635,14125,0.155,0.6655143,0.0074392,11.258,11.258,0.0037196,11.258,,,,,,,,,,,,,,,,,,,,,,,,
14,41486,11/13/22,SI_408,B,2,0.702,CO2,3,0,363.9,98.9,,,,,,,,,,,,,,,0.8,7013,173779,173.779,0.2,7471,184367,2.028,2.2,10055,0.748,249491,1.0609299,0.0119802,-0.389,-0.389,1.4356795,0.004022,0.616,0.616,0.0111753,-0.44,0.0020064,0.618
14,41486,11/13/22,SI_408,B,2,0.702,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.1,5337,98960,98.96,1.6,5661,105031,1.155,4.1,7653,0.426,141988,1.0613431,0.0119849,0,0,1.4347954,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41487,11/13/22,SI_409,B,3,0.697,N2,1,1,47.4,27,13.4,3348,61677,61.677,9.1,2203,40591,0.446,0.6581182,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41487,11/13/22,SI_409,B,3,0.697,N2,2,0,215.3,75.2,14.1,1123,25074,25.074,9.4,748,16695,0.184,0.6658408,0.0074427,11.734,11.734,0.0037214,11.734,,,,,,,,,,,,,,,,,,,,,,,,
15,41487,11/13/22,SI_409,B,3,0.697,CO2,3,0,364.3,96.8,,,,,,,,,,,,,,,0.9,6406,158797,158.797,0.3,6821,168435,1.853,2.4,9188,0.684,228018,1.0606904,0.0119776,-0.608,-0.608,1.4359051,0.0040227,0.788,0.788,0.0111726,-0.681,0.0020068,0.79
15,41487,11/13/22,SI_409,B,3,0.697,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.1,5331,98864,98.864,1.5,5655,104928,1.154,4.1,7647,0.426,141847,1.061336,0.0119849,0,0,1.4347745,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41488,11/13/22,SI_410,B,4,0.731,N2,1,1,47.4,27,13.5,3348,61737,61.737,9.1,2203,40629,0.447,0.6580997,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41488,11/13/22,SI_410,B,4,0.731,N2,2,0,215.3,74,14.1,935,20861,20.861,9.4,623,13883,0.153,0.6654937,0.0074391,11.235,11.235,0.0037195,11.235,,,,,,,,,,,,,,,,,,,,,,,,
16,41488,11/13/22,SI_410,B,4,0.731,CO2,3,0,364.3,97.4,,,,,,,,,,,,,,,0.9,6582,163220,163.22,0.3,7015,173278,1.906,2.4,9440,0.703,234371,1.061618,0.0119882,0.283,0.283,1.435914,0.0040227,0.789,0.789,0.0111833,0.274,0.0020068,0.789
16,41488,11/13/22,SI_410,B,4,0.731,CO2,4,1,525.2,40.5,,,,,,,,,,,,,,,2.1,5332,98857,98.857,1.6,5655,104918,1.154,4.2,7647,0.426,141838,1.0613174,0.0119849,0,0,1.4347823,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41489,11/13/22,SI_411,B,5,0.44,N2,1,1,47.4,27,13.5,3347,61678,61.678,9.2,2202,40591,0.446,0.6581097,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41489,11/13/22,SI_411,B,5,0.44,N2,2,0,215.3,74,14.1,887,20021,20.021,9.4,592,13357,0.147,0.6671722,0.0074577,13.77,13.77,0.0037289,13.77,,,,,,,,,,,,,,,,,,,,,,,,
17,41489,11/13/22,SI_411,B,5,0.44,CO2,3,0,366.6,92,,,,,,,,,,,,,,,0.9,3864,95636,95.636,0.3,4086,100933,1.11,2.4,5543,0.412,137398,1.0553876,0.0119172,-5.648,-5.648,1.4366785,0.0040247,1.29,1.29,0.011112,-6.103,0.0020078,1.305
17,41489,11/13/22,SI_411,B,5,0.44,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.7,5332,98822,98.822,1.1,5656,104888,1.154,3.5,7647,0.425,141793,1.0613825,0.0119849,0,0,1.4348281,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41490,11/13/22,GA2_Std_02,B,6,0.577,N2,1,1,47.4,27,13.4,3347,61680,61.68,9.1,2202,40592,0.447,0.658113,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41490,11/13/22,GA2_Std_02,B,6,0.577,N2,2,0,215.5,75.2,14.0,1134,25215,25.215,9.4,743,16508,0.182,0.654674,0.007318,-5.225,-5.225,0.003659,-5.225,,,,,,,,,,,,,,,,,,,,,,,,
18,41490,11/13/22,GA2_Std_02,B,6,0.577,CO2,3,0,364.3,97.6,,,,,,,,,,,,,,,0.9,6462,159792,159.792,0.3,6871,169262,1.862,2.4,9270,0.689,229507,1.0592682,0.0119616,-1.944,-1.944,1.4362843,0.0040238,1.056,1.056,0.0111565,-2.123,0.0020073,1.062
18,41490,11/13/22,GA2_Std_02,B,6,0.577,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5327,98808,98.808,1.5,5651,104868,1.154,4.1,7641,0.425,141767,1.0613313,0.0119849,0,0,1.4347685,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41491,11/13/22,SAL_Std_02,B,7,0.601,N2,1,1,47.4,27,13.4,3345,61648,61.648,9.1,2201,40572,0.446,0.658115,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41491,11/13/22,SAL_Std_02,B,7,0.601,N2,2,0,215.3,76.9,14.1,1567,34498,34.498,9.4,1044,22974,0.253,0.6659552,0.007444,11.913,11.913,0.003722,11.913,,,,,,,,,,,,,,,,,,,,,,,,
19,41491,11/13/22,SAL_Std_02,B,7,0.601,CO2,3,0,363,99.5,,,,,,,,,,,,,,,0.9,7815,192814,192.814,0.3,8258,202783,2.231,2.4,11206,0.83,276808,1.0517026,0.0118762,-9.062,-9.062,1.4356224,0.004022,0.615,0.615,0.0110713,-9.738,0.0020065,0.637
19,41491,11/13/22,SAL_Std_02,B,7,0.601,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,2.3,5330,98859,98.859,1.8,5654,104921,1.154,4.4,7644,0.426,141837,1.0613207,0.0119849,0,0,1.4347402,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41492,11/13/22,GA1_Std_02,B,8,0.54,N2,1,1,47.4,27,13.5,3343,61660,61.66,9.2,2200,40579,0.446,0.6581218,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41492,11/13/22,GA1_Std_02,B,8,0.54,N2,2,0,215.5,74.6,14.1,1053,23507,23.507,9.4,691,15408,0.169,0.6554619,0.0073267,-4.042,-4.042,0.0036633,-4.042,,,,,,,,,,,,,,,,,,,,,,,,
20,41492,11/13/22,GA1_Std_02,B,8,0.54,CO2,3,0,364.9,97,,,,,,,,,,,,,,,0.9,6035,149415,149.415,0.3,6327,156109,1.717,2.4,8660,0.644,214665,1.0448048,0.0117986,-15.542,-15.542,1.4367095,0.0040249,1.34,1.34,0.0109934,-16.712,0.002008,1.379
20,41492,11/13/22,GA1_Std_02,B,8,0.54,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5329,98784,98.784,1.5,5653,104839,1.153,4.0,7644,0.425,141734,1.0613001,0.0119849,0,0,1.4347867,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41493,11/13/22,SI_412,B,9,0.499,N2,1,1,47.4,27,13.5,3345,61668,61.668,9.1,2201,40585,0.446,0.658123,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41493,11/13/22,SI_412,B,9,0.499,N2,2,0,215.3,76.1,14.1,1179,26533,26.533,9.4,788,17713,0.195,0.6675742,0.007462,14.361,14.361,0.003731,14.361,,,,,,,,,,,,,,,,,,,,,,,,
21,41493,11/13/22,SI_412,B,9,0.499,CO2,3,0,365.5,95.7,,,,,,,,,,,,,,,0.9,5181,128555,128.555,0.3,5483,135670,1.492,2.4,7436,0.554,184725,1.055346,0.0119173,-5.633,-5.633,1.4369283,0.0040256,1.503,1.503,0.0111121,-6.095,0.0020082,1.518
21,41493,11/13/22,SI_412,B,9,0.499,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.9,5330,98834,98.834,1.4,5653,104895,1.154,3.9,7643,0.425,141805,1.0613243,0.0119849,0,0,1.4347722,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41494,11/13/22,SI_413,B,10,0.506,N2,1,1,47.4,27,13.4,3344,61669,61.669,9.1,2201,40588,0.446,0.6581519,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41494,11/13/22,SI_413,B,10,0.506,N2,2,0,215.3,76.5,14.1,1228,27628,27.628,9.4,820,18430,0.203,0.6670912,0.0074563,13.582,13.582,0.0037282,13.582,,,,,,,,,,,,,,,,,,,,,,,,
22,41494,11/13/22,SI_413,B,10,0.506,CO2,3,0,365.5,95.1,,,,,,,,,,,,,,,0.9,5205,129153,129.153,0.3,5511,136346,1.5,2.4,7469,0.557,185587,1.0556915,0.0119209,-5.333,-5.333,1.4369526,0.0040259,1.568,1.568,0.0111156,-5.775,0.0020084,1.582
22,41494,11/13/22,SI_413,B,10,0.506,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.9,5332,98839,98.839,1.3,5655,104903,1.154,3.8,7645,0.425,141805,1.0613515,0.0119849,0,0,1.4347036,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41495,11/13/22,SI_414,B,11,0.452,N2,1,1,47.4,27,13.4,3345,61676,61.676,9.1,2201,40596,0.447,0.6582161,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41495,11/13/22,SI_414,B,11,0.452,N2,2,0,215.3,75.7,14.1,1099,24641,24.641,9.4,734,16450,0.181,0.6675673,0.0074609,14.207,14.207,0.0037305,14.207,,,,,,,,,,,,,,,,,,,,,,,,
23,41495,11/13/22,SI_414,B,11,0.452,CO2,3,0,365.8,94.7,,,,,,,,,,,,,,,0.9,4897,121061,121.061,0.3,5181,127756,1.405,2.4,7027,0.522,173961,1.0553093,0.0119166,-5.694,-5.694,1.4369716,0.0040258,1.543,1.543,0.0111113,-6.162,0.0020083,1.558
23,41495,11/13/22,SI_414,B,11,0.452,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.8,5328,98750,98.75,1.3,5652,104809,1.153,3.7,7640,0.425,141682,1.0613526,0.0119849,0,0,1.4347579,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41496,11/13/22,SI_415,B,12,0.467,N2,1,1,47.4,27,13.4,3344,61595,61.595,9.1,2201,40540,0.446,0.6581776,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41496,11/13/22,SI_415,B,12,0.467,N2,2,0,215.3,75.7,14.1,1188,26530,26.53,9.4,794,17710,0.195,0.6675554,0.0074612,14.248,14.248,0.0037306,14.248,,,,,,,,,,,,,,,,,,,,,,,,
24,41496,11/13/22,SI_415,B,12,0.467,CO2,3,0,365.5,95.1,,,,,,,,,,,,,,,0.9,5162,127313,127.313,0.3,5472,134574,1.48,2.4,7407,0.549,182954,1.0570349,0.011936,-4.074,-4.074,1.4370408,0.0040259,1.585,1.585,0.0111307,-4.427,0.0020084,1.597
24,41496,11/13/22,SI_415,B,12,0.467,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.8,5328,98795,98.795,1.3,5652,104857,1.153,3.7,7641,0.425,141747,1.0613594,0.0119849,0,0,1.434766,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41497,11/13/22,Blank,C,1,0,N2,1,1,47.4,27,13.4,3344,61601,61.601,9.1,2201,40544,0.446,0.6581643,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41497,11/13/22,Blank,C,1,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,0.8,5327,98635,98.635,0.2,5652,104706,1.152,2.2,7641,0.425,141532,1.0615511,0.0119849,0,0,1.4349154,0.0040196,0,0,0.0111802,0,0.0020052,0
26,41498,11/13/22,SI_416,C,2,0.438,N2,1,1,47.4,27,13.1,3345,61681,61.681,8.8,2201,40600,0.447,0.6582175,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,41498,11/13/22,SI_416,C,2,0.438,N2,2,0,215.3,74.4,13.8,984,22118,22.118,9.2,658,14765,0.162,0.6675597,0.0074608,14.193,14.193,0.0037304,14.193,,,,,,,,,,,,,,,,,,,,,,,,
26,41498,11/13/22,SI_416,C,2,0.438,CO2,3,0,366.2,94.1,,,,,,,,,,,,,,,0.8,4461,110231,110.231,0.2,4716,116253,1.279,2.1,6402,0.475,158423,1.0546331,0.0119082,-6.395,-6.395,1.4371879,0.0040264,1.696,1.696,0.0111028,-6.919,0.0020086,1.714
26,41498,11/13/22,SI_416,C,2,0.438,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.7,5326,98733,98.733,1.1,5649,104797,1.153,3.6,7638,0.425,141657,1.0614212,0.0119849,0,0,1.434754,0.0040196,0,0,0.0111802,0,0.0020052,0
