Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
6,41576,11/14/22,SAL_Std_01,A,6,0.539,N2,1,1,47.4,27,13.4,3343,61617,61.617,9.1,2203,40619,0.447,0.6592204,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,41576,11/14/22,SAL_Std_01,A,6,0.539,N2,2,0,215.9,76.7,14.0,1366,30214,30.214,9.4,912,20151,0.222,0.6669663,0.0074428,11.75,11.75,0.0037214,11.75,,,,,,,,,,,,,,,,,,,,,,,,
6,41576,11/14/22,SAL_Std_01,A,6,0.539,CO2,3,0,364.9,97.8,,,,,,,,,,,,,,,0.9,6873,169628,169.628,0.3,7258,178387,1.962,2.3,9884,0.733,244226,1.0516376,0.0118777,-8.943,-8.943,1.4397694,0.0040327,3.281,3.281,0.0110716,-9.709,0.0020118,3.307
6,41576,11/14/22,SAL_Std_01,A,6,0.539,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,2.1,5319,98587,98.587,1.5,5641,104613,1.151,4.1,7630,0.424,141478,1.0611272,0.0119849,0,0,1.4350605,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41577,11/14/22,GA1_Std_01,A,7,0.607,N2,1,1,47.4,27,13.4,3343,61616,61.616,9.1,2203,40617,0.447,0.6592038,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41577,11/14/22,GA1_Std_01,A,7,0.607,N2,2,0,215.9,75.4,14.0,1188,26055,26.055,9.4,780,17102,0.188,0.6563862,0.007325,-4.274,-4.274,0.0036625,-4.274,,,,,,,,,,,,,,,,,,,,,,,,
7,41577,11/14/22,GA1_Std_01,A,7,0.607,CO2,3,0,364.9,97.8,,,,,,,,,,,,,,,0.9,6832,167378,167.378,0.3,7168,174852,1.923,2.3,9827,0.723,240991,1.0446524,0.0117991,-15.501,-15.501,1.4397989,0.0040329,3.307,3.307,0.010993,-16.741,0.0020119,3.349
7,41577,11/14/22,GA1_Std_01,A,7,0.607,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.1,5321,98634,98.634,1.6,5643,104660,1.151,4.2,7632,0.425,141544,1.0611004,0.0119849,0,0,1.4350527,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41578,11/14/22,GA2_Std_01,A,8,0.524,N2,1,1,47.4,26.3,13.5,3343,61594,61.594,9.2,2204,40603,0.447,0.659204,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41578,11/14/22,GA2_Std_01,A,8,0.524,N2,2,0,215.9,75,14.1,1020,22688,22.688,9.4,670,14876,0.164,0.6556853,0.0073171,-5.338,-5.338,0.0036586,-5.338,,,,,,,,,,,,,,,,,,,,,,,,
8,41578,11/14/22,GA2_Std_01,A,8,0.524,CO2,3,0,365.8,95.9,,,,,,,,,,,,,,,0.9,5869,144748,144.748,0.3,6238,153300,1.686,2.4,8446,0.626,208510,1.0590876,0.011962,-1.907,-1.907,1.4405066,0.0040348,3.783,3.783,0.0111558,-2.185,0.0020128,3.792
8,41578,11/14/22,GA2_Std_01,A,8,0.524,CO2,4,1,525.2,41,,,,,,,,,,,,,,,2.0,5322,98681,98.681,1.4,5644,104712,1.152,4.0,7633,0.425,141616,1.0611114,0.0119849,0,0,1.435077,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41579,11/14/22,SI_452,A,9,0.45,N2,1,1,47.4,27,13.4,3343,61599,61.599,9.1,2203,40605,0.447,0.6591799,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41579,11/14/22,SI_452,A,9,0.45,N2,2,0,215.7,76.1,14.1,1232,27209,27.209,9.4,824,18178,0.2,0.6680887,0.0074558,13.515,13.515,0.0037279,13.515,,,,,,,,,,,,,,,,,,,,,,,,
9,41579,11/14/22,SI_452,A,9,0.45,CO2,3,0,366,94.7,,,,,,,,,,,,,,,0.9,5358,131122,131.122,0.3,5704,139134,1.53,2.3,7710,0.567,188905,1.0611016,0.0119846,-0.024,-0.024,1.4406856,0.0040352,3.903,3.903,0.0111783,-0.17,0.002013,3.907
9,41579,11/14/22,SI_452,A,9,0.45,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.9,5320,98667,98.667,1.4,5642,104698,1.152,3.8,7632,0.425,141596,1.0611268,0.0119849,0,0,1.4350848,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41580,11/14/22,SI_453,A,10,0.452,N2,1,1,47.4,27,13.4,3344,61640,61.64,9.1,2204,40635,0.447,0.6592281,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41580,11/14/22,SI_453,A,10,0.452,N2,2,0,215.9,75.7,14.1,1260,27850,27.85,9.4,843,18609,0.205,0.6681948,0.0074565,13.602,13.602,0.0037282,13.602,,,,,,,,,,,,,,,,,,,,,,,,
10,41580,11/14/22,SI_453,A,10,0.452,CO2,3,0,366,94.9,,,,,,,,,,,,,,,0.9,5465,133957,133.957,0.2,5815,142074,1.563,2.3,7863,0.579,193007,1.0606009,0.011979,-0.492,-0.492,1.4408146,0.0040356,4.001,4.001,0.0111726,-0.676,0.0020132,4.007
10,41580,11/14/22,SI_453,A,10,0.452,CO2,4,1,525.2,40.1,,,,,,,,,,,,,,,1.9,5327,98701,98.701,1.3,5649,104734,1.152,3.8,7640,0.425,141644,1.0611228,0.0119849,0,0,1.4350728,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41581,11/14/22,SI_454,A,11,0.415,N2,1,1,47.4,27,13.4,3344,61647,61.647,9.1,2204,40638,0.447,0.6592013,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41581,11/14/22,SI_454,A,11,0.415,N2,2,0,215.7,75.7,14.1,1147,25445,25.445,9.4,768,17007,0.187,0.6683587,0.0074586,13.892,13.892,0.0037293,13.892,,,,,,,,,,,,,,,,,,,,,,,,
11,41581,11/14/22,SI_454,A,11,0.415,CO2,3,0,366.4,93.8,,,,,,,,,,,,,,,0.9,4915,120390,120.39,0.3,5229,127717,1.405,2.3,7075,0.52,173484,1.0608637,0.0119817,-0.262,-0.262,1.4410231,0.0040362,4.135,4.135,0.0111753,-0.434,0.0020135,4.14
11,41581,11/14/22,SI_454,A,11,0.415,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,1.8,5326,98790,98.79,1.3,5649,104830,1.153,3.7,7640,0.425,141773,1.0611413,0.0119849,0,0,1.4350892,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41582,11/14/22,SI_455,A,12,0.422,N2,1,1,47.4,27,13.4,3344,61613,61.613,9.1,2204,40617,0.447,0.6592344,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41582,11/14/22,SI_455,A,12,0.422,N2,2,0,215.9,75.7,14.1,1210,26869,26.869,9.4,809,17962,0.198,0.6685217,0.00746,14.088,14.088,0.00373,14.088,,,,,,,,,,,,,,,,,,,,,,,,
12,41582,11/14/22,SI_455,A,12,0.422,CO2,3,0,366,94.3,,,,,,,,,,,,,,,0.8,5265,129341,129.341,0.2,5603,137204,1.509,2.3,7577,0.559,186363,1.0607943,0.0119807,-0.347,-0.347,1.4408689,0.0040358,4.05,4.05,0.0111744,-0.523,0.0020133,4.055
12,41582,11/14/22,SI_455,A,12,0.422,CO2,4,1,525.2,40.5,,,,,,,,,,,,,,,1.8,5326,98705,98.705,1.3,5648,104742,1.152,3.8,7640,0.425,141647,1.0611628,0.0119849,0,0,1.4350574,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41583,11/14/22,Blank,B,1,0,N2,1,1,47.4,27,13.4,3344,61615,61.615,9.1,2204,40616,0.447,0.6591977,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41583,11/14/22,Blank,B,1,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,0.8,5329,98604,98.604,0.2,5653,104652,1.151,2.1,7646,0.425,141525,1.0613322,0.0119849,0,0,1.4352791,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41584,11/14/22,SI_456,B,2,0.42,N2,1,1,47.4,27,13.1,3347,61671,61.671,8.8,2206,40654,0.447,0.6592025,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41584,11/14/22,SI_456,B,2,0.42,N2,2,0,215.7,75,13.9,1039,23219,23.219,9.2,697,15553,0.171,0.6698268,0.007475,16.117,16.117,0.0037375,16.117,,,,,,,,,,,,,,,,,,,,,,,,
14,41584,11/14/22,SI_456,B,2,0.42,CO2,3,0,366.6,93.2,,,,,,,,,,,,,,,0.7,4507,110938,110.938,0.1,4793,117681,1.294,2.1,6487,0.48,159869,1.0607768,0.0119804,-0.374,-0.374,1.4410635,0.0040362,4.138,4.138,0.011174,-0.555,0.0020135,4.143
14,41584,11/14/22,SI_456,B,2,0.42,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,1.6,5328,98725,98.725,1.1,5651,104764,1.152,3.5,7643,0.425,141683,1.0611737,0.0119849,0,0,1.4351256,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41585,11/14/22,SI_457,B,3,0.42,N2,1,1,47.4,27,13.3,3347,61699,61.699,9.0,2206,40673,0.447,0.6592187,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41585,11/14/22,SI_457,B,3,0.42,N2,2,0,215.7,75,14.0,1039,23161,23.161,9.3,696,15495,0.17,0.6689996,0.0074655,14.837,14.837,0.0037328,14.837,,,,,,,,,,,,,,,,,,,,,,,,
15,41585,11/14/22,SI_457,B,3,0.42,CO2,3,0,366.4,93.2,,,,,,,,,,,,,,,0.8,4558,111953,111.953,0.2,4847,118730,1.306,2.2,6562,0.484,161347,1.06053,0.0119776,-0.608,-0.608,1.4412066,0.0040366,4.251,4.251,0.0111711,-0.81,0.0020137,4.257
15,41585,11/14/22,SI_457,B,3,0.42,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,1.7,5324,98730,98.73,1.2,5647,104770,1.152,3.6,7638,0.425,141688,1.0611755,0.0119849,0,0,1.4351059,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41586,11/14/22,SI_458,B,4,0.424,N2,1,1,47.4,27,13.4,3346,61726,61.726,9.1,2206,40690,0.448,0.6592069,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41586,11/14/22,SI_458,B,4,0.424,N2,2,0,215.7,75,14.0,1048,23254,23.254,9.3,701,15541,0.171,0.668323,0.0074581,13.829,13.829,0.0037291,13.829,,,,,,,,,,,,,,,,,,,,,,,,
16,41586,11/14/22,SI_458,B,4,0.424,CO2,3,0,366.4,92.8,,,,,,,,,,,,,,,0.8,4614,112942,112.942,0.2,4910,119861,1.318,2.3,6642,0.488,162779,1.0612577,0.0119857,0.073,0.073,1.4412633,0.0040368,4.281,4.281,0.0111793,-0.08,0.0020138,4.285
16,41586,11/14/22,SI_458,B,4,0.424,CO2,4,1,525.2,40.5,,,,,,,,,,,,,,,1.7,5327,98729,98.729,1.2,5650,104769,1.152,3.6,7642,0.425,141687,1.0611798,0.0119849,0,0,1.4351201,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41587,11/14/22,SI_459,B,5,0.456,N2,1,1,47.4,27,13.4,3348,61711,61.711,9.1,2206,40682,0.447,0.6592256,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41587,11/14/22,SI_459,B,5,0.456,N2,2,0,215.7,75.2,14.0,1197,26497,26.497,9.4,801,17716,0.195,0.6685905,0.0074609,14.206,14.206,0.0037305,14.206,,,,,,,,,,,,,,,,,,,,,,,,
17,41587,11/14/22,SI_459,B,5,0.456,CO2,3,0,365.8,94.7,,,,,,,,,,,,,,,0.8,5230,128123,128.123,0.2,5561,135803,1.494,2.3,7528,0.554,184641,1.0599433,0.0119709,-1.161,-1.161,1.4411213,0.0040365,4.208,4.208,0.0111645,-1.401,0.0020137,4.216
17,41587,11/14/22,SI_459,B,5,0.456,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.9,5326,98754,98.754,1.3,5649,104795,1.153,3.9,7640,0.425,141720,1.0611756,0.0119849,0,0,1.4350819,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41588,11/14/22,GA2_Std_02,B,6,0.608,N2,1,1,47.4,27,13.4,3348,61679,61.679,9.1,2206,40660,0.447,0.6592208,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41588,11/14/22,GA2_Std_02,B,6,0.608,N2,2,0,216.1,75.9,14.0,1176,26082,26.082,9.3,772,17103,0.188,0.6557296,0.0073174,-5.296,-5.296,0.0036587,-5.296,,,,,,,,,,,,,,,,,,,,,,,,
18,41588,11/14/22,GA2_Std_02,B,6,0.608,CO2,3,0,364.5,97.6,,,,,,,,,,,,,,,0.8,6801,167877,167.877,0.2,7233,177805,1.956,2.3,9784,0.725,241787,1.0591365,0.011962,-1.906,-1.906,1.4402602,0.0040342,3.645,3.645,0.0111558,-2.179,0.0020125,3.654
18,41588,11/14/22,GA2_Std_02,B,6,0.608,CO2,4,1,525.2,41,,,,,,,,,,,,,,,2.1,5326,98766,98.766,1.5,5649,104806,1.153,4.1,7639,0.425,141732,1.0611595,0.0119849,0,0,1.435029,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41589,11/14/22,SAL_Std_02,B,7,0.474,N2,1,1,47.4,27,13.5,3347,61705,61.705,9.2,2206,40678,0.447,0.6592341,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41589,11/14/22,SAL_Std_02,B,7,0.474,N2,2,0,215.9,75.7,14.1,1221,27022,27.022,9.4,815,18022,0.198,0.6669297,0.0074423,11.673,11.673,0.0037211,11.673,,,,,,,,,,,,,,,,,,,,,,,,
19,41589,11/14/22,SAL_Std_02,B,7,0.474,CO2,3,0,364.9,96.1,,,,,,,,,,,,,,,0.9,6199,152372,152.372,0.3,6543,160236,1.763,2.4,8919,0.658,219461,1.0516098,0.011877,-8.995,-8.995,1.4402941,0.0040344,3.686,3.686,0.0110709,-9.781,0.0020126,3.712
19,41589,11/14/22,SAL_Std_02,B,7,0.474,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,2.0,5325,98763,98.763,1.5,5648,104803,1.153,4.1,7638,0.425,141725,1.0611553,0.0119849,0,0,1.4350052,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41590,11/14/22,GA1_Std_02,B,8,0.603,N2,1,1,47.4,27,13.5,3347,61735,61.735,9.1,2206,40697,0.448,0.6592197,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41590,11/14/22,GA1_Std_02,B,8,0.603,N2,2,0,215.7,75.9,14.1,1188,26167,26.167,9.4,780,17177,0.189,0.6564461,0.0073254,-4.207,-4.207,0.0036627,-4.207,,,,,,,,,,,,,,,,,,,,,,,,
20,41590,11/14/22,GA1_Std_02,B,8,0.603,CO2,3,0,364.1,97,,,,,,,,,,,,,,,0.9,6783,166625,166.625,0.3,7116,174070,1.915,2.3,9757,0.72,239947,1.0446856,0.0117989,-15.513,-15.513,1.4400467,0.0040337,3.522,3.522,0.0109928,-16.762,0.0020123,3.564
20,41590,11/14/22,GA1_Std_02,B,8,0.603,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.1,5326,98710,98.71,1.5,5648,104746,1.152,4.1,7639,0.425,141649,1.0611474,0.0119849,0,0,1.4349922,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41591,11/14/22,SI_460,B,9,0.456,N2,1,1,47.4,27,13.5,3347,61656,61.656,9.2,2206,40646,0.447,0.6592314,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41591,11/14/22,SI_460,B,9,0.456,N2,2,0,215.7,75.4,14.1,1213,26828,26.828,9.4,812,17930,0.197,0.6683414,0.0074581,13.819,13.819,0.003729,13.819,,,,,,,,,,,,,,,,,,,,,,,,
21,41591,11/14/22,SI_460,B,9,0.456,CO2,3,0,365.8,94.5,,,,,,,,,,,,,,,0.9,5260,128697,128.697,0.3,5590,136343,1.5,2.4,7570,0.556,185453,1.0594102,0.0119651,-1.649,-1.649,1.4410073,0.0040364,4.188,4.188,0.0111587,-1.923,0.0020136,4.197
21,41591,11/14/22,SI_460,B,9,0.456,CO2,4,1,525.2,40.5,,,,,,,,,,,,,,,1.9,5327,98749,98.749,1.3,5649,104789,1.153,3.8,7641,0.425,141705,1.0611597,0.0119849,0,0,1.4349976,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41592,11/14/22,SI_461,B,10,0.448,N2,1,1,47.4,27,13.5,3347,61679,61.679,9.1,2206,40660,0.447,0.6592228,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41592,11/14/22,SI_461,B,10,0.448,N2,2,0,215.9,76.1,14.1,1193,26738,26.738,9.4,798,17876,0.197,0.6685425,0.0074604,14.138,14.138,0.0037302,14.138,,,,,,,,,,,,,,,,,,,,,,,,
22,41592,11/14/22,SI_461,B,10,0.448,CO2,3,0,366,95.1,,,,,,,,,,,,,,,0.9,5197,128501,128.501,0.3,5528,136282,1.499,2.4,7480,0.556,185184,1.0605465,0.0119779,-0.584,-0.584,1.4411038,0.0040366,4.237,4.237,0.0111714,-0.783,0.0020137,4.244
22,41592,11/14/22,SI_461,B,10,0.448,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.8,5329,98794,98.794,1.3,5652,104837,1.153,3.8,7644,0.425,141772,1.0611662,0.0119849,0,0,1.4350234,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41593,11/14/22,SI_462,B,11,0.464,N2,1,1,47.4,27,13.4,3347,61715,61.715,9.1,2206,40682,0.448,0.6591975,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41593,11/14/22,SI_462,B,11,0.464,N2,2,0,215.9,75.7,14.1,1126,25177,25.177,9.4,754,16845,0.185,0.66904,0.0074662,14.931,14.931,0.0037331,14.931,,,,,,,,,,,,,,,,,,,,,,,,
23,41593,11/14/22,SI_462,B,11,0.464,CO2,3,0,366,94.9,,,,,,,,,,,,,,,0.9,4989,122968,122.968,0.2,5301,130298,1.433,2.3,7179,0.532,177200,1.0596091,0.0119674,-1.46,-1.46,1.4410264,0.0040363,4.171,4.171,0.011161,-1.72,0.0020136,4.18
23,41593,11/14/22,SI_462,B,11,0.464,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.8,5328,98784,98.784,1.3,5651,104825,1.153,3.8,7643,0.425,141758,1.0611584,0.0119849,0,0,1.4350402,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41594,11/14/22,SI_463,B,12,0.433,N2,1,1,47.4,27,13.4,3350,61723,61.723,9.1,2206,40655,0.447,0.6586647,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41594,11/14/22,SI_463,B,12,0.433,N2,2,0,215.9,75.2,14.1,1079,24066,24.066,9.4,722,16082,0.177,0.6682258,0.0074632,14.516,14.516,0.0037316,14.516,,,,,,,,,,,,,,,,,,,,,,,,
24,41594,11/14/22,SI_463,B,12,0.433,CO2,3,0,366.2,93.6,,,,,,,,,,,,,,,0.9,4777,117455,117.455,0.3,5079,124543,1.37,2.3,6875,0.508,169270,1.0603479,0.0119755,-0.778,-0.778,1.4411475,0.0040366,4.242,4.242,0.0111691,-0.992,0.0020137,4.249
24,41594,11/14/22,SI_463,B,12,0.433,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.8,5328,98776,98.776,1.2,5651,104818,1.153,3.7,7643,0.425,141749,1.0611736,0.0119849,0,0,1.43506,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41595,11/14/22,Blank,C,1,0,N2,1,1,47.4,27,13.4,3348,61725,61.725,9.1,2207,40689,0.448,0.659208,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41595,11/14/22,Blank,C,1,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,0.8,5330,98628,98.628,0.2,5653,104675,1.151,2.2,7646,0.425,141556,1.0613126,0.0119849,0,0,1.4352482,0.0040196,0,0,0.0111802,0,0.0020052,0
26,41596,11/14/22,SI_464,C,2,0.428,N2,1,1,47.4,27,13.2,3351,61786,61.786,8.8,2207,40696,0.448,0.6586658,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,41596,11/14/22,SI_464,C,2,0.428,N2,2,0,215.7,75,13.9,1077,23951,23.951,9.2,720,16005,0.176,0.6682336,0.0074633,14.526,14.526,0.0037316,14.526,,,,,,,,,,,,,,,,,,,,,,,,
26,41596,11/14/22,SI_464,C,2,0.428,CO2,3,0,366,93.6,,,,,,,,,,,,,,,0.7,4656,114151,114.151,0.1,4944,120892,1.33,2.1,6702,0.494,164524,1.0590503,0.0119606,-2.024,-2.024,1.4412839,0.004037,4.332,4.332,0.0111541,-2.331,0.0020139,4.342
26,41596,11/14/22,SI_464,C,2,0.428,CO2,4,1,525.2,40.5,,,,,,,,,,,,,,,1.7,5331,98791,98.791,1.1,5654,104837,1.153,3.5,7647,0.425,141771,1.0611986,0.0119849,0,0,1.4350671,0.0040196,0,0,0.0111802,0,0.0020052,0
