Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
3,40948,10/26/22,GA1_QTY_0.14,A,3,0.143,CO2,4,1,525.2,40.5,,,,,,,,,,,,,,,0.9,5240,97096,97.096,0.3,5562,103115,1.134,2.4,7522,0.418,139456,1.0619833,0.0119849,0,0,1.436262,0.0040196,0,0,0.0111802,0,0.0020052,0
4,40949,10/26/22,GA1_QTY_0.56,A,4,0.568,N2,1,1,47.4,27,14.6,3302,60825,60.825,9.4,2177,40111,0.441,0.6594618,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,40949,10/26/22,GA1_QTY_0.56,A,4,0.568,N2,2,0,213.8,79.4,15.5,1087,24092,24.092,9.9,715,15822,0.174,0.6567602,0.0073263,-4.097,-4.097,0.0036631,-4.097,,,,,,,,,,,,,,,,,,,,,,,,
4,40949,10/26/22,GA1_QTY_0.56,A,4,0.568,CO2,3,0,357,121.2,,,,,,,,,,,,,,,0.4,6385,157524,157.524,-0.2,6700,164679,1.811,1.7,9227,0.684,227974,1.0454154,0.0117988,-15.52,-15.52,1.447228,0.0040508,7.776,7.776,0.0109909,-16.927,0.0020209,7.822
4,40949,10/26/22,GA1_QTY_0.56,A,4,0.568,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.0,5244,97181,97.181,1.5,5566,103196,1.135,4.0,7528,0.419,139557,1.0618964,0.0119849,0,0,1.4360618,0.0040196,0,0,0.0111802,0,0.0020052,0
5,40950,10/26/22,GA1_QTY_0.70,A,5,0.692,N2,1,1,47.4,27,14.9,3299,60825,60.825,9.6,2175,40113,0.441,0.6594811,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,40950,10/26/22,GA1_QTY_0.70,A,5,0.692,N2,2,0,213.8,83.4,15.6,1327,29532,29.532,10.0,872,19395,0.213,0.6567401,0.0073258,-4.156,-4.156,0.0036629,-4.156,,,,,,,,,,,,,,,,,,,,,,,,
5,40950,10/26/22,GA1_QTY_0.70,A,5,0.692,CO2,3,0,355.9,125.6,,,,,,,,,,,,,,,0.5,7633,189774,189.774,-0.1,8015,198417,2.183,1.8,11025,0.824,274533,1.045547,0.0118008,-15.359,-15.359,1.4466305,0.0040495,7.444,7.444,0.010993,-16.742,0.0020202,7.49
5,40950,10/26/22,GA1_QTY_0.70,A,5,0.692,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.3,5239,97143,97.143,1.8,5562,103151,1.135,4.5,7522,0.418,139491,1.0618557,0.0119849,0,0,1.4359408,0.0040196,0,0,0.0111802,0,0.0020052,0
6,40951,10/26/22,SAL_Std_01,A,6,0.562,N2,1,1,47.4,27,15.0,3300,60865,60.865,9.7,2174,40110,0.441,0.6589908,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,40951,10/26/22,SAL_Std_01,A,6,0.562,N2,2,0,213.8,84,15.7,1437,31830,31.83,10.1,959,21224,0.233,0.6667848,0.0074434,11.827,11.827,0.0037217,11.827,,,,,,,,,,,,,,,,,,,,,,,,
6,40951,10/26/22,SAL_Std_01,A,6,0.562,CO2,3,0,356.3,123.1,,,,,,,,,,,,,,,0.6,7261,179640,179.64,0.0,7673,189063,2.08,2.0,10487,0.78,259847,1.0524532,0.0118788,-8.849,-8.849,1.4464889,0.0040494,7.417,7.417,0.0110711,-9.762,0.0020201,7.447
6,40951,10/26/22,SAL_Std_01,A,6,0.562,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.3,5241,97199,97.199,1.8,5564,103210,1.135,4.5,7524,0.419,139562,1.0618491,0.0119849,0,0,1.4358392,0.0040196,0,0,0.0111802,0,0.0020052,0
7,40952,10/26/22,GA1_Std_01,A,7,0.603,N2,1,1,47.4,27,15.0,3296,60764,60.764,9.8,2173,40075,0.441,0.6595126,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,40952,10/26/22,GA1_Std_01,A,7,0.603,N2,2,0,213.8,81.1,15.7,1161,25732,25.732,10.2,763,16899,0.186,0.656717,0.0073252,-4.239,-4.239,0.0036626,-4.239,,,,,,,,,,,,,,,,,,,,,,,,
7,40952,10/26/22,GA1_Std_01,A,7,0.603,CO2,3,0,357,121.8,,,,,,,,,,,,,,,0.6,6687,165187,165.187,0.0,7018,172704,1.9,2.1,9659,0.717,238947,1.0455103,0.0118005,-15.381,-15.381,1.4465292,0.0040496,7.465,7.465,0.0109927,-16.766,0.0020203,7.511
7,40952,10/26/22,GA1_Std_01,A,7,0.603,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.2,5240,97160,97.16,1.7,5562,103168,1.135,4.3,7522,0.419,139503,1.0618424,0.0119849,0,0,1.4358111,0.0040196,0,0,0.0111802,0,0.0020052,0
8,40953,10/26/22,GA2_Std_01,A,8,0.55,N2,1,1,47.4,27,15.0,3295,60716,60.716,9.8,2172,40043,0.44,0.6595203,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,40953,10/26/22,GA2_Std_01,A,8,0.55,N2,2,0,213.8,79.4,15.7,1048,23298,23.298,10.2,688,15285,0.168,0.6560439,0.0073176,-5.271,-5.271,0.0036588,-5.271,,,,,,,,,,,,,,,,,,,,,,,,
8,40953,10/26/22,GA2_Std_01,A,8,0.55,CO2,3,0,357.6,120.2,,,,,,,,,,,,,,,0.6,6082,150240,150.24,0.0,6468,159246,1.752,2.0,8786,0.652,217354,1.0599418,0.0119632,-1.809,-1.809,1.4467094,0.0040503,7.649,7.649,0.0111553,-2.223,0.0020206,7.662
8,40953,10/26/22,GA2_Std_01,A,8,0.55,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.1,5241,97229,97.229,1.6,5564,103243,1.136,4.2,7523,0.419,139594,1.0618622,0.0119849,0,0,1.4357282,0.0040196,0,0,0.0111802,0,0.0020052,0
9,40954,10/26/22,SI_260,A,9,0.415,N2,1,1,47.4,27,15.0,3294,60690,60.69,9.8,2172,40026,0.44,0.6595262,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,40954,10/26/22,SI_260,A,9,0.415,N2,2,0,213.8,80.3,15.7,1065,23753,23.753,10.2,712,15879,0.175,0.668492,0.0074564,13.594,13.594,0.0037282,13.594,,,,,,,,,,,,,,,,,,,,,,,,
9,40954,10/26/22,SI_260,A,9,0.415,CO2,3,0,358.9,113.5,,,,,,,,,,,,,,,0.6,4749,116953,116.953,0.0,5050,124041,1.364,2.0,6861,0.508,169233,1.0606053,0.0119706,-1.185,-1.185,1.4470222,0.0040513,7.903,7.903,0.0111627,-1.564,0.0020211,7.915
9,40954,10/26/22,SI_260,A,9,0.415,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,1.8,5238,97161,97.161,1.3,5561,103171,1.135,3.8,7520,0.418,139491,1.0618638,0.0119849,0,0,1.435676,0.0040196,0,0,0.0111802,0,0.0020052,0
10,40955,10/26/22,SI_261,A,10,0.444,N2,1,1,47.4,27,15.0,3293,60705,60.705,9.8,2171,40038,0.44,0.6595406,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,40955,10/26/22,SI_261,A,10,0.444,N2,2,0,213.8,80.9,15.7,1082,24191,24.191,10.2,723,16160,0.178,0.6680305,0.0074511,12.872,12.872,0.0037255,12.872,,,,,,,,,,,,,,,,,,,,,,,,
10,40955,10/26/22,SI_261,A,10,0.444,CO2,3,0,358.6,114.7,,,,,,,,,,,,,,,0.6,4888,120710,120.71,0.1,5196,127975,1.408,2.0,7063,0.524,174662,1.0601846,0.0119659,-1.582,-1.582,1.4469519,0.0040513,7.885,7.885,0.011158,-1.989,0.002021,7.898
10,40955,10/26/22,SI_261,A,10,0.444,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.8,5238,97205,97.205,1.3,5560,103218,1.135,3.8,7519,0.419,139550,1.0618645,0.0119849,0,0,1.4356316,0.0040196,0,0,0.0111802,0,0.0020052,0
11,40956,10/26/22,SI_262,A,11,0.44,N2,1,1,47.4,27,15.0,3292,60653,60.653,9.8,2170,40004,0.44,0.659557,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,40956,10/26/22,SI_262,A,11,0.44,N2,2,0,213.6,79.6,15.7,1029,23047,23.047,10.2,688,15395,0.169,0.6679746,0.0074503,12.762,12.762,0.0037251,12.762,,,,,,,,,,,,,,,,,,,,,,,,
11,40956,10/26/22,SI_262,A,11,0.44,CO2,3,0,358.9,114.1,,,,,,,,,,,,,,,0.6,4591,113468,113.468,0.0,4877,120228,1.323,2.1,6634,0.493,164186,1.05958,0.0119587,-2.186,-2.186,1.4469821,0.0040514,7.925,7.925,0.0111507,-2.637,0.0020211,7.939
11,40956,10/26/22,SI_262,A,11,0.44,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.8,5236,97171,97.171,1.2,5559,103186,1.135,3.7,7516,0.418,139499,1.0619008,0.0119849,0,0,1.4356055,0.0040196,0,0,0.0111802,0,0.0020052,0
12,40957,10/26/22,SI_263,A,12,0.478,N2,1,1,47.4,27,15.0,3289,60602,60.602,9.8,2169,39970,0.44,0.6595526,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,40957,10/26/22,SI_263,A,12,0.478,N2,2,0,213.6,80.5,15.7,1117,24884,24.884,10.2,747,16629,0.183,0.6682596,0.0074535,13.201,13.201,0.0037268,13.201,,,,,,,,,,,,,,,,,,,,,,,,
12,40957,10/26/22,SI_263,A,12,0.478,CO2,3,0,358.6,114.5,,,,,,,,,,,,,,,0.6,4931,121448,121.448,-0.0,5240,128714,1.416,2.1,7125,0.527,175726,1.0598297,0.0119614,-1.953,-1.953,1.4469253,0.0040515,7.941,7.941,0.0111535,-2.389,0.0020212,7.955
12,40957,10/26/22,SI_263,A,12,0.478,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.9,5231,97049,97.049,1.3,5554,103057,1.134,3.8,7509,0.418,139316,1.0619038,0.0119849,0,0,1.4355252,0.0040196,0,0,0.0111802,0,0.0020052,0
13,40958,10/26/22,Blank,B,1,0,N2,1,1,47.4,27,15.0,3291,60628,60.628,9.8,2168,39962,0.44,0.6591323,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,40958,10/26/22,Blank,B,1,0,CO2,2,1,525.2,40.1,,,,,,,,,,,,,,,0.5,5234,96976,96.976,-0.1,5555,102994,1.133,1.9,7511,0.418,139226,1.0620506,0.0119849,0,0,1.4356667,0.0040196,0,0,0.0111802,0,0.0020052,0
14,40959,10/26/22,SI_264,B,2,0.439,N2,1,1,47.4,27,14.8,3290,60670,60.67,9.6,2168,39989,0.44,0.6591352,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,40959,10/26/22,SI_264,B,2,0.439,N2,2,0,213.8,80.7,15.6,1129,25105,25.105,10.0,755,16768,0.184,0.667931,0.0074546,13.344,13.344,0.0037273,13.344,,,,,,,,,,,,,,,,,,,,,,,,
14,40959,10/26/22,SI_264,B,2,0.439,CO2,3,0,358.9,114.5,,,,,,,,,,,,,,,0.5,4980,122473,122.473,-0.1,5290,129756,1.427,1.9,7196,0.532,177236,1.0594642,0.0119573,-2.301,-2.301,1.4471429,0.0040521,8.099,8.099,0.0111493,-2.768,0.0020215,8.114
14,40959,10/26/22,SI_264,B,2,0.439,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.8,5232,97033,97.033,1.3,5555,103040,1.133,3.8,7510,0.418,139292,1.061908,0.0119849,0,0,1.4355162,0.0040196,0,0,0.0111802,0,0.0020052,0
15,40960,10/26/22,SI_265,B,3,0.513,N2,1,1,47.4,27,15.0,3290,60659,60.659,9.8,2168,39981,0.44,0.6591135,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,40960,10/26/22,SI_265,B,3,0.513,N2,2,0,214,82.1,15.7,1267,28099,28.099,10.2,847,18767,0.206,0.6678889,0.0074543,13.314,13.314,0.0037272,13.314,,,,,,,,,,,,,,,,,,,,,,,,
15,40960,10/26/22,SI_265,B,3,0.513,CO2,3,0,358.4,118.7,,,,,,,,,,,,,,,0.6,5594,137613,137.613,0.0,5944,145777,1.604,2.0,8083,0.597,199135,1.0593274,0.0119558,-2.428,-2.428,1.447069,0.0040522,8.119,8.119,0.0111477,-2.904,0.0020215,8.134
15,40960,10/26/22,SI_265,B,3,0.513,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.0,5233,97042,97.042,1.5,5556,103049,1.134,4.1,7512,0.418,139295,1.0619053,0.0119849,0,0,1.4354152,0.0040196,0,0,0.0111802,0,0.0020052,0
16,40961,10/26/22,SI_266,B,4,0.481,N2,1,1,47.4,27,15.0,3289,60605,60.605,9.9,2167,39947,0.439,0.659138,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,40961,10/26/22,SI_266,B,4,0.481,N2,2,0,213.8,81.3,15.8,1233,27360,27.36,10.2,824,18278,0.201,0.6680735,0.0074561,13.556,13.556,0.0037281,13.556,,,,,,,,,,,,,,,,,,,,,,,,
16,40961,10/26/22,SI_266,B,4,0.481,CO2,3,0,358.4,117.2,,,,,,,,,,,,,,,0.6,5377,132210,132.21,0.1,5720,140216,1.542,2.1,7770,0.574,191323,1.0605556,0.0119699,-1.248,-1.248,1.4471163,0.0040522,8.113,8.113,0.0111619,-1.639,0.0020215,8.126
16,40961,10/26/22,SI_266,B,4,0.481,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.0,5231,97023,97.023,1.5,5553,103027,1.133,4.1,7508,0.418,139274,1.0618812,0.0119849,0,0,1.4354701,0.0040196,0,0,0.0111802,0,0.0020052,0
17,40962,10/26/22,SI_267,B,5,0.475,N2,1,1,47.4,27,15.0,3288,60613,60.613,9.9,2166,39953,0.439,0.6591421,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,40962,10/26/22,SI_267,B,5,0.475,N2,2,0,213.8,82.6,15.8,1329,29525,29.525,10.3,889,19739,0.217,0.6685644,0.0074616,14.295,14.295,0.0037308,14.295,,,,,,,,,,,,,,,,,,,,,,,,
17,40962,10/26/22,SI_267,B,5,0.475,CO2,3,0,358,118.3,,,,,,,,,,,,,,,0.6,5682,140033,140.033,0.0,6043,148504,1.634,2.1,8210,0.608,202637,1.0604955,0.0119692,-1.307,-1.307,1.4470672,0.0040522,8.125,8.125,0.0111612,-1.703,0.0020215,8.138
17,40962,10/26/22,SI_267,B,5,0.475,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.1,5228,97038,97.038,1.6,5551,103043,1.133,4.2,7503,0.418,139288,1.0618837,0.0119849,0,0,1.4354047,0.0040196,0,0,0.0111802,0,0.0020052,0
18,40963,10/26/22,GA2_Std_02,B,6,0.575,N2,1,1,47.4,27,15.1,3287,60572,60.572,9.9,2166,39925,0.439,0.6591306,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,40963,10/26/22,GA2_Std_02,B,6,0.575,N2,2,0,213.8,79.8,15.8,1116,24321,24.321,10.3,732,15945,0.175,0.6556242,0.0073173,-5.32,-5.32,0.0036586,-5.32,,,,,,,,,,,,,,,,,,,,,,,,
18,40963,10/26/22,GA2_Std_02,B,6,0.575,CO2,3,0,357.4,122.7,,,,,,,,,,,,,,,0.7,6481,157958,157.958,0.1,6895,167425,1.842,2.1,9364,0.686,228561,1.0599333,0.0119633,-1.796,-1.796,1.4469701,0.0040519,8.055,8.055,0.0111553,-2.224,0.0020214,8.068
18,40963,10/26/22,GA2_Std_02,B,6,0.575,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.3,5229,97036,97.036,1.8,5551,103037,1.133,4.5,7504,0.418,139287,1.0618404,0.0119849,0,0,1.4354086,0.0040196,0,0,0.0111802,0,0.0020052,0
19,40964,10/26/22,SAL_Std_02,B,7,0.587,N2,1,1,47.4,27,15.1,3286,60612,60.612,9.9,2166,39976,0.44,0.6595473,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,40964,10/26/22,SAL_Std_02,B,7,0.587,N2,2,0,213.8,82.6,15.9,1516,33213,33.213,10.3,1012,22160,0.244,0.6672183,0.007442,11.631,11.631,0.003721,11.631,,,,,,,,,,,,,,,,,,,,,,,,
19,40964,10/26/22,SAL_Std_02,B,7,0.587,CO2,3,0,356.1,125.6,,,,,,,,,,,,,,,0.7,7709,189534,189.534,0.1,8151,199471,2.194,2.2,11136,0.823,274178,1.0524282,0.0118787,-8.856,-8.856,1.4465937,0.0040511,7.852,7.852,0.0110708,-9.785,0.002021,7.882
19,40964,10/26/22,SAL_Std_02,B,7,0.587,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.6,5231,97037,97.037,2.1,5552,103037,1.133,5.0,7506,0.418,139280,1.0618314,0.0119849,0,0,1.4353237,0.0040196,0,0,0.0111802,0,0.0020052,0
20,40965,10/26/22,GA1_Std_02,B,8,0.544,N2,1,1,47.4,27,15.2,3286,60553,60.553,10.0,2166,39916,0.439,0.6591835,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,40965,10/26/22,GA1_Std_02,B,8,0.544,N2,2,0,214,79.2,15.9,1032,22875,22.875,10.3,678,15016,0.165,0.656423,0.0073256,-4.188,-4.188,0.0036628,-4.188,,,,,,,,,,,,,,,,,,,,,,,,
20,40965,10/26/22,GA1_Std_02,B,8,0.544,CO2,3,0,357.8,120,,,,,,,,,,,,,,,0.7,6022,148436,148.436,0.1,6317,155196,1.707,2.2,8699,0.644,214763,1.0455443,0.011801,-15.337,-15.337,1.4468424,0.0040519,8.043,8.043,0.010993,-16.74,0.0020214,8.089
20,40965,10/26/22,GA1_Std_02,B,8,0.544,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.2,5230,96992,96.992,1.7,5552,102989,1.133,4.4,7506,0.418,139212,1.0618294,0.0119849,0,0,1.4352988,0.0040196,0,0,0.0111802,0,0.0020052,0
21,40966,10/26/22,SI_268,B,9,0.47,N2,1,1,47.4,27,15.1,3284,60582,60.582,10.0,2166,39958,0.44,0.6595735,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,40966,10/26/22,SI_268,B,9,0.47,N2,2,0,214,81.7,15.9,1320,29065,29.065,10.3,884,19452,0.214,0.6692542,0.0074644,14.677,14.677,0.0037322,14.677,,,,,,,,,,,,,,,,,,,,,,,,
21,40966,10/26/22,SI_268,B,9,0.47,CO2,3,0,358.2,118.9,,,,,,,,,,,,,,,0.7,5626,137605,137.605,0.1,5994,146145,1.608,2.2,8129,0.597,199117,1.0620617,0.0119875,0.22,0.22,1.4470182,0.0040524,8.162,8.162,0.0111795,-0.067,0.0020216,8.171
21,40966,10/26/22,SI_268,B,9,0.47,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.1,5228,97004,97.004,1.6,5550,103002,1.133,4.3,7504,0.418,139231,1.0618278,0.0119849,0,0,1.4353031,0.0040196,0,0,0.0111802,0,0.0020052,0
22,40967,10/26/22,SI_269,B,10,0.463,N2,1,1,47.4,27,15.1,3287,60593,60.593,9.9,2166,39942,0.439,0.659184,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,40967,10/26/22,SI_269,B,10,0.463,N2,2,0,214,81.9,15.9,1259,27865,27.865,10.3,842,18621,0.205,0.6682495,0.0074576,13.753,13.753,0.0037288,13.753,,,,,,,,,,,,,,,,,,,,,,,,
22,40967,10/26/22,SI_269,B,10,0.463,CO2,3,0,358.4,117,,,,,,,,,,,,,,,0.7,5438,133459,133.459,0.1,5782,141486,1.556,2.2,7857,0.579,193125,1.0601393,0.0119658,-1.589,-1.589,1.4470719,0.0040526,8.214,8.214,0.0111577,-2.008,0.0020217,8.227
22,40967,10/26/22,SI_269,B,10,0.463,CO2,4,1,525.4,40.1,,,,,,,,,,,,,,,2.1,5229,96979,96.979,1.6,5551,102975,1.133,4.3,7504,0.418,139192,1.0618267,0.0119849,0,0,1.4352831,0.0040196,0,0,0.0111802,0,0.0020052,0
23,40968,10/26/22,SI_270,B,11,0.424,N2,1,1,47.4,27,15.1,3286,60559,60.559,10.0,2165,39919,0.439,0.6591786,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,40968,10/26/22,SI_270,B,11,0.424,N2,2,0,214,81.9,15.9,1168,26001,26.001,10.3,781,17374,0.191,0.6681968,0.007457,13.681,13.681,0.0037285,13.681,,,,,,,,,,,,,,,,,,,,,,,,
23,40968,10/26/22,SI_270,B,11,0.424,CO2,3,0,358.6,114.5,,,,,,,,,,,,,,,0.7,5032,123774,123.774,0.1,5354,131334,1.445,2.2,7272,0.537,179127,1.0610759,0.0119764,-0.709,-0.709,1.4472093,0.0040528,8.279,8.279,0.0111683,-1.067,0.0020218,8.291
23,40968,10/26/22,SI_270,B,11,0.424,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.0,5229,97005,97.005,1.5,5551,103003,1.133,4.1,7505,0.418,139234,1.0618285,0.0119849,0,0,1.4353259,0.0040196,0,0,0.0111802,0,0.0020052,0
24,40969,10/26/22,SI_271,B,12,0.421,N2,1,1,47.4,27,15.1,3285,60537,60.537,9.9,2165,39904,0.439,0.6591743,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,40969,10/26/22,SI_271,B,12,0.421,N2,2,0,214,80.3,15.8,1111,24702,24.702,10.3,743,16516,0.182,0.6686284,0.0074619,14.342,14.342,0.003731,14.342,,,,,,,,,,,,,,,,,,,,,,,,
24,40969,10/26/22,SI_271,B,12,0.421,CO2,3,0,358.9,115.2,,,,,,,,,,,,,,,0.7,4845,118981,118.981,0.1,5154,126267,1.389,2.2,7001,0.517,172184,1.0612362,0.0119777,-0.594,-0.594,1.4471499,0.0040529,8.292,8.292,0.0111696,-0.945,0.0020219,8.304
24,40969,10/26/22,SI_271,B,12,0.421,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.9,5226,96943,96.943,1.4,5548,102941,1.132,4.0,7499,0.417,139138,1.0618674,0.0119849,0,0,1.4352481,0.0040196,0,0,0.0111802,0,0.0020052,0
25,40970,10/26/22,Blank,C,1,0,N2,1,1,47.4,27,15.1,3285,60528,60.528,9.9,2165,39899,0.439,0.6591735,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,40970,10/26/22,Blank,C,1,0,CO2,2,0,363,58.5,,,,,,,,,,,,,,,0.7,53,1281,1.281,0.1,55,1341,0.015,2.2,77,0.006,1858,1.0468278,0.0118138,-14.276,-14.276,1.4508823,0.0040628,10.761,10.761,0.0110046,-15.704,0.0020269,10.808
25,40970,10/26/22,Blank,C,1,0,CO2,3,1,525.2,39.9,,,,,,,,,,,,,,,0.6,5231,96906,96.906,-0.0,5551,102913,1.132,2.0,7506,0.417,139103,1.0619891,0.0119849,0,0,1.4354358,0.0040196,0,0,0.0111802,0,0.0020052,0
26,40971,10/26/22,SI_272,C,2,0.489,N2,1,1,47.4,27,14.9,3287,60560,60.56,9.7,2166,39919,0.439,0.6591606,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,40971,10/26/22,SI_272,C,2,0.489,N2,2,0,214,82.1,15.7,1291,28527,28.527,10.2,864,19079,0.21,0.668807,0.0074641,14.634,14.634,0.003732,14.634,,,,,,,,,,,,,,,,,,,,,,,,
