Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,41525,11/14/22,GA1_QTY_0.56,A,4,0.598,N2,1,1,47.4,27,12.7,3374,62191,62.191,8.3,2219,40899,0.45,0.6576422,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,41525,11/14/22,GA1_QTY_0.56,A,4,0.598,N2,2,0,215.7,75.9,13.5,1176,26251,26.251,8.7,771,17194,0.189,0.6549965,0.0073268,-4.023,-4.023,0.0036634,-4.023,,,,,,,,,,,,,,,,,,,,,,,,
4,41525,11/14/22,GA1_QTY_0.56,A,4,0.598,CO2,3,0,364.3,97.6,,,,,,,,,,,,,,,0.6,6683,165957,165.957,-0.0,7007,173337,1.907,1.8,9566,0.713,237820,1.0444744,0.0117967,-15.699,-15.699,1.4330246,0.0040129,-1.657,-1.657,0.0109927,-16.769,0.0020019,-1.621
4,41525,11/14/22,GA1_QTY_0.56,A,4,0.598,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,1.9,5353,99141,99.141,1.3,5677,105202,1.157,3.8,7680,0.427,142308,1.0611334,0.0119849,0,0,1.4354034,0.0040196,0,0,0.0111802,0,0.0020052,0
5,41526,11/14/22,GA1_QTY_0.70,A,5,0.681,N2,1,1,47.4,27,13.0,3368,62040,62.04,8.6,2220,40894,0.45,0.6591561,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,41526,11/14/22,GA1_QTY_0.70,A,5,0.681,N2,2,0,215.9,76.7,13.6,1330,29687,29.687,8.9,874,19487,0.214,0.6564237,0.0073259,-4.145,-4.145,0.003663,-4.145,,,,,,,,,,,,,,,,,,,,,,,,
5,41526,11/14/22,GA1_QTY_0.70,A,5,0.681,CO2,3,0,363.9,98.9,,,,,,,,,,,,,,,0.7,7545,188078,188.078,0.1,7915,196432,2.161,2.1,10802,0.809,269584,1.0444169,0.0117965,-15.718,-15.718,1.4333641,0.0040141,-1.347,-1.347,0.0109924,-16.801,0.0020026,-1.311
5,41526,11/14/22,GA1_QTY_0.70,A,5,0.681,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.1,5350,99110,99.11,1.5,5673,105165,1.157,4.1,7676,0.427,142252,1.0610954,0.0119849,0,0,1.4352977,0.0040196,0,0,0.0111802,0,0.0020052,0
6,41527,11/14/22,SAL_Std_01,A,6,0.559,N2,1,1,47.4,27,13.1,3365,62052,62.052,8.8,2218,40900,0.45,0.6591322,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,41527,11/14/22,SAL_Std_01,A,6,0.559,N2,2,0,215.7,76.7,13.8,1454,32346,32.346,9.1,970,21571,0.237,0.6668969,0.0074431,11.78,11.78,0.0037215,11.78,,,,,,,,,,,,,,,,,,,,,,,,
6,41527,11/14/22,SAL_Std_01,A,6,0.559,CO2,3,0,363.7,98.2,,,,,,,,,,,,,,,0.8,7275,180622,180.622,0.2,7682,189906,2.089,2.2,10418,0.777,258967,1.0513975,0.0118758,-9.103,-9.103,1.4337484,0.0040153,-1.059,-1.059,0.0110715,-9.719,0.0020031,-1.038
6,41527,11/14/22,SAL_Std_01,A,6,0.559,CO2,4,1,525.2,41.8,,,,,,,,,,,,,,,2.1,5344,99090,99.09,1.6,5667,105140,1.157,4.1,7667,0.427,142220,1.0610561,0.0119849,0,0,1.4352682,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41528,11/14/22,GA1_Std_01,A,7,0.517,N2,1,1,47.4,27,13.2,3364,62049,62.049,8.8,2215,40864,0.45,0.6585806,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41528,11/14/22,GA1_Std_01,A,7,0.517,N2,2,0,215.7,75,13.8,1008,22577,22.577,9.1,662,14808,0.163,0.6558815,0.0073263,-4.098,-4.098,0.0036631,-4.098,,,,,,,,,,,,,,,,,,,,,,,,
7,41528,11/14/22,GA1_Std_01,A,7,0.517,CO2,3,0,365.1,96.1,,,,,,,,,,,,,,,0.8,5776,143139,143.139,0.2,6053,149509,1.645,2.2,8275,0.616,205363,1.0445043,0.0117973,-15.65,-15.65,1.4347142,0.004018,-0.389,-0.389,0.0109928,-16.764,0.0020045,-0.352
7,41528,11/14/22,GA1_Std_01,A,7,0.517,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.9,5347,99162,99.162,1.3,5671,105222,1.157,3.8,7672,0.427,142325,1.0611111,0.0119849,0,0,1.4352726,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41529,11/14/22,GA2_Std_01,A,8,0.582,N2,1,1,47.4,27,13.2,3362,61927,61.927,8.9,2215,40822,0.449,0.6591918,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41529,11/14/22,GA2_Std_01,A,8,0.582,N2,2,0,215.7,71.5,13.8,1150,25510,25.51,9.1,755,16731,0.184,0.6558579,0.0073192,-5.058,-5.058,0.0036596,-5.058,,,,,,,,,,,,,,,,,,,,,,,,
8,41529,11/14/22,GA2_Std_01,A,8,0.582,CO2,3,0,364.3,96.8,,,,,,,,,,,,,,,0.8,6548,161708,161.708,0.2,6960,171244,1.884,2.1,9384,0.696,232069,1.0589728,0.0119608,-2.011,-2.011,1.435113,0.0040193,-0.075,-0.075,0.0111561,-2.153,0.0020051,-0.07
8,41529,11/14/22,GA2_Std_01,A,8,0.582,CO2,4,1,525.2,41.8,,,,,,,,,,,,,,,2.0,5346,99064,99.064,1.5,5670,105117,1.156,3.9,7670,0.427,142178,1.0611063,0.0119849,0,0,1.4352203,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41530,11/14/22,SI_428,A,9,0.71,N2,1,1,47.4,27,13.2,3362,61975,61.975,8.9,2214,40819,0.449,0.6586323,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41530,11/14/22,SI_428,A,9,0.71,N2,2,0,215.7,74,13.8,956,21334,21.334,9.1,638,14223,0.156,0.6666867,0.0074464,12.229,12.229,0.0037232,12.229,,,,,,,,,,,,,,,,,,,,,,,,
9,41530,11/14/22,SI_428,A,9,0.71,CO2,3,0,364.7,96.8,,,,,,,,,,,,,,,0.8,6169,152659,152.659,0.2,6588,162460,1.787,2.2,8845,0.658,219169,1.0641982,0.0120199,2.921,2.921,1.4356728,0.0040207,0.295,0.295,0.0112151,3.12,0.0020058,0.288
9,41530,11/14/22,SI_428,A,9,0.71,CO2,4,1,525.2,41,,,,,,,,,,,,,,,2.0,5344,99010,99.01,1.4,5667,105060,1.156,3.8,7666,0.426,142105,1.061099,0.0119849,0,0,1.4352499,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41531,11/14/22,SI_429,A,10,0.669,N2,1,1,47.4,27,13.3,3359,61870,61.87,8.9,2213,40785,0.449,0.6592064,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41531,11/14/22,SI_429,A,10,0.669,N2,2,0,215.7,74.4,13.9,981,21856,21.856,9.2,654,14548,0.16,0.6656385,0.0074282,9.757,9.757,0.0037141,9.757,,,,,,,,,,,,,,,,,,,,,,,,
10,41531,11/14/22,SI_429,A,10,0.669,CO2,3,0,364.7,96.8,,,,,,,,,,,,,,,0.8,6137,151726,151.726,0.2,6555,161477,1.776,2.2,8802,0.654,217869,1.0642665,0.0120204,2.964,2.964,1.4359368,0.0040217,0.533,0.533,0.0112155,3.157,0.0020063,0.527
10,41531,11/14/22,SI_429,A,10,0.669,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.9,5339,98939,98.939,1.4,5663,104986,1.155,3.8,7659,0.426,141994,1.0611217,0.0119849,0,0,1.4351711,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41532,11/14/22,SI_430,A,11,0.728,N2,1,1,47.4,27,13.3,3359,61920,61.92,8.9,2209,40731,0.448,0.6577998,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41532,11/14/22,SI_430,A,11,0.728,N2,2,0,215.7,75.7,13.9,1202,26800,26.8,9.2,799,17801,0.196,0.6641912,0.0074279,9.716,9.716,0.0037139,9.716,,,,,,,,,,,,,,,,,,,,,,,,
11,41532,11/14/22,SI_430,A,11,0.728,CO2,3,0,363.9,97.8,,,,,,,,,,,,,,,0.8,6897,171049,171.049,0.2,7368,181988,2.002,2.2,9891,0.737,245590,1.0639533,0.0120172,2.695,2.695,1.4357903,0.0040212,0.416,0.416,0.0112123,2.874,0.002006,0.41
11,41532,11/14/22,SI_430,A,11,0.728,CO2,4,1,525.2,40.8,,,,,,,,,,,,,,,2.1,5339,98970,98.97,1.5,5662,105016,1.155,4.0,7659,0.426,142041,1.0610932,0.0119849,0,0,1.4351935,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41533,11/14/22,SI_431,A,12,0.709,N2,1,1,47.4,27,13.3,3356,61831,61.831,9.0,2210,40726,0.448,0.6586574,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41533,11/14/22,SI_431,A,12,0.709,N2,2,0,215.9,74.4,13.9,985,21979,21.979,9.2,657,14638,0.161,0.6660313,0.0074388,11.195,11.195,0.0037194,11.195,,,,,,,,,,,,,,,,,,,,,,,,
12,41533,11/14/22,SI_431,A,12,0.709,CO2,3,0,364.9,95.7,,,,,,,,,,,,,,,0.8,5918,146265,146.265,0.3,6296,155104,1.706,2.3,8489,0.63,210077,1.0604356,0.011977,-0.652,-0.652,1.4362787,0.0040226,0.769,0.769,0.0111721,-0.728,0.0020067,0.772
12,41533,11/14/22,SI_431,A,12,0.709,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,1.9,5334,98864,98.864,1.4,5657,104907,1.154,3.8,7653,0.426,141887,1.0611278,0.0119849,0,0,1.4351749,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41534,11/14/22,Blank,B,1,0,N2,1,1,47.4,27,13.3,3352,61790,61.79,9.0,2210,40733,0.448,0.6592173,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41534,11/14/22,Blank,B,1,0,CO2,2,1,525.2,40.8,,,,,,,,,,,,,,,0.7,5332,98656,98.656,0.1,5656,104705,1.152,2.1,7651,0.425,141607,1.061308,0.0119849,0,0,1.4353521,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41535,11/14/22,SI_432,B,2,0.713,N2,1,1,47.4,27,13.0,3353,61836,61.836,8.6,2210,40762,0.448,0.6592004,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41535,11/14/22,SI_432,B,2,0.713,N2,2,0,215.5,73.2,13.7,795,17747,17.747,9.0,530,11824,0.13,0.6662812,0.0074354,10.741,10.741,0.0037177,10.741,,,,,,,,,,,,,,,,,,,,,,,,
14,41535,11/14/22,SI_432,B,2,0.713,CO2,3,0,365.3,94.3,,,,,,,,,,,,,,,0.7,5165,127210,127.21,0.1,5495,134941,1.484,2.0,7412,0.548,182770,1.0607725,0.0119804,-0.373,-0.373,1.4367544,0.0040239,1.084,1.084,0.0111753,-0.441,0.0020074,1.086
14,41535,11/14/22,SI_432,B,2,0.713,CO2,4,1,525.2,40.3,,,,,,,,,,,,,,,1.7,5332,98860,98.86,1.2,5655,104907,1.154,3.5,7648,0.426,141884,1.0611686,0.0119849,0,0,1.435199,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41536,11/14/22,SI_433,B,3,0.741,N2,1,1,47.4,27,13.2,3351,61802,61.802,8.9,2208,40739,0.448,0.6591971,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41536,11/14/22,SI_433,B,3,0.741,N2,2,0,215.9,74.8,13.8,1021,22770,22.77,9.1,681,15175,0.167,0.6664501,0.0074373,11.003,11.003,0.0037187,11.003,,,,,,,,,,,,,,,,,,,,,,,,
15,41536,11/14/22,SI_433,B,3,0.741,CO2,3,0,364.1,96.8,,,,,,,,,,,,,,,0.8,6653,164806,164.806,0.2,7084,174799,1.923,2.1,9547,0.71,236772,1.0606329,0.0119792,-0.469,-0.469,1.4366689,0.0040239,1.075,1.075,0.0111741,-0.543,0.0020074,1.077
15,41536,11/14/22,SI_433,B,3,0.741,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.0,5331,98861,98.861,1.5,5653,104905,1.154,3.9,7646,0.426,141878,1.0611306,0.0119849,0,0,1.4351263,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41537,11/14/22,SI_434,B,4,0.741,N2,1,1,47.4,27,13.3,3350,61785,61.785,9.0,2208,40728,0.448,0.6591931,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41537,11/14/22,SI_434,B,4,0.741,N2,2,0,215.9,74.8,13.9,1080,24022,24.022,9.2,720,15991,0.176,0.6656854,0.0074289,9.849,9.849,0.0037144,9.849,,,,,,,,,,,,,,,,,,,,,,,,
16,41537,11/14/22,SI_434,B,4,0.741,CO2,3,0,364.3,97,,,,,,,,,,,,,,,0.8,6463,159663,159.663,0.2,6905,169929,1.869,2.2,9275,0.688,229404,1.0642985,0.0120208,2.998,2.998,1.4368016,0.0040242,1.164,1.164,0.0112157,3.171,0.0020075,1.158
16,41537,11/14/22,SI_434,B,4,0.741,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.0,5326,98700,98.7,1.5,5648,104733,1.152,3.9,7639,0.425,141648,1.061117,0.0119849,0,0,1.4351315,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41538,11/14/22,SI_435,B,5,0.725,N2,1,1,47.4,27,13.3,3348,61755,61.755,9.0,2207,40709,0.448,0.6591974,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41538,11/14/22,SI_435,B,5,0.725,N2,2,0,215.7,74.4,13.9,918,20546,20.546,9.2,612,13692,0.151,0.6663812,0.0074366,10.898,10.898,0.0037183,10.898,,,,,,,,,,,,,,,,,,,,,,,,
17,41538,11/14/22,SI_435,B,5,0.725,CO2,3,0,364.1,97,,,,,,,,,,,,,,,0.8,6444,159973,159.973,0.2,6865,169801,1.868,2.2,9248,0.69,229849,1.0614352,0.0119884,0.3,0.3,1.4367998,0.0040243,1.169,1.169,0.0111833,0.278,0.0020075,1.17
17,41538,11/14/22,SI_435,B,5,0.725,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,2.0,5326,98712,98.712,1.5,5649,104745,1.152,3.9,7641,0.425,141663,1.0611174,0.0119849,0,0,1.4351215,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41539,11/14/22,GA2_Std_02,B,6,0.555,N2,1,1,47.4,27,13.3,3348,61675,61.675,9.0,2206,40656,0.447,0.6592019,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41539,11/14/22,GA2_Std_02,B,6,0.555,N2,2,0,215.7,75.4,13.9,1080,24188,24.188,9.3,709,15862,0.174,0.6557732,0.0073181,-5.201,-5.201,0.0036591,-5.201,,,,,,,,,,,,,,,,,,,,,,,,
18,41539,11/14/22,GA2_Std_02,B,6,0.555,CO2,3,0,364.3,96.3,,,,,,,,,,,,,,,0.8,6185,153329,153.329,0.2,6573,162382,1.786,2.2,8876,0.661,220303,1.0590458,0.0119614,-1.956,-1.956,1.4367999,0.0040243,1.178,1.178,0.0111563,-2.141,0.0020076,1.184
18,41539,11/14/22,GA2_Std_02,B,6,0.555,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,1.9,5325,98739,98.739,1.4,5648,104774,1.153,3.9,7638,0.425,141701,1.0611212,0.0119849,0,0,1.4351096,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41540,11/14/22,SAL_Std_02,B,7,0.542,N2,1,1,47.4,27,13.3,3349,61769,61.769,9.0,2206,40685,0.448,0.6586732,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41540,11/14/22,SAL_Std_02,B,7,0.542,N2,2,0,215.7,76.5,13.9,1370,30506,30.506,9.3,914,20329,0.224,0.6663993,0.0074427,11.73,11.73,0.0037213,11.73,,,,,,,,,,,,,,,,,,,,,,,,
19,41540,11/14/22,SAL_Std_02,B,7,0.542,CO2,3,0,363.7,96.8,,,,,,,,,,,,,,,0.8,6886,170585,170.585,0.3,7270,179376,1.973,2.3,9880,0.735,245056,1.0515305,0.0118766,-9.034,-9.034,1.4365613,0.0040237,1.035,1.035,0.0110715,-9.723,0.0020073,1.058
19,41540,11/14/22,SAL_Std_02,B,7,0.542,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.1,5328,98744,98.744,1.5,5651,104778,1.153,4.1,7642,0.425,141705,1.0611164,0.0119849,0,0,1.4350759,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41541,11/14/22,GA1_Std_02,B,8,0.557,N2,1,1,47.4,27,13.3,3345,61609,61.609,9.0,2204,40613,0.447,0.6591994,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41541,11/14/22,GA1_Std_02,B,8,0.557,N2,2,0,215.7,74.6,13.9,1091,24256,24.256,9.3,717,15924,0.175,0.6564684,0.0073259,-4.143,-4.143,0.003663,-4.143,,,,,,,,,,,,,,,,,,,,,,,,
20,41541,11/14/22,GA1_Std_02,B,8,0.557,CO2,3,0,364.3,96.8,,,,,,,,,,,,,,,0.9,6254,154232,154.232,0.3,6556,161113,1.772,2.3,8976,0.665,221646,1.0446091,0.0117981,-15.582,-15.582,1.4370896,0.0040252,1.392,1.392,0.0109929,-16.756,0.0020081,1.431
20,41541,11/14/22,GA1_Std_02,B,8,0.557,CO2,4,1,525.2,41.6,,,,,,,,,,,,,,,2.0,5327,98739,98.739,1.4,5649,104776,1.153,3.9,7642,0.425,141700,1.0611437,0.0119849,0,0,1.4350915,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41542,11/14/22,SI_436,B,9,0.737,N2,1,1,47.4,27,13.3,3346,61719,61.719,9.0,2205,40687,0.448,0.6592275,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41542,11/14/22,SI_436,B,9,0.737,N2,2,0,215.7,74.2,13.9,976,21750,21.75,9.3,650,14472,0.159,0.6654068,0.0074254,9.373,9.373,0.0037127,9.373,,,,,,,,,,,,,,,,,,,,,,,,
21,41542,11/14/22,SI_436,B,9,0.737,CO2,3,0,364.5,96.6,,,,,,,,,,,,,,,0.8,6125,151277,151.277,0.2,6530,160699,1.768,2.3,8793,0.652,217450,1.0622784,0.0119976,1.068,1.068,1.437427,0.0040261,1.627,1.627,0.0111923,1.084,0.0020085,1.626
21,41542,11/14/22,SI_436,B,9,0.737,CO2,4,1,525.2,41,,,,,,,,,,,,,,,1.9,5326,98701,98.701,1.4,5648,104736,1.152,3.9,7640,0.425,141645,1.0611453,0.0119849,0,0,1.4350921,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41543,11/14/22,SI_437,B,10,0.706,N2,1,1,47.4,27,13.3,3342,61638,61.638,9.0,2202,40633,0.447,0.6592172,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41543,11/14/22,SI_437,B,10,0.706,N2,2,0,215.7,74.6,13.9,1034,22917,22.917,9.3,689,15249,0.168,0.6654059,0.0074255,9.388,9.388,0.0037127,9.388,,,,,,,,,,,,,,,,,,,,,,,,
22,41543,11/14/22,SI_437,B,10,0.706,CO2,3,0,364.3,96.1,,,,,,,,,,,,,,,0.8,6321,155608,155.608,0.2,6744,165367,1.819,2.3,9078,0.671,223698,1.0627181,0.0120028,1.494,1.494,1.4375744,0.0040265,1.731,1.731,0.0111974,1.537,0.0020087,1.729
22,41543,11/14/22,SI_437,B,10,0.706,CO2,4,1,525.2,41,,,,,,,,,,,,,,,2.0,5324,98699,98.699,1.5,5646,104733,1.152,4.0,7637,0.425,141642,1.0611329,0.0119849,0,0,1.435091,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41544,11/14/22,SI_438,B,11,0.702,N2,1,1,47.4,27,13.3,3342,61631,61.631,9.0,2202,40627,0.447,0.6591935,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41544,11/14/22,SI_438,B,11,0.702,N2,2,0,215.9,74.8,13.9,1049,23343,23.343,9.3,698,15532,0.171,0.6653894,0.0074255,9.399,9.399,0.0037128,9.399,,,,,,,,,,,,,,,,,,,,,,,,
23,41544,11/14/22,SI_438,B,11,0.702,CO2,3,0,364.3,98.2,,,,,,,,,,,,,,,0.9,6858,170029,170.029,0.3,7329,180978,1.991,2.3,9848,0.733,244419,1.064395,0.012022,3.101,3.101,1.4375099,0.0040264,1.699,1.699,0.0112167,3.261,0.0020086,1.694
23,41544,11/14/22,SI_438,B,11,0.702,CO2,4,1,525.2,41.8,,,,,,,,,,,,,,,2.1,5323,98729,98.729,1.6,5644,104762,1.152,4.1,7635,0.425,141684,1.0611048,0.0119849,0,0,1.4350712,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41545,11/14/22,SI_439,B,12,0.724,N2,1,1,47.4,27,13.3,3341,61538,61.538,9.0,2201,40566,0.446,0.6592058,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41545,11/14/22,SI_439,B,12,0.724,N2,2,0,215.9,78,13.9,1782,39690,39.69,9.3,1192,26527,0.292,0.668351,0.0074585,13.873,13.873,0.0037292,13.873,,,,,,,,,,,,,,,,,,,,,,,,
24,41545,11/14/22,SI_439,B,12,0.724,CO2,3,0,363.7,98.2,,,,,,,,,,,,,,,0.9,7439,184978,184.978,0.3,7932,196361,2.16,2.3,10679,0.797,265815,1.0615402,0.01199,0.432,0.432,1.4370099,0.004025,1.342,1.342,0.0111848,0.414,0.0020079,1.342
24,41545,11/14/22,SI_439,B,12,0.724,CO2,4,1,525.2,41.2,,,,,,,,,,,,,,,2.2,5323,98732,98.732,1.7,5645,104763,1.152,4.2,7635,0.425,141689,1.0610814,0.0119849,0,0,1.4350847,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41546,11/14/22,Blank,C,1,0,N2,1,1,47.4,27,13.3,3342,61556,61.556,9.1,2201,40545,0.446,0.65866,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41546,11/14/22,Blank,C,1,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,0.8,5328,98639,98.639,0.2,5652,104685,1.152,2.1,7644,0.425,141577,1.061288,0.0119849,0,0,1.4352984,0.0040196,0,0,0.0111802,0,0.0020052,0
26,41547,11/14/22,SI_440,C,2,0.741,N2,1,1,47.4,27,12.9,3343,61644,61.644,8.7,2203,40635,0.447,0.6591903,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,41547,11/14/22,SI_440,C,2,0.741,N2,2,0,215.9,78.6,13.7,1929,42845,42.845,9.1,1290,28631,0.315,0.6682474,0.0074575,13.74,13.74,0.0037287,13.74,,,,,,,,,,,,,,,,,,,,,,,,
26,41547,11/14/22,SI_440,C,2,0.741,CO2,3,0,363.7,99.5,,,,,,,,,,,,,,,0.7,7958,197971,197.971,0.1,8485,210062,2.311,2.1,11421,0.853,284440,1.061073,0.0119847,-0.014,-0.014,1.4367753,0.0040243,1.167,1.167,0.0111796,-0.058,0.0020075,1.169
26,41547,11/14/22,SI_440,C,2,0.741,CO2,4,1,525.2,41.4,,,,,,,,,,,,,,,2.2,5321,98673,98.673,1.6,5643,104701,1.152,4.3,7633,0.425,141606,1.0610874,0.0119849,0,0,1.4351001,0.0040196,0,0,0.0111802,0,0.0020052,0
