Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
3,41939,12/05/22,GA1_QTY_0.14,A,3,0.15,CO2,4,1,525.2,42.6,,,,,,,,,,,,,,,15.2,5216,96557,96.557,15.3,5538,102575,1.128,23.0,7483,0.416,138576,1.0623177,0.0119849,0,0,1.4351684,0.0040196,0,0,0.0111802,0,0.0020052,0
4,41940,12/05/22,GA1_QTY_0.56,A,4,0.528,N2,1,1,47.4,27,20.7,3255,59923,59.923,15.3,2144,39482,0.434,0.6588836,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,41940,12/05/22,GA1_QTY_0.56,A,4,0.528,N2,2,0,214.2,73.6,20.9,1041,22946,22.946,15.2,684,15062,0.166,0.6563964,0.0073286,-3.775,-3.775,0.0036643,-3.775,,,,,,,,,,,,,,,,,,,,,,,,
4,41940,12/05/22,GA1_QTY_0.56,A,4,0.528,CO2,3,0,367.4,111.8,,,,,,,,,,,,,,,11.3,5965,148181,148.181,11.2,6263,154946,1.704,17.4,8542,0.638,212548,1.0456581,0.0117989,-15.513,-15.513,1.434382,0.0040178,-0.426,-0.426,0.0109944,-16.614,0.0020044,-0.389
4,41940,12/05/22,GA1_QTY_0.56,A,4,0.528,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,16.5,5216,96628,96.628,16.7,5538,102632,1.129,25.0,7484,0.416,138661,1.0621345,0.0119849,0,0,1.4349937,0.0040196,0,0,0.0111802,0,0.0020052,0
5,41941,12/05/22,GA1_QTY_0.70,A,5,0.7,N2,1,1,47.4,27,20.7,3253,59904,59.904,15.4,2143,39467,0.434,0.6588269,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,41941,12/05/22,GA1_QTY_0.70,A,5,0.7,N2,2,0,214.9,75.4,20.8,1372,30254,30.254,15.2,901,19857,0.218,0.6563204,0.0073284,-3.804,-3.804,0.0036642,-3.804,,,,,,,,,,,,,,,,,,,,,,,,
5,41941,12/05/22,GA1_QTY_0.70,A,5,0.7,CO2,3,0,366,113.5,,,,,,,,,,,,,,,11.0,7762,193771,193.771,11.0,8158,202592,2.229,17.1,11105,0.833,277651,1.0455201,0.0117985,-15.549,-15.549,1.4328784,0.0040139,-1.404,-1.404,0.0109944,-16.617,0.0020025,-1.368
5,41941,12/05/22,GA1_QTY_0.70,A,5,0.7,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,16.3,5215,96576,96.576,16.4,5536,102567,1.128,24.6,7481,0.416,138577,1.0620336,0.0119849,0,0,1.4348932,0.0040196,0,0,0.0111802,0,0.0020052,0
6,41942,12/05/22,SAL_Std_01,A,6,0.528,N2,1,1,47.4,27,20.6,3253,59894,59.894,15.3,2142,39459,0.434,0.658801,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,41942,12/05/22,SAL_Std_01,A,6,0.528,N2,2,0,214.2,76.1,20.7,1357,30059,30.059,15.1,905,20037,0.22,0.6666122,0.0074436,11.857,11.857,0.0037218,11.857,,,,,,,,,,,,,,,,,,,,,,,,
6,41942,12/05/22,SAL_Std_01,A,6,0.528,CO2,3,0,366.2,112.2,,,,,,,,,,,,,,,10.5,6801,169592,169.592,10.4,7190,178456,1.963,16.3,9718,0.728,242673,1.0522668,0.0118756,-9.117,-9.117,1.4309239,0.0040086,-2.723,-2.723,0.0110721,-9.673,0.0019998,-2.704
6,41942,12/05/22,SAL_Std_01,A,6,0.528,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,15.2,5214,96614,96.614,15.3,5535,102599,1.129,23.0,7481,0.416,138624,1.0619485,0.0119849,0,0,1.4348311,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41943,12/05/22,GA1_Std_01,A,7,0.536,N2,1,1,47.4,27,20.3,3251,59903,59.903,15.0,2141,39464,0.434,0.6588016,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41943,12/05/22,GA1_Std_01,A,7,0.536,N2,2,0,214.4,73.6,20.4,1041,23047,23.047,14.9,684,15124,0.166,0.6562257,0.0073276,-3.91,-3.91,0.0036638,-3.91,,,,,,,,,,,,,,,,,,,,,,,,
7,41943,12/05/22,GA1_Std_01,A,7,0.536,CO2,3,0,367,106.2,,,,,,,,,,,,,,,10.1,5969,148125,148.125,9.9,6264,154843,1.703,15.7,8524,0.636,211833,1.0453524,0.011798,-15.593,-15.593,1.4300974,0.0040063,-3.292,-3.292,0.0109947,-16.594,0.0019987,-3.258
7,41943,12/05/22,GA1_Std_01,A,7,0.536,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,14.3,5215,96628,96.628,14.3,5537,102610,1.129,21.7,7481,0.416,138644,1.0619107,0.0119849,0,0,1.4348202,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41944,12/05/22,GA2_Std_01,A,8,0.553,N2,1,1,47.4,27,20.0,3252,59862,59.862,14.7,2142,39435,0.434,0.6587648,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41944,12/05/22,GA2_Std_01,A,8,0.553,N2,2,0,214.4,73.6,20.2,1069,23714,23.714,14.6,701,15546,0.171,0.6555605,0.0073206,-4.864,-4.864,0.0036603,-4.864,,,,,,,,,,,,,,,,,,,,,,,,
8,41944,12/05/22,GA2_Std_01,A,8,0.553,CO2,3,0,366.8,107,,,,,,,,,,,,,,,9.6,6140,152721,152.721,9.5,6532,161803,1.78,15.0,8766,0.655,218348,1.0594682,0.0119578,-2.254,-2.254,1.4297251,0.0040053,-3.535,-3.535,0.0111546,-2.285,0.0019981,-3.534
8,41944,12/05/22,GA2_Std_01,A,8,0.553,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,14.0,5213,96636,96.636,14.1,5534,102614,1.129,21.3,7479,0.416,138653,1.0618621,0.0119849,0,0,1.4347976,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41945,12/05/22,SI_597,A,9,0.727,N2,1,1,47.4,27,19.8,3249,59712,59.712,14.6,2137,39275,0.432,0.6577376,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41945,12/05/22,SI_597,A,9,0.727,N2,2,0,214.4,74,19.7,1061,23470,23.47,14.2,706,15597,0.172,0.6645528,0.0074326,10.362,10.362,0.0037163,10.362,,,,,,,,,,,,,,,,,,,,,,,,
9,41945,12/05/22,SI_597,A,9,0.727,CO2,3,0,366.4,108.1,,,,,,,,,,,,,,,8.0,6574,163201,163.201,7.7,6984,172605,1.899,12.6,9382,0.7,233258,1.0576194,0.0119375,-3.955,-3.955,1.429265,0.004004,-3.88,-3.88,0.0111344,-4.095,0.0019974,-3.875
9,41945,12/05/22,SI_597,A,9,0.727,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,12.0,5211,96585,96.585,12.0,5533,102556,1.128,18.4,7477,0.416,138583,1.0618186,0.0119849,0,0,1.4348323,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41946,12/05/22,SI_598,A,10,0.748,N2,1,1,47.4,27,19.2,3250,59899,59.899,14.0,2140,39456,0.434,0.6587081,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41946,12/05/22,SI_598,A,10,0.748,N2,2,0,214.9,74.2,19.4,1034,23066,23.066,13.9,689,15342,0.169,0.665141,0.0074282,9.766,9.766,0.0037141,9.766,,,,,,,,,,,,,,,,,,,,,,,,
10,41946,12/05/22,SI_598,A,10,0.748,CO2,3,0,367,105.8,,,,,,,,,,,,,,,7.3,6122,152558,152.558,7.1,6507,161516,1.777,11.7,8736,0.654,218024,1.0587213,0.01195,-2.908,-2.908,1.4291288,0.0040036,-3.978,-3.978,0.011147,-2.969,0.0019972,-3.976
10,41946,12/05/22,SI_598,A,10,0.748,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,11.2,5212,96568,96.568,11.1,5533,102537,1.128,17.3,7478,0.416,138559,1.0618089,0.0119849,0,0,1.4348372,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41947,12/05/22,SI_599,A,11,0.741,N2,1,1,47.4,27,19.0,3250,59857,59.857,13.8,2140,39426,0.434,0.6586765,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41947,12/05/22,SI_599,A,11,0.741,N2,2,0,214.2,74.8,19.2,1188,26174,26.174,13.7,791,17414,0.192,0.6653417,0.0074308,10.119,10.119,0.0037154,10.119,,,,,,,,,,,,,,,,,,,,,,,,
11,41947,12/05/22,SI_599,A,11,0.741,CO2,3,0,365.1,108.9,,,,,,,,,,,,,,,7.0,7358,182725,182.725,6.7,7838,193671,2.13,11.2,10493,0.783,261003,1.0599037,0.0119637,-1.766,-1.766,1.4283892,0.0040018,-4.43,-4.43,0.0111609,-1.728,0.0019963,-4.431
11,41947,12/05/22,SI_599,A,11,0.741,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,11.3,5212,96633,96.633,11.2,5533,102603,1.129,17.4,7477,0.416,138644,1.0617788,0.0119849,0,0,1.4347456,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41948,12/05/22,SI_600,A,12,0.701,N2,1,1,47.4,27,18.9,3249,59814,59.814,13.8,2140,39397,0.433,0.6586679,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41948,12/05/22,SI_600,A,12,0.701,N2,2,0,214.2,73.8,19.1,1028,22709,22.709,13.6,684,15098,0.166,0.6648358,0.0074253,9.364,9.364,0.0037126,9.364,,,,,,,,,,,,,,,,,,,,,,,,
12,41948,12/05/22,SI_600,A,12,0.701,CO2,3,0,366.4,104.7,,,,,,,,,,,,,,,6.8,6208,153532,153.532,6.6,6602,162594,1.789,11.0,8854,0.658,219311,1.0590229,0.0119539,-2.579,-2.579,1.4284357,0.0040018,-4.406,-4.406,0.0111511,-2.601,0.0019964,-4.405
12,41948,12/05/22,SI_600,A,12,0.701,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,10.7,5212,96640,96.64,10.6,5533,102608,1.129,16.5,7477,0.416,138655,1.0617611,0.0119849,0,0,1.4347577,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41949,12/05/22,Blank,B,1,0,N2,1,1,47.4,27,18.8,3249,59810,59.81,13.6,2139,39392,0.433,0.6586133,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41949,12/05/22,Blank,B,1,0,CO2,2,1,525.2,42,,,,,,,,,,,,,,,7.6,5217,96615,96.615,7.4,5537,102601,1.129,12.0,7483,0.416,138643,1.0619537,0.0119849,0,0,1.435003,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41950,12/05/22,SI_601,B,2,0.693,N2,1,1,47.4,27,18.2,3252,59895,59.895,13.0,2141,39448,0.434,0.6586159,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41950,12/05/22,SI_601,B,2,0.693,N2,2,0,214.2,74.6,18.6,1212,26768,26.768,13.2,807,17799,0.196,0.6649448,0.0074271,9.61,9.61,0.0037135,9.61,,,,,,,,,,,,,,,,,,,,,,,,
14,41950,12/05/22,SI_601,B,2,0.693,CO2,3,0,366,105.3,,,,,,,,,,,,,,,6.1,6393,158285,158.285,5.8,6796,167539,1.843,9.9,9117,0.678,226087,1.0584679,0.0119476,-3.105,-3.105,1.4283546,0.0040015,-4.481,-4.481,0.0111448,-3.162,0.0019962,-4.479
14,41950,12/05/22,SI_601,B,2,0.693,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,10.2,5210,96605,96.605,10.1,5531,102571,1.128,15.9,7475,0.416,138607,1.061765,0.0119849,0,0,1.4347843,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41951,12/05/22,SI_602,B,3,0.672,N2,1,1,47.4,27,18.5,3250,59832,59.832,13.4,2140,39408,0.433,0.6586448,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41951,12/05/22,SI_602,B,3,0.672,N2,2,0,214.2,73.8,18.7,997,22169,22.169,13.3,664,14738,0.162,0.6647849,0.007425,9.322,9.322,0.0037125,9.322,,,,,,,,,,,,,,,,,,,,,,,,
15,41951,12/05/22,SI_602,B,3,0.672,CO2,3,0,366.2,103.7,,,,,,,,,,,,,,,6.1,6271,155868,155.868,5.8,6666,164992,1.815,9.9,8945,0.668,222682,1.058536,0.0119488,-3.009,-3.009,1.4286594,0.0040024,-4.271,-4.271,0.0111459,-3.067,0.0019966,-4.269
15,41951,12/05/22,SI_602,B,3,0.672,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,9.7,5214,96609,96.609,9.6,5535,102573,1.128,15.1,7480,0.416,138614,1.0617307,0.0119849,0,0,1.434787,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41952,12/05/22,SI_603,B,4,0.706,N2,1,1,47.4,27,18.4,3251,59888,59.888,13.3,2141,39443,0.434,0.6586098,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41952,12/05/22,SI_603,B,4,0.706,N2,2,0,214.4,73.8,18.6,1182,26074,26.074,13.2,787,17345,0.191,0.6652187,0.0074302,10.035,10.035,0.0037151,10.035,,,,,,,,,,,,,,,,,,,,,,,,
16,41952,12/05/22,SI_603,B,4,0.706,CO2,3,0,366,104.5,,,,,,,,,,,,,,,5.9,6587,163085,163.085,5.6,7004,172644,1.899,9.7,9395,0.699,232933,1.0586116,0.0119496,-2.943,-2.943,1.4282919,0.0040015,-4.5,-4.5,0.0111468,-2.987,0.0019962,-4.498
16,41952,12/05/22,SI_603,B,4,0.706,CO2,4,1,525.2,42.6,,,,,,,,,,,,,,,9.6,5213,96617,96.617,9.5,5533,102582,1.128,15.0,7479,0.416,138622,1.061736,0.0119849,0,0,1.4347487,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41953,12/05/22,SI_604,B,5,0.719,N2,1,1,47.4,27,18.4,3250,59867,59.867,13.3,2140,39429,0.434,0.6586096,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41953,12/05/22,SI_604,B,5,0.719,N2,2,0,214.4,73.4,18.7,1049,23184,23.184,13.2,699,15429,0.17,0.6654869,0.0074332,10.442,10.442,0.0037166,10.442,,,,,,,,,,,,,,,,,,,,,,,,
17,41953,12/05/22,SI_604,B,5,0.719,CO2,3,0,366,102.6,,,,,,,,,,,,,,,5.8,6433,159216,159.216,5.5,6845,168699,1.856,9.5,9173,0.682,227363,1.0595609,0.0119607,-2.018,-2.018,1.4280151,0.0040007,-4.7,-4.7,0.011158,-1.989,0.0019958,-4.701
17,41953,12/05/22,SI_604,B,5,0.719,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,9.2,5214,96674,96.674,9.1,5534,102640,1.129,14.4,7481,0.416,138704,1.0617038,0.0119849,0,0,1.4347591,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41954,12/05/22,GA2_Std_02,B,6,0.567,N2,1,1,47.4,27,18.3,3250,59911,59.911,13.2,2140,39461,0.434,0.6586611,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41954,12/05/22,GA2_Std_02,B,6,0.567,N2,2,0,214.2,74.2,18.6,1101,24324,24.324,13.1,722,15941,0.175,0.6553558,0.0073195,-5.018,-5.018,0.0036597,-5.018,,,,,,,,,,,,,,,,,,,,,,,,
18,41954,12/05/22,GA2_Std_02,B,6,0.567,CO2,3,0,366.2,102.4,,,,,,,,,,,,,,,5.7,6303,155983,155.983,5.4,6705,165237,1.818,9.3,8986,0.668,222718,1.0593301,0.0119583,-2.219,-2.219,1.4278397,0.0040002,-4.813,-4.813,0.0111556,-2.2,0.0019955,-4.813
18,41954,12/05/22,GA2_Std_02,B,6,0.567,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,8.9,5215,96702,96.702,8.8,5535,102667,1.129,14.0,7481,0.416,138742,1.0616863,0.0119849,0,0,1.4347446,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41955,12/05/22,SAL_Std_02,B,7,0.587,N2,1,1,47.4,27,18.2,3251,59897,59.897,13.1,2141,39449,0.434,0.6586087,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41955,12/05/22,SAL_Std_02,B,7,0.587,N2,2,0,214.2,75.4,18.5,1507,33148,33.148,13.0,1006,22091,0.243,0.6664448,0.0074439,11.898,11.898,0.003722,11.898,,,,,,,,,,,,,,,,,,,,,,,,
19,41955,12/05/22,SAL_Std_02,B,7,0.587,CO2,3,0,364.9,104.7,,,,,,,,,,,,,,,5.5,7576,187818,187.818,5.1,8009,197558,2.173,9.0,10795,0.804,268029,1.0518616,0.0118741,-9.239,-9.239,1.4270697,0.0039981,-5.344,-5.344,0.0110717,-9.706,0.0019945,-5.328
19,41955,12/05/22,SAL_Std_02,B,7,0.587,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,9.5,5215,96667,96.667,9.4,5536,102629,1.129,14.7,7481,0.416,138692,1.0616701,0.0119849,0,0,1.4347368,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41956,12/05/22,GA1_Std_02,B,8,0.575,N2,1,1,47.4,27,18.3,3251,59892,59.892,13.1,2140,39446,0.434,0.6586277,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41956,12/05/22,GA1_Std_02,B,8,0.575,N2,2,0,214.4,74.4,18.5,1108,24581,24.581,13.0,727,16125,0.177,0.6560186,0.0073273,-3.961,-3.961,0.0036636,-3.961,,,,,,,,,,,,,,,,,,,,,,,,
20,41956,12/05/22,GA1_Std_02,B,8,0.575,CO2,3,0,366.2,103,,,,,,,,,,,,,,,5.5,6372,158217,158.217,5.2,6686,165336,1.819,9.0,9080,0.677,225806,1.0449996,0.0117964,-15.722,-15.722,1.4271943,0.0039985,-5.231,-5.231,0.0109939,-16.66,0.0019948,-5.199
20,41956,12/05/22,GA1_Std_02,B,8,0.575,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,8.7,5217,96740,96.74,8.5,5538,102708,1.13,13.7,7484,0.416,138792,1.0616913,0.0119849,0,0,1.4346992,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41957,12/05/22,SI_605,B,9,0.693,N2,1,1,47.4,27,18.1,3251,59878,59.878,13.0,2141,39435,0.434,0.6585821,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41957,12/05/22,SI_605,B,9,0.693,N2,2,0,214.4,73.1,18.4,985,21722,21.722,12.9,655,14435,0.159,0.664542,0.007423,9.05,9.05,0.0037115,9.05,,,,,,,,,,,,,,,,,,,,,,,,
21,41957,12/05/22,SI_605,B,9,0.693,CO2,3,0,365.5,103.7,,,,,,,,,,,,,,,5.2,7060,174923,174.923,4.9,7528,185641,2.042,8.7,10058,0.749,249590,1.0612717,0.0119804,-0.367,-0.367,1.4268505,0.0039977,-5.444,-5.444,0.0111781,-0.191,0.0019943,-5.449
21,41957,12/05/22,SI_605,B,9,0.693,CO2,4,1,525.2,42.6,,,,,,,,,,,,,,,8.5,5214,96646,96.646,8.3,5534,102605,1.129,13.5,7479,0.416,138654,1.0616617,0.0119849,0,0,1.4346603,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41958,12/05/22,SI_606,B,10,0.692,N2,1,1,47.4,27,18.0,3249,59881,59.881,12.9,2141,39479,0.434,0.659299,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41958,12/05/22,SI_606,B,10,0.692,N2,2,0,214.4,71.3,18.3,757,16743,16.743,12.9,505,11141,0.123,0.6654103,0.0074246,9.269,9.269,0.0037123,9.269,,,,,,,,,,,,,,,,,,,,,,,,
22,41958,12/05/22,SI_606,B,10,0.692,CO2,3,0,366.8,100.5,,,,,,,,,,,,,,,5.1,5773,142454,142.454,4.8,6154,151277,1.664,8.5,8226,0.61,203299,1.0619398,0.0119879,0.252,0.252,1.4271235,0.0039984,-5.272,-5.272,0.0111854,0.466,0.0019946,-5.278
22,41958,12/05/22,SI_606,B,10,0.692,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,8.0,5213,96690,96.69,7.9,5534,102653,1.129,12.8,7480,0.416,138720,1.0616723,0.0119849,0,0,1.4346867,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41959,12/05/22,SI_607,B,11,0.701,N2,1,1,47.4,27,18.0,3250,59873,59.873,12.9,2140,39435,0.434,0.658643,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41959,12/05/22,SI_607,B,11,0.701,N2,2,0,214.6,70.2,18.3,681,15044,15.044,12.8,453,10007,0.11,0.6651844,0.0074295,9.932,9.932,0.0037147,9.932,,,,,,,,,,,,,,,,,,,,,,,,
23,41959,12/05/22,SI_607,B,11,0.701,CO2,3,0,367.2,99.3,,,,,,,,,,,,,,,5.0,5619,138546,138.546,4.7,5988,147121,1.618,8.4,8006,0.593,197702,1.0618911,0.0119872,0.198,0.198,1.4269798,0.0039979,-5.383,-5.383,0.0111848,0.413,0.0019944,-5.39
23,41959,12/05/22,SI_607,B,11,0.701,CO2,4,1,525.2,42.6,,,,,,,,,,,,,,,7.8,5216,96728,96.728,7.6,5537,102695,1.13,12.4,7483,0.416,138777,1.0616804,0.0119849,0,0,1.4347029,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41960,12/05/22,SI_608,B,12,0.706,N2,1,1,47.4,27,17.9,3250,59880,59.88,12.8,2140,39439,0.434,0.6586261,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41960,12/05/22,SI_608,B,12,0.706,N2,2,0,214.6,72.9,18.2,949,20949,20.949,12.8,632,13926,0.153,0.664724,0.0074245,9.259,9.259,0.0037123,9.259,,,,,,,,,,,,,,,,,,,,,,,,
24,41960,12/05/22,SI_608,B,12,0.706,CO2,3,0,366.2,102.2,,,,,,,,,,,,,,,4.9,6708,166063,166.063,4.5,7156,176344,1.94,8.1,9557,0.711,236931,1.0619079,0.0119875,0.223,0.223,1.4267555,0.0039973,-5.529,-5.529,0.0111852,0.445,0.0019941,-5.536
24,41960,12/05/22,SI_608,B,12,0.706,CO2,4,1,525.2,42.6,,,,,,,,,,,,,,,8.1,5214,96659,96.659,7.9,5535,102620,1.129,12.8,7480,0.416,138675,1.0616709,0.0119849,0,0,1.4346879,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41961,12/05/22,Blank,C,1,0,N2,1,1,47.4,27,17.9,3250,59840,59.84,12.8,2140,39411,0.434,0.6586164,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41961,12/05/22,Blank,C,1,0,CO2,2,0,373.1,63.5,,,,,,,,,,,,,,,4.9,67,1751,1.751,4.6,70,1832,0.02,8.3,96,0.008,2503,1.0466002,0.0118125,-14.383,-14.383,1.4301044,0.0040061,-3.337,-3.337,0.0110092,-15.296,0.0019986,-3.306
25,41961,12/05/22,Blank,C,1,0,CO2,3,1,525.2,41.8,,,,,,,,,,,,,,,5.6,5219,96661,96.661,5.3,5538,102641,1.129,9.2,7485,0.416,138698,1.0618735,0.0119849,0,0,1.4348922,0.0040196,0,0,0.0111802,0,0.0020052,0
26,41962,12/05/22,SI_609,C,2,0.691,N2,1,1,47.4,27,17.5,3252,59889,59.889,12.3,2141,39445,0.434,0.6586419,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
