Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
6,36990,GA1_Std_01,B,2,0.573,N2,2,0,219.5,125.6,12.4,809,24987,24.987,8.1,531,16388,0.18,0.6558744,0.0073249,-4.277,-4.277,0.0036625,-4.277,,,,,,,,,,,,,,,,,,,,,,,,
6,36990,GA1_Std_01,B,2,0.573,CO2,3,0,375.2,164.7,,,,,,,,,,,,,,,0.0,4783,156987,156.987,-0.2,4998,163733,1.801,1.0,6804,0.671,223535,1.0429711,0.0117953,-15.818,-15.818,1.4239033,0.0039812,-9.532,-9.532,0.0109946,-16.603,0.0019861,-9.505
6,36990,GA1_Std_01,B,2,0.573,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.0,5326,99111,99.111,-0.2,5642,105031,1.155,1.0,7653,0.427,142482,1.0597341,0.0119849,0,0,1.4376067,0.0040196,0,0,0.0111802,0,0.0020052,0
7,36991,GA2_Std_01,B,3,0.563,N2,1,1,47.4,27.2,12.3,3803,70119,70.119,8.3,2504,46191,0.508,0.6587481,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,36991,GA2_Std_01,B,3,0.563,N2,2,0,219.7,127.3,12.4,760,24395,24.395,8.2,498,15983,0.176,0.6551534,0.0073163,-5.457,-5.457,0.0036581,-5.457,,,,,,,,,,,,,,,,,,,,,,,,
7,36991,GA2_Std_01,B,3,0.563,CO2,3,0,375.8,164.5,,,,,,,,,,,,,,,0.0,4506,153792,153.792,-0.2,4771,162619,1.789,1.0,6413,0.657,219099,1.0573947,0.0119587,-2.18,-2.18,1.4246477,0.0039833,-9.02,-9.02,0.0111578,-2.001,0.0019871,-9.025
7,36991,GA2_Std_01,B,3,0.563,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.0,5337,99464,99.464,-0.2,5652,105402,1.159,1.0,7670,0.429,142991,1.0597045,0.0119849,0,0,1.4376153,0.0040196,0,0,0.0111802,0,0.0020052,0
8,36992,SAL_Std_01,B,4,0.457,N2,1,1,47.4,27.2,12.5,3800,70091,70.091,8.5,2502,46169,0.508,0.658699,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,36992,SAL_Std_01,B,4,0.457,N2,2,0,219.5,127.5,12.5,820,25971,25.971,8.2,547,17306,0.19,0.6663662,0.007442,11.64,11.64,0.003721,11.64,,,,,,,,,,,,,,,,,,,,,,,,
8,36992,SAL_Std_01,B,4,0.457,CO2,3,0,376.2,164.3,,,,,,,,,,,,,,,0.0,4254,143247,143.247,-0.2,4473,150388,1.654,1.1,6058,0.612,204165,1.0498462,0.0118742,-9.233,-9.233,1.4252629,0.0039851,-8.581,-8.581,0.0110731,-9.579,0.001988,-8.569
8,36992,SAL_Std_01,B,4,0.457,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.0,5328,99280,99.28,-0.2,5643,105201,1.157,1.1,7658,0.428,142725,1.0596303,0.0119849,0,0,1.4375988,0.0040196,0,0,0.0111802,0,0.0020052,0
9,36993,SI_137b,B,5,1.514,N2,1,1,47.4,27.2,12.5,3799,70040,70.04,8.5,2502,46136,0.507,0.6587108,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,36993,SI_137b,B,5,1.514,N2,2,0,220.5,128.5,12.6,2004,63041,63.041,8.3,1332,41875,0.461,0.6642519,0.0074183,8.412,8.412,0.0037091,8.412,,,,,,,,,,,,,,,,,,,,,,,,
9,36993,SI_137b,B,5,1.514,CO2,3,0,370.1,165.1,,,,,,,,,,,,,,,0.1,12039,413686,413.686,-0.1,12739,435398,4.789,1.4,17109,1.766,588816,1.0524843,0.0119059,-6.59,-6.59,1.4233423,0.0039805,-9.718,-9.718,0.0111053,-6.702,0.0019857,-9.714
9,36993,SI_137b,B,5,1.514,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.1,5366,100764,100.764,-0.1,5683,106756,1.174,1.4,7710,0.434,144829,1.0594659,0.0119849,0,0,1.4373102,0.0040196,0,0,0.0111802,0,0.0020052,0
10,36994,SI_138,B,6,0.741,N2,1,1,47.4,27.2,13.8,3795,69957,69.957,9.7,2499,46080,0.507,0.658688,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,36994,SI_138,B,6,0.741,N2,2,0,219.2,115.8,13.0,618,18579,18.579,8.7,411,12354,0.136,0.6649454,0.0074263,9.5,9.5,0.0037131,9.5,,,,,,,,,,,,,,,,,,,,,,,,
10,36994,SI_138,B,6,0.741,CO2,3,0,376.2,163.6,,,,,,,,,,,,,,,0.3,4430,141927,141.927,0.1,4708,150554,1.656,1.5,6309,0.607,202342,1.0607804,0.0119979,1.086,1.086,1.4256733,0.0039863,-8.27,-8.27,0.0111967,1.472,0.0019886,-8.282
10,36994,SI_138,B,6,0.741,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.3,5324,99112,99.112,0.1,5639,105022,1.155,1.5,7652,0.427,142480,1.0596299,0.0119849,0,0,1.4375619,0.0040196,0,0,0.0111802,0,0.0020052,0
11,36995,SI_139,B,7,1.511,N2,1,1,47.4,27.2,12.6,3793,69938,69.938,8.6,2498,46070,0.507,0.6587235,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,36995,SI_139,B,7,1.511,N2,2,0,219,76.3,12.6,88,2622,2.622,8.3,59,1744,0.019,0.6651341,0.007428,9.732,9.732,0.003714,9.732,,,,,,,,,,,,,,,,,,,,,,,,
11,36995,SI_139,B,7,1.511,CO2,3,0,379.5,143.4,,,,,,,,,,,,,,,0.1,1102,35482,35.482,-0.1,1165,37516,0.413,1.1,1572,0.152,50681,1.0573281,0.0119577,-2.265,-2.265,1.4283663,0.0039932,-6.549,-6.549,0.0111558,-2.184,0.0019921,-6.551
11,36995,SI_139,B,7,1.511,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,5.7,5311,98434,98.434,5.8,5626,104314,1.147,9.1,7634,0.425,141527,1.0597279,0.0119849,0,0,1.4377819,0.0040196,0,0,0.0111802,0,0.0020052,0
12,36996,SI_140,B,8,0.747,N2,1,1,47.4,27.2,12.2,3794,69915,69.915,8.2,2498,46054,0.507,0.6587066,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,36996,SI_140,B,8,0.747,N2,2,0,219.2,120.6,12.5,656,20007,20.007,8.2,437,13314,0.146,0.6654546,0.0074318,10.244,10.244,0.0037159,10.244,,,,,,,,,,,,,,,,,,,,,,,,
12,36996,SI_140,B,8,0.747,CO2,3,0,376.2,163.6,,,,,,,,,,,,,,,0.0,4776,155349,155.349,-0.2,5077,164817,1.813,1.1,6806,0.665,221643,1.0609445,0.0120001,1.276,1.276,1.4267418,0.0039891,-7.573,-7.573,0.0111987,1.65,0.00199,-7.584
12,36996,SI_140,B,8,0.747,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.0,5327,99264,99.264,-0.2,5642,105179,1.157,1.1,7654,0.428,142704,1.0595921,0.0119849,0,0,1.4376284,0.0040196,0,0,0.0111802,0,0.0020052,0
13,36997,Blank,B,9,0,N2,1,1,47.4,27.2,12.6,3794,69908,69.908,8.6,2498,46049,0.507,0.658707,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,36997,Blank,B,9,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,0.1,5308,98430,98.43,-0.2,5622,104313,1.147,0.9,7630,0.425,141534,1.0597628,0.0119849,0,0,1.4379125,0.0040196,0,0,0.0111802,0,0.0020052,0
14,36998,SI_141a,B,10,0.47,N2,1,1,47.4,27.2,11.9,3795,69967,69.967,7.9,2499,46089,0.507,0.6587181,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,36998,SI_141a,B,10,0.47,N2,2,0,219.5,127.9,12.3,930,30020,30.02,8.1,621,20033,0.22,0.6673198,0.0074525,13.058,13.058,0.0037262,13.058,,,,,,,,,,,,,,,,,,,,,,,,
14,36998,SI_141a,B,10,0.47,CO2,3,0,377.5,163.2,,,,,,,,,,,,,,,-0.1,4074,140141,140.141,-0.3,4310,148048,1.629,0.9,5812,0.6,200105,1.0564204,0.0119496,-2.939,-2.939,1.4278818,0.0039922,-6.799,-6.799,0.0111478,-2.898,0.0019916,-6.799
14,36998,SI_141a,B,10,0.47,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,-0.1,5330,99465,99.465,-0.3,5645,105386,1.159,0.9,7660,0.429,142996,1.0595343,0.0119849,0,0,1.4376558,0.0040196,0,0,0.0111802,0,0.0020052,0
15,36999,SI_141b,B,11,0.445,N2,1,1,47.4,27.2,12.7,3792,69890,69.89,8.7,2497,46037,0.506,0.6587112,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,36999,SI_141b,B,11,0.445,N2,2,0,219.2,93.2,12.5,187,5845,5.845,8.3,125,3890,0.043,0.6655698,0.007433,10.412,10.412,0.0037165,10.412,,,,,,,,,,,,,,,,,,,,,,,,
15,36999,SI_141b,B,11,0.445,CO2,3,0,380.2,160.7,,,,,,,,,,,,,,,0.1,1404,47230,47.23,-0.2,1486,49975,0.55,1.0,2005,0.203,67524,1.0581192,0.0119681,-1.402,-1.402,1.4296727,0.0039969,-5.649,-5.649,0.0111657,-1.293,0.0019939,-5.652
15,36999,SI_141b,B,11,0.445,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,10.7,5307,98361,98.361,11.1,5622,104224,1.146,16.3,7629,0.424,141423,1.0596047,0.0119849,0,0,1.4377949,0.0040196,0,0,0.0111802,0,0.0020052,0
16,37000,SI_142a,B,12,0.466,N2,1,1,47.4,27.2,12.3,3794,69944,69.944,8.3,2499,46072,0.507,0.6586989,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,37000,SI_142a,B,12,0.466,N2,2,0,219.2,128.1,12.5,969,31327,31.327,8.2,647,20900,0.23,0.667157,0.0074509,12.841,12.841,0.0037254,12.841,,,,,,,,,,,,,,,,,,,,,,,,
16,37000,SI_142a,B,12,0.466,CO2,3,0,377.5,163.4,,,,,,,,,,,,,,,-0.0,4124,142395,142.395,-0.2,4359,150315,1.653,1.1,5884,0.61,203401,1.0556227,0.0119405,-3.7,-3.7,1.4284304,0.0039938,-6.408,-6.408,0.0111385,-3.729,0.0019924,-6.407
16,37000,SI_142a,B,12,0.466,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,-0.0,5335,99627,99.627,-0.2,5650,105559,1.161,1.1,7668,0.43,143228,1.0595435,0.0119849,0,0,1.437643,0.0040196,0,0,0.0111802,0,0.0020052,0
17,37001,SI_142b,C,1,0.471,N2,1,1,47.4,27.2,12.9,3793,69910,69.91,8.9,2498,46050,0.507,0.6587026,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,37001,SI_142b,C,1,0.471,N2,2,0,219.5,72.9,12.6,62,1876,1.876,8.3,41,1246,0.014,0.6642983,0.0074189,8.495,8.495,0.0037094,8.495,,,,,,,,,,,,,,,,,,,,,,,,
17,37001,SI_142b,C,1,0.471,CO2,3,0,384.6,158.8,,,,,,,,,,,,,,,0.1,1164,44112,44.112,-0.1,1241,47021,0.517,1.1,1664,0.189,63076,1.0659236,0.0120564,5.971,5.971,1.4298835,0.0039974,-5.521,-5.521,0.0112541,6.607,0.0019941,-5.541
17,37001,SI_142b,C,1,0.471,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.1,5323,98963,98.963,-0.1,5639,104861,1.153,1.1,7652,0.427,142291,1.0595963,0.0119849,0,0,1.4378212,0.0040196,0,0,0.0111802,0,0.0020052,0
18,37002,SAL_Std_02,C,2,0.429,N2,1,1,47.4,27.2,12.3,3796,69999,69.999,8.3,2500,46106,0.507,0.658668,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,37002,SAL_Std_02,C,2,0.429,N2,2,0,219.5,127.5,12.5,695,22816,22.816,8.3,463,15200,0.167,0.6661685,0.0074402,11.387,11.387,0.0037201,11.387,,,,,,,,,,,,,,,,,,,,,,,,
18,37002,SAL_Std_02,C,2,0.429,CO2,3,0,378.7,162.6,,,,,,,,,,,,,,,-0.0,3592,126102,126.102,-0.2,3775,132386,1.456,1.0,5128,0.541,180200,1.0498273,0.0118757,-9.105,-9.105,1.4289968,0.0039953,-6.043,-6.043,0.0110736,-9.536,0.0019931,-6.028
18,37002,SAL_Std_02,C,2,0.429,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,-0.0,5335,99587,99.587,-0.2,5650,105510,1.161,1.0,7669,0.43,143174,1.0594741,0.0119849,0,0,1.4376845,0.0040196,0,0,0.0111802,0,0.0020052,0
19,37003,GA1_Std_02,C,3,0.553,N2,1,1,47.4,27.2,13.0,3794,70012,70.012,8.9,2499,46115,0.507,0.6586664,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,37003,GA1_Std_02,C,3,0.553,N2,2,0,219.5,127.7,12.7,723,23661,23.661,8.4,475,15513,0.171,0.6556333,0.0073225,-4.605,-4.605,0.0036613,-4.605,,,,,,,,,,,,,,,,,,,,,,,,
19,37003,GA1_Std_02,C,3,0.553,CO2,3,0,378.1,162.8,,,,,,,,,,,,,,,0.1,4259,149298,149.298,-0.1,4447,155683,1.713,1.3,6082,0.64,213432,1.0427656,0.0117976,-15.621,-15.621,1.4295688,0.0039969,-5.626,-5.626,0.0109953,-16.538,0.001994,-5.595
19,37003,GA1_Std_02,C,3,0.553,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.1,5347,99997,99.997,-0.1,5662,105929,1.165,1.3,7683,0.431,143762,1.0593137,0.0119849,0,0,1.4376565,0.0040196,0,0,0.0111802,0,0.0020052,0
20,37004,GA2_Std_02,C,4,0.558,N2,1,1,47.4,27.2,13.2,3795,69945,69.945,9.2,2499,46069,0.507,0.6586544,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,37004,GA2_Std_02,C,4,0.558,N2,2,0,219.2,127.7,12.8,735,24068,24.068,8.5,482,15765,0.173,0.6550221,0.0073158,-5.515,-5.515,0.0036579,-5.515,,,,,,,,,,,,,,,,,,,,,,,,
20,37004,GA2_Std_02,C,4,0.558,CO2,3,0,377.9,162.8,,,,,,,,,,,,,,,0.2,4323,151841,151.841,-0.0,4577,160516,1.766,1.3,6175,0.651,217104,1.0571329,0.0119585,-2.198,-2.198,1.4298143,0.0039975,-5.487,-5.487,0.0111561,-2.152,0.0019942,-5.488
20,37004,GA2_Std_02,C,4,0.558,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.2,5343,99955,99.955,-0.0,5658,105899,1.165,1.3,7679,0.431,143706,1.0594618,0.0119849,0,0,1.4377026,0.0040196,0,0,0.0111802,0,0.0020052,0
21,37005,SI_143a,C,5,0.461,N2,1,1,47.4,27.2,13.2,3795,69946,69.946,9.2,2499,46071,0.507,0.658658,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,37005,SI_143a,C,5,0.461,N2,2,0,219,128.3,12.8,881,28413,28.413,8.5,589,18966,0.209,0.6675053,0.0074552,13.432,13.432,0.0037276,13.432,,,,,,,,,,,,,,,,,,,,,,,,
21,37005,SI_143a,C,5,0.461,CO2,3,0,378.1,162.8,,,,,,,,,,,,,,,0.2,3988,137206,137.206,-0.0,4220,144999,1.595,1.3,5697,0.589,196214,1.0567957,0.0119549,-2.498,-2.498,1.4300663,0.0039983,-5.278,-5.278,0.0111525,-2.481,0.0019946,-5.278
21,37005,SI_143a,C,5,0.461,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,0.2,5339,99698,99.698,-0.0,5654,105625,1.162,1.3,7673,0.43,143332,1.0594418,0.0119849,0,0,1.4376536,0.0040196,0,0,0.0111802,0,0.0020052,0
22,37006,SI_143b,C,6,0.451,N2,1,1,47.4,27.2,13.1,3797,69983,69.983,9.1,2500,46094,0.507,0.6586521,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,37006,SI_143b,C,6,0.451,N2,2,0,219.2,121.8,12.7,454,14491,14.491,8.5,302,9642,0.106,0.6654089,0.0074319,10.258,10.258,0.0037159,10.258,,,,,,,,,,,,,,,,,,,,,,,,
22,37006,SI_143b,C,6,0.451,CO2,3,0,379.3,161.8,,,,,,,,,,,,,,,0.1,2852,96931,96.931,-0.1,3010,102191,1.124,1.3,4078,0.416,138691,1.0542675,0.0119255,-4.949,-4.949,1.4308241,0.0040003,-4.795,-4.795,0.0111229,-5.127,0.0019956,-4.789
22,37006,SI_143b,C,6,0.451,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.1,5330,99314,99.314,-0.1,5645,105224,1.157,1.3,7661,0.428,142785,1.0595109,0.0119849,0,0,1.4377185,0.0040196,0,0,0.0111802,0,0.0020052,0
23,37007,SI_144a,C,7,0.43,N2,1,1,47.4,27.2,12.8,3796,70043,70.043,8.8,2500,46135,0.507,0.6586691,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,37007,SI_144a,C,7,0.43,N2,2,0,219.5,127.7,12.7,744,24183,24.183,8.4,496,16118,0.177,0.6664887,0.0074437,11.872,11.872,0.0037219,11.872,,,,,,,,,,,,,,,,,,,,,,,,
23,37007,SI_144a,C,7,0.43,CO2,3,0,379.1,162.2,,,,,,,,,,,,,,,0.1,3339,115663,115.663,-0.1,3529,122111,1.343,1.3,4773,0.497,165507,1.0557531,0.0119421,-3.566,-3.566,1.4309401,0.0040006,-4.711,-4.711,0.0111394,-3.648,0.0019958,-4.708
23,37007,SI_144a,C,7,0.43,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,0.1,5335,99518,99.518,-0.1,5650,105443,1.16,1.3,7667,0.429,143078,1.0595313,0.0119849,0,0,1.437713,0.0040196,0,0,0.0111802,0,0.0020052,0
24,37008,SI_145a,C,8,0.471,N2,1,1,47.4,27.2,13.0,3797,70039,70.039,9.0,2500,46132,0.507,0.6586715,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,37008,SI_145a,C,8,0.471,N2,2,0,219.5,128.1,12.7,811,26488,26.488,8.5,541,17662,0.194,0.6667936,0.0074471,12.331,12.331,0.0037236,12.331,,,,,,,,,,,,,,,,,,,,,,,,
24,37008,SI_145a,C,8,0.471,CO2,3,0,379.1,162.4,,,,,,,,,,,,,,,0.1,3618,126370,126.37,-0.1,3829,133603,1.47,1.3,5172,0.542,180832,1.0572424,0.0119593,-2.131,-2.131,1.4309737,0.0040009,-4.649,-4.649,0.0111566,-2.111,0.0019959,-4.649
24,37008,SI_145a,C,8,0.471,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.1,5338,99730,99.73,-0.1,5653,105663,1.162,1.3,7671,0.43,143377,1.0594998,0.0119849,0,0,1.4376571,0.0040196,0,0,0.0111802,0,0.0020052,0
25,37009,Blank,C,9,0,N2,1,1,47.4,27.2,13.1,3798,70099,70.099,9.1,2501,46174,0.508,0.6586954,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,37009,Blank,C,9,0,CO2,2,1,525.2,40.5,,,,,,,,,,,,,,,0.2,5310,98399,98.399,-0.1,5624,104271,1.147,1.1,7632,0.424,141493,1.0596792,0.0119849,0,0,1.4379602,0.0040196,0,0,0.0111802,0,0.0020052,0
26,37010,SI_146a,C,10,0.449,N2,1,1,47.4,27.2,12.0,3797,70007,70.007,7.9,2500,46111,0.507,0.6586693,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,37010,SI_146a,C,10,0.449,N2,2,0,219.5,127.7,12.4,886,29154,29.154,8.2,591,19439,0.214,0.6667851,0.007447,12.322,12.322,0.0037235,12.322,,,,,,,,,,,,,,,,,,,,,,,,
26,37010,SI_146a,C,10,0.449,CO2,3,0,378.9,162,,,,,,,,,,,,,,,-0.1,3800,134265,134.265,-0.2,4013,141628,1.558,1.0,5434,0.577,192211,1.0548396,0.0119325,-4.365,-4.365,1.4315778,0.0040024,-4.264,-4.264,0.0111297,-4.521,0.0019967,-4.258
26,37010,SI_146a,C,10,0.449,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,-0.1,5346,99977,99.977,-0.2,5661,105922,1.165,1.0,7683,0.431,143737,1.0594642,0.0119849,0,0,1.437708,0.0040196,0,0,0.0111802,0,0.0020052,0
27,37011,SI_147a,C,11,0.487,N2,1,1,47.4,27.2,13.3,3797,70011,70.011,9.2,2500,46111,0.507,0.6586262,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,37011,SI_147a,C,11,0.487,N2,2,0,219.5,128.1,12.7,893,29630,29.63,8.5,596,19794,0.218,0.6680264,0.0074614,14.272,14.272,0.0037307,14.272,,,,,,,,,,,,,,,,,,,,,,,,
27,37011,SI_147a,C,11,0.487,CO2,3,0,378.7,162,,,,,,,,,,,,,,,0.1,3858,137661,137.661,-0.1,4093,145874,1.605,1.3,5518,0.591,197100,1.0596593,0.0119865,0.139,0.139,1.4317724,0.004003,-4.12,-4.12,0.0111836,0.302,0.0019969,-4.125
27,37011,SI_147a,C,11,0.487,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,0.1,5351,100212,100.212,-0.1,5667,106176,1.168,1.3,7690,0.432,144074,1.0595125,0.0119849,0,0,1.4376961,0.0040196,0,0,0.0111802,0,0.0020052,0
28,37012,SI_147b,C,12,0.455,N2,1,1,47.4,27.2,13.4,3799,70054,70.054,9.4,2502,46139,0.508,0.6586149,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
28,37012,SI_147b,C,12,0.455,N2,2,0,219.7,124.6,12.8,420,13818,13.818,8.5,280,9204,0.101,0.6660599,0.0074396,11.304,11.304,0.0037198,11.304,,,,,,,,,,,,,,,,,,,,,,,,
28,37012,SI_147b,C,12,0.455,CO2,3,0,379.5,161.6,,,,,,,,,,,,,,,0.1,3286,116226,116.226,-0.1,3476,122789,1.351,1.2,4703,0.499,166472,1.0564702,0.0119508,-2.845,-2.845,1.4323141,0.0040043,-3.791,-3.791,0.0111477,-2.909,0.0019976,-3.789
