Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
17,36599,SI_08,B,5,0.446,N2,2,0,219.7,95.1,12.8,623,17834,17.834,8.5,416,11891,0.131,0.6667636,0.0074454,12.096,12.096,0.0037227,12.096,,,,,,,,,,,,,,,,,,,,,,,,
17,36599,SI_08,B,5,0.446,CO2,3,0,374.1,120.8,,,,,,,,,,,,,,,0.1,3610,108485,108.485,-0.2,3833,115020,1.265,1,5155,0.465,155048,1.0602328,0.0119907,0.489,0.489,1.4292068,0.003995,-6.111,-6.111,0.0111886,0.752,0.0019929,-6.12
17,36599,SI_08,B,5,0.446,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,1.3,5447,101162,101.162,1.1,5769,107203,1.179,2.8,7830,0.436,145470,1.0597147,0.0119849,0,0,1.4379948,0.0040196,0,0,0.0111802,0,0.0020052,0
18,36600,GA2_Std_02,B,6,0.563,N2,1,1,47.7,27,12.3,3893,71166,71.166,8.3,2565,46886,0.516,0.6588198,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,36600,GA2_Std_02,B,6,0.563,N2,2,0,219.7,95.7,12.8,905,25635,25.635,8.5,594,16803,0.185,0.6554655,0.0073189,-5.091,-5.091,0.0036595,-5.091,,,,,,,,,,,,,,,,,,,,,,,,
18,36600,GA2_Std_02,B,6,0.563,CO2,3,0,372.4,119.8,,,,,,,,,,,,,,,0,5302,158696,158.696,-0.2,5619,167790,1.846,1,7563,0.68,226535,1.0573051,0.0119581,-2.23,-2.23,1.4274793,0.0039901,-7.33,-7.33,0.0111565,-2.118,0.0019905,-7.333
18,36600,GA2_Std_02,B,6,0.563,CO2,4,1,525.6,41.8,,,,,,,,,,,,,,,1.6,5446,101489,101.489,1.5,5769,107545,1.183,3.2,7829,0.438,145943,1.0596681,0.0119849,0,0,1.4380194,0.0040196,0,0,0.0111802,0,0.0020052,0
19,36601,SAL_Std_02,B,7,0.458,N2,1,1,47.7,26.5,12.4,3893,69975,69.975,8.3,2564,46101,0.507,0.6588185,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,36601,SAL_Std_02,B,7,0.458,N2,2,0,219.7,97,12.8,959,27039,27.039,8.5,640,18025,0.198,0.6666115,0.0074434,11.829,11.829,0.0037217,11.829,,,,,,,,,,,,,,,,,,,,,,,,
19,36601,SAL_Std_02,B,7,0.458,CO2,3,0,372.9,119.3,,,,,,,,,,,,,,,0.1,4944,147121,147.121,-0.2,5201,154453,1.699,1,7053,0.63,210006,1.0498378,0.011874,-9.253,-9.253,1.4274395,0.0039901,-7.33,-7.33,0.0110723,-9.647,0.0019905,-7.316
19,36601,SAL_Std_02,B,7,0.458,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.5,5447,101042,101.042,1.4,5771,107069,1.178,3.2,7832,0.436,145297,1.0596432,0.0119849,0,0,1.4379792,0.0040196,0,0,0.0111802,0,0.0020052,0
20,36602,GA1_Std_02,B,8,0.567,N2,1,1,47.7,27,12.4,3888,71617,71.617,8.3,2563,47227,0.52,0.6594411,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,36602,GA1_Std_02,B,8,0.567,N2,2,0,219.7,95.7,12.8,924,25881,25.881,8.5,608,16998,0.187,0.6567951,0.0073269,-4.013,-4.013,0.0036634,-4.013,,,,,,,,,,,,,,,,,,,,,,,,
20,36602,GA1_Std_02,B,8,0.567,CO2,3,0,372.4,119.3,,,,,,,,,,,,,,,0.1,5416,160543,160.543,-0.2,5662,167425,1.842,1.1,7724,0.687,229156,1.0428693,0.0117948,-15.857,-15.857,1.4273865,0.00399,-7.352,-7.352,0.0109932,-16.726,0.0019905,-7.323
20,36602,GA1_Std_02,B,8,0.567,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,1.7,5444,101017,101.017,1.5,5767,107045,1.177,3.4,7825,0.436,145258,1.0596729,0.0119849,0,0,1.4379583,0.0040196,0,0,0.0111802,0,0.0020052,0
21,36603,SI_09,B,9,0.443,N2,1,1,47.9,27.2,12.4,3890,71609,71.609,8.4,2562,47175,0.519,0.658784,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,36603,SI_09,B,9,0.443,N2,2,0,219.7,93,12.8,628,17771,17.771,8.5,419,11845,0.13,0.6665719,0.0074434,11.822,11.822,0.0037217,11.822,,,,,,,,,,,,,,,,,,,,,,,,
21,36603,SI_09,B,9,0.443,CO2,3,0,374.1,115.2,,,,,,,,,,,,,,,0.1,3639,108229,108.229,-0.2,3864,114742,1.262,1.1,5196,0.464,154664,1.0601734,0.0119903,0.452,0.452,1.4290387,0.0039946,-6.216,-6.216,0.0111882,0.716,0.0019927,-6.224
21,36603,SI_09,B,9,0.443,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.2,5442,101391,101.391,1,5764,107444,1.182,2.7,7822,0.437,145798,1.0596945,0.0119849,0,0,1.4379774,0.0040196,0,0,0.0111802,0,0.0020052,0
22,36604,SI_10,B,10,0.426,N2,1,1,47.7,27.2,12.4,3890,71523,71.523,8.3,2562,47121,0.518,0.6588227,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,36604,SI_10,B,10,0.426,N2,2,0,219.7,90.1,12.8,535,15084,15.084,8.5,357,10057,0.111,0.6667238,0.0074446,11.993,11.993,0.0037223,11.993,,,,,,,,,,,,,,,,,,,,,,,,
22,36604,SI_10,B,10,0.426,CO2,3,0,374.3,112,,,,,,,,,,,,,,,0,3342,98826,98.826,-0.2,3549,104791,1.153,1.1,4774,0.424,141278,1.0603579,0.0119928,0.664,0.664,1.429558,0.0039959,-5.877,-5.877,0.0111906,0.93,0.0019934,-5.885
22,36604,SI_10,B,10,0.426,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.1,5442,101127,101.127,0.9,5763,107160,1.179,2.5,7822,0.436,145421,1.0596546,0.0119849,0,0,1.438009,0.0040196,0,0,0.0111802,0,0.0020052,0
23,36605,SI_11,B,11,0.49,N2,1,1,47.7,27.2,12.3,3887,71411,71.411,8.3,2562,47090,0.518,0.6594318,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,36605,SI_11,B,11,0.49,N2,2,0,219.9,91.8,12.8,583,16569,16.569,8.5,389,11052,0.122,0.6670323,0.0074412,11.526,11.526,0.0037206,11.526,,,,,,,,,,,,,,,,,,,,,,,,
23,36605,SI_11,B,11,0.49,CO2,3,0,374.3,114.5,,,,,,,,,,,,,,,0,3627,108160,108.16,-0.2,3849,114623,1.261,1,5181,0.464,154631,1.0597487,0.0119863,0.118,0.118,1.4296434,0.0039961,-5.825,-5.825,0.011184,0.344,0.0019935,-5.832
23,36605,SI_11,B,11,0.49,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.1,5436,100827,100.827,1,5757,106839,1.175,2.6,7815,0.435,144991,1.0596234,0.0119849,0,0,1.4380198,0.0040196,0,0,0.0111802,0,0.0020052,0
24,36606,SI_12a,B,12,0.5,N2,1,1,47.9,27.2,12.4,3888,71334,71.334,8.3,2561,46992,0.517,0.6587537,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,36606,SI_12a,B,12,0.5,N2,2,0,219.9,94.5,12.8,819,23029,23.029,8.5,547,15358,0.169,0.6668835,0.0074472,12.341,12.341,0.0037236,12.341,,,,,,,,,,,,,,,,,,,,,,,,
24,36606,SI_12a,B,12,0.5,CO2,3,0,373.7,116,,,,,,,,,,,,,,,0,4162,123139,123.139,-0.2,4392,129712,1.427,1,5944,0.528,176003,1.0533853,0.011915,-5.828,-5.828,1.4293092,0.0039951,-6.083,-6.083,0.0111129,-6.022,0.001993,-6.076
24,36606,SI_12a,B,12,0.5,CO2,4,1,525.6,40.5,,,,,,,,,,,,,,,1.3,5439,100677,100.677,1.1,5760,106673,1.173,2.8,7819,0.434,144779,1.0595609,0.0119849,0,0,1.4380563,0.0040196,0,0,0.0111802,0,0.0020052,0
25,36607,Blank,C,1,0,N2,1,1,47.7,27.2,12.4,3886,71419,71.419,8.3,2559,47050,0.518,0.6587839,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,36607,Blank,C,1,0,CO2,2,1,525.4,40.5,,,,,,,,,,,,,,,-0.1,5433,100800,100.8,-0.3,5755,106822,1.175,0.8,7812,0.435,144974,1.0597419,0.0119849,0,0,1.4382331,0.0040196,0,0,0.0111802,0,0.0020052,0
26,36608,SI_12b,C,2,1.539,N2,1,1,47.7,27,12.2,3889,70642,70.642,8.1,2561,46536,0.512,0.6587642,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,36608,SI_12b,C,2,1.539,N2,2,0,220.1,104.3,12.7,2499,68457,68.457,8.4,1663,45519,0.501,0.6649304,0.0074253,9.36,9.36,0.0037126,9.36,,,,,,,,,,,,,,,,,,,,,,,,
26,36608,SI_12b,C,2,1.539,CO2,3,0,365.3,130.6,,,,,,,,,,,,,,,-0.1,13809,412982,412.982,-0.3,14617,434199,4.776,0.9,19621,1.763,587520,1.0513752,0.0118932,-7.645,-7.645,1.4226289,0.0039768,-10.631,-10.631,0.011093,-7.8,0.0019839,-10.625
26,36608,SI_12b,C,2,1.539,CO2,4,1,525.4,42,,,,,,,,,,,,,,,3.8,5434,101113,101.113,3.7,5757,107127,1.178,6.5,7813,0.436,145393,1.0594751,0.0119849,0,0,1.4379157,0.0040196,0,0,0.0111802,0,0.0020052,0
27,36609,SI_13a,C,3,0.464,N2,1,1,47.9,27.2,12.6,3878,71568,71.568,8.5,2557,47192,0.519,0.6594026,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,36609,SI_13a,C,3,0.464,N2,2,0,220.1,94.7,13,801,22798,22.798,8.7,535,15215,0.167,0.6673597,0.0074452,12.067,12.067,0.0037226,12.067,,,,,,,,,,,,,,,,,,,,,,,,
27,36609,SI_13a,C,3,0.464,CO2,3,0,374.3,114.5,,,,,,,,,,,,,,,0.2,3893,116239,116.239,0,4108,122473,1.347,1.3,5559,0.498,166110,1.0536293,0.011918,-5.575,-5.575,1.4290352,0.0039945,-6.229,-6.229,0.011116,-5.745,0.0019927,-6.223
27,36609,SI_13a,C,3,0.464,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,1.3,5436,100921,100.921,1.2,5758,106929,1.176,2.9,7816,0.435,145123,1.0595367,0.0119849,0,0,1.4379921,0.0040196,0,0,0.0111802,0,0.0020052,0
