"","sampleID","sample.mass","d15N","d13C","Amt.N","per.N","Amt.C","per.C"
"1","SI_18b",10,8.24063636363636,-20.207689795451,4.22631441015433,0.422631441015432,29.0851564133739,2.90851564133739
"2","SI_19a",11,11.5146363636364,-19.2265163482468,0.875568678595128,0.0795971525995571,0.655398557388839,0.059581687035349
"3","SI_19b",12,8.45063636363636,-20.4240347672704,4.37586746822957,0.364655622352464,29.5366832314023,2.46139026928353
"4","SI_20a",1,11.6256363636364,-18.4434090730239,1.1849196803323,1.1849196803323,1.90135281685565,1.90135281685565
"5","SI_20b",3,8.34363636363636,-19.9645847844646,4.39980932041585,1.46660310680528,28.1949922985989,9.39833076619964
"6","SI_21a",4,11.2176363636364,-18.781158216843,1.13814955048003,0.284537387620007,1.67396591851972,0.418491479629931
"7","SI_21b",5,8.46163636363636,-19.9786317531547,3.90582766321423,0.781165532642847,29.2546880558806,5.85093761117611
"8","SI_22",6,11.7166363636364,-12.365152516826,-0.340343340111913,-0.0567238900186522,-2.53647984244558,-0.422746640407597
"9","SI_23",10,12.5466363636364,-13.1547897696398,0.509648091227115,0.0509648091227115,0.866550562507354,0.0866550562507354
"10","SI_24",11,11.0986363636364,-12.1244177574202,-0.1512583865663,-0.0137507624151181,-2.03319815270597,-0.184836195700542
"11","SI_25",12,11.8706363636364,-11.9287349110202,-0.363728405038049,-0.0303107004198374,-1.77196396184406,-0.147663663487005
"12","SI_26",1,11.0386363636364,-10.6139280761406,-0.492791691939914,-0.492791691939914,-3.18007036690048,-3.18007036690048
"13","SI_27",3,9.75663636363636,-10.3742305976977,-0.928867474086335,-0.309622491362112,11.9489806391704,3.98299354639014
"14","SI_28",4,10.7636363636364,-9.52609840690826,-0.445576132279525,-0.111394033069881,-2.12057139620328,-0.530142849050821
"15","SI_29",5,11.1946363636364,-9.43808492548844,-0.443126268334882,-0.0886252536669765,-1.70889386152674,-0.341778772305347
"16","SI_30",6,11.0986363636364,-9.66212188651562,-0.389006546648682,-0.064834424441447,-1.89800576918647,-0.316334294864412
"17","SI_31",10,11.3396363636364,-10.0301206890484,0.0486282398261485,0.00486282398261485,0.0764524259268872,0.00764524259268872
"18","SI_32",11,10.2616363636364,-10.4243753167674,-0.366957771146896,-0.0333597973769906,-0.67753537240638,-0.0615941247642163
"19","SI_33a",12,10.7986363636364,-19.1722302156838,1.20273687265697,0.100228072721414,2.47242748493946,0.206035623744955
"20","SI_33b",1,8.35163636363636,-20.0952692946684,5.00470299983857,5.00470299983857,34.3223361787249,34.3223361787249
"21","SI_34a",3,11.3106363636364,-19.4408808959749,0.965434142382708,0.321811380794236,1.24930046926925,0.416433489756416
"22","SI_34b",4,8.36063636363636,-20.63263010872,4.45704705075887,1.11426176268972,32.7697884206797,8.19244710516993
"23","SI_35a",5,10.7716363636364,-19.0967837031246,1.05908575953928,0.211817151907856,1.64572704365066,0.329145408730131
"24","SI_35b",6,8.02463636363636,-20.2051724947057,4.93632952429263,0.822721587382104,32.8200673930076,5.47001123216793
