Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
5,40579,GA1_QTY_0.70,A,5,0.737,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.5,5208,96609,96.609,1.9,5530,102621,1.129,4.6,7474,0.416,138701,1.0622325,0.0119849,0,0,1.4356913,0.0040196,0,0,0.0111802,0,0.0020052,0
6,40580,SAL_Std_01,A,6,0.503,N2,1,1,47.7,27,12.6,3276,60452,60.452,8.1,2157,39811,0.438,0.6585663,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,40580,SAL_Std_01,A,6,0.503,N2,2,0,213.4,84,13.2,1540,34430,34.43,8.4,1027,22945,0.252,0.6664052,0.007444,11.903,11.903,0.003722,11.903,,,,,,,,,,,,,,,,,,,,,,,,
6,40580,SAL_Std_01,A,6,0.503,CO2,3,0,352,122.9,,,,,,,,,,,,,,,-0.0,7774,192823,192.823,4.1,8215,202442,2.227,5.9,11212,0.834,277950,1.0498859,0.0118455,-11.625,-11.625,1.4414815,0.004036,4.086,4.086,0.0110392,-12.615,0.0020135,4.119
6,40580,SAL_Std_01,A,6,0.503,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.4,5208,96695,96.695,1.9,5529,102713,1.13,4.6,7474,0.416,138817,1.0622348,0.0119849,0,0,1.4356155,0.0040196,0,0,0.0111802,0,0.0020052,0
7,40581,GA1_Std_01,A,7,0.533,N2,1,1,47.7,27,12.6,3274,60381,60.381,8.2,2156,39771,0.437,0.6586702,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,40581,GA1_Std_01,A,7,0.533,N2,2,0,213.6,79.8,13.2,1008,22555,22.555,8.5,661,14796,0.163,0.6559819,0.0073264,-4.081,-4.081,0.0036632,-4.081,,,,,,,,,,,,,,,,,,,,,,,,
7,40581,GA1_Std_01,A,7,0.533,CO2,3,0,353.8,118.3,,,,,,,,,,,,,,,-0.0,5906,145719,145.719,4.0,6192,151868,1.671,4.9,8520,0.63,210153,1.0421962,0.0117589,-18.854,-18.854,1.4421819,0.0040381,4.612,4.612,0.0109523,-20.384,0.0020146,4.663
7,40581,GA1_Std_01,A,7,0.533,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.2,5210,96803,96.803,1.7,5532,102827,1.131,4.3,7477,0.417,138967,1.0622234,0.0119849,0,0,1.4355608,0.0040196,0,0,0.0111802,0,0.0020052,0
8,40582,GA2_Std_01,A,8,0.598,N2,1,1,47.7,27,12.6,3274,60417,60.417,8.2,2156,39795,0.438,0.6586723,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,40582,GA2_Std_01,A,8,0.598,N2,2,0,213.6,81.3,13.3,1138,25393,25.393,8.5,746,16639,0.183,0.655278,0.0073185,-5.153,-5.153,0.0036592,-5.153,,,,,,,,,,,,,,,,,,,,,,,,
8,40582,GA2_Std_01,A,8,0.598,CO2,3,0,353.2,121.6,,,,,,,,,,,,,,,-0.0,6591,162663,162.663,3.8,7008,171948,1.891,3.9,9513,0.704,234814,1.0570809,0.0119272,-4.813,-4.813,1.4435626,0.0040423,5.654,5.654,0.0111202,-5.369,0.0020166,5.672
8,40582,GA2_Std_01,A,8,0.598,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.3,5209,96327,96.327,1.8,5531,102318,1.125,4.4,7475,0.415,138272,1.0621929,0.0119849,0,0,1.4354465,0.0040196,0,0,0.0111802,0,0.0020052,0
9,40583,SI_164,A,9,0.498,N2,1,1,47.7,27,12.7,3273,60244,60.244,8.2,2155,39682,0.437,0.6586921,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,40583,SI_164,A,9,0.498,N2,2,0,213.4,81.9,13.3,1334,29276,29.276,8.6,892,19544,0.215,0.6675911,0.0074558,13.51,13.51,0.0037279,13.51,,,,,,,,,,,,,,,,,,,,,,,,
9,40583,SI_164,A,9,0.498,CO2,3,0,353.8,116.8,,,,,,,,,,,,,,,-0.0,5694,138138,138.138,3.9,6058,146110,1.607,4.6,8221,0.598,199398,1.0577114,0.0119343,-4.222,-4.222,1.4434715,0.0040421,5.62,5.62,0.0111273,-4.734,0.0020165,5.636
9,40583,SI_164,A,9,0.498,CO2,4,1,525.4,40.1,,,,,,,,,,,,,,,2.1,5206,96651,96.651,1.6,5527,102663,1.129,4.2,7470,0.416,138734,1.0621955,0.0119849,0,0,1.4354052,0.0040196,0,0,0.0111802,0,0.0020052,0
10,40584,SI_165,A,10,0.49,N2,1,1,47.4,27,12.7,3270,60206,60.206,8.2,2154,39659,0.436,0.6587117,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,40584,SI_165,A,10,0.49,N2,2,0,212.8,79.2,13.3,1017,22795,22.795,8.5,679,15214,0.167,0.6674275,0.0074537,13.232,13.232,0.0037269,13.232,,,,,,,,,,,,,,,,,,,,,,,,
10,40584,SI_165,A,10,0.49,CO2,3,0,354,113.5,,,,,,,,,,,,,,,-0.0,4637,113971,113.971,4.1,4918,120187,1.322,5.1,6699,0.494,164538,1.0545481,0.0118984,-7.21,-7.21,1.4436889,0.004043,5.821,5.821,0.0110914,-7.946,0.0020169,5.846
10,40584,SI_165,A,10,0.49,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.9,5208,96633,96.633,1.4,5529,102644,1.129,3.9,7472,0.416,138701,1.0622071,0.0119849,0,0,1.4353332,0.0040196,0,0,0.0111802,0,0.0020052,0
11,40585,SI_166,A,11,0.47,N2,1,1,47.4,27,12.6,3270,60289,60.289,8.2,2154,39716,0.437,0.6587646,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,40585,SI_166,A,11,0.47,N2,2,0,213.2,80.7,13.3,1167,25826,25.826,8.5,780,17250,0.19,0.6679139,0.0074586,13.889,13.889,0.0037293,13.889,,,,,,,,,,,,,,,,,,,,,,,,
11,40585,SI_166,A,11,0.47,CO2,3,0,354.3,115.2,,,,,,,,,,,,,,,-0.0,4984,121382,121.382,4.0,5301,128325,1.412,4.5,7202,0.526,175327,1.0572022,0.0119285,-4.702,-4.702,1.4444257,0.004045,6.341,6.341,0.0111212,-5.277,0.002018,6.36
11,40585,SI_166,A,11,0.47,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.1,5204,96609,96.609,1.6,5524,102618,1.129,4.1,7466,0.416,138665,1.0621972,0.0119849,0,0,1.4353237,0.0040196,0,0,0.0111802,0,0.0020052,0
12,40586,SI_167,A,12,0.502,N2,1,1,47.7,27,12.7,3266,60196,60.196,8.2,2152,39657,0.436,0.6587928,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,40586,SI_167,A,12,0.502,N2,2,0,213.2,81.9,13.3,1191,26721,26.721,8.6,797,17857,0.196,0.6682798,0.0074623,14.401,14.401,0.0037312,14.401,,,,,,,,,,,,,,,,,,,,,,,,
12,40586,SI_167,A,12,0.502,CO2,3,0,354,115.4,,,,,,,,,,,,,,,-0.0,5073,124906,124.906,3.6,5395,132113,1.453,8.3,7327,0.54,180005,1.0577015,0.0119337,-4.272,-4.272,1.4411246,0.0040359,4.074,4.074,0.0111273,-4.731,0.0020134,4.089
12,40586,SI_167,A,12,0.502,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.2,5199,96512,96.512,1.6,5520,102519,1.128,4.2,7458,0.416,138522,1.0622395,0.0119849,0,0,1.4352766,0.0040196,0,0,0.0111802,0,0.0020052,0
13,40587,Blank,B,1,0,N2,1,1,47.7,27.2,12.7,3264,60231,60.231,8.3,2150,39680,0.436,0.6587949,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,40587,Blank,B,1,0,CO2,2,1,525.4,40.3,,,,,,,,,,,,,,,0.8,5198,96406,96.406,0.2,5520,102419,1.127,2.1,7459,0.415,138379,1.0623698,0.0119849,0,0,1.4353742,0.0040196,0,0,0.0111802,0,0.0020052,0
14,40588,SI_168,B,2,0.425,N2,1,1,47.7,27,12.4,3266,60242,60.242,8.0,2152,39688,0.437,0.6588093,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,40588,SI_168,B,2,0.425,N2,2,0,213.2,79.8,13.1,934,21097,21.097,8.4,624,14095,0.155,0.6681111,0.0074603,14.119,14.119,0.0037301,14.119,,,,,,,,,,,,,,,,,,,,,,,,
14,40588,SI_168,B,2,0.425,CO2,3,0,354.7,112.4,,,,,,,,,,,,,,,-0.0,4241,104707,104.707,4.0,4498,110435,1.215,4.2,6129,0.454,151260,1.0547062,0.0118997,-7.107,-7.107,1.4446054,0.0040459,6.548,6.548,0.0110923,-7.862,0.0020184,6.573
14,40588,SI_168,B,2,0.425,CO2,4,1,525.4,40.1,,,,,,,,,,,,,,,1.8,5201,96493,96.493,1.3,5522,102500,1.127,3.8,7462,0.415,138487,1.0622556,0.0119849,0,0,1.4352075,0.0040196,0,0,0.0111802,0,0.0020052,0
15,40589,SI_169,B,3,0.466,N2,1,1,47.7,27,12.6,3263,60102,60.102,8.2,2149,39599,0.436,0.6588565,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,40589,SI_169,B,3,0.466,N2,2,0,213.2,81.3,13.2,1063,23932,23.932,8.5,710,15981,0.176,0.6677862,0.0074561,13.553,13.553,0.0037281,13.553,,,,,,,,,,,,,,,,,,,,,,,,
15,40589,SI_169,B,3,0.466,CO2,3,0,354,114.7,,,,,,,,,,,,,,,-0.0,4913,121231,121.231,4.1,5218,128009,1.408,5.8,7099,0.525,174961,1.0559109,0.0119135,-5.952,-5.952,1.4432087,0.0040422,5.621,5.621,0.0111065,-6.59,0.0020165,5.642
15,40589,SI_169,B,3,0.466,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,2.1,5196,96666,96.666,1.6,5517,102682,1.13,4.2,7454,0.416,138730,1.0622333,0.0119849,0,0,1.4351417,0.0040196,0,0,0.0111802,0,0.0020052,0
16,40590,SI_170,B,4,0.438,N2,1,1,47.4,27,12.7,3259,60145,60.145,8.2,2149,39659,0.436,0.6593894,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,40590,SI_170,B,4,0.438,N2,2,0,213.2,80.5,13.3,1079,24198,24.198,8.6,721,16163,0.178,0.6679289,0.0074517,12.951,12.951,0.0037258,12.951,,,,,,,,,,,,,,,,,,,,,,,,
16,40590,SI_170,B,4,0.438,CO2,3,0,354.3,115.8,,,,,,,,,,,,,,,-0.0,4759,117032,117.032,4.3,5048,123389,1.357,5.9,6874,0.506,168806,1.0543182,0.0118956,-7.45,-7.45,1.4423895,0.0040401,5.103,5.103,0.0110888,-8.177,0.0020155,5.126
16,40590,SI_170,B,4,0.438,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.1,5199,95885,95.885,1.6,5520,101852,1.12,4.1,7457,0.413,137601,1.0622322,0.0119849,0,0,1.4350671,0.0040196,0,0,0.0111802,0,0.0020052,0
17,40591,SI_171,B,5,0.436,N2,1,1,47.7,27,12.7,3263,60101,60.101,8.3,2150,39600,0.436,0.6588933,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,40591,SI_171,B,5,0.436,N2,2,0,213.4,81.3,13.3,1076,24180,24.18,8.6,720,16163,0.178,0.6684329,0.0074629,14.478,14.478,0.0037315,14.478,,,,,,,,,,,,,,,,,,,,,,,,
17,40591,SI_171,B,5,0.436,CO2,3,0,354.5,115.2,,,,,,,,,,,,,,,-0.0,4649,114440,114.44,3.7,4941,120933,1.33,8.9,6711,0.494,164728,1.0567381,0.0119231,-5.153,-5.153,1.4394281,0.0040318,3.036,3.036,0.0111172,-5.637,0.0020113,3.052
17,40591,SI_171,B,5,0.436,CO2,4,1,525.4,39.9,,,,,,,,,,,,,,,2.1,5197,96486,96.486,1.6,5519,102488,1.127,4.2,7457,0.415,138464,1.0622114,0.0119849,0,0,1.4350708,0.0040196,0,0,0.0111802,0,0.0020052,0
18,40592,GA2_Std_02,B,6,0.58,N2,1,1,47.7,27,12.7,3262,60160,60.16,8.3,2150,39638,0.436,0.6588812,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,40592,GA2_Std_02,B,6,0.58,N2,2,0,213.2,80.7,13.3,1118,24508,24.508,8.6,733,16066,0.177,0.6555377,0.0073191,-5.074,-5.074,0.0036595,-5.074,,,,,,,,,,,,,,,,,,,,,,,,
18,40592,GA2_Std_02,B,6,0.58,CO2,3,0,352.6,120.4,,,,,,,,,,,,,,,-0.0,6476,157399,157.399,4.3,6887,166324,1.83,5.9,9347,0.681,227007,1.0567043,0.0119231,-5.152,-5.152,1.4422387,0.0040398,5.029,5.029,0.0111164,-5.71,0.0020153,5.047
18,40592,GA2_Std_02,B,6,0.58,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,2.4,5200,96400,96.4,2.0,5521,102394,1.126,4.7,7460,0.415,138336,1.0621764,0.0119849,0,0,1.4350219,0.0040196,0,0,0.0111802,0,0.0020052,0
19,40593,SAL_Std_02,B,7,0.543,N2,1,1,47.7,27,12.8,3261,60088,60.088,8.4,2148,39593,0.436,0.658915,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,40593,SAL_Std_02,B,7,0.543,N2,2,0,213.4,83.6,13.4,1391,30731,30.731,8.7,928,20488,0.225,0.6666657,0.0074429,11.763,11.763,0.0037215,11.763,,,,,,,,,,,,,,,,,,,,,,,,
19,40593,SAL_Std_02,B,7,0.543,CO2,3,0,352.4,122.1,,,,,,,,,,,,,,,-0.0,7063,173025,173.025,4.0,7462,181608,1.998,7.3,10190,0.748,249337,1.0496078,0.0118433,-11.813,-11.813,1.4410488,0.0040366,4.248,4.248,0.0110368,-12.822,0.0020138,4.282
19,40593,SAL_Std_02,B,7,0.543,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.7,5198,96518,96.518,2.2,5518,102518,1.128,5.1,7455,0.415,138499,1.062155,0.0119849,0,0,1.4349527,0.0040196,0,0,0.0111802,0,0.0020052,0
20,40594,GA1_Std_02,B,8,0.539,N2,1,1,47.7,26.8,12.8,3260,59633,59.633,8.4,2147,39295,0.432,0.6589399,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,40594,GA1_Std_02,B,8,0.539,N2,2,0,213.2,80.3,13.4,1034,22690,22.69,8.7,679,14888,0.164,0.6561728,0.0073255,-4.199,-4.199,0.0036628,-4.199,,,,,,,,,,,,,,,,,,,,,,,,
20,40594,GA1_Std_02,B,8,0.539,CO2,3,0,353,120.2,,,,,,,,,,,,,,,-0.0,6049,146915,146.915,3.8,6343,153142,1.685,8.6,8726,0.635,211525,1.0423796,0.0117618,-18.61,-18.61,1.4397726,0.0040331,3.376,3.376,0.0109557,-20.076,0.0020121,3.425
20,40594,GA1_Std_02,B,8,0.539,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.4,5194,96344,96.344,1.9,5514,102332,1.126,4.7,7451,0.415,138247,1.0621462,0.0119849,0,0,1.4349282,0.0040196,0,0,0.0111802,0,0.0020052,0
21,40595,SI_172,B,9,0.417,N2,1,1,47.4,27,12.8,3253,59942,59.942,8.4,2143,39497,0.434,0.6589181,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,40595,SI_172,B,9,0.417,N2,2,0,213.4,80.3,13.4,998,22127,22.127,8.7,667,14775,0.163,0.6677128,0.0074546,13.347,13.347,0.0037273,13.347,,,,,,,,,,,,,,,,,,,,,,,,
21,40595,SI_172,B,9,0.417,CO2,3,0,354.5,115.4,,,,,,,,,,,,,,,-0.0,4531,110349,110.349,3.7,4808,116424,1.281,9.4,6541,0.476,158767,1.0550497,0.0119045,-6.708,-6.708,1.4387749,0.0040304,2.699,2.699,0.0110987,-7.292,0.0020107,2.718
21,40595,SI_172,B,9,0.417,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.1,5197,96398,96.398,1.6,5517,102392,1.126,4.2,7454,0.415,138322,1.0621752,0.0119849,0,0,1.4349022,0.0040196,0,0,0.0111802,0,0.0020052,0
22,40596,SI_173,B,10,0.482,N2,1,1,47.7,27,12.8,3259,60100,60.1,8.4,2147,39602,0.436,0.6589385,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,40596,SI_173,B,10,0.482,N2,2,0,213.4,80.7,13.4,1004,22608,22.608,8.7,670,15090,0.166,0.6674765,0.0074517,12.957,12.957,0.0037259,12.957,,,,,,,,,,,,,,,,,,,,,,,,
22,40596,SI_173,B,10,0.482,CO2,3,0,354.5,114.7,,,,,,,,,,,,,,,-0.0,4522,111444,111.444,3.8,4796,117531,1.293,11.1,6528,0.481,160229,1.0546121,0.0118995,-7.118,-7.118,1.437747,0.0040275,1.985,1.985,0.0110941,-7.705,0.0020092,2.004
22,40596,SI_173,B,10,0.482,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.2,5199,96472,96.472,1.7,5519,102470,1.127,4.3,7456,0.415,138428,1.062173,0.0119849,0,0,1.4348992,0.0040196,0,0,0.0111802,0,0.0020052,0
23,40597,SI_174,B,11,0.466,N2,1,1,47.7,27,12.8,3258,60063,60.063,8.4,2147,39580,0.435,0.6589736,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,40597,SI_174,B,11,0.466,N2,2,0,213.2,80.3,13.4,992,22089,22.089,8.7,663,14744,0.162,0.6674654,0.0074512,12.886,12.886,0.0037256,12.886,,,,,,,,,,,,,,,,,,,,,,,,
23,40597,SI_174,B,11,0.466,CO2,3,0,354.5,115.6,,,,,,,,,,,,,,,-0.0,4470,109112,109.112,3.8,4742,115067,1.266,10.6,6452,0.471,156875,1.054576,0.0118992,-7.146,-7.146,1.4377413,0.0040276,2,2,0.0110937,-7.735,0.0020092,2.019
23,40597,SI_174,B,11,0.466,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,2.1,5199,96651,96.651,1.5,5520,102660,1.129,4.1,7457,0.416,138682,1.062166,0.0119849,0,0,1.434872,0.0040196,0,0,0.0111802,0,0.0020052,0
24,40598,SI_175,B,12,0.454,N2,1,1,47.7,27,12.8,3261,59963,59.963,8.4,2149,39514,0.435,0.6589758,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,40598,SI_175,B,12,0.454,N2,2,0,213.4,82.3,13.4,1256,28290,28.29,8.7,840,18899,0.208,0.6680349,0.0074575,13.747,13.747,0.0037288,13.747,,,,,,,,,,,,,,,,,,,,,,,,
24,40598,SI_175,B,12,0.454,CO2,3,0,353.8,117.5,,,,,,,,,,,,,,,-0.0,5271,130166,130.166,4.0,5603,137581,1.513,4.8,7612,0.564,187894,1.056964,0.0119267,-4.853,-4.853,1.4434899,0.0040438,6.02,6.02,0.0111195,-5.427,0.0020173,6.039
24,40598,SI_175,B,12,0.454,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.2,5201,96560,96.56,1.7,5522,102559,1.128,4.4,7460,0.416,138550,1.0621189,0.0119849,0,0,1.434852,0.0040196,0,0,0.0111802,0,0.0020052,0
25,40599,Blank,C,1,0,N2,1,1,47.7,27,12.8,3261,60057,60.057,8.4,2148,39575,0.435,0.6589629,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,40599,Blank,C,1,0,CO2,2,1,525.4,40.3,,,,,,,,,,,,,,,0.8,5201,96467,96.467,0.2,5522,102476,1.127,2.3,7461,0.415,138422,1.0622965,0.0119849,0,0,1.4349243,0.0040196,0,0,0.0111802,0,0.0020052,0
26,40600,SI_176,C,2,0.485,N2,1,1,47.7,27,12.6,3263,60107,60.107,8.1,2150,39610,0.436,0.6589922,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,40600,SI_176,C,2,0.485,N2,2,0,213.4,82.6,13.3,1193,26545,26.545,8.5,797,17718,0.195,0.667474,0.0074511,12.871,12.871,0.0037255,12.871,,,,,,,,,,,,,,,,,,,,,,,,
26,40600,SI_176,C,2,0.485,CO2,3,0,353.8,116.2,,,,,,,,,,,,,,,-0.0,5151,125885,125.885,4.1,5473,132950,1.462,4.6,7438,0.545,181727,1.0561234,0.0119167,-5.682,-5.682,1.4435968,0.0040442,6.131,6.131,0.0111095,-6.319,0.0020175,6.151
26,40600,SI_176,C,2,0.485,CO2,4,1,525.8,40.3,,,,,,,,,,,,,,,2.2,5204,98005,98.005,1.7,5525,104097,1.145,4.4,7464,0.422,140618,1.062159,0.0119849,0,0,1.4348006,0.0040196,0,0,0.0111802,0,0.0020052,0
27,40601,SI_177,C,3,0.454,N2,1,1,47.7,27,12.7,3256,60068,60.068,8.4,2145,39583,0.435,0.6589706,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,40601,SI_177,C,3,0.454,N2,2,0,213.2,81.3,13.4,1089,23970,23.97,8.7,728,16009,0.176,0.6678866,0.0074559,13.53,13.53,0.003728,13.53,,,,,,,,,,,,,,,,,,,,,,,,
27,40601,SI_177,C,3,0.454,CO2,3,0,353.8,117.5,,,,,,,,,,,,,,,-0.0,4888,118326,118.326,4.0,5189,124855,1.373,4.9,7059,0.512,170785,1.0551787,0.0119062,-6.563,-6.563,1.4433467,0.0040437,6.009,6.009,0.011099,-7.259,0.0020173,6.032
27,40601,SI_177,C,3,0.454,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,2.2,5206,96649,96.649,1.7,5527,102656,1.129,4.4,7467,0.416,138665,1.0621496,0.0119849,0,0,1.4347247,0.0040196,0,0,0.0111802,0,0.0020052,0
