Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,41375,11/12/22,GA1_QTY_0.56,A,4,0.571,N2,1,1,47.4,27,12.9,3302,60878,60.878,8.6,2175,40110,0.441,0.6588607,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,41375,11/12/22,GA1_QTY_0.56,A,4,0.571,N2,2,0,217.2,75.4,13.6,1108,24286,24.286,9.0,728,15932,0.175,0.6560234,0.0073247,-4.306,-4.306,0.0036624,-4.306,,,,,,,,,,,,,,,,,,,,,,,,
4,41375,11/12/22,GA1_QTY_0.56,A,4,0.571,CO2,3,0,366,99.1,,,,,,,,,,,,,,,0.8,6409,156380,156.38,0.2,6723,163407,1.797,2.2,9191,0.674,224648,1.0449318,0.0117985,-15.55,-15.55,1.4365477,0.0040235,0.986,0.986,0.0109934,-16.707,0.0020073,1.024
4,41375,11/12/22,GA1_QTY_0.56,A,4,0.571,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,2.4,5253,97404,97.404,1.8,5573,103388,1.137,4.5,7536,0.419,139787,1.061437,0.0119849,0,0,1.4351328,0.0040196,0,0,0.0111802,0,0.0020052,0
5,41376,11/12/22,GA1_QTY_0.70,A,5,0.699,N2,1,1,47.7,27,13.2,3303,60468,60.468,8.8,2173,39794,0.438,0.6580966,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,41376,11/12/22,GA1_QTY_0.70,A,5,0.699,N2,2,0,217.2,76.3,13.8,1301,28448,28.448,9.1,853,18641,0.205,0.6552561,0.0073246,-4.316,-4.316,0.0036623,-4.316,,,,,,,,,,,,,,,,,,,,,,,,
5,41376,11/12/22,GA1_QTY_0.70,A,5,0.699,CO2,3,0,364.9,100.7,,,,,,,,,,,,,,,0.9,7481,183252,183.252,0.3,7854,191481,2.106,2.4,10736,0.79,263364,1.0449086,0.0117986,-15.541,-15.541,1.4371707,0.0040254,1.449,1.449,0.0109933,-16.715,0.0020082,1.488
5,41376,11/12/22,GA1_QTY_0.70,A,5,0.699,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,3.0,5254,97398,97.398,2.6,5573,103378,1.137,5.5,7537,0.419,139775,1.0614043,0.0119849,0,0,1.435091,0.0040196,0,0,0.0111802,0,0.0020052,0
6,41377,11/12/22,SAL_Std_01,A,6,0.526,N2,1,1,47.7,27,13.4,3300,60779,60.779,9.0,2174,40045,0.441,0.6588742,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,41377,11/12/22,SAL_Std_01,A,6,0.526,N2,2,0,217.2,78.8,14.0,1305,28735,28.735,9.3,870,19155,0.211,0.6666179,0.0074429,11.753,11.753,0.0037214,11.753,,,,,,,,,,,,,,,,,,,,,,,,
6,41377,11/12/22,SAL_Std_01,A,6,0.526,CO2,3,0,365.8,109.1,,,,,,,,,,,,,,,1.0,6564,161608,161.608,0.4,6933,169997,1.87,2.5,9423,0.697,232342,1.0519074,0.0118779,-8.922,-8.922,1.4376875,0.0040269,1.826,1.826,0.0110725,-9.633,0.0020089,1.849
6,41377,11/12/22,SAL_Std_01,A,6,0.526,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,6.4,5253,97338,97.338,6.1,5572,103312,1.136,10.4,7535,0.419,139687,1.0613774,0.0119849,0,0,1.4350674,0.0040196,0,0,0.0111802,0,0.0020052,0
7,41378,11/12/22,GA1_Std_01,A,7,0.604,N2,1,1,47.4,26.8,14.1,3301,60399,60.399,9.7,2172,39751,0.437,0.6581413,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,41378,11/12/22,GA1_Std_01,A,7,0.604,N2,2,0,216.9,75.7,14.4,1180,25790,25.79,9.7,774,16901,0.186,0.6553434,0.0073251,-4.251,-4.251,0.0036626,-4.251,,,,,,,,,,,,,,,,,,,,,,,,
7,41378,11/12/22,GA1_Std_01,A,7,0.604,CO2,3,0,365.3,99.9,,,,,,,,,,,,,,,1.5,6795,165884,165.884,1.0,7131,173334,1.907,3.3,9754,0.715,238477,1.04491,0.0117992,-15.494,-15.494,1.4376122,0.0040268,1.8,1.8,0.0109937,-16.677,0.0020089,1.839
7,41378,11/12/22,GA1_Std_01,A,7,0.604,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,3.0,5259,97457,97.457,2.4,5579,103437,1.138,5.4,7543,0.42,139854,1.0613544,0.0119849,0,0,1.4350293,0.0040196,0,0,0.0111802,0,0.0020052,0
8,41379,11/12/22,GA2_Std_01,A,8,0.545,N2,1,1,47.7,27,13.4,3300,60790,60.79,9.1,2174,40052,0.441,0.6588683,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,41379,11/12/22,GA2_Std_01,A,8,0.545,N2,2,0,216.9,75.2,14.0,1057,23133,23.133,9.3,693,15158,0.167,0.6552821,0.0073164,-5.443,-5.443,0.0036582,-5.443,,,,,,,,,,,,,,,,,,,,,,,,
8,41379,11/12/22,GA2_Std_01,A,8,0.545,CO2,3,0,366,97.4,,,,,,,,,,,,,,,1.0,6097,148493,148.493,0.4,6484,157307,1.73,2.5,8754,0.641,213523,1.0593552,0.0119622,-1.894,-1.894,1.4379371,0.0040276,1.996,1.996,0.0111567,-2.104,0.0020092,2.003
8,41379,11/12/22,GA2_Std_01,A,8,0.545,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.6,5256,97573,97.573,2.1,5575,103560,1.139,4.8,7539,0.42,140024,1.061365,0.0119849,0,0,1.4350724,0.0040196,0,0,0.0111802,0,0.0020052,0
9,41380,11/12/22,SI_356,A,9,0.716,N2,1,1,47.7,27,13.4,3301,60859,60.859,9.1,2175,40098,0.441,0.6588749,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,41380,11/12/22,SI_356,A,9,0.716,N2,2,0,217.4,78.4,14.0,796,17941,17.941,9.3,531,11953,0.131,0.6662442,0.0074387,11.185,11.185,0.0037193,11.185,,,,,,,,,,,,,,,,,,,,,,,,
9,41380,11/12/22,SI_356,A,9,0.716,CO2,3,0,367.8,156.5,,,,,,,,,,,,,,,1.0,5150,137720,137.72,0.4,5472,146017,1.606,2.5,7398,0.594,198096,1.060245,0.0119721,-1.064,-1.064,1.4383967,0.004029,2.356,2.356,0.0111665,-1.228,0.0020099,2.361
9,41380,11/12/22,SI_356,A,9,0.716,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,5.2,5260,97130,97.13,4.9,5580,103091,1.134,8.7,7546,0.418,139383,1.0613742,0.0119849,0,0,1.4350159,0.0040196,0,0,0.0111802,0,0.0020052,0
10,41381,11/12/22,SI_357,A,10,0.678,N2,1,1,47.7,27,13.6,3301,61009,61.009,9.2,2174,40198,0.442,0.6588897,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,41381,11/12/22,SI_357,A,10,0.678,N2,2,0,217.6,82.8,14.1,886,20184,20.184,9.4,591,13443,0.148,0.6660333,0.0074362,10.842,10.842,0.0037181,10.842,,,,,,,,,,,,,,,,,,,,,,,,
10,41381,11/12/22,SI_357,A,10,0.678,CO2,3,0,367.8,163.6,,,,,,,,,,,,,,,1.1,5606,149289,149.289,0.5,5957,158168,1.74,2.7,8054,0.644,214757,1.0594748,0.0119637,-1.762,-1.762,1.4385337,0.0040296,2.497,2.497,0.011158,-1.981,0.0020102,2.504
10,41381,11/12/22,SI_357,A,10,0.678,CO2,4,1,525.6,43.7,,,,,,,,,,,,,,,11.6,5257,97393,97.393,11.7,5578,103367,1.137,17.9,7542,0.419,139754,1.0613446,0.0119849,0,0,1.4349511,0.0040196,0,0,0.0111802,0,0.0020052,0
11,41382,11/12/22,SI_358,A,11,0.705,N2,1,1,47.4,27,14.3,3300,60832,60.832,9.9,2174,40082,0.441,0.6588974,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,41382,11/12/22,SI_358,A,11,0.705,N2,2,0,217.2,78.6,14.6,1012,22604,22.604,9.9,675,15053,0.166,0.6659139,0.0074347,10.649,10.649,0.0037174,10.649,,,,,,,,,,,,,,,,,,,,,,,,
11,41382,11/12/22,SI_358,A,11,0.705,CO2,3,0,366.6,111.2,,,,,,,,,,,,,,,1.9,6383,161521,161.521,1.4,6778,170883,1.88,3.9,9168,0.697,232290,1.0579615,0.0119465,-3.202,-3.202,1.4381413,0.0040286,2.247,2.247,0.0111409,-3.516,0.0020097,2.258
11,41382,11/12/22,SI_358,A,11,0.705,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,4.8,5261,97420,97.42,4.4,5581,103398,1.137,8.1,7546,0.419,139790,1.0613596,0.0119849,0,0,1.4349165,0.0040196,0,0,0.0111802,0,0.0020052,0
12,41383,11/12/22,SI_359,A,12,0.712,N2,1,1,47.4,27,13.7,3300,60877,60.877,9.4,2174,40112,0.441,0.6589007,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,41383,11/12/22,SI_359,A,12,0.712,N2,2,0,217.4,79.8,14.2,1007,22711,22.711,9.5,671,15106,0.166,0.6651307,0.007426,9.455,9.455,0.003713,9.455,,,,,,,,,,,,,,,,,,,,,,,,
12,41383,11/12/22,SI_359,A,12,0.712,CO2,3,0,367,124.8,,,,,,,,,,,,,,,1.2,6256,160529,160.529,0.7,6668,170475,1.875,2.9,8987,0.693,230851,1.0619582,0.0119917,0.572,0.572,1.4380583,0.0040282,2.156,2.156,0.0111862,0.533,0.0020095,2.158
12,41383,11/12/22,SI_359,A,12,0.712,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,5.4,5258,97180,97.18,5.1,5578,103142,1.135,9.0,7542,0.418,139450,1.0613509,0.0119849,0,0,1.4349639,0.0040196,0,0,0.0111802,0,0.0020052,0
13,41384,11/12/22,Blank,B,1,0,N2,1,1,47.4,26.8,13.9,3301,60830,60.83,9.5,2172,40037,0.44,0.6581836,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,41384,11/12/22,Blank,B,1,0,CO2,2,1,525.4,40.5,,,,,,,,,,,,,,,1.2,5261,97543,97.543,0.6,5583,103549,1.139,2.8,7549,0.42,139987,1.0615764,0.0119849,0,0,1.435138,0.0040196,0,0,0.0111802,0,0.0020052,0
14,41385,11/12/22,SI_360,B,2,0.681,N2,1,1,47.4,26.8,13.1,3302,60825,60.825,8.8,2175,40078,0.441,0.6589006,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,41385,11/12/22,SI_360,B,2,0.681,N2,2,0,216.9,77.1,13.8,910,20320,20.32,9.2,606,13533,0.149,0.6660254,0.0074359,10.813,10.813,0.003718,10.813,,,,,,,,,,,,,,,,,,,,,,,,
14,41385,11/12/22,SI_360,B,2,0.681,CO2,3,0,367.4,123.5,,,,,,,,,,,,,,,0.9,5490,140131,140.131,0.3,5838,148558,1.634,2.4,7883,0.604,201485,1.0601347,0.0119702,-1.224,-1.224,1.4378308,0.0040277,2.033,2.033,0.0111647,-1.388,0.0020093,2.038
14,41385,11/12/22,SI_360,B,2,0.681,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,3.1,5261,97503,97.503,2.6,5581,103493,1.138,5.6,7546,0.42,139908,1.0614341,0.0119849,0,0,1.4349141,0.0040196,0,0,0.0111802,0,0.0020052,0
15,41386,11/12/22,SI_361,B,3,0.736,N2,1,1,47.4,26.8,13.4,3301,60768,60.768,9.0,2174,40042,0.44,0.658935,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,41386,11/12/22,SI_361,B,3,0.736,N2,2,0,217.6,80,14.0,968,21872,21.872,9.3,645,14565,0.16,0.665936,0.0074346,10.625,10.625,0.0037173,10.625,,,,,,,,,,,,,,,,,,,,,,,,
15,41386,11/12/22,SI_361,B,3,0.736,CO2,3,0,367.8,150.3,,,,,,,,,,,,,,,1.0,5834,155209,155.209,0.4,6209,164681,1.811,2.5,8380,0.67,223216,1.0610244,0.0119809,-0.333,-0.333,1.438159,0.0040286,2.246,2.246,0.0111753,-0.44,0.0020097,2.25
15,41386,11/12/22,SI_361,B,3,0.736,CO2,4,1,525.4,43.3,,,,,,,,,,,,,,,6.7,5263,97566,97.566,6.5,5583,103555,1.139,10.9,7550,0.42,140002,1.0613778,0.0119849,0,0,1.4349359,0.0040196,0,0,0.0111802,0,0.0020052,0
16,41387,11/12/22,SI_362,B,4,0.743,N2,1,1,47.4,26.8,13.8,3300,60930,60.93,9.5,2174,40148,0.442,0.6589133,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,41387,11/12/22,SI_362,B,4,0.743,N2,2,0,217.4,85.9,14.3,1067,24291,24.291,9.6,711,16186,0.178,0.6663233,0.0074391,11.246,11.246,0.0037196,11.246,,,,,,,,,,,,,,,,,,,,,,,,
16,41387,11/12/22,SI_362,B,4,0.743,CO2,3,0,367.2,144.2,,,,,,,,,,,,,,,1.4,6304,167119,167.119,0.8,6710,177237,1.95,3.2,9055,0.721,240329,1.0605454,0.0119753,-0.798,-0.798,1.4380676,0.0040284,2.211,2.211,0.0111697,-0.938,0.0020096,2.215
16,41387,11/12/22,SI_362,B,4,0.743,CO2,4,1,525.4,43.7,,,,,,,,,,,,,,,9.8,5261,97543,97.543,9.8,5581,103531,1.139,15.4,7545,0.42,139964,1.0613925,0.0119849,0,0,1.4348951,0.0040196,0,0,0.0111802,0,0.0020052,0
17,41388,11/12/22,SI_363,B,5,0.751,N2,1,1,47.4,27,14.5,3300,60795,60.795,10.2,2174,40061,0.441,0.6589625,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,41388,11/12/22,SI_363,B,5,0.751,N2,2,0,217.2,74.6,14.9,578,12987,12.987,10.2,385,8639,0.095,0.6652178,0.0074262,9.493,9.493,0.0037131,9.493,,,,,,,,,,,,,,,,,,,,,,,,
17,41388,11/12/22,SI_363,B,5,0.751,CO2,3,0,369.5,159.5,,,,,,,,,,,,,,,2.5,3778,109461,109.461,2.0,4023,116458,1.281,4.7,5427,0.472,157469,1.0639209,0.0120134,2.386,2.386,1.4385826,0.0040298,2.559,2.559,0.0112077,2.463,0.0020103,2.556
17,41388,11/12/22,SI_363,B,5,0.751,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,4.7,5262,97509,97.509,4.4,5583,103495,1.138,8.0,7547,0.42,139917,1.0613884,0.0119849,0,0,1.434911,0.0040196,0,0,0.0111802,0,0.0020052,0
18,41389,11/12/22,GA2_Std_02,B,6,0.572,N2,1,1,47.4,27,13.6,3300,60816,60.816,9.3,2174,40075,0.441,0.6589519,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,41389,11/12/22,GA2_Std_02,B,6,0.572,N2,2,0,217.4,79,14.2,1087,24013,24.013,9.5,713,15739,0.173,0.6554462,0.0073173,-5.32,-5.32,0.0036586,-5.32,,,,,,,,,,,,,,,,,,,,,,,,
18,41389,11/12/22,GA2_Std_02,B,6,0.572,CO2,3,0,367,105.3,,,,,,,,,,,,,,,1.2,6202,154900,154.9,0.6,6596,164097,1.805,2.8,8908,0.668,222773,1.0593733,0.0119621,-1.897,-1.897,1.4381677,0.0040289,2.323,2.323,0.0111565,-2.12,0.0020099,2.33
18,41389,11/12/22,GA2_Std_02,B,6,0.572,CO2,4,1,525.4,43.7,,,,,,,,,,,,,,,8.1,5265,97626,97.626,8.0,5585,103619,1.14,12.9,7551,0.42,140077,1.0613865,0.0119849,0,0,1.4348344,0.0040196,0,0,0.0111802,0,0.0020052,0
19,41390,11/12/22,SAL_Std_02,B,7,0.559,N2,1,1,47.4,27,14.3,3300,60825,60.825,10.0,2174,40081,0.441,0.6589577,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,41390,11/12/22,SAL_Std_02,B,7,0.559,N2,2,0,217.2,80.5,14.6,1394,30862,30.862,9.9,930,20574,0.226,0.6666351,0.0074421,11.651,11.651,0.0037211,11.651,,,,,,,,,,,,,,,,,,,,,,,,
19,41390,11/12/22,SAL_Std_02,B,7,0.559,CO2,3,0,366,121.4,,,,,,,,,,,,,,,1.6,6965,174581,174.581,1.1,7358,183641,2.02,3.6,10001,0.753,250995,1.0518927,0.0118777,-8.94,-8.94,1.4376984,0.0040277,2.018,2.018,0.0110722,-9.659,0.0020093,2.042
19,41390,11/12/22,SAL_Std_02,B,7,0.559,CO2,4,1,525.4,43.5,,,,,,,,,,,,,,,9.3,5267,97727,97.727,9.1,5588,103726,1.141,14.6,7553,0.421,140219,1.0613811,0.0119849,0,0,1.4348031,0.0040196,0,0,0.0111802,0,0.0020052,0
20,41391,11/12/22,GA1_Std_02,B,8,0.575,N2,1,1,47.4,27,14.8,3300,60895,60.895,10.4,2174,40127,0.441,0.6589563,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,41391,11/12/22,GA1_Std_02,B,8,0.575,N2,2,0,216.9,76.1,15.0,1119,24565,24.565,10.3,735,16118,0.177,0.6561452,0.007325,-4.266,-4.266,0.0036625,-4.266,,,,,,,,,,,,,,,,,,,,,,,,
20,41391,11/12/22,GA1_Std_02,B,8,0.575,CO2,3,0,366.2,99.1,,,,,,,,,,,,,,,2.3,6394,157554,157.554,1.8,6708,164636,1.811,4.5,9180,0.68,226521,1.0449526,0.0117993,-15.482,-15.482,1.4377385,0.0040277,2.029,2.029,0.0109938,-16.673,0.0020093,2.068
20,41391,11/12/22,GA1_Std_02,B,8,0.575,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,3.5,5264,97695,97.695,3.0,5584,103692,1.141,6.2,7550,0.421,140175,1.0613854,0.0119849,0,0,1.4348277,0.0040196,0,0,0.0111802,0,0.0020052,0
21,41392,11/12/22,SI_364,B,9,0.727,N2,1,1,47.4,27,13.6,3301,60848,60.848,9.3,2174,40096,0.441,0.6589574,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,41392,11/12/22,SI_364,B,9,0.727,N2,2,0,217.2,74.6,14.1,657,14733,14.733,9.5,438,9815,0.108,0.6662234,0.0074375,11.027,11.027,0.0037188,11.027,,,,,,,,,,,,,,,,,,,,,,,,
21,41392,11/12/22,SI_364,B,9,0.727,CO2,3,0,369.3,168.2,,,,,,,,,,,,,,,1.1,4002,115901,115.901,0.5,4265,123399,1.357,2.7,5749,0.5,166743,1.0646937,0.0120214,3.053,3.053,1.4386636,0.00403,2.606,2.606,0.0112157,3.176,0.0020104,2.602
21,41392,11/12/22,SI_364,B,9,0.727,CO2,4,1,525.4,43.7,,,,,,,,,,,,,,,1.1,5290,98622,98.622,0.5,5612,104683,1.152,2.7,7587,0.425,141515,1.0614531,0.0119849,0,0,1.4349242,0.0040196,0,0,0.0111802,0,0.0020052,0
22,41393,11/12/22,SI_365,B,10,0.75,N2,1,1,47.4,27,13.5,3302,60876,60.876,9.3,2176,40116,0.441,0.6589782,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,41393,11/12/22,SI_365,B,10,0.75,N2,2,0,217.4,78.6,14.1,981,21884,21.884,9.4,654,14564,0.16,0.665516,0.0074294,9.921,9.921,0.0037147,9.921,,,,,,,,,,,,,,,,,,,,,,,,
22,41393,11/12/22,SI_365,B,10,0.75,CO2,3,0,368,168,,,,,,,,,,,,,,,1.0,5845,155877,155.877,0.5,6210,165090,1.816,2.7,8397,0.673,224211,1.0591007,0.0119593,-2.135,-2.135,1.4383853,0.0040297,2.513,2.513,0.0111536,-2.382,0.0020103,2.521
22,41393,11/12/22,SI_365,B,10,0.75,CO2,4,1,525.4,43.7,,,,,,,,,,,,,,,8.0,5265,97605,97.605,7.9,5586,103594,1.14,12.8,7551,0.42,140041,1.0613665,0.0119849,0,0,1.4347794,0.0040196,0,0,0.0111802,0,0.0020052,0
23,41394,11/12/22,SI_366,B,11,0.71,N2,1,1,47.7,27,13.8,3302,60912,60.912,9.5,2176,40139,0.442,0.6589603,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,41394,11/12/22,SI_366,B,11,0.71,N2,2,0,217.2,76.5,14.3,780,17528,17.528,9.7,519,11663,0.128,0.6654057,0.0074284,9.781,9.781,0.0037142,9.781,,,,,,,,,,,,,,,,,,,,,,,,
23,41394,11/12/22,SI_366,B,11,0.71,CO2,3,0,369.5,160.1,,,,,,,,,,,,,,,1.5,4440,121364,121.364,1.0,4730,129015,1.419,3.4,6381,0.524,174606,1.0630406,0.0120033,1.54,1.54,1.4386987,0.0040305,2.728,2.728,0.0111975,1.549,0.0020107,2.728
23,41394,11/12/22,SI_366,B,11,0.71,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,5.6,5265,97319,97.319,5.3,5585,103295,1.136,9.2,7551,0.419,139631,1.0614063,0.0119849,0,0,1.4347843,0.0040196,0,0,0.0111802,0,0.0020052,0
24,41395,11/12/22,SI_367,B,12,0.696,N2,1,1,47.9,27,13.6,3303,61257,61.257,9.3,2176,40367,0.444,0.6589741,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,41395,11/12/22,SI_367,B,12,0.696,N2,2,0,217.4,74,14.1,715,15903,15.903,9.5,477,10599,0.117,0.6664899,0.0074403,11.405,11.405,0.0037202,11.405,,,,,,,,,,,,,,,,,,,,,,,,
24,41395,11/12/22,SI_367,B,12,0.696,CO2,3,0,369.9,145.9,,,,,,,,,,,,,,,1.2,4224,114425,114.425,0.6,4501,121690,1.339,2.8,6070,0.494,164652,1.0634887,0.0120082,1.945,1.945,1.4389495,0.0040312,2.892,2.892,0.0112023,1.978,0.002011,2.891
24,41395,11/12/22,SI_367,B,12,0.696,CO2,4,1,525.6,41,,,,,,,,,,,,,,,4.1,5271,97757,97.757,3.7,5593,103762,1.141,7.1,7561,0.421,140262,1.0614239,0.0119849,0,0,1.4348003,0.0040196,0,0,0.0111802,0,0.0020052,0
25,41396,11/12/22,Blank,C,1,0,N2,1,1,47.7,27,13.5,3304,60829,60.829,9.2,2176,40085,0.441,0.6589724,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,41396,11/12/22,Blank,C,1,0,CO2,2,1,525.4,40.3,,,,,,,,,,,,,,,1.1,5272,97622,97.622,0.5,5594,103638,1.14,2.7,7563,0.42,140085,1.0616202,0.0119849,0,0,1.4349675,0.0040196,0,0,0.0111802,0,0.0020052,0
26,41397,11/12/22,SI_368,C,2,0.684,N2,1,1,47.7,27,13.1,3307,61081,61.081,8.8,2178,40250,0.443,0.6589622,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,41397,11/12/22,SI_368,C,2,0.684,N2,2,0,217.4,67.3,13.8,803,17747,17.747,9.1,535,11820,0.13,0.6660639,0.0074357,10.777,10.777,0.0037178,10.777,,,,,,,,,,,,,,,,,,,,,,,,
26,41397,11/12/22,SI_368,C,2,0.684,CO2,3,0,369.7,167.6,,,,,,,,,,,,,,,0.9,4500,125441,125.441,0.4,4799,133506,1.469,2.5,6466,0.541,180466,1.0642948,0.0120172,2.702,2.702,1.4386597,0.0040302,2.636,2.636,0.0112115,2.799,0.0020105,2.632
26,41397,11/12/22,SI_368,C,2,0.684,CO2,4,1,525.4,43.1,,,,,,,,,,,,,,,0.9,5273,97992,97.992,0.4,5593,104012,1.144,2.5,7562,0.422,140607,1.0614267,0.0119849,0,0,1.4348775,0.0040196,0,0,0.0111802,0,0.0020052,0
