Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
11,40690,SI_214,A,11,0.482,N2,1,1,47.4,27,13.6,3315,61162,61.162,9.0,2181,40254,0.443,0.6581545,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,40690,SI_214,A,11,0.482,N2,2,0,213.6,83.6,14.1,1110,24351,24.351,9.2,741,16233,0.179,0.6666298,0.0074511,12.877,12.877,0.0037256,12.877,,,,,,,,,,,,,,,,,,,,,,,,
11,40690,SI_214,A,11,0.482,CO2,3,0,353.6,128.1,,,,,,,,,,,,,,,-0.0,5138,124505,124.505,3.8,5449,131226,1.443,12.6,7425,0.537,179009,1.053978,0.0118989,-7.174,-7.174,1.4377685,0.0040259,1.578,1.578,0.0110936,-7.75,0.0020084,1.597
11,40690,SI_214,A,11,0.482,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,4.3,5259,97647,97.647,3.9,5580,103662,1.14,7.4,7546,0.421,140173,1.061594,0.0119849,0,0,1.4355031,0.0040196,0,0,0.0111802,0,0.0020052,0
12,40691,SI_215,A,12,0.471,N2,1,1,47.4,27.2,13.4,3315,61126,61.126,8.8,2181,40233,0.443,0.6581994,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,40691,SI_215,A,12,0.471,N2,2,0,213.6,84.4,14.0,1025,22632,22.632,9.1,682,15054,0.166,0.6651794,0.0074344,10.605,10.605,0.0037172,10.605,,,,,,,,,,,,,,,,,,,,,,,,
12,40691,SI_215,A,12,0.471,CO2,3,0,353.8,129,,,,,,,,,,,,,,,-0.0,4746,115728,115.728,3.8,4985,120783,1.329,11.5,6861,0.499,166445,1.0436818,0.0117821,-16.917,-16.917,1.4382387,0.0040273,1.922,1.922,0.0109766,-18.207,0.0020091,1.965
12,40691,SI_215,A,12,0.471,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,4.3,5259,97713,97.713,3.8,5580,103736,1.141,7.4,7546,0.421,140265,1.0616414,0.0119849,0,0,1.4354797,0.0040196,0,0,0.0111802,0,0.0020052,0
13,40692,Blank,B,1,0,N2,1,1,47.4,27,13.4,3313,61092,61.092,8.8,2182,40256,0.443,0.6589489,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,40692,Blank,B,1,0,CO2,2,0,357.8,59.8,,,,,,,,,,,,,,,1.1,58,1416,1.416,0.6,61,1482,0.016,2.8,85,0.006,2057,1.0460794,0.0118075,-14.801,-14.801,1.4520214,0.0040654,11.406,11.406,0.0109981,-16.291,0.0020282,11.455
13,40692,Blank,B,1,0,CO2,3,1,525.2,39.9,,,,,,,,,,,,,,,1.0,5257,97499,97.499,0.4,5579,103524,1.139,2.6,7544,0.42,139974,1.0617952,0.0119849,0,0,1.435646,0.0040196,0,0,0.0111802,0,0.0020052,0
14,40693,SI_216,B,2,0.479,N2,1,1,47.7,27,13.0,3313,61135,61.135,8.4,2180,40241,0.443,0.6582296,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,40693,SI_216,B,2,0.479,N2,2,0,214,84.6,13.7,1109,24289,24.289,8.8,740,16199,0.178,0.666956,0.0074539,13.257,13.257,0.003727,13.257,,,,,,,,,,,,,,,,,,,,,,,,
14,40693,SI_216,B,2,0.479,CO2,3,0,353.8,129.6,,,,,,,,,,,,,,,-0.0,5258,127483,127.483,3.6,5581,134477,1.479,7.9,7606,0.552,183968,1.0548613,0.0119076,-6.443,-6.443,1.4430754,0.0040409,5.299,5.299,0.0111008,-7.104,0.0020159,5.321
14,40693,SI_216,B,2,0.479,CO2,4,1,525.6,42,,,,,,,,,,,,,,,5.1,5254,97578,97.578,4.8,5577,103599,1.14,8.6,7541,0.42,140071,1.0617019,0.0119849,0,0,1.4354683,0.0040196,0,0,0.0111802,0,0.0020052,0
15,40694,SI_217,B,3,0.511,N2,1,1,47.4,27,13.5,3310,61023,61.023,8.9,2178,40166,0.442,0.6582141,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,40694,SI_217,B,3,0.511,N2,2,0,214,85.7,14.0,1110,24507,24.507,9.1,740,16327,0.18,0.6662399,0.0074461,12.193,12.193,0.003723,12.193,,,,,,,,,,,,,,,,,,,,,,,,
15,40694,SI_217,B,3,0.511,CO2,3,0,354.3,133.8,,,,,,,,,,,,,,,-0.0,5200,127607,127.607,4.3,5514,134414,1.479,7.4,7522,0.553,184168,1.0533405,0.0118909,-7.841,-7.841,1.4432446,0.0040415,5.447,5.447,0.011084,-8.608,0.0020162,5.472
15,40694,SI_217,B,3,0.511,CO2,4,1,525.4,43.3,,,,,,,,,,,,,,,7.7,5255,97603,97.603,7.5,5577,103622,1.14,12.4,7541,0.42,140102,1.0616647,0.0119849,0,0,1.4354261,0.0040196,0,0,0.0111802,0,0.0020052,0
16,40695,SI_218,B,4,0.492,N2,1,1,47.4,27.2,13.7,3308,61078,61.078,9.1,2177,40202,0.442,0.6582154,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,40695,SI_218,B,4,0.492,N2,2,0,214.2,83.4,14.1,1084,23693,23.693,9.2,721,15749,0.173,0.6647307,0.0074292,9.898,9.898,0.0037146,9.898,,,,,,,,,,,,,,,,,,,,,,,,
16,40695,SI_218,B,4,0.492,CO2,3,0,354.5,128.1,,,,,,,,,,,,,,,-0.0,5106,123692,123.692,4.4,5407,130109,1.431,8.7,7385,0.535,178357,1.051879,0.0118741,-9.242,-9.242,1.4419479,0.004038,4.581,4.581,0.0110675,-10.078,0.0020144,4.609
16,40695,SI_218,B,4,0.492,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,4.3,5252,97599,97.599,3.9,5574,103620,1.14,7.4,7536,0.42,140092,1.0616907,0.0119849,0,0,1.4353723,0.0040196,0,0,0.0111802,0,0.0020052,0
17,40696,SI_219,B,5,0.404,N2,1,1,47.7,27,13.4,3308,61069,61.069,8.8,2177,40201,0.442,0.6582816,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,40696,SI_219,B,5,0.404,N2,2,0,214,80.9,14.0,888,19447,19.447,9.1,592,12945,0.142,0.6656287,0.0074385,11.161,11.161,0.0037193,11.161,,,,,,,,,,,,,,,,,,,,,,,,
17,40696,SI_219,B,5,0.404,CO2,3,0,355.1,121.6,,,,,,,,,,,,,,,-0.0,4172,100731,100.731,4.2,4420,106026,1.166,6.8,6036,0.436,145402,1.0525678,0.0118814,-8.628,-8.628,1.4434614,0.0040423,5.657,5.657,0.0110744,-9.46,0.0020166,5.685
17,40696,SI_219,B,5,0.404,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,4.4,5250,97496,97.496,4.0,5571,103515,1.139,7.6,7533,0.42,139941,1.0617289,0.0119849,0,0,1.4353411,0.0040196,0,0,0.0111802,0,0.0020052,0
18,40697,GA2_Std_02,B,6,0.553,N2,1,1,47.7,27,13.4,3308,61062,61.062,8.9,2177,40195,0.442,0.6582695,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,40697,GA2_Std_02,B,6,0.553,N2,2,0,213.8,83.4,14.0,1083,23484,23.484,9.1,709,15377,0.169,0.65479,0.0073175,-5.286,-5.286,0.0036588,-5.286,,,,,,,,,,,,,,,,,,,,,,,,
18,40697,GA2_Std_02,B,6,0.553,CO2,3,0,353,132.1,,,,,,,,,,,,,,,-0.0,6299,151958,151.958,4.5,6694,160388,1.764,8.4,9105,0.658,219197,1.0554767,0.011915,-5.832,-5.832,1.4424883,0.0040395,4.966,4.966,0.0111082,-6.436,0.0020152,4.986
18,40697,GA2_Std_02,B,6,0.553,CO2,4,1,525.4,42,,,,,,,,,,,,,,,4.4,5251,97486,97.486,4.0,5573,103498,1.138,7.5,7535,0.42,139927,1.0616678,0.0119849,0,0,1.43536,0.0040196,0,0,0.0111802,0,0.0020052,0
19,40698,SAL_Std_02,B,7,0.582,N2,1,1,47.4,27,13.3,3306,61013,61.013,8.7,2176,40164,0.442,0.6582781,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,40698,SAL_Std_02,B,7,0.582,N2,2,0,214,71.9,13.9,1512,32696,32.696,9.0,1008,21775,0.24,0.6659901,0.0074426,11.715,11.715,0.0037213,11.715,,,,,,,,,,,,,,,,,,,,,,,,
19,40698,SAL_Std_02,B,7,0.582,CO2,3,0,352.4,140.2,,,,,,,,,,,,,,,-0.0,7625,185742,185.742,3.7,8054,194851,2.143,9.9,11011,0.803,267583,1.0490372,0.0118428,-11.857,-11.857,1.4406122,0.0040344,3.684,3.684,0.0110366,-12.848,0.0020127,3.717
19,40698,SAL_Std_02,B,7,0.582,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,6.5,5255,97631,97.631,6.2,5576,103648,1.14,10.6,7538,0.42,140133,1.0616246,0.0119849,0,0,1.435324,0.0040196,0,0,0.0111802,0,0.0020052,0
20,40699,GA1_Std_02,B,8,0.531,N2,1,1,47.4,26.8,13.7,3303,60953,60.953,9.1,2175,40125,0.441,0.6583007,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,40699,GA1_Std_02,B,8,0.531,N2,2,0,214,76.7,14.2,1043,22576,22.576,9.3,684,14801,0.163,0.6556226,0.0073265,-4.068,-4.068,0.0036632,-4.068,,,,,,,,,,,,,,,,,,,,,,,,
20,40699,GA1_Std_02,B,8,0.531,CO2,3,0,353.6,132.1,,,,,,,,,,,,,,,-0.0,6089,146795,146.795,4.0,6383,152872,1.682,21.2,8784,0.63,210022,1.0413971,0.0117559,-19.102,-19.102,1.4307188,0.0040068,-3.164,-3.164,0.0109526,-20.361,0.0019989,-3.122
20,40699,GA1_Std_02,B,8,0.531,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,4.9,5254,97578,97.578,4.5,5575,103597,1.14,8.3,7538,0.42,140050,1.0616778,0.0119849,0,0,1.4352596,0.0040196,0,0,0.0111802,0,0.0020052,0
21,40700,SI_220,B,9,0.426,N2,1,1,47.4,27,13.4,3302,60895,60.895,8.8,2174,40091,0.441,0.6583602,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,40700,SI_220,B,9,0.426,N2,2,0,214,79.8,13.9,801,17575,17.575,9.1,533,11693,0.129,0.665352,0.0074345,10.62,10.62,0.0037173,10.62,,,,,,,,,,,,,,,,,,,,,,,,
21,40700,SI_220,B,9,0.426,CO2,3,0,355.9,121,,,,,,,,,,,,,,,-0.0,3825,92563,92.563,3.8,4014,96539,1.062,10.3,5529,0.399,133127,1.0429513,0.0117729,-17.683,-17.683,1.4382297,0.004028,2.098,2.098,0.0109674,-19.035,0.0020095,2.143
21,40700,SI_220,B,9,0.426,CO2,4,1,525.4,41,,,,,,,,,,,,,,,3.8,5256,97005,97.005,3.4,5577,102993,1.133,6.8,7540,0.418,139223,1.061726,0.0119849,0,0,1.4352181,0.0040196,0,0,0.0111802,0,0.0020052,0
22,40701,SI_221,B,10,0.486,N2,1,1,47.7,27,13.3,3302,60925,60.925,8.8,2173,40112,0.441,0.6583834,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,40701,SI_221,B,10,0.486,N2,2,0,214.2,76.9,13.9,1086,23603,23.603,9.0,724,15734,0.173,0.6665987,0.0074482,12.478,12.478,0.0037241,12.478,,,,,,,,,,,,,,,,,,,,,,,,
22,40701,SI_221,B,10,0.486,CO2,3,0,355.1,126.9,,,,,,,,,,,,,,,-0.0,4970,119897,119.897,4.1,5273,126398,1.39,5.7,7190,0.52,173232,1.0542247,0.0119,-7.083,-7.083,1.4448433,0.0040466,6.733,6.733,0.0110925,-7.843,0.0020188,6.758
22,40701,SI_221,B,10,0.486,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,4.3,5248,97455,97.455,3.9,5569,103472,1.138,7.5,7527,0.42,139865,1.0617451,0.0119849,0,0,1.4351805,0.0040196,0,0,0.0111802,0,0.0020052,0
23,40702,SI_222,B,11,0.49,N2,1,1,47.4,27,13.4,3300,60816,60.816,8.8,2174,40081,0.441,0.6590461,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,40702,SI_222,B,11,0.49,N2,2,0,214,82.6,13.9,966,21136,21.136,9.1,644,14068,0.155,0.6655903,0.0074294,9.93,9.93,0.0037147,9.93,,,,,,,,,,,,,,,,,,,,,,,,
23,40702,SI_222,B,11,0.49,CO2,3,0,355.1,128.1,,,,,,,,,,,,,,,-0.0,4986,120911,120.911,3.8,5301,127757,1.405,11.7,7205,0.522,173934,1.05662,0.0119269,-4.832,-4.832,1.4385302,0.0040289,2.313,2.313,0.0111213,-5.266,0.0020099,2.328
23,40702,SI_222,B,11,0.49,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,5.4,5251,96864,96.864,5.1,5573,102845,1.131,9.1,7533,0.417,139020,1.0617503,0.0119849,0,0,1.4352099,0.0040196,0,0,0.0111802,0,0.0020052,0
24,40703,SI_223,B,12,0.439,N2,1,1,47.4,27,13.5,3299,60791,60.791,8.9,2171,40025,0.44,0.6584028,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,40703,SI_223,B,12,0.439,N2,2,0,213.8,86.9,14.0,1076,23725,23.725,9.2,717,15806,0.174,0.6661993,0.0074435,11.842,11.842,0.0037218,11.842,,,,,,,,,,,,,,,,,,,,,,,,
24,40703,SI_223,B,12,0.439,CO2,3,0,354.9,133.1,,,,,,,,,,,,,,,-0.0,5003,122465,122.465,3.9,5304,129022,1.419,13.0,7228,0.528,175952,1.0535426,0.0118922,-7.732,-7.732,1.4367558,0.004024,1.104,1.104,0.0110871,-8.33,0.0020075,1.124
24,40703,SI_223,B,12,0.439,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,7.0,5253,97492,97.492,6.7,5575,103512,1.139,11.4,7537,0.42,139918,1.0617519,0.0119849,0,0,1.4351715,0.0040196,0,0,0.0111802,0,0.0020052,0
25,40704,Blank,C,1,0,N2,1,1,47.4,27,13.9,3296,60846,60.846,9.3,2170,40062,0.441,0.6584084,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,40704,Blank,C,1,0,CO2,2,1,525.4,40.3,,,,,,,,,,,,,,,1.2,5249,97492,97.492,0.6,5573,103528,1.139,2.9,7533,0.42,139934,1.0619141,0.0119849,0,0,1.4353485,0.0040196,0,0,0.0111802,0,0.0020052,0
26,40707,SI_224,C,2,0.397,N2,1,1,47.4,27,12.7,3293,60736,60.736,8.2,2170,40029,0.44,0.6590683,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,40707,SI_224,C,2,0.397,N2,2,0,214,81.3,13.5,874,19180,19.18,8.7,583,12793,0.141,0.6670038,0.007445,12.041,12.041,0.0037225,12.041,,,,,,,,,,,,,,,,,,,,,,,,
26,40707,SI_224,C,2,0.397,CO2,3,0,356.1,125.6,,,,,,,,,,,,,,,-0.0,4250,103440,103.44,4.2,4507,108936,1.198,4.2,6156,0.449,149694,1.0531403,0.0118868,-8.185,-8.185,1.4471654,0.0040531,8.349,8.349,0.0110786,-9.085,0.002022,8.378
26,40707,SI_224,C,2,0.397,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,6.1,5245,97434,97.434,5.9,5567,103458,1.138,10.1,7526,0.42,139835,1.0618317,0.0119849,0,0,1.4351834,0.0040196,0,0,0.0111802,0,0.0020052,0
27,40709,SI_225,C,3,0.488,N2,1,1,47.7,27,12.8,3294,60783,60.783,8.3,2171,40060,0.441,0.6590729,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,40709,SI_225,C,3,0.488,N2,2,0,214.2,81.9,13.5,1036,22605,22.605,8.7,691,15070,0.166,0.6666567,0.007441,11.507,11.507,0.0037205,11.507,,,,,,,,,,,,,,,,,,,,,,,,
27,40709,SI_225,C,3,0.488,CO2,3,0,355.9,128.5,,,,,,,,,,,,,,,-0.0,4912,119259,119.259,3.9,5210,125711,1.383,5.2,7111,0.517,172487,1.0541074,0.0118977,-7.27,-7.27,1.4463245,0.0040511,7.845,7.845,0.0110898,-8.085,0.002021,7.871
27,40709,SI_225,C,3,0.488,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,7.0,5240,97302,97.302,6.8,5562,103317,1.136,11.5,7516,0.419,139634,1.0618269,0.0119849,0,0,1.4350669,0.0040196,0,0,0.0111802,0,0.0020052,0
28,40712,SI_226,C,4,0.409,N2,1,1,47.4,27,12.7,3294,60791,60.791,8.2,2171,40069,0.441,0.6591169,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
28,40712,SI_226,C,4,0.409,N2,2,0,214,79.6,13.5,816,17810,17.81,8.6,545,11878,0.131,0.6669136,0.0074434,11.829,11.829,0.0037217,11.829,,,,,,,,,,,,,,,,,,,,,,,,
28,40712,SI_226,C,4,0.409,CO2,3,0,356.8,126.2,,,,,,,,,,,,,,,-0.0,4044,97932,97.932,3.8,4279,102959,1.133,3.4,5859,0.426,141844,1.0513345,0.0118658,-9.937,-9.937,1.4483994,0.0040568,9.265,9.265,0.0110573,-10.997,0.0020238,9.3
28,40712,SI_226,C,4,0.409,CO2,4,1,525.4,42,,,,,,,,,,,,,,,6.2,5242,97298,97.298,5.9,5564,103320,1.137,10.1,7520,0.419,139633,1.0618866,0.0119849,0,0,1.4351026,0.0040196,0,0,0.0111802,0,0.0020052,0
29,40714,SI_227,C,5,0.454,N2,1,1,47.4,27,12.9,3295,60799,60.799,8.3,2169,40037,0.44,0.6585164,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
29,40714,SI_227,C,5,0.454,N2,2,0,214.2,80.3,13.6,918,19952,19.952,8.7,611,13269,0.146,0.6650259,0.0074291,9.885,9.885,0.0037146,9.885,,,,,,,,,,,,,,,,,,,,,,,,
29,40714,SI_227,C,5,0.454,CO2,3,0,357,123.9,,,,,,,,,,,,,,,-0.0,4305,103852,103.852,3.6,4572,109634,1.206,3.7,6237,0.451,150407,1.0556802,0.011915,-5.824,-5.824,1.4482819,0.0040567,9.235,9.235,0.0111066,-6.587,0.0020238,9.26
29,40714,SI_227,C,5,0.454,CO2,4,1,525.4,42,,,,,,,,,,,,,,,5.6,5241,97349,97.349,5.3,5562,103371,1.137,9.3,7516,0.419,139698,1.0618649,0.0119849,0,0,1.4350295,0.0040196,0,0,0.0111802,0,0.0020052,0
30,40716,GA1_Std_03,C,6,0.53,N2,1,1,47.4,26.8,12.8,3293,60772,60.772,8.3,2170,40056,0.441,0.6591257,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
30,40716,GA1_Std_03,C,6,0.53,N2,2,0,214,80.5,13.5,1046,22440,22.44,8.7,687,14728,0.162,0.6563138,0.007325,-4.266,-4.266,0.0036625,-4.266,,,,,,,,,,,,,,,,,,,,,,,,
30,40716,GA1_Std_03,C,6,0.53,CO2,3,0,355.3,130.4,,,,,,,,,,,,,,,-0.0,6043,144956,144.956,3.6,6337,151042,1.661,6.8,8742,0.628,209390,1.0419846,0.0117608,-18.698,-18.698,1.4445043,0.0040462,6.618,6.618,0.0109533,-20.291,0.0020186,6.671
30,40716,GA1_Std_03,C,6,0.53,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,4.7,5241,97219,97.219,4.3,5563,103231,1.136,8.1,7518,0.419,139510,1.0618387,0.0119849,0,0,1.4350077,0.0040196,0,0,0.0111802,0,0.0020052,0
31,40717,GA2_Std_03,C,7,0.604,N2,1,1,47.4,26.8,13.1,3291,60720,60.72,8.7,2169,40022,0.44,0.6591226,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
31,40717,GA2_Std_03,C,7,0.604,N2,2,0,214,83.2,13.7,1192,25581,25.581,8.9,782,16774,0.185,0.6556962,0.0073182,-5.198,-5.198,0.0036591,-5.198,,,,,,,,,,,,,,,,,,,,,,,,
31,40717,GA2_Std_03,C,7,0.604,CO2,3,0,354.7,134.4,,,,,,,,,,,,,,,-0.0,6863,165183,165.183,3.6,7299,174529,1.92,8.8,9915,0.714,238152,1.0565829,0.0119259,-4.919,-4.919,1.441752,0.0040386,4.736,4.736,0.0111193,-5.45,0.0020147,4.754
31,40717,GA2_Std_03,C,7,0.604,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,5.3,5242,97337,97.337,5.0,5563,103353,1.137,9.0,7519,0.419,139674,1.0618062,0.0119849,0,0,1.4349557,0.0040196,0,0,0.0111802,0,0.0020052,0
32,40719,SAL_Std_03,C,8,0.545,N2,1,1,47.7,27,12.8,3294,60424,60.424,8.3,2169,39798,0.438,0.6586334,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
32,40719,SAL_Std_03,C,8,0.545,N2,2,0,214,87.6,13.5,1369,29700,29.7,8.7,913,19788,0.218,0.6662753,0.0074418,11.603,11.603,0.0037209,11.603,,,,,,,,,,,,,,,,,,,,,,,,
32,40719,SAL_Std_03,C,8,0.545,CO2,3,0,355.1,145.9,,,,,,,,,,,,,,,-0.0,6843,167126,167.126,3.9,7226,175267,1.928,3.6,9892,0.725,241605,1.0487129,0.0118369,-12.346,-12.346,1.4456512,0.0040499,7.537,7.537,0.0110291,-13.516,0.0020204,7.576
32,40719,SAL_Std_03,C,8,0.545,CO2,4,1,525.6,43.7,,,,,,,,,,,,,,,9.1,5241,97158,97.158,9.0,5563,103164,1.135,14.5,7518,0.418,139405,1.0618226,0.0119849,0,0,1.4348364,0.0040196,0,0,0.0111802,0,0.0020052,0
33,40720,SI_228,C,9,0.446,N2,1,1,47.4,27,14.1,3290,60766,60.766,9.5,2167,40022,0.44,0.6586254,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
33,40720,SI_228,C,9,0.446,N2,2,0,213.8,83.4,14.5,1004,21909,21.909,9.6,669,14595,0.161,0.6661542,0.0074405,11.431,11.431,0.0037202,11.431,,,,,,,,,,,,,,,,,,,,,,,,
33,40720,SI_228,C,9,0.446,CO2,3,0,357,136.1,,,,,,,,,,,,,,,-0.0,4583,111826,111.826,4.2,4851,117530,1.293,30.7,6603,0.475,158347,1.051011,0.0118628,-10.181,-10.181,1.4160157,0.0039666,-13.18,-13.18,0.0110637,-10.423,0.0019788,-13.171
33,40720,SI_228,C,9,0.446,CO2,4,1,525.4,43.9,,,,,,,,,,,,,,,9.4,5241,97298,97.298,9.4,5562,103313,1.136,15.0,7517,0.419,139616,1.0618217,0.0119849,0,0,1.4349276,0.0040196,0,0,0.0111802,0,0.0020052,0
34,40722,SI_229,C,10,0.429,N2,1,1,47.4,26.8,12.9,3291,60676,60.676,8.4,2169,39998,0.44,0.6592106,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
34,40722,SI_229,C,10,0.429,N2,2,0,214.2,80,13.6,898,19536,19.536,8.8,599,13023,0.143,0.6666395,0.0074393,11.27,11.27,0.0037197,11.27,,,,,,,,,,,,,,,,,,,,,,,,
34,40722,SI_229,C,10,0.429,CO2,3,0,357.6,126.4,,,,,,,,,,,,,,,-0.0,4353,105344,105.344,3.6,4616,111019,1.221,7.5,6299,0.456,152007,1.0538676,0.0118947,-7.524,-7.524,1.442959,0.0040421,5.599,5.599,0.0110877,-8.274,0.0020165,5.624
34,40722,SI_229,C,10,0.429,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.7,5242,97254,97.254,5.4,5563,103270,1.136,9.5,7518,0.419,139552,1.0618567,0.0119849,0,0,1.4349245,0.0040196,0,0,0.0111802,0,0.0020052,0
35,40723,SI_230,C,11,0.5,N2,1,1,47.4,27,13.4,3288,60708,60.708,8.9,2167,40019,0.44,0.6592025,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
35,40723,SI_230,C,11,0.5,N2,2,0,214,85.1,13.9,1240,26883,26.883,9.1,829,17948,0.197,0.6676413,0.0074506,12.801,12.801,0.0037253,12.801,,,,,,,,,,,,,,,,,,,,,,,,
35,40723,SI_230,C,11,0.5,CO2,3,0,356.6,130.8,,,,,,,,,,,,,,,-0.0,5364,130012,130.012,3.7,5699,137240,1.51,11.1,7753,0.561,187149,1.0556014,0.0119146,-5.864,-5.864,1.4394787,0.0040324,3.198,3.198,0.0111086,-6.405,0.0020116,3.216
35,40723,SI_230,C,11,0.5,CO2,4,1,525.4,41.8,,,,,,,,,,,,,,,6.5,5242,97385,97.385,6.3,5564,103406,1.137,10.7,7519,0.419,139737,1.0618278,0.0119849,0,0,1.4348896,0.0040196,0,0,0.0111802,0,0.0020052,0
36,40725,SI_231,C,12,0.423,N2,1,1,47.4,27,12.9,3292,60709,60.709,8.4,2167,39986,0.44,0.6586441,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
36,40725,SI_231,C,12,0.423,N2,2,0,213.8,81.7,13.6,969,21114,21.114,8.8,647,14088,0.155,0.6672452,0.0074525,13.059,13.059,0.0037262,13.059,,,,,,,,,,,,,,,,,,,,,,,,
36,40725,SI_231,C,12,0.423,CO2,3,0,357.4,128.3,,,,,,,,,,,,,,,-0.0,4531,110036,110.036,3.8,4804,115912,1.275,3.8,6558,0.478,159224,1.0533958,0.0118894,-7.963,-7.963,1.4470109,0.0040536,8.467,8.467,0.0110812,-8.851,0.0020222,8.496
36,40725,SI_231,C,12,0.423,CO2,4,1,525.4,43.3,,,,,,,,,,,,,,,6.8,5243,97271,97.271,6.5,5565,103287,1.136,11.1,7520,0.419,139571,1.0618514,0.0119849,0,0,1.4348622,0.0040196,0,0,0.0111802,0,0.0020052,0
37,40726,Blank,D,1,0,N2,1,1,47.4,26.8,13.4,3289,60619,60.619,8.9,2168,39960,0.44,0.659198,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
37,40726,Blank,D,1,0,CO2,2,0,361.2,58.3,,,,,,,,,,,,,,,1.3,52,1247,1.247,0.8,54,1306,0.014,3.1,75,0.005,1814,1.0472624,0.0118186,-13.874,-13.874,1.4548841,0.0040752,13.833,13.833,0.0110082,-15.387,0.002033,13.883
