Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
8,37238,GA1_Std_01,B,8,0.578,CO2,3,0,364.9,115.8,,,,,,,,,,,,,,,0.1,5616,158701,158.701,-0.2,5870,165448,1.82,1.1,8016,0.68,226804,1.042509,0.011794,-15.921,-15.921,1.4291246,0.0039957,-5.938,-5.938,0.0109918,-16.848,0.0019934,-5.907
8,37238,GA1_Std_01,B,8,0.578,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.6,5227,96966,96.966,1.4,5535,102723,1.13,3.3,7511,0.418,139404,1.0593758,0.0119849,0,0,1.437661,0.0040196,0,0,0.0111802,0,0.0020052,0
9,37239,SP_177,B,9,0.485,N2,1,1,47.4,27.2,11.9,3743,69084,69.084,7.9,2464,45491,0.5,0.6584821,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,37239,SP_177,B,9,0.485,N2,2,0,216.9,93.4,12.4,1125,30153,30.153,8.1,752,20130,0.221,0.6676025,0.0074583,13.851,13.851,0.0037291,13.851,,,,,,,,,,,,,,,,,,,,,,,,
9,37239,SP_177,B,9,0.485,CO2,3,0,366.4,113.5,,,,,,,,,,,,,,,0.1,4968,141605,141.605,-0.2,5260,149602,1.646,1.2,7095,0.607,202414,1.0564736,0.0119526,-2.693,-2.693,1.429431,0.0039964,-5.764,-5.764,0.0111503,-2.673,0.0019936,-5.765
9,37239,SP_177,B,9,0.485,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.4,5224,96984,96.984,1.2,5531,102737,1.13,3.0,7507,0.418,139435,1.0593268,0.0119849,0,0,1.4377185,0.0040196,0,0,0.0111802,0,0.0020052,0
10,37240,SP_178,B,10,0.416,N2,1,1,47.4,27.4,11.9,3739,69007,69.007,7.9,2464,45482,0.5,0.6590909,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,37240,SP_178,B,10,0.416,N2,2,0,217.2,91.8,12.4,962,25813,25.813,8.2,644,17256,0.19,0.6684892,0.0074613,14.259,14.259,0.0037306,14.259,,,,,,,,,,,,,,,,,,,,,,,,
10,37240,SP_178,B,10,0.416,CO2,3,0,367.2,111.8,,,,,,,,,,,,,,,0.1,4290,122138,122.138,-0.2,4543,129105,1.42,1.1,6128,0.524,174618,1.0570393,0.0119588,-2.175,-2.175,1.4296741,0.003997,-5.6,-5.6,0.0111565,-2.124,0.001994,-5.602
10,37240,SP_178,B,10,0.416,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.2,5224,96900,96.9,1.0,5532,102650,1.129,2.8,7508,0.418,139316,1.0593437,0.0119849,0,0,1.4377261,0.0040196,0,0,0.0111802,0,0.0020052,0
11,37241,SP_179,B,11,0.423,N2,1,1,47.4,27.2,11.9,3734,68872,68.872,7.9,2461,45393,0.499,0.6590942,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,37241,SP_179,B,11,0.423,N2,2,0,216.5,90.3,12.4,878,23137,23.137,8.1,587,15460,0.17,0.6681849,0.0074579,13.793,13.793,0.0037289,13.793,,,,,,,,,,,,,,,,,,,,,,,,
11,37241,SP_179,B,11,0.423,CO2,3,0,367,110.1,,,,,,,,,,,,,,,0.1,3900,109312,109.312,-0.2,4123,115370,1.269,1.1,5574,0.469,156375,1.0554232,0.01194,-3.744,-3.744,1.4305382,0.0039995,-4.987,-4.987,0.0111374,-3.828,0.0019952,-4.984
11,37241,SP_179,B,11,0.423,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,1.1,5223,96917,96.917,0.9,5531,102673,1.129,2.6,7506,0.418,139338,1.0593896,0.0119849,0,0,1.4377083,0.0040196,0,0,0.0111802,0,0.0020052,0
12,37242,SP_180,B,12,0.45,N2,1,1,47.4,27.4,11.9,3733,68844,68.844,7.9,2457,45333,0.499,0.6584834,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,37242,SP_180,B,12,0.45,N2,2,0,216.5,92.2,12.4,1056,27769,27.769,8.1,706,18544,0.204,0.667799,0.0074605,14.147,14.147,0.0037302,14.147,,,,,,,,,,,,,,,,,,,,,,,,
12,37242,SP_180,B,12,0.45,CO2,3,0,366.4,111.4,,,,,,,,,,,,,,,0.0,4670,130903,130.903,-0.2,4945,138321,1.522,1.2,6671,0.562,187200,1.0566683,0.0119551,-2.485,-2.485,1.4300657,0.0039982,-5.32,-5.32,0.0111526,-2.466,0.0019945,-5.32
12,37242,SP_180,B,12,0.45,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.2,5224,96975,96.975,1.1,5531,102726,1.13,2.9,7508,0.418,139423,1.0593008,0.0119849,0,0,1.4377141,0.0040196,0,0,0.0111802,0,0.0020052,0
13,37243,Blank,C,1,0,N2,1,1,47.4,27.2,11.9,3728,68803,68.803,8.0,2456,45346,0.499,0.6590696,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,37243,Blank,C,1,0,CO2,2,1,525.2,40.3,,,,,,,,,,,,,,,-0.1,5221,96855,96.855,-0.3,5531,102626,1.129,0.9,7507,0.418,139262,1.0595871,0.0119849,0,0,1.4378488,0.0040196,0,0,0.0111802,0,0.0020052,0
14,37244,SP_181,C,2,0.47,N2,1,1,47.4,27.2,11.7,3726,68695,68.695,7.7,2453,45236,0.498,0.6585027,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,37244,SP_181,C,2,0.47,N2,2,0,217.2,92.8,12.2,1000,27042,27.042,8.0,669,18077,0.199,0.6684986,0.0074681,15.18,15.18,0.003734,15.18,,,,,,,,,,,,,,,,,,,,,,,,
14,37244,SP_181,C,2,0.47,CO2,3,0,367,113.9,,,,,,,,,,,,,,,-0.1,4638,133069,133.069,-0.3,4919,140862,1.549,0.9,6624,0.571,190230,1.0585639,0.0119745,-0.864,-0.864,1.4295583,0.0039969,-5.648,-5.648,0.0111722,-0.716,0.0019939,-5.653
14,37244,SP_181,C,2,0.47,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.2,5224,96931,96.931,1.1,5532,102696,1.13,2.8,7506,0.418,139355,1.0594793,0.0119849,0,0,1.4376789,0.0040196,0,0,0.0111802,0,0.0020052,0
15,37245,SP_182,C,3,0.467,N2,1,1,47.4,27.4,11.9,3727,68723,68.723,7.9,2453,45254,0.498,0.6585017,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,37245,SP_182,C,3,0.467,N2,2,0,216.5,92.2,12.3,1081,28322,28.322,8.1,722,18910,0.208,0.6676724,0.0074589,13.927,13.927,0.0037294,13.927,,,,,,,,,,,,,,,,,,,,,,,,
15,37245,SP_182,C,3,0.467,CO2,3,0,366.4,112.7,,,,,,,,,,,,,,,0.0,4759,133096,133.096,-0.2,5042,140694,1.548,1.1,6795,0.571,190233,1.0570858,0.0119585,-2.198,-2.198,1.4292895,0.0039962,-5.817,-5.817,0.0111563,-2.14,0.0019935,-5.818
15,37245,SP_182,C,3,0.467,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.3,5222,96929,96.929,1.1,5529,102688,1.13,2.9,7503,0.418,139350,1.0594143,0.0119849,0,0,1.437652,0.0040196,0,0,0.0111802,0,0.0020052,0
16,37246,SP_183,C,4,0.444,N2,1,1,47.4,27.2,11.9,3726,68683,68.683,8.0,2453,45227,0.498,0.6584962,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,37246,SP_183,C,4,0.444,N2,2,0,217.2,93,12.4,1001,26803,26.803,8.2,669,17911,0.197,0.6682297,0.0074651,14.781,14.781,0.0037326,14.781,,,,,,,,,,,,,,,,,,,,,,,,
16,37246,SP_183,C,4,0.444,CO2,3,0,367.2,112.9,,,,,,,,,,,,,,,0.0,4397,125005,125.005,-0.2,4662,132280,1.455,1.1,6280,0.536,178702,1.058198,0.011971,-1.157,-1.157,1.4295573,0.0039969,-5.636,-5.636,0.0111687,-1.031,0.0019939,-5.64
16,37246,SP_183,C,4,0.444,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.2,5222,96891,96.891,1.1,5530,102648,1.129,2.9,7504,0.418,139296,1.0594237,0.0119849,0,0,1.4376602,0.0040196,0,0,0.0111802,0,0.0020052,0
17,37247,SP_184,C,5,0.497,N2,1,1,47.4,27.2,12.0,3722,68614,68.614,8.0,2451,45185,0.497,0.6585356,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,37247,SP_184,C,5,0.497,N2,2,0,217.4,91.3,12.4,1141,30312,30.312,8.2,763,20259,0.223,0.6683279,0.0074658,14.87,14.87,0.0037329,14.87,,,,,,,,,,,,,,,,,,,,,,,,
17,37247,SP_184,C,5,0.497,CO2,3,0,367,112.9,,,,,,,,,,,,,,,0.1,4994,141370,141.37,-0.2,5288,149352,1.643,1.1,7127,0.606,201950,1.0564612,0.011951,-2.828,-2.828,1.4285181,0.0039942,-6.315,-6.315,0.0111489,-2.796,0.0019925,-6.316
17,37247,SP_184,C,5,0.497,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.4,5223,96845,96.845,1.2,5530,102604,1.129,3.1,7506,0.418,139225,1.059457,0.0119849,0,0,1.4375965,0.0040196,0,0,0.0111802,0,0.0020052,0
18,37248,GA1_Std_02,C,6,0.577,N2,1,1,47.4,27.2,12.0,3716,68542,68.542,8.0,2449,45176,0.497,0.6590988,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,37248,GA1_Std_02,C,6,0.577,N2,2,0,216.9,90.1,12.4,973,25048,25.048,8.2,639,16443,0.181,0.6564507,0.0073268,-4.018,-4.018,0.0036634,-4.018,,,,,,,,,,,,,,,,,,,,,,,,
18,37248,GA1_Std_02,C,6,0.577,CO2,3,0,365.8,113.5,,,,,,,,,,,,,,,0.1,5694,157545,157.545,-0.2,5953,164246,1.807,1.2,8125,0.675,225059,1.0425342,0.0117946,-15.873,-15.873,1.4285394,0.0039941,-6.341,-6.341,0.0109926,-16.781,0.0019925,-6.31
18,37248,GA1_Std_02,C,6,0.577,CO2,4,1,525.4,41,,,,,,,,,,,,,,,2.0,5222,96915,96.915,1.8,5529,102667,1.129,3.9,7504,0.418,139330,1.0593491,0.0119849,0,0,1.437655,0.0040196,0,0,0.0111802,0,0.0020052,0
19,37249,GA2_Std_02,C,7,0.589,N2,1,1,47.4,27.2,12.0,3714,68494,68.494,8.1,2447,45142,0.497,0.6590671,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,37249,GA2_Std_02,C,7,0.589,N2,2,0,216.5,90.9,12.5,990,25607,25.607,8.3,649,16789,0.185,0.6556561,0.0073183,-5.176,-5.176,0.0036592,-5.176,,,,,,,,,,,,,,,,,,,,,,,,
19,37249,GA2_Std_02,C,7,0.589,CO2,3,0,365.3,115.6,,,,,,,,,,,,,,,0.1,5780,160634,160.634,-0.1,6126,169779,1.868,1.2,8247,0.688,229488,1.0569269,0.0119571,-2.316,-2.316,1.42864,0.0039944,-6.268,-6.268,0.011155,-2.25,0.0019926,-6.269
19,37249,GA2_Std_02,C,7,0.589,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.2,5219,96812,96.812,2.1,5527,102561,1.128,4.2,7500,0.418,139182,1.0593807,0.0119849,0,0,1.4376505,0.0040196,0,0,0.0111802,0,0.0020052,0
20,37250,SAL_Std_02,C,8,0.464,N2,1,1,47.4,27.2,12.1,3712,68536,68.536,8.1,2446,45172,0.497,0.6590984,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,37250,SAL_Std_02,C,8,0.464,N2,2,0,217.2,92.8,12.6,999,26963,26.963,8.3,667,17983,0.198,0.6669558,0.0074441,11.921,11.921,0.003722,11.921,,,,,,,,,,,,,,,,,,,,,,,,
20,37250,SAL_Std_02,C,8,0.464,CO2,3,0,366.6,114.7,,,,,,,,,,,,,,,0.1,5165,148193,148.193,-0.1,5433,155530,1.711,1.2,7368,0.635,211596,1.049505,0.0118728,-9.35,-9.35,1.4278393,0.0039924,-6.767,-6.767,0.011071,-9.771,0.0019917,-6.753
20,37250,SAL_Std_02,C,8,0.464,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.5,5220,96832,96.832,1.3,5528,102585,1.128,3.2,7502,0.418,139203,1.0594103,0.0119849,0,0,1.4375678,0.0040196,0,0,0.0111802,0,0.0020052,0
21,37251,SP_185,C,9,0.485,N2,1,1,47.7,27.2,12.1,3711,68447,68.447,8.1,2446,45112,0.496,0.6590849,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,37251,SP_185,C,9,0.485,N2,2,0,217.2,92.4,12.5,1088,28812,28.812,8.3,728,19260,0.212,0.6684925,0.0074614,14.274,14.274,0.0037307,14.274,,,,,,,,,,,,,,,,,,,,,,,,
21,37251,SP_185,C,9,0.485,CO2,3,0,367,112.2,,,,,,,,,,,,,,,0.1,4818,135947,135.947,-0.1,5105,143731,1.581,1.2,6872,0.582,194107,1.0572572,0.0119613,-1.967,-1.967,1.4278125,0.0039921,-6.827,-6.827,0.0111595,-1.855,0.0019915,-6.83
21,37251,SP_185,C,9,0.485,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,1.3,5221,96931,96.931,1.2,5528,102684,1.13,3.1,7502,0.418,139351,1.0593413,0.0119849,0,0,1.4376273,0.0040196,0,0,0.0111802,0,0.0020052,0
22,37252,SP_186,C,10,0.475,N2,1,1,47.4,27.2,12.0,3714,68578,68.578,8.1,2445,45158,0.497,0.6584865,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,37252,SP_186,C,10,0.475,N2,2,0,216.7,92.4,12.5,1029,27310,27.31,8.3,688,18237,0.201,0.6677997,0.0074604,14.143,14.143,0.0037302,14.143,,,,,,,,,,,,,,,,,,,,,,,,
22,37252,SP_186,C,10,0.475,CO2,3,0,366.8,112.2,,,,,,,,,,,,,,,0.1,4483,126622,126.622,-0.1,4740,133617,1.47,1.2,6398,0.543,180873,1.0552427,0.0119376,-3.942,-3.942,1.4284509,0.003994,-6.366,-6.366,0.0111356,-3.989,0.0019924,-6.364
22,37252,SP_186,C,10,0.475,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.3,5220,96839,96.839,1.1,5527,102593,1.129,2.9,7501,0.418,139216,1.0594188,0.0119849,0,0,1.4376025,0.0040196,0,0,0.0111802,0,0.0020052,0
23,37253,SP_187,C,11,0.463,N2,1,1,47.4,27.6,12.0,3711,68508,68.508,8.1,2446,45153,0.497,0.6590907,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,37253,SP_187,C,11,0.463,N2,2,0,217.4,92,12.5,947,25616,25.616,8.3,634,17123,0.188,0.6684416,0.0074608,14.188,14.188,0.0037304,14.188,,,,,,,,,,,,,,,,,,,,,,,,
23,37253,SP_187,C,11,0.463,CO2,3,0,367.6,112.2,,,,,,,,,,,,,,,0.1,4217,120903,120.903,-0.1,4467,127848,1.406,1.2,6019,0.518,172721,1.0574402,0.0119624,-1.876,-1.876,1.4285881,0.0039942,-6.297,-6.297,0.0111603,-1.776,0.0019926,-6.3
23,37253,SP_187,C,11,0.463,CO2,4,1,525.4,40.1,,,,,,,,,,,,,,,1.2,5220,96867,96.867,1.0,5528,102623,1.129,2.9,7502,0.418,139260,1.0594273,0.0119849,0,0,1.4376408,0.0040196,0,0,0.0111802,0,0.0020052,0
24,37254,SP_188,C,12,0.483,N2,1,1,47.4,27,12.0,3712,68412,68.412,8.1,2444,45047,0.496,0.6584771,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,37254,SP_188,C,12,0.483,N2,2,0,217.2,94.7,12.5,1157,31298,31.298,8.3,773,20912,0.23,0.6681327,0.0074643,14.664,14.664,0.0037321,14.664,,,,,,,,,,,,,,,,,,,,,,,,
24,37254,SP_188,C,12,0.483,CO2,3,0,366.8,114.7,,,,,,,,,,,,,,,0.1,5015,144067,144.067,-0.1,5319,152430,1.677,1.2,7152,0.617,205609,1.0580528,0.0119695,-1.279,-1.279,1.4271807,0.0039905,-7.241,-7.241,0.0111679,-1.101,0.0019907,-7.247
24,37254,SP_188,C,12,0.483,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.4,5222,96911,96.911,1.3,5530,102668,1.129,3.1,7505,0.418,139318,1.0594074,0.0119849,0,0,1.4375908,0.0040196,0,0,0.0111802,0,0.0020052,0
25,37255,Blank,D,1,0,N2,1,1,47.4,27.2,12.1,3711,68459,68.459,8.1,2443,45083,0.496,0.6585383,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,37255,Blank,D,1,0,CO2,2,1,525.2,39.9,,,,,,,,,,,,,,,-0.0,5219,96793,96.793,-0.3,5526,102558,1.128,1.0,7501,0.418,139172,1.0595619,0.0119849,0,0,1.4378295,0.0040196,0,0,0.0111802,0,0.0020052,0
26,37256,SF_189,D,2,0.42,N2,1,1,47.4,27.4,11.8,3712,68527,68.527,7.9,2444,45126,0.496,0.658512,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,37256,SF_189,D,2,0.42,N2,2,0,217.6,93,12.3,1024,27738,27.738,8.1,685,18532,0.204,0.6681058,0.0074636,14.569,14.569,0.0037318,14.569,,,,,,,,,,,,,,,,,,,,,,,,
26,37256,SF_189,D,2,0.42,CO2,3,0,367.4,113.3,,,,,,,,,,,,,,,-0.0,4523,129886,129.886,-0.2,4788,137200,1.509,1.1,6455,0.557,185505,1.0563103,0.0119496,-2.944,-2.944,1.4282094,0.0039932,-6.57,-6.57,0.0111477,-2.911,0.001992,-6.57
26,37256,SF_189,D,2,0.42,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.2,5223,96920,96.92,1.1,5531,102680,1.129,2.9,7505,0.418,139338,1.0594292,0.0119849,0,0,1.4376546,0.0040196,0,0,0.0111802,0,0.0020052,0
27,37257,SF_190,D,3,0.439,N2,1,1,47.7,27.2,12.0,3714,68450,68.45,8.1,2445,45076,0.496,0.6585203,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,37257,SF_190,D,3,0.439,N2,2,0,217.2,92.6,12.5,1021,27560,27.56,8.2,682,18408,0.202,0.6679395,0.0074616,14.304,14.304,0.0037308,14.304,,,,,,,,,,,,,,,,,,,,,,,,
27,37257,SF_190,D,3,0.439,CO2,3,0,367.2,113.1,,,,,,,,,,,,,,,0.1,4527,129701,129.701,-0.2,4790,137014,1.507,1.2,6458,0.556,185197,1.0563867,0.0119506,-2.862,-2.862,1.4278837,0.0039923,-6.781,-6.781,0.0111487,-2.815,0.0019916,-6.782
