Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,37136,GA1_QTY_0.56,B,2,0.578,CO2,3,0,373.9,115.2,,,,,,,,,,,,,,,-0.1,5509,159260,159.26,-0.4,5756,165922,1.825,0.8,7875,0.683,227823,1.0418331,0.0117945,-15.885,-15.885,1.43051,0.0039981,-5.346,-5.346,0.010992,-16.83,0.0019945,-5.314
4,37136,GA1_QTY_0.56,B,2,0.578,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.7,5261,97530,97.53,1.6,5567,103250,1.136,3.4,7564,0.421,140267,1.0586493,0.0119849,0,0,1.438199,0.0040196,0,0,0.0111802,0,0.0020052,0
5,37137,GA1_QTY_0.70,B,3,0.722,N2,1,1,47.4,27.2,11.8,3783,69728,69.728,7.8,2492,45947,0.505,0.658936,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,37137,GA1_QTY_0.70,B,3,0.722,N2,2,0,216.5,94.3,12.2,1182,31909,31.909,8.0,776,20940,0.23,0.6562284,0.0073262,-4.109,-4.109,0.0036631,-4.109,,,,,,,,,,,,,,,,,,,,,,,,
5,37137,GA1_QTY_0.70,B,3,0.722,CO2,3,0,371.6,119.5,,,,,,,,,,,,,,,-0.0,6836,199092,199.092,-0.2,7146,207396,2.281,0.9,9747,0.852,284159,1.0417095,0.011793,-16.007,-16.007,1.4272748,0.0039893,-7.531,-7.531,0.0109915,-16.88,0.0019902,-7.501
5,37137,GA1_QTY_0.70,B,3,0.722,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.2,5263,97572,97.572,2.1,5569,103295,1.136,4.2,7566,0.421,140319,1.0586557,0.0119849,0,0,1.438105,0.0040196,0,0,0.0111802,0,0.0020052,0
6,37138,GA2_Std_01,B,4,0.559,N2,1,1,47.4,27.2,12.0,3780,69670,69.67,8.0,2490,45909,0.505,0.6589451,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,37138,GA2_Std_01,B,4,0.559,N2,2,0,216.9,90.9,12.4,920,24653,24.653,8.1,604,16162,0.178,0.6555665,0.0073187,-5.127,-5.127,0.0036593,-5.127,,,,,,,,,,,,,,,,,,,,,,,,
6,37138,GA2_Std_01,B,4,0.559,CO2,3,0,372.9,114.5,,,,,,,,,,,,,,,0.1,5341,153808,153.808,-0.1,5656,162472,1.787,1.1,7623,0.659,219794,1.056329,0.0119578,-2.261,-2.261,1.4290108,0.0039942,-6.308,-6.308,0.0111557,-2.189,0.0019925,-6.31
6,37138,GA2_Std_01,B,4,0.559,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.7,5261,97664,97.664,1.6,5568,103399,1.137,3.5,7563,0.421,140448,1.0587227,0.0119849,0,0,1.4380828,0.0040196,0,0,0.0111802,0,0.0020052,0
7,37139,SAL_Std_01,B,5,0.443,N2,1,1,47.4,27.2,12.0,3774,69647,69.647,8.0,2486,45897,0.505,0.6589933,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,37139,SAL_Std_01,B,5,0.443,N2,2,0,216.5,92.2,12.4,955,25954,25.954,8.1,638,17309,0.19,0.6669185,0.0074449,12.026,12.026,0.0037224,12.026,,,,,,,,,,,,,,,,,,,,,,,,
7,37139,SAL_Std_01,B,5,0.443,CO2,3,0,372.2,114.7,,,,,,,,,,,,,,,0.1,4870,141304,141.304,-0.1,5121,148225,1.63,1.1,6953,0.606,201893,1.0489746,0.0118734,-9.298,-9.298,1.4287854,0.0039937,-6.429,-6.429,0.0110714,-9.728,0.0019923,-6.415
7,37139,SAL_Std_01,B,5,0.443,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.6,5260,97649,97.649,1.5,5567,103392,1.137,3.4,7562,0.421,140422,1.0588192,0.0119849,0,0,1.4380312,0.0040196,0,0,0.0111802,0,0.0020052,0
8,37140,GA1_Std_01,B,6,0.596,N2,1,1,47.4,27.2,12.0,3770,69511,69.511,8.0,2485,45839,0.504,0.6594431,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,37140,GA1_Std_01,B,6,0.596,N2,2,0,216.9,91.8,12.4,977,26246,26.246,8.2,642,17237,0.19,0.6567486,0.0073263,-4.086,-4.086,0.0036632,-4.086,,,,,,,,,,,,,,,,,,,,,,,,
8,37140,GA1_Std_01,B,6,0.596,CO2,3,0,371.4,115.4,,,,,,,,,,,,,,,0.1,5689,163971,163.971,-0.2,5945,170861,1.879,1.1,8118,0.703,234192,1.0420204,0.0117943,-15.898,-15.898,1.4282571,0.0039925,-6.723,-6.723,0.0109924,-16.793,0.0019918,-6.692
8,37140,GA1_Std_01,B,6,0.596,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.8,5260,97551,97.551,1.7,5566,103292,1.136,3.7,7560,0.421,140270,1.058854,0.0119849,0,0,1.4379236,0.0040196,0,0,0.0111802,0,0.0020052,0
9,37141,SS_87,B,7,0.472,N2,1,1,47.4,27.2,12.0,3767,69498,69.498,8.0,2482,45799,0.504,0.658996,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,37141,SS_87,B,7,0.472,N2,2,0,216.5,93.8,12.4,1117,30392,30.392,8.2,748,20324,0.224,0.6687294,0.0074651,14.77,14.77,0.0037325,14.77,,,,,,,,,,,,,,,,,,,,,,,,
9,37141,SS_87,B,7,0.472,CO2,3,0,371,114.9,,,,,,,,,,,,,,,0.1,4841,140382,140.382,-0.1,5134,148536,1.634,1.2,6911,0.602,200546,1.0580877,0.0119753,-0.794,-0.794,1.4285766,0.0039934,-6.506,-6.506,0.0111734,-0.609,0.0019921,-6.511
9,37141,SS_87,B,7,0.472,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.6,5260,97590,97.59,1.4,5568,103340,1.137,3.3,7561,0.421,140327,1.0589281,0.0119849,0,0,1.4379312,0.0040196,0,0,0.0111802,0,0.0020052,0
10,37142,SS_88,B,8,0.468,N2,1,1,47.4,27.2,12.0,3757,69303,69.303,8.0,2475,45671,0.502,0.6589991,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,37142,SS_88,B,8,0.468,N2,2,0,216.7,93,12.4,1137,30420,30.42,8.2,761,20347,0.224,0.6688658,0.0074665,14.972,14.972,0.0037333,14.972,,,,,,,,,,,,,,,,,,,,,,,,
10,37142,SS_88,B,8,0.468,CO2,3,0,370.8,113.3,,,,,,,,,,,,,,,0.1,4908,140323,140.323,-0.1,5208,148555,1.634,1.2,7006,0.602,200516,1.0586589,0.0119814,-0.292,-0.292,1.4289572,0.0039945,-6.224,-6.224,0.0111793,-0.081,0.0019927,-6.23
10,37142,SS_88,B,8,0.468,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.6,5259,97557,97.557,1.4,5566,103310,1.136,3.3,7559,0.421,140278,1.058968,0.0119849,0,0,1.4379063,0.0040196,0,0,0.0111802,0,0.0020052,0
11,37143,SS_89,B,9,0.458,N2,1,1,47.4,27.4,12.0,3758,69345,69.345,8.1,2476,45700,0.503,0.659022,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,37143,SS_89,B,9,0.458,N2,2,0,216.7,93,12.5,1124,29993,29.993,8.2,752,20058,0.221,0.6687469,0.007465,14.757,14.757,0.0037325,14.757,,,,,,,,,,,,,,,,,,,,,,,,
11,37143,SS_89,B,9,0.458,CO2,3,0,370.1,112.4,,,,,,,,,,,,,,,0.1,4859,138477,138.477,-0.1,5154,146559,1.612,1.2,6940,0.594,197963,1.0583652,0.0119773,-0.631,-0.631,1.4295718,0.0039964,-5.752,-5.752,0.011175,-0.462,0.0019937,-5.757
11,37143,SS_89,B,9,0.458,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.5,5250,97394,97.394,1.4,5558,103143,1.135,3.3,7547,0.42,140037,1.0590331,0.0119849,0,0,1.4378416,0.0040196,0,0,0.0111802,0,0.0020052,0
12,37144,SS_90,B,10,0.452,N2,1,1,47.4,27.2,12.0,3751,69222,69.222,8.0,2472,45650,0.502,0.6594798,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,37144,SS_90,B,10,0.452,N2,2,0,216.5,93.2,12.5,1138,30419,30.419,8.2,762,20357,0.224,0.6692272,0.0074651,14.78,14.78,0.0037326,14.78,,,,,,,,,,,,,,,,,,,,,,,,
12,37144,SS_90,B,10,0.452,CO2,3,0,369.7,112.7,,,,,,,,,,,,,,,0.1,4889,139561,139.561,-0.1,5190,147808,1.626,1.2,6983,0.599,199503,1.0590912,0.0119842,-0.056,-0.056,1.4295021,0.0039964,-5.758,-5.758,0.0111819,0.154,0.0019936,-5.765
12,37144,SS_90,B,10,0.452,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.5,5249,97406,97.406,1.4,5556,103167,1.135,3.3,7543,0.42,140048,1.059151,0.0119849,0,0,1.4377809,0.0040196,0,0,0.0111802,0,0.0020052,0
13,37145,Blank,B,11,0,N2,1,1,47.4,27.2,12.0,3750,69167,69.167,8.1,2471,45586,0.501,0.6590649,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,37145,Blank,B,11,0,CO2,2,1,525.2,40.1,,,,,,,,,,,,,,,-0.0,5250,97384,97.384,-0.3,5559,103166,1.135,0.9,7547,0.42,140039,1.0593715,0.0119849,0,0,1.4380141,0.0040196,0,0,0.0111802,0,0.0020052,0
14,37146,SS_91,B,12,0.459,N2,1,1,47.4,27.2,11.8,3756,69235,69.235,7.8,2473,45587,0.501,0.6584355,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,37146,SS_91,B,12,0.459,N2,2,0,216.7,93.2,12.3,1143,30677,30.677,8.1,765,20499,0.225,0.6682072,0.0074656,14.841,14.841,0.0037328,14.841,,,,,,,,,,,,,,,,,,,,,,,,
14,37146,SS_91,B,12,0.459,CO2,3,0,369.1,112.9,,,,,,,,,,,,,,,-0.1,4997,142882,142.882,-0.3,5295,151057,1.662,1.0,7139,0.613,204274,1.0572185,0.0119623,-1.879,-1.879,1.4296708,0.0039968,-5.672,-5.672,0.01116,-1.803,0.0019938,-5.675
14,37146,SS_91,B,12,0.459,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.5,5250,97378,97.378,1.3,5558,103143,1.135,3.2,7545,0.42,140013,1.0592085,0.0119849,0,0,1.4378269,0.0040196,0,0,0.0111802,0,0.0020052,0
15,37147,SS_92,C,1,0.476,N2,1,1,47.4,27.4,12.0,3754,69302,69.302,8.0,2471,45631,0.502,0.6584371,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,37147,SS_92,C,1,0.476,N2,2,0,216.9,93,12.5,1103,29636,29.636,8.2,738,19801,0.218,0.668142,0.0074648,14.739,14.739,0.0037324,14.739,,,,,,,,,,,,,,,,,,,,,,,,
15,37147,SS_92,C,1,0.476,CO2,3,0,368.9,112.4,,,,,,,,,,,,,,,0.1,4881,139662,139.662,-0.2,5181,147937,1.627,1.1,6970,0.599,199621,1.0592536,0.0119851,0.024,0.024,1.4293139,0.0039959,-5.874,-5.874,0.0111829,0.244,0.0019934,-5.881
15,37147,SS_92,C,1,0.476,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.5,5251,97418,97.418,1.4,5559,103188,1.135,3.2,7546,0.42,140064,1.0592285,0.0119849,0,0,1.4377593,0.0040196,0,0,0.0111802,0,0.0020052,0
16,37148,SS_93,C,2,0.498,N2,1,1,47.4,27.2,12.0,3744,69081,69.081,8.1,2465,45489,0.5,0.6584937,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,37148,SS_93,C,2,0.498,N2,2,0,216.9,93.4,12.4,1156,31019,31.019,8.3,773,20725,0.228,0.66815,0.0074643,14.664,14.664,0.0037321,14.664,,,,,,,,,,,,,,,,,,,,,,,,
16,37148,SS_93,C,2,0.498,CO2,3,0,368.5,113.7,,,,,,,,,,,,,,,0.1,5051,144428,144.428,-0.1,5356,152814,1.681,1.2,7211,0.619,206372,1.0580641,0.0119711,-1.146,-1.146,1.4288871,0.0039949,-6.142,-6.142,0.011169,-1,0.0019929,-6.146
16,37148,SS_93,C,2,0.498,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.5,5251,97400,97.4,1.4,5560,103174,1.135,3.3,7547,0.42,140034,1.0592778,0.0119849,0,0,1.437717,0.0040196,0,0,0.0111802,0,0.0020052,0
17,37149,SS_94,C,3,0.475,N2,1,1,47.4,27.4,12.1,3751,69247,69.247,8.1,2470,45601,0.502,0.6585293,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,37149,SS_94,C,3,0.475,N2,2,0,216.7,92.8,12.5,1138,30478,30.478,8.3,761,20362,0.224,0.6681062,0.0074634,14.543,14.543,0.0037317,14.543,,,,,,,,,,,,,,,,,,,,,,,,
17,37149,SS_94,C,3,0.475,CO2,3,0,368,113.3,,,,,,,,,,,,,,,0.1,4991,142320,142.32,-0.1,5291,150546,1.656,1.2,7125,0.61,203352,1.0577965,0.0119675,-1.451,-1.451,1.4288393,0.0039948,-6.171,-6.171,0.0111654,-1.325,0.0019928,-6.175
17,37149,SS_94,C,3,0.475,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.5,5249,97443,97.443,1.4,5558,103225,1.135,3.3,7544,0.42,140096,1.0593332,0.0119849,0,0,1.437712,0.0040196,0,0,0.0111802,0,0.0020052,0
18,37150,GA1_Std_02,C,4,0.585,N2,1,1,47.4,27.2,12.1,3749,69128,69.128,8.1,2468,45521,0.501,0.6584961,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,37150,GA1_Std_02,C,4,0.585,N2,2,0,216.9,91.5,12.5,959,25659,25.659,8.3,629,16828,0.185,0.6558217,0.0073265,-4.061,-4.061,0.0036633,-4.061,,,,,,,,,,,,,,,,,,,,,,,,
18,37150,GA1_Std_02,C,4,0.585,CO2,3,0,367.4,115,,,,,,,,,,,,,,,0.1,5607,160218,160.218,-0.1,5860,167017,1.837,1.2,8000,0.686,228817,1.0424379,0.0117939,-15.934,-15.934,1.4281633,0.003993,-6.615,-6.615,0.010992,-16.836,0.001992,-6.585
18,37150,GA1_Std_02,C,4,0.585,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.7,5252,97465,97.465,1.6,5561,103246,1.136,3.6,7548,0.42,140123,1.059317,0.0119849,0,0,1.4376741,0.0040196,0,0,0.0111802,0,0.0020052,0
19,37151,GA2_Std_02,C,5,0.555,N2,1,1,47.4,27.4,12.1,3748,69137,69.137,8.1,2467,45528,0.501,0.658523,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,37151,GA2_Std_02,C,5,0.555,N2,2,0,216.3,91.8,12.5,907,24381,24.381,8.3,595,15975,0.176,0.6552047,0.0073193,-5.039,-5.039,0.0036597,-5.039,,,,,,,,,,,,,,,,,,,,,,,,
19,37151,GA2_Std_02,C,5,0.555,CO2,3,0,367,115.4,,,,,,,,,,,,,,,0.1,5314,152019,152.019,-0.1,5630,160678,1.767,1.2,7581,0.651,217070,1.0569541,0.0119577,-2.266,-2.266,1.4279084,0.0039923,-6.779,-6.779,0.0111559,-2.177,0.0019916,-6.782
19,37151,GA2_Std_02,C,5,0.555,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,1.7,5247,97374,97.374,1.5,5555,103154,1.135,3.5,7540,0.42,139991,1.0593551,0.0119849,0,0,1.437655,0.0040196,0,0,0.0111802,0,0.0020052,0
20,37152,SAL_Std_02,C,6,0.466,N2,1,1,47.4,27.2,12.1,3743,69007,69.007,8.2,2466,45486,0.5,0.6591452,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,37152,SAL_Std_02,C,6,0.466,N2,2,0,216.5,92.8,12.5,981,26769,26.769,8.3,655,17853,0.196,0.6669062,0.007443,11.774,11.774,0.0037215,11.774,,,,,,,,,,,,,,,,,,,,,,,,
20,37152,SAL_Std_02,C,6,0.466,CO2,3,0,367.2,116,,,,,,,,,,,,,,,0.1,5052,146306,146.306,-0.1,5314,153549,1.689,1.2,7208,0.627,208871,1.0495046,0.0118734,-9.303,-9.303,1.4276318,0.0039915,-6.989,-6.989,0.0110716,-9.713,0.0019912,-6.975
20,37152,SAL_Std_02,C,6,0.466,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,1.6,5249,97380,97.38,1.5,5558,103160,1.135,3.4,7543,0.42,140001,1.0593602,0.0119849,0,0,1.4376801,0.0040196,0,0,0.0111802,0,0.0020052,0
21,37153,SS_95,C,7,0.466,N2,1,1,47.4,27.4,12.1,3747,69175,69.175,8.1,2466,45555,0.501,0.6585485,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,37153,SS_95,C,7,0.466,N2,2,0,216.5,93.8,12.5,1105,29889,29.889,8.3,739,19963,0.22,0.6678919,0.0074608,14.188,14.188,0.0037304,14.188,,,,,,,,,,,,,,,,,,,,,,,,
21,37153,SS_95,C,7,0.466,CO2,3,0,367.4,113.9,,,,,,,,,,,,,,,0.1,4847,139088,139.088,-0.1,5138,147122,1.618,1.3,6916,0.596,198592,1.0577639,0.0119664,-1.537,-1.537,1.4278181,0.003992,-6.852,-6.852,0.0111646,-1.392,0.0019915,-6.856
21,37153,SS_95,C,7,0.466,CO2,4,1,525.4,40.5,,,,,,,,,,,,,,,1.5,5251,97451,97.451,1.4,5560,103239,1.136,3.3,7546,0.42,140102,1.0593919,0.0119849,0,0,1.4376684,0.0040196,0,0,0.0111802,0,0.0020052,0
22,37154,SS_96,C,8,0.418,N2,1,1,47.4,27.2,12.1,3749,69134,69.134,8.1,2468,45530,0.501,0.6585788,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,37154,SS_96,C,8,0.418,N2,2,0,216.7,92,12.6,1055,28270,28.27,8.3,705,18876,0.208,0.6677174,0.0074585,13.876,13.876,0.0037292,13.876,,,,,,,,,,,,,,,,,,,,,,,,
22,37154,SS_96,C,8,0.418,CO2,3,0,367.6,111.8,,,,,,,,,,,,,,,0.1,4590,130628,130.628,-0.1,4863,138112,1.519,1.3,6552,0.56,186641,1.057294,0.0119615,-1.952,-1.952,1.4287986,0.0039946,-6.198,-6.198,0.0111594,-1.862,0.0019928,-6.201
22,37154,SS_96,C,8,0.418,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.4,5250,97396,97.396,1.3,5558,103177,1.135,3.1,7545,0.42,140027,1.0593618,0.0119849,0,0,1.4377101,0.0040196,0,0,0.0111802,0,0.0020052,0
23,37155,SS_97,C,9,0.46,N2,1,1,47.4,27.2,12.1,3751,69215,69.215,8.1,2470,45580,0.501,0.6585368,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,37155,SS_97,C,9,0.46,N2,2,0,216.7,93,12.6,1125,30165,30.165,8.3,753,20169,0.222,0.6686206,0.007469,15.312,15.312,0.0037345,15.312,,,,,,,,,,,,,,,,,,,,,,,,
23,37155,SS_97,C,9,0.46,CO2,3,0,367.2,113.9,,,,,,,,,,,,,,,0.1,4965,141570,141.57,-0.1,5265,149788,1.648,1.2,7087,0.607,202257,1.058049,0.0119695,-1.283,-1.283,1.4286735,0.0039945,-6.237,-6.237,0.0111674,-1.144,0.0019927,-6.242
23,37155,SS_97,C,9,0.46,CO2,4,1,525.4,40.3,,,,,,,,,,,,,,,1.5,5253,97420,97.42,1.4,5563,103208,1.135,3.3,7550,0.42,140055,1.0594086,0.0119849,0,0,1.4376407,0.0040196,0,0,0.0111802,0,0.0020052,0
24,37156,SS_98,C,10,0.46,N2,1,1,47.4,27.2,12.1,3750,69151,69.151,8.2,2469,45541,0.501,0.6585637,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,37156,SS_98,C,10,0.46,N2,2,0,216.9,92.4,12.6,1119,30040,30.04,8.3,749,20078,0.221,0.6683938,0.0074662,14.927,14.927,0.0037331,14.927,,,,,,,,,,,,,,,,,,,,,,,,
24,37156,SS_98,C,10,0.46,CO2,3,0,367.2,112.4,,,,,,,,,,,,,,,0.1,4904,139883,139.883,-0.1,5205,148165,1.63,1.3,7001,0.6,199844,1.0592034,0.0119821,-0.231,-0.231,1.428651,0.0039945,-6.231,-6.231,0.01118,-0.016,0.0019927,-6.238
24,37156,SS_98,C,10,0.46,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.5,5249,97427,97.427,1.4,5559,103219,1.135,3.3,7543,0.42,140062,1.0594487,0.0119849,0,0,1.4376086,0.0040196,0,0,0.0111802,0,0.0020052,0
25,37157,Blank,C,11,0,N2,1,1,47.4,27.2,12.1,3748,69141,69.141,8.2,2468,45533,0.501,0.6585548,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,37157,Blank,C,11,0,CO2,2,1,525.2,40.1,,,,,,,,,,,,,,,-0.0,5249,97392,97.392,-0.3,5559,103197,1.135,1.0,7543,0.42,140030,1.0596059,0.0119849,0,0,1.4377955,0.0040196,0,0,0.0111802,0,0.0020052,0
26,37158,SS_99,C,12,0.455,N2,1,1,47.4,27.2,11.9,3748,69137,69.137,7.9,2468,45531,0.501,0.6585565,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,37158,SS_99,C,12,0.455,N2,2,0,216.7,93.2,12.4,1103,29633,29.633,8.2,738,19805,0.218,0.6683413,0.0074657,14.858,14.858,0.0037329,14.858,,,,,,,,,,,,,,,,,,,,,,,,
26,37158,SS_99,C,12,0.455,CO2,3,0,367,113.3,,,,,,,,,,,,,,,-0.0,4953,141372,141.372,-0.2,5244,149338,1.643,1.0,7072,0.606,202036,1.0563466,0.011949,-2.994,-2.994,1.4291086,0.0039958,-5.908,-5.908,0.0111468,-2.99,0.0019934,-5.908
26,37158,SS_99,C,12,0.455,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,1.5,5249,97469,97.469,1.3,5559,103271,1.136,3.2,7544,0.42,140122,1.059519,0.0119849,0,0,1.4376021,0.0040196,0,0,0.0111802,0,0.0020052,0
27,37159,SP_100,D,1,0.482,N2,1,1,47.4,27.2,12.1,3752,69210,69.21,8.1,2471,45581,0.501,0.6585892,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,37159,SP_100,D,1,0.482,N2,2,0,216.7,93.6,12.5,1132,30437,30.437,8.3,757,20341,0.224,0.6682923,0.0074648,14.733,14.733,0.0037324,14.733,,,,,,,,,,,,,,,,,,,,,,,,
27,37159,SP_100,D,1,0.482,CO2,3,0,366.8,113.9,,,,,,,,,,,,,,,0.1,4927,140746,140.746,-0.1,5216,148637,1.635,1.2,7034,0.603,201066,1.0560654,0.0119464,-3.208,-3.208,1.428571,0.0039943,-6.288,-6.288,0.0111444,-3.205,0.0019926,-6.287
