Row,Analysis,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
22,36802,SI_76b,C,2,1.515,CO2,4,1,526.1,42.2,,,,,,,,,,,,,,,4.4,5282,98783,98.783,4.4,5596,104661,1.151,7.5,7594,0.426,142012,1.0595049,0.0119849,0,0,1.4376131,0.0040196,0,0,0.0111802,0,0.0020052,0
23,36803,SI_77a,C,3,0.496,N2,1,1,47.7,27.2,12.6,3795,69955,69.955,8.6,2501,46116,0.507,0.6592239,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,36803,SI_77a,C,3,0.496,N2,2,0,216.9,92.2,12.9,1136,30440,30.44,8.7,758,20298,0.223,0.6668064,0.007441,11.502,11.502,0.0037205,11.502,,,,,,,,,,,,,,,,,,,,,,,,
23,36803,SI_77a,C,3,0.496,CO2,3,0,376,112.4,,,,,,,,,,,,,,,0.4,5004,144429,144.429,0.2,5283,152073,1.673,1.7,7127,0.618,205869,1.0529257,0.0119104,-6.216,-6.216,1.4254031,0.003985,-8.589,-8.589,0.0111093,-6.344,0.001988,-8.584
23,36803,SI_77a,C,3,0.496,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,1.7,5287,97025,97.025,1.6,5599,102799,1.131,3.6,7599,0.418,139498,1.0595116,0.0119849,0,0,1.4377517,0.0040196,0,0,0.0111802,0,0.0020052,0
24,36804,SI_77b,C,4,1.538,N2,1,1,47.7,27.4,12.3,3788,70030,70.03,8.3,2497,46168,0.508,0.6592556,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,36804,SI_77b,C,4,1.538,N2,2,0,217.6,96.1,12.8,2235,57306,57.306,8.5,1486,38084,0.419,0.6645611,0.0074156,8.048,8.048,0.0037078,8.048,,,,,,,,,,,,,,,,,,,,,,,,
24,36804,SI_77b,C,4,1.538,CO2,3,0,366.2,127.9,,,,,,,,,,,,,,,0.2,16041,470015,470.015,-0.0,17024,493753,5.431,1.4,22729,2.001,666966,1.050505,0.0118833,-8.477,-8.477,1.4190296,0.0039677,-12.897,-12.897,0.011084,-8.607,0.0019793,-12.892
24,36804,SI_77b,C,4,1.538,CO2,4,1,525.6,41.6,,,,,,,,,,,,,,,4.5,5282,98028,98.028,4.5,5594,103860,1.142,7.6,7590,0.423,140923,1.059486,0.0119849,0,0,1.4375698,0.0040196,0,0,0.0111802,0,0.0020052,0
25,36805,Blank,C,5,0,N2,1,1,47.7,27,12.6,3798,70061,70.061,8.6,2503,46188,0.508,0.6592448,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,36805,Blank,C,5,0,CO2,2,1,525.6,40.3,,,,,,,,,,,,,,,0.2,5283,97998,97.998,-0.1,5597,103848,1.142,1.3,7594,0.423,140910,1.0596981,0.0119849,0,0,1.4378943,0.0040196,0,0,0.0111802,0,0.0020052,0
26,36806,SI_78,C,6,1.549,N2,1,1,47.9,27,12.1,3790,68976,68.976,8.1,2498,45471,0.5,0.6592309,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,36806,SI_78,C,6,1.549,N2,2,0,217.8,78,12.6,280,7301,7.301,8.4,186,4859,0.053,0.6654658,0.007426,9.458,9.458,0.003713,9.458,,,,,,,,,,,,,,,,,,,,,,,,
26,36806,SI_78,C,6,1.549,CO2,3,0,371.2,121.2,,,,,,,,,,,,,,,0.1,10525,304250,304.25,-0.1,11236,322890,3.552,1.2,14945,1.298,432544,1.0612642,0.0120049,1.674,1.674,1.421674,0.003975,-11.079,-11.079,0.0112049,2.207,0.001983,-11.096
26,36806,SI_78,C,6,1.549,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,3.0,5286,98047,98.047,2.9,5598,103880,1.143,5.5,7596,0.423,140953,1.059491,0.0119849,0,0,1.437601,0.0040196,0,0,0.0111802,0,0.0020052,0
27,36807,SI_79,C,7,1.497,N2,1,1,47.9,27.2,12.4,3799,70041,70.041,8.4,2502,46133,0.507,0.6586612,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,36807,SI_79,C,7,1.497,N2,2,0,217.4,75.4,12.8,196,5217,5.217,8.6,131,3465,0.038,0.6640776,0.0074169,8.223,8.223,0.0037084,8.223,,,,,,,,,,,,,,,,,,,,,,,,
27,36807,SI_79,C,7,1.497,CO2,3,0,377.5,109.5,,,,,,,,,,,,,,,0.3,4200,120364,120.364,0.0,4459,127535,1.403,1.5,5984,0.515,171671,1.0595769,0.011984,-0.069,-0.069,1.4262625,0.0039876,-7.953,-7.953,0.0111827,0.222,0.0019892,-7.962
